PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 44, filenames: A:[44]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[45]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
303,1697,-2.569290161,-2.462879419,1
303,1729,-1.176277161,-2.076459408,1
303,1761,-0.8530977368,-1.608131766,1
303,1793,-0.3706717193,-1.358692765,1
303,1825,-0.3311834037,-1.763038635,1
303,1857,-0.3942496777,-2.890490532,1
303,1889,-0.3484964669,-2.440751553,1
303,1921,-0.02056255937,-0.9196166396,1
303,1953,0.07612751424,-0.06214261055,1
303,1985,0.09086135775,-0.1923103929,1
303,2017,-0.006772369146,-0.708840549,1
335,33,1.695007205,2.725389481,1
335,65,0.7939873934,-0.967112422,1
335,97,0.5857607126,-1.86910212,1
335,129,-0.5218750238,-2.649236202,1
335,161,-0.5875070691,-2.450208902,1
335,193,0.527527988,-2.419485807,1
335,225,0.6140726805,-2.812449694,1
335,257,0.9901510477,-2.504626036,1
335,289,1.175630212,-2.875317812,1
335,321,1.497220755,-4.224333763,1
335,353,1.100800395,-5.346610069,1
335,385,1.34594655,-4.617740631,1
335,417,2.185484409,-4.677584171,1
335,449,2.398862362,-4.479309559,1
335,481,2.215398788,-4.373371601,1
335,513,1.485383511,-4.589597702,1
335,545,2.06456089,-4.69766283,1
335,577,2.088659286,-4.431845665,1
335,609,1.601870179,-4.443229675,1
335,641,1.791748762,-3.829436779,1
335,673,1.331711888,-3.175407171,1
335,705,1.270437598,-2.765128136,1
335,737,1.979453683,-2.353553534,1
335,769,2.142575026,-2.166077614,1
335,801,2.330943584,-1.880137205,1
335,833,2.654950857,-2.08117342,1
335,865,3.21425724,-2.320658445,1
335,897,2.254538536,-2.176264524,1
335,929,1.208316445,-2.3341465,1
335,961,0.7795858383,-2.95325923,1
335,993,0.05730102211,-4.083129883,1
335,1025,-0.6821449995,-3.664729118,1
335,1057,-1.085587382,-3.15726757,1
335,1089,-0.4721711874,-3.105083704,1
335,1121,-0.06831872463,-2.498101234,1
335,1153,-0.3040854931,-2.199401855,1
335,1185,-1.102140903,-2.491876602,1
335,1217,-2.290433407,-1.777579069,1
335,1249,-2.985661507,-1.987478018,1
335,1281,-2.78277874,-3.256302118,1
335,1313,-1.591058016,-5.772910118,1
335,1345,-1.675323367,-3.884936571,1
335,1377,0.03349992633,-1.512931824,1
335,1409,1.267472744,-1.425415039,1
335,1441,1.150193214,-0.9179393053,1
335,1473,0.2851757705,-0.809922576,1
335,1505,-0.4930505455,-1.127663374,1
335,1537,-0.855879724,-2.275370598,1
335,1569,-1.213539362,-2.540082693,1
335,1601,-1.324404597,-2.561898708,1
335,1633,-0.4427775145,-3.988651752,1
335,1665,-0.4755902886,-4.359151363,1
335,1697,-0.8873471022,-3.520738602,1
335,1729,-1.216970682,-2.990316391,1
335,1761,-0.881226778,-2.16079998,1
335,1793,-0.7372450829,-1.79256928,1
335,1825,-0.9304836988,-1.744536757,1
335,1857,0.05385738611,-2.760994196,1
335,1889,0.8979768753,-2.224122763,1
335,1921,1.009978414,-1.02715528,1
335,1953,0.4434244931,-0.404676497,1
335,1985,0.0779196173,-0.3049018383,1
335,2017,-0.1674379408,-0.3157677054,1
367,33,0.5837879181,2.563438177,1
367,65,0.3518923521,-0.341537565,1
367,97,-0.2778172791,-2.317817211,1
367,129,-0.3867067993,-3.172807693,1
367,161,0.03142428398,-3.638785124,1
367,193,0.4837111533,-2.453716755,1
367,225,0.7182427645,-1.894170523,1
367,257,0.1432007551,-1.511136532,1
367,289,1.1635499,-1.992835522,1
367,321,2.687708855,-4.013067722,1
367,353,1.058523655,-4.550302505,1
367,385,1.612379909,-4.593351364,1
367,417,2.354777813,-5.190232277,1
367,449,2.675314188,-4.908763409,1
367,481,2.301999092,-4.804509163,1
367,513,2.834759474,-4.267581463,1
367,545,2.748342514,-4.27405405,1
367,577,2.078454018,-4.515948296,1
367,609,1.789452791,-4.133930206,1
367,641,1.738276482,-3.708843231,1
367,673,2.417578936,-3.220852613,1
367,705,3.04605031,-3.611253738,1
367,737,2.292847157,-2.810322046,1
367,769,2.232744217,-2.272572041,1
367,801,3.065123558,-2.144463778,1
367,833,3.181671858,-1.753798008,1
367,865,3.038495064,-2.194759846,1
367,897,3.051648617,-1.952599168,1
367,929,2.12806654,-2.204246521,1
367,961,0.9207206964,-3.421622992,1
367,993,-0.5004506111,-5.082277298,1
367,1025,0.1044531465,-3.19150424,1
367,1057,0.3113346994,-2.866863489,1
367,1089,-0.3538601995,-2.607833862,1
367,1121,-1.050620317,-2.39746356,1
367,1153,-0.7992327213,-2.636322498,1
367,1185,-0.3295372725,-2.098756075,1
367,1217,-0.9324986339,-1.662718534,1
