PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 43, filenames: A:[43]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[44]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-19.5277195,6.314513206,1
47,65,1.816394329,-2.750741243,1
47,97,2.106629372,-3.641399384,1
47,129,3.227489233,-3.483381987,1
47,161,2.265710592,-3.579257011,1
47,193,0.2998372316,-3.698028326,1
47,225,-0.464854002,-2.940057755,1
47,257,-0.5997384787,-1.941606283,1
47,289,-1.622837543,-2.574377537,1
47,321,-1.903711081,-2.891990423,1
47,353,-0.9507653713,-1.996563435,1
47,385,0.2683495879,-1.491876006,1
47,417,1.928656936,-2.488837242,1
47,449,1.014580846,-1.814307094,1
47,481,-0.009429574013,-1.557491302,1
47,513,1.496585608,-1.546110868,1
47,545,2.969899178,-2.414482832,1
47,577,2.845499992,-2.004665375,1
47,609,1.784072161,-2.305633068,1
47,641,2.045466423,-2.399626255,1
47,673,2.844385147,-3.055762291,1
47,705,2.082632065,-3.731912136,1
47,737,2.986887217,-3.684121132,1
47,769,3.64846468,-3.459694147,1
47,801,2.309996605,-3.369899273,1
47,833,2.845630169,-3.415519714,1
47,865,3.01799798,-3.976055384,1
47,897,4.063091278,-3.247577906,1
47,929,4.389116287,-3.075891256,1
47,961,1.009800911,-2.989280701,1
47,993,0.4934639931,-2.462085485,1
47,1025,0.9960649014,-3.910796165,1
47,1057,1.209525585,-5.366219521,1
47,1089,2.251937151,-6.62305069,1
47,1121,2.625466585,-6.201542377,1
47,1153,2.47763133,-5.383084774,1
47,1185,2.269159794,-5.235398769,1
47,1217,1.942871571,-6.05079174,1
47,1249,1.127756596,-6.124050617,1
47,1281,-0.06581807137,-4.910136223,1
47,1313,0.2727513313,-3.856098175,1
47,1345,1.852345943,-1.674337864,1
47,1377,0.6865359545,-1.722024322,1
47,1409,-0.2588820457,-1.080678463,1
47,1441,-0.5345180035,-0.8198122978,1
47,1473,0.06995868683,-0.947553277,1
47,1505,-0.08050727844,-1.08436358,1
47,1537,0.3974218369,-1.027481675,1
47,1569,2.138663054,-1.280013204,1
47,1601,0.3929874897,-0.8999577761,1
47,1633,-0.8004798889,-0.3798605204,1
47,1665,-0.5936665535,-0.3684578538,1
47,1697,0.0213406086,-0.006062805653,1
47,1729,0.00560104847,0.6731715202,1
47,1761,0.2881112993,0.7802790403,1
47,1793,0.4563558102,0.2927799225,1
47,1825,0.3837545812,-0.01862955093,1
47,1857,0.2326186895,-0.06719845533,1
47,1889,0.06832293421,-0.3986608982,1
47,1921,-0.3669475913,-0.2067433298,1
47,1953,-0.6537495255,-0.1266702116,1
47,1985,-0.3625074029,-0.1982828677,1
47,2017,0.09038805962,-1.861083865,1
79,33,0.938824892,4.355154991,1
79,65,3.075856686,-0.7358130813,1
79,97,4.9445014,-2.628419638,1
79,129,4.407469749,-4.153376579,1
79,161,3.238756895,-3.300620556,1
79,193,1.466636658,-2.631702662,1
79,225,0.3430416882,-2.811802149,1
79,257,0.5743400455,-1.914227962,1
79,289,-0.7134803534,-5.569654465,1
79,321,-0.5056783557,-4.855340958,1
79,353,-0.3636396527,-2.759381294,1
79,385,1.227940321,-2.834990978,1
79,417,1.637841821,-3.150109053,1
79,449,0.7640180588,-2.42403245,1
79,481,0.692899704,-2.266949654,1
79,513,3.301544428,-2.882884264,1
79,545,3.7822721,-3.028942347,1
79,577,3.302802324,-3.052150965,1
79,609,2.905179977,-3.28868866,1
79,641,2.742440462,-4.198417664,1
79,673,2.787498951,-2.064770222,1
79,705,1.200775146,-1.082125664,1
79,737,1.753773451,-3.674376488,1
79,769,3.392780542,-3.877851486,1
79,801,3.412693024,-3.740392447,1
79,833,3.365754604,-3.471977711,1
79,865,3.597306252,-3.06127286,1
79,897,5.4067173,-2.81137681,1
79,929,6.316596985,-2.441642523,1
79,961,2.809627056,-2.425095558,1
79,993,0.674618721,-3.81585288,1
79,1025,1.614265442,-4.37091589,1
79,1057,2.541856527,-4.039371967,1
79,1089,2.629822493,-5.082967758,1
79,1121,2.516156912,-5.358808517,1
79,1153,2.502649784,-5.493372917,1
79,1185,3.193089485,-5.546405792,1
79,1217,3.717750549,-6.26723671,1
79,1249,4.065081596,-7.314867973,1
79,1281,4.059233665,-6.582472324,1
79,1313,3.570595264,-5.94921875,1
79,1345,1.198202848,-5.212537766,1
79,1377,0.03416490555,-2.754347324,1
79,1409,0.4398605227,-0.811303556,1
79,1441,0.7939655781,-0.312036097,1
79,1473,1.316886902,0.2044898272,1
79,1505,0.7753584981,0.1876688004,1
79,1537,0.9178267717,-1.212572932,1
79,1569,0.1202808619,-1.722046375,1
79,1601,0.4242050946,-1.399543881,1
79,1633,0.4231532812,-1.158851743,1
79,1665,-0.0067088902,-0.8212424517,1
79,1697,0.8185453415,0.7100325823,1
79,1729,0.06859447062,0.4903133214,1
79,1761,0.1016025394,-0.3541485071,1
79,1793,0.3062855005,-0.1653314829,1
79,1825,0.2087652236,-0.00198918581,1
79,1857,0.1911810637,0.02901052684,1
79,1889,0.10303583,-0.05269925296,1
79,1921,0.05554798245,-0.0945110023,1
79,1953,0.2365544438,-0.2221507877,1
79,1985,0.2790978253,-0.1025013626,1
79,2017,0.1545577943,-0.5365891457,1
111,33,1.615889549,2.843454361,1
111,65,3.32764554,-0.6844643354,1
111,97,4.252614975,-1.755607247,1
111,129,3.683719635,-4.374058247,1
111,161,3.196398258,-2.597879887,1
111,193,2.103916168,-1.815067053,1
111,225,1.050948262,-2.193183184,1
111,257,-18.15949059,0.1848609447,1
111,289,-0.1870340407,-3.799538374,1
111,321,-0.02038425207,-4.629177094,1
111,353,20.08499527,-4.67755127,1
111,385,0.8280231953,-3.773273945,1
111,417,0.4306201935,-3.637330294,1
111,449,0.4109472036,-1.762479782,1
111,481,3.005135059,-2.02914691,1
111,513,4.040205956,-2.321730852,1
111,545,3.887371778,-2.77557683,1
111,577,3.164275885,-2.882522583,1
111,609,2.245169401,-2.934690237,1
111,641,1.443548679,-2.619739294,1
111,673,2.152016163,-1.824054241,1
111,705,5.743173599,-21.8882637,1
111,737,2.250338793,-3.341991186,1
111,769,3.493459225,-4.067623615,1
111,801,3.777623653,-4.021588802,1
111,833,3.857040167,-3.686086178,1
111,865,4.339402676,-2.49306345,1
111,897,6.002889633,-2.279657602,1
111,929,5.681131363,-2.380062342,1
111,961,3.304947615,-2.582237482,1
111,993,2.700611115,-3.092517853,1
111,1025,3.284227133,-2.998394251,1
111,1057,3.125251055,-2.965727568,1
111,1089,2.539036512,-3.993907452,1
111,1121,2.483066082,-4.559955597,1
111,1153,2.713626862,-4.874229431,1
111,1185,2.909972668,-5.526214123,1
111,1217,3.276450634,-5.515630722,1
111,1249,4.436344624,-6.452765465,1
111,1281,4.890309334,-6.975257874,1
111,1313,4.348545074,-6.39501667,1
111,1345,3.693229437,-6.326965809,1
111,1377,3.599489689,-5.620820999,1
111,1409,1.099450946,-1.557674408,1
111,1441,0.5722675323,-0.09085798264,1
111,1473,1.616734743,-0.4065262675,1
111,1505,2.481178284,-1.044546127,1
111,1537,1.463961959,-1.931366324,1
111,1569,0.9156675339,-1.83779788,1
111,1601,0.313266933,-1.698516607,1
111,1633,0.512249589,-1.66345036,1
111,1665,0.4252631962,-0.9646086693,1
111,1697,0.2671954632,-0.2778707743,1
111,1729,-0.05885701627,0.01301467419,1
111,1761,-0.08311989903,-0.6777681112,1
111,1793,0.09899476171,-0.1506263614,1
111,1825,0.1122437268,0.1817526817,1
111,1857,0.1173673794,0.1247183084,1
111,1889,0.1763204932,0.1664683819,1
111,1921,0.1640875787,0.1607533693,1
111,1953,0.1664893925,0.01916500926,1
111,1985,0.2820801437,-0.09015120566,1
111,2017,0.3016709685,0.05802550912,1
143,33,3.048747301,1.677577257,1
143,65,3.212732077,-0.9024736881,1
143,97,3.914148331,-1.54117322,1
143,129,3.807794571,-1.955210447,1
143,161,2.785425186,-1.62430191,1
143,193,1.864960194,-0.9662396908,1
143,225,0.9737457037,-2.476427078,1
143,257,-0.2528864145,-3.018544436,1
143,289,-1.483988881,-2.836324692,1
143,321,-11.37492371,-16.0596981,1
143,353,-15.52972221,-14.21475601,1
143,385,1.664926648,-4.279366493,1
143,417,1.455764055,-3.669496536,1
143,449,0.4075040817,-1.457583427,1
143,481,2.63000536,-2.053056955,1
143,513,4.690792084,-2.766963005,1
143,545,5.285878181,-3.098583698,1
143,577,3.699629545,-2.882303238,1
143,609,1.460249424,-2.652359247,1
143,641,-14.98890495,-10.28084183,1
143,673,-0.4643990993,-1.90671587,1
143,705,-0.9230943918,-0.6860845089,1
143,737,2.315757275,-3.177914143,1
143,769,2.863768816,-4.584928036,1
143,801,3.076410294,-4.284688473,1
143,833,3.133876801,-3.268165588,1
143,865,3.801098824,-3.989925861,1
143,897,4.859502792,-3.121479988,1
143,929,4.502211571,-2.212553978,1
143,961,3.641411066,-1.906158686,1
143,993,3.24414134,-2.536910534,1
143,1025,2.843600035,-2.463731766,1
143,1057,2.631971836,-2.631428957,1
143,1089,2.778918266,-3.309804916,1
143,1121,2.827767372,-3.7491045,1
143,1153,2.523022175,-4.42280817,1
143,1185,2.654088736,-5.347958088,1
143,1217,3.481308699,-5.166790009,1
143,1249,6.120995522,-5.444349766,1
143,1281,6.671132088,-5.572300911,1
143,1313,5.278977394,-4.634459496,1
143,1345,4.107822418,-5.240734577,1
143,1377,3.954075575,-4.54530859,1
143,1409,2.456718683,-2.47219038,1
143,1441,1.092041492,-0.9887416363,1
143,1473,1.394147158,-1.146199584,1
143,1505,1.610933542,-1.309002876,1
143,1537,1.34742403,-1.2943362,1
143,1569,1.333007813,-0.875975132,1
143,1601,0.9426202178,-1.252965212,1
143,1633,0.7495919466,-1.82997942,1
143,1665,0.5392482281,-1.553081155,1
143,1697,-0.2830239534,-1.065043449,1
143,1729,-0.9313722253,-0.9390692711,1
143,1761,-0.5397364497,-0.9399236441,1
143,1793,-0.1170691401,-0.02235949039,1
143,1825,0.009488970041,0.07928970456,1
143,1857,0.1854708195,0.0238115713,1
143,1889,0.2500680983,0.09992192686,1
143,1921,0.04535380006,0.2975935638,1
143,1953,-0.2369293272,-0.02648711205,1
143,1985,-0.09340836108,-0.248139441,1
143,2017,0.08396500349,0.1427919269,1
175,33,0.525895834,1.096799135,1
175,65,3.310854197,-0.06063480303,1
175,97,4.529704571,-1.010736465,1
175,129,4.583686829,-1.587470651,1
175,161,3.044569969,-1.887412786,1
175,193,-4.780802727,16.13171577,1
175,225,2.088995934,-2.985469103,1
175,257,1.959575057,-2.050320625,1
175,289,6.842871666,8.003725052,1
175,321,-0.9106991291,-3.361140251,1
175,353,-15.65214252,-1.098544359,1
175,385,1.405253887,-6.603786945,1
175,417,1.112487555,-4.921105385,1
175,449,1.21492672,-2.180968285,1
175,481,2.399778128,-2.640636206,1
175,513,3.631970406,-3.031801701,1
175,545,5.300071716,-3.612048149,1
175,577,4.845083237,-3.273921728,1
175,609,2.683866978,-2.808504105,1
175,641,0.6087499857,-2.279518843,1
175,673,0.6165516376,-2.694843054,1
175,705,1.125061154,-3.66549468,1
175,737,18.65655327,3.522650242,1
175,769,0.9216036797,-7.066060066,1
175,801,2.144021034,-4.193837643,1
175,833,2.47017622,-2.749955416,1
175,865,2.402144432,-4.737655163,1
175,897,3.661282539,-3.569221258,1
175,929,3.682681322,-2.796736479,1
175,961,3.294728756,-2.477218151,1
175,993,3.036132097,-2.743404627,1
175,1025,2.231215715,-2.810349941,1
175,1057,2.685926199,-3.201803207,1
175,1089,3.509696007,-3.046035051,1
175,1121,3.211621046,-2.766163111,1
175,1153,2.628432035,-3.353146076,1
175,1185,2.881361961,-4.639228821,1
