PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 4, filenames: A:[4]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[5]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,1281,3.907561541,-3.831557989,1
143,1313,2.407574892,-3.320085764,1
143,1345,0.08808624744,-2.56735611,1
143,1377,-1.443760872,-1.93944633,1
143,1409,-2.67006588,-1.693005323,1
143,1441,1.714374781,18.09168816,1
143,1473,7.894771576,-7.968381882,1
143,1505,-2.98639822,-1.095261812,1
143,1537,-1.187724233,-1.887113094,1
143,1569,1.015275836,-2.112023354,1
143,1601,3.426594019,-1.229047775,1
143,1633,5.132386208,-2.425021648,1
143,1665,5.273423672,-2.612383842,1
143,1697,2.570888996,-1.372193933,1
143,1729,0.6380095482,-0.8723352551,1
143,1761,-0.4581372738,-0.9935168624,1
143,1793,-0.8461130857,-1.077075481,1
143,1825,-0.4879523814,-0.8694236279,1
143,1857,-0.2334465981,-0.04341244698,1
143,1889,0.1558767408,-0.01010555029,1
143,1921,0.4110147059,0.1164102703,1
143,1953,0.3042914867,-0.007601425052,1
143,1985,0.07279066741,-0.2011346221,1
143,2017,-0.1488398612,-1.048079848,1
175,33,3.055102348,0.9910905361,1
175,65,4.222873211,0.2779756784,1
175,97,4.88820219,-0.03035989404,1
175,129,4.498397827,0.03891944885,1
175,161,3.354790449,0.05909824371,1
175,193,3.119209051,-0.3636184335,1
175,225,2.574671507,-0.9362437725,1
175,257,3.609462738,-1.491372347,1
175,289,4.747072697,-1.930535078,1
175,321,4.479863167,-1.886441231,1
175,353,4.338081837,-1.970681429,1
175,385,-2.065858364,-15.77985287,1
175,417,5.603767395,-2.834260225,1
175,449,8.417516708,-2.902993202,1
175,481,8.997094154,-1.890662193,1
175,513,7.703663349,-1.476144791,1
175,545,7.812768459,-2.440359116,1
175,577,7.856995106,-3.204333544,1
175,609,7.234378338,6.032260895,1
175,641,7.875404358,14.2071228,1
175,673,7.591714859,-1.180824757,1
175,705,7.298274994,-1.688060284,1
175,737,7.70134449,-1.824304342,1
175,769,7.603774548,-2.01576519,1
175,801,7.6218853,-0.4317085743,1
175,833,9.171139717,-0.2399036884,1
175,865,9.954384804,-3.050178766,1
175,897,9.497030258,-3.805816889,1
175,929,9.757109642,-2.116225004,1
175,961,9.699035645,-1.350767612,1
175,993,8.800248146,-1.272024155,1
175,1025,7.8567276,-2.54582119,1
175,1057,7.807032108,-4.33240509,1
175,1089,24.35036659,4.80082798,1
175,1121,6.065547466,-2.633956909,1
175,1153,5.983101368,-3.284968615,1
175,1185,6.151390553,-4.351118088,1
175,1217,5.636354446,-3.994263649,1
175,1249,5.871031761,-4.269528866,1
175,1281,4.918441772,-3.731749296,1
175,1313,3.162237167,-2.769760847,1
175,1345,0.8714504242,-1.816870928,1
175,1377,0.2524888515,-1.209770679,1
175,1409,-0.4836063981,-1.079670191,1
175,1441,-0.2927491665,-0.8972652555,1
175,1473,8.628276825,-6.949694157,1
175,1505,0.1224865317,-0.6991906166,1
175,1537,2.426516771,-0.9322042465,1
175,1569,3.688049793,-1.368791461,1
175,1601,4.56761837,-0.7637526393,1
175,1633,4.930019855,-0.2029168308,1
175,1665,2.827187538,0.4550718367,1
175,1697,1.160381794,1.355955601,1
175,1729,0.3609232903,-0.02383640409,1
175,1761,-0.6023502946,-0.7290917039,1
175,1793,-0.9743523598,-0.9537141323,1
175,1825,-0.551481843,-0.745244205,1
175,1857,-0.1571288407,-0.1606296003,1
175,1889,0.3155046701,-0.1054459512,1
175,1921,0.2737935185,0.1992546022,1
175,1953,0.2910190523,-0.1201585978,1
175,1985,0.2991244197,-0.3171876371,1
175,2017,0.08409070969,-0.5221083164,1
207,33,4.548517227,1.730877638,1
207,65,4.46472311,-0.3409351408,1
207,97,4.561251163,0.06082606316,1
207,129,4.762180805,-0.5677649975,1
207,161,5.05040884,-0.846807301,1
207,193,4.647649288,0.380096972,1
207,225,3.370886803,-0.5018289089,1
207,257,3.206328392,-1.47019279,1
207,289,4.539160252,-2.654380322,1
207,321,4.984717846,-2.398068428,1
207,353,4.990353107,-1.921132326,1
207,385,5.623405457,-2.724106789,1
207,417,6.754154205,-4.244402885,1
207,449,8.707775116,-3.600168467,1
207,481,8.28105545,-2.279562235,1
207,513,8.040382385,-1.772713661,1
207,545,8.800022125,-2.133119106,1
207,577,9.179618835,-3.320315361,1
207,609,10.03267097,-3.749003172,1
207,641,18.93432808,-9.619642258,1
207,673,6.105650902,-1.535015583,1
207,705,6.422960758,-2.012674809,1
207,737,6.87244606,-2.540452003,1
207,769,7.58520031,-2.216547728,1
207,801,8.532485008,-0.5164530277,1
207,833,9.197937012,-1.245726824,1
207,865,9.130792618,-3.542654991,1
207,897,8.896308899,-3.786166191,1
207,929,9.090391159,-2.723793983,1
207,961,9.510465622,-1.245035052,1
207,993,9.14975071,-1.641815662,1
207,1025,7.598211288,-2.480360508,1
207,1057,6.61109066,-3.206174135,1
207,1089,5.201307297,-3.435860634,1
207,1121,25.61771774,-9.302420616,1
207,1153,6.782190323,-2.50995183,1
207,1185,6.97454834,-3.202190876,1
207,1217,7.178424835,-2.976051807,1
207,1249,8.316419601,-4.000009537,1
207,1281,8.28448391,-3.194210052,1
207,1313,3.876654625,-1.70209384,1
207,1345,1.645899296,-1.206119299,1
207,1377,2.017174959,-0.8620324135,1
207,1409,1.863408804,-1.115616441,1
207,1441,1.11507988,-1.308560848,1
207,1473,-1.362286568,-2.330548525,1
207,1505,2.655181646,-0.1996496916,1
207,1537,5.128262997,0.2243318558,1
207,1569,5.605530739,0.02767086029,1
207,1601,5.041507244,0.4099887013,1
207,1633,4.181129932,0.9342162013,1
207,1665,2.121377468,1.87682569,1
207,1697,1.35529542,2.870924473,1
207,1729,1.00456965,0.5324265957,1
207,1761,0.1676688194,-0.5112634301,1
207,1793,-0.09085381031,-0.6888698339,1
207,1825,0.03351396322,-0.5460050106,1
207,1857,-0.1618219018,-0.141064167,1
207,1889,-0.3663563132,-0.1867270768,1
207,1921,-0.3568931222,-0.08752334118,1
207,1953,-0.1799612641,0.2744809985,1
207,1985,-0.05330838263,-0.1127735078,1
207,2017,0.1598515511,-0.04746776819,1
239,33,4.301915646,2.034209967,1
239,65,4.066340446,-2.97964859,1
239,97,4.04657793,-2.201238632,1
239,129,4.038029671,-1.806894302,1
239,161,4.395057201,-0.3765521049,1
239,193,4.566205978,0.02519005537,1
239,225,4.408252716,0.222971797,1
239,257,4.27858448,0.3011021614,1
239,289,5.045993328,-2.410586119,1
239,321,5.265978813,-2.530644894,1
239,353,4.694928169,-1.954632521,1
239,385,5.694554806,-1.867946386,1
239,417,7.210430145,-2.677455664,1
239,449,8.139009476,-3.319511652,1
239,481,7.346315384,-2.227481604,1
239,513,7.283732891,-1.608240843,1
239,545,8.464459419,-1.29579711,1
239,577,8.775697708,-2.812218428,1
239,609,8.004297256,-3.612434626,1
239,641,6.796134472,-3.484189272,1
239,673,5.913262844,-2.179550648,1
239,705,6.040829659,-1.875997543,1
239,737,6.42236948,-2.540041447,1
239,769,7.278728008,-2.767075062,1
239,801,7.967588425,-2.172070026,1
239,833,8.489193916,-2.429769278,1
239,865,9.189115524,-2.874483585,1
239,897,9.293803215,-2.925625801,1
239,929,9.772943497,-1.706176877,1
239,961,10.07904053,-0.1129550934,1
239,993,10.0017767,-1.266874552,1
239,1025,8.30102253,-2.830996037,1
239,1057,9.010106087,-3.120748043,1
239,1089,6.848373413,-3.336827755,1
239,1121,7.476668358,-0.6465220451,1
239,1153,8.570057869,-0.9517068863,1
239,1185,8.140222549,-2.196397781,1
239,1217,9.100118637,-2.371543646,1
239,1249,9.274952888,-3.645434856,1
239,1281,7.856570721,-2.904526234,1
239,1313,5.587980747,-1.034416199,1
239,1345,4.029313564,-0.1945962906,1
239,1377,3.778937817,-0.1339492798,1
239,1409,-0.918088913,-5.603557587,1
239,1441,-0.6113352776,-6.818395138,1
239,1473,4.293193817,-0.6275952458,1
239,1505,5.726467609,1.001037598,1
239,1537,6.819813728,1.346479774,1
239,1569,5.825348377,1.075609922,1
239,1601,4.616832733,1.653687835,1
239,1633,2.923853159,1.582856297,1
239,1665,1.797976971,3.089175224,1
239,1697,1.539091349,3.472492456,1
239,1729,1.575005293,1.420421839,1
239,1761,1.596719503,0.4652367234,1
239,1793,0.743281424,-0.1872564852,1
239,1825,0.4140037596,-0.4463759363,1
239,1857,-0.08899915218,-0.188345179,1
239,1889,-0.9126464128,-0.3056456447,1
239,1921,-0.9949405193,-0.225971669,1
239,1953,-0.2703908682,0.3084949255,1
239,1985,-0.4114790559,0.2729796767,1
239,2017,0.3978312016,-0.4383428097,1
271,33,3.982359886,1.857828259,1
271,65,4.629072189,-2.143733263,1
271,97,4.267402172,-2.957167625,1
271,129,4.083559036,-2.201387882,1
271,161,3.898684025,-0.06476777792,1
271,193,4.155992985,-0.6779960394,1
271,225,4.846550941,-1.054488182,1
271,257,5.400667667,-1.369425535,1
271,289,5.111649513,-1.822989225,1
271,321,4.533156872,-1.756182671,1
271,353,4.624545574,-1.905800581,1
271,385,5.470947266,-1.352374077,1
271,417,7.212587833,-1.751696825,1
271,449,7.379164696,-3.445780754,1
271,481,6.456970215,-1.951818705,1
271,513,5.995965958,-1.850517392,1
271,545,7.509891033,-2.453331947,1
271,577,8.107767105,-2.597713709,1
271,609,7.43207407,-1.679112911,1
271,641,26.01294136,2.723556042,1
271,673,6.664336205,-1.730680346,1
271,705,5.972617149,-1.434249043,1
271,737,6.469092369,-2.31333828,1
271,769,7.371980667,-2.873019457,1
271,801,7.665975094,-3.148967266,1
271,833,25.57079697,-12.07064152,1
271,865,9.385901451,-2.080975771,1
271,897,9.103802681,-1.762200832,1
271,929,10.97705841,-0.6513239145,1
271,961,12.47645378,-0.3535470366,1
271,993,12.37114143,-1.064532518,1
271,1025,30.40846252,0.5860472918,1
271,1057,9.868300438,-2.192688227,1
271,1089,9.220180511,-3.137173653,1
271,1121,9.827726364,-0.7945563793,1
271,1153,8.870977402,-0.5269320011,1
271,1185,9.862271309,-1.721338749,1
271,1217,10.23770714,-3.148587227,1
271,1249,10.16063976,-3.712616444,1
271,1281,9.215857506,-2.964218616,1
271,1313,7.216493607,-1.113001347,1
271,1345,5.446579456,-0.4361720085,1
271,1377,5.185253143,-0.9343255758,1
271,1409,-1.222219467,-5.532129288,1
271,1441,5.527134895,-4.602977276,1
271,1473,6.201582432,-0.3738940954,1
271,1505,7.963919163,0.6273361444,1
271,1537,7.885774612,1.331230521,1
271,1569,6.320516586,1.838634372,1
271,1601,4.692213535,2.408545732,1
271,1633,2.859722614,3.764437199,1
271,1665,1.563321352,4.83330965,1
271,1697,1.767568946,3.959716797,1
271,1729,1.324565768,3.282684803,1
271,1761,1.9263134,1.831743002,1
271,1793,0.7143467665,0.19127509,1
271,1825,-0.7651702762,-0.2753449082,1
271,1857,-1.712555647,0.435687542,1
271,1889,-2.495714664,0.4452186227,1
271,1921,-2.845928907,0.6846310496,1
271,1953,-2.435703516,0.6352382302,1
271,1985,-0.9736275673,0.5988458991,1
271,2017,0.5866965652,-1.600397825,1
303,33,4.569098473,1.209893227,1
303,65,4.192521572,-0.6122754216,1
303,97,3.703492403,-1.547162414,1
303,129,3.151358843,-1.111867547,1
303,161,3.932957649,-1.378036976,1
303,193,4.805598736,-1.580738306,1
303,225,5.614896297,-1.834630251,1
303,257,5.355149746,-1.769596815,1
303,289,4.854351044,-2.240370274,1
303,321,5.251003265,-1.547984123,1
303,353,5.654304981,-1.829588652,1
303,385,5.644762993,-1.422043681,1
303,417,6.039267063,-1.980973363,1
303,449,6.57528162,-2.667721748,1
303,481,6.581372738,-1.910708308,1
303,513,0.8102397919,-13.20279503,1
303,545,7.082185745,-2.216023207,1
303,577,7.116235733,-2.772453308,1
303,609,7.090067863,-2.310364246,1
303,641,7.637701511,-1.940732121,1
303,673,7.260411263,-1.451786876,1
303,705,5.799358368,-1.469987392,1
303,737,6.541321278,-2.111226082,1
303,769,7.28445673,-2.967549801,1
303,801,7.938797951,-2.965608835,1
303,833,8.642579079,-1.9658494,1
303,865,10.29629517,-1.038842082,1
303,897,17.62337494,9.185340881,1
303,929,10.24039459,-0.3525477052,1
303,961,11.88093472,-0.4256499112,1
303,993,11.82120228,-0.9150277972,1
303,1025,9.400190353,-4.045648098,1
303,1057,9.656074524,-2.444247246,1
303,1089,10.58453751,-1.533672094,1
303,1121,8.535357475,-2.099253654,1
303,1153,8.340555191,-0.8365468979,1
303,1185,10.39552593,-1.736995459,1
303,1217,11.48171997,-3.641940117,1
303,1249,12.71528339,-4.355796814,1
303,1281,13.56457615,-3.092600107,1
303,1313,11.60918808,-1.134311914,1
303,1345,7.499698162,-0.05164444447,1
303,1377,5.697415829,-3.938790321,1
303,1409,5.886716366,-3.477142334,1
303,1441,6.998583794,-0.8486363292,1
303,1473,8.978833199,-1.47151351,1
303,1505,8.081394196,0.2853168845,1
303,1537,7.298738003,1.143881321,1
303,1569,6.310542583,1.997927904,1
303,1601,3.919721127,3.527553797,1
303,1633,2.198596716,6.08934164,1
303,1665,0.9974919558,5.62991333,1
303,1697,1.388933063,3.943031311,1
303,1729,1.82693994,2.84189558,1
303,1761,1.315962553,1.58667469,1
303,1793,-0.5146753192,-0.2331950665,1
303,1825,-2.418743849,0.2615366578,1
303,1857,-3.772402763,1.499089479,1
303,1889,-3.964435101,2.196400166,1
303,1921,-3.656966925,1.877618909,1
303,1953,-3.217812538,1.175816298,1
303,1985,-2.523760796,0.7037347555,1
303,2017,0.4283099771,-2.612837553,1
335,33,6.330915451,0.3886039257,1
335,65,3.844588757,-0.886775732,1
335,97,3.784270287,-0.8854165673,1
335,129,3.510424852,-1.088921905,1
335,161,3.968596458,-1.753965139,1
335,193,5.053071022,-1.967497826,1
335,225,5.019105434,-1.685083389,1
335,257,4.002590179,-1.584845424,1
335,289,3.414481163,-1.770013928,1
335,321,1.76826334,-1.010952115,1
335,353,4.396695614,-1.198117614,1
335,385,4.861896992,-1.401682377,1
335,417,4.790410519,-1.577265024,1
335,449,22.06818199,1.575795412,1
335,481,5.931555271,-1.562784195,1
335,513,5.916717052,-1.860907555,1
335,545,6.359919548,-1.780625343,1
335,577,6.613792419,-1.716970444,1
335,609,6.018863678,-1.702522993,1
335,641,6.056787014,-1.29883647,1
335,673,6.264811993,-1.108073711,1
335,705,6.058816433,-1.121731997,1
335,737,6.44596529,-1.337971926,1
335,769,7.417004585,-2.640002012,1
335,801,8.153715134,-3.007869005,1
335,833,9.161464691,-1.316972017,1
335,865,10.93775177,0.5154384375,1
335,897,-2.393873215,10.61990929,1
335,929,10.09993076,0.3980501294,1
335,961,12.05822182,-0.2150776684,1
335,993,12.05993843,-0.4661650062,1
335,1025,11.35571194,-1.369067311,1
335,1057,10.75544262,-2.946429491,1
335,1089,9.011654854,-2.36640501,1
335,1121,8.115077019,-1.436944962,1
335,1153,9.513665199,-2.150682926,1
335,1185,10.24605179,-2.543485165,1
335,1217,11.24095917,-3.48710227,1
335,1249,13.32593155,-5.569568634,1
335,1281,14.83282948,-3.999763966,1
335,1313,12.43095875,-1.675715446,1
335,1345,4.957843781,15.74522591,1
335,1377,7.074012756,-7.376908779,1
335,1409,6.798623085,-1.059715509,1
335,1441,7.201320648,-0.514846921,1
335,1473,10.06875896,-0.7910202742,1
335,1505,8.447002411,0.5032456517,1
335,1537,6.483413696,1.704005003,1
335,1569,5.252545834,2.913091183,1
335,1601,3.326443434,4.496361732,1
335,1633,0.7622318268,6.504543304,1
335,1665,-0.7112122774,5.238622189,1
335,1697,0.1545221806,4.640724659,1
335,1729,0.1613630056,2.985084534,1
335,1761,-0.3573303223,0.4657385349,1
335,1793,-1.697847962,0.4291503429,1
335,1825,-2.90986824,2.150443077,1
335,1857,-3.290729284,2.489187717,1
335,1889,-4.242080688,2.762681007,1
335,1921,-4.36556673,2.587548256,1
335,1953,-4.3149786,0.4224205017,1
335,1985,-2.898830891,-0.3342785835,1
335,2017,0.5076943636,-2.909952641,1
367,33,5.858613491,0.1855470538,1
367,65,4.661273956,-0.4591671228,1
367,97,4.798043251,-0.5557089448,1
367,129,3.850735664,-0.8352816105,1
367,161,3.847362041,-1.782639861,1
367,193,4.938865185,-1.918396473,1
367,225,4.595338345,-2.271719456,1
367,257,4.351741791,-2.487125397,1
367,289,3.862387657,-0.9661964178,1
367,321,3.952110291,-0.9565303326,1
367,353,4.586143494,-1.746012092,1
367,385,4.590077877,-1.749868631,1
367,417,4.135420322,-1.327259064,1
367,449,3.933462143,-1.037738085,1
367,481,4.451783657,-1.359149456,1
367,513,-13.89655781,-5.48880291,1
367,545,-12.68017006,-7.713500977,1
367,577,6.263697147,-1.113366842,1
367,609,6.30137682,-0.7085438371,1
367,641,5.172582626,-0.3776545525,1
367,673,4.673373699,-0.2413218021,1
367,705,5.815976143,-0.6007988453,1
367,737,6.893843174,-0.5622550249,1
367,769,7.332994461,-0.5330001116,1
367,801,7.899263859,-0.9768738747,1
367,833,8.442447662,-0.3983246088,1
367,865,9.581820488,0.8617137074,1
367,897,10.39397144,1.12448287,1
367,929,11.8700285,0.6803113222,1
367,961,13.30907631,0.4302720428,1
367,993,13.19823456,0.1571536064,1
367,1025,11.81112862,-0.5478589535,1
367,1057,10.2892561,-2.228610992,1
367,1089,8.148252487,-2.473365545,1
367,1121,9.816443443,-2.133877993,1
367,1153,10.70280457,-3.454304457,1
367,1185,10.84883976,-3.891966343,1
367,1217,11.33804512,-3.651698589,1
367,1249,10.76956272,-7.063293457,1
367,1281,14.61002254,-4.864871979,1
367,1313,13.30951691,-3.34080267,1
367,1345,7.745638847,-6.614404678,1
367,1377,8.838077545,-1.548859239,1
367,1409,7.138692856,-1.043375969,1
367,1441,6.745828629,-0.4601453543,1
367,1473,7.3557868,0.6971623898,1
367,1505,6.169500351,0.9390954971,1
367,1537,5.026524544,1.890820265,1
367,1569,21.35467529,2.94499898,1
367,1601,2.062553883,4.672855377,1
367,1633,0.3766809702,5.608577728,1
367,1665,-0.7167506814,5.306948185,1
367,1697,-16.51354408,-7.285546303,1
367,1729,-0.9274647236,3.692505836,1
367,1761,-1.342363596,1.73188591,1
367,1793,-2.627017736,-14.46805668,1
367,1825,-4.252305031,5.271805286,1
367,1857,-3.092236042,3.817497015,1
367,1889,-3.694483042,3.396800041,1
