PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 16, filenames: A:[16]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[17]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
303,609,-9.677827835,-12.62187481,1
303,641,0.7644863129,-3.025315523,1
303,673,0.580517292,-2.583476543,1
303,705,1.746405482,-2.73920989,1
303,737,2.236396551,-2.872050762,1
303,769,17.2301178,11.28546238,1
303,801,16.4422226,11.09144115,1
303,833,6.276722908,-2.075326443,1
303,865,7.468293667,-1.994185448,1
303,897,8.92023468,-2.039628267,1
303,929,8.943354607,-2.895421743,1
303,961,8.501235008,-2.556970119,1
303,993,8.237127304,-2.880950689,1
303,1025,7.259680271,-1.463545799,1
303,1057,6.798513889,-1.244466066,1
303,1089,6.327831745,-2.722877979,1
303,1121,5.287955284,-3.50737381,1
303,1153,5.267711639,-4.108559132,1
303,1185,6.394778252,-3.732845306,1
303,1217,6.990515232,-3.922386646,1
303,1249,6.833601475,-5.100269318,1
303,1281,5.98898983,-5.296089649,1
303,1313,6.025288582,-5.21547699,1
303,1345,4.151926994,-4.806290627,1
303,1377,2.98091197,-4.406153202,1
303,1409,3.347427368,-4.459765911,1
303,1441,3.407773256,-3.890081167,1
303,1473,2.995732784,-3.493809938,1
303,1505,2.769619226,-3.33093667,1
303,1537,2.683974981,-3.757202864,1
303,1569,2.709711313,-5.036449432,1
303,1601,2.714465618,-4.890880108,1
303,1633,2.262142897,-4.857561588,1
303,1665,0.6690986156,-4.547160149,1
303,1697,-0.2559807897,-4.004834175,1
303,1729,-0.1835076809,-3.754798412,1
303,1761,-1.089863181,-2.659698009,1
303,1793,-1.157768011,-2.010760307,1
303,1825,-1.178462625,-2.47560668,1
303,1857,-1.048607349,-2.788704395,1
303,1889,0.3238204122,-2.624073029,1
303,1921,0.3033885956,-1.210092306,1
303,1953,0.2702795863,-0.2200843096,1
303,1985,0.2261662632,-0.08522081375,1
303,2017,-0.1564448476,-0.02104726434,1
335,33,-0.1136994958,1.965518951,1
335,65,0.06734363735,-1.194562912,1
335,97,0.6970950961,-0.9943575263,1
335,129,1.044452786,-1.037951231,1
335,161,0.3485672772,-0.980089128,1
335,193,0.4569686055,-0.8639654517,1
335,225,1.157476425,-0.6801404953,1
335,257,1.663153529,-1.439847469,1
335,289,1.870784402,-2.380369425,1
335,321,1.861966848,-3.233119726,1
335,353,2.144944191,-3.479399204,1
335,385,2.332926273,-3.779563189,1
335,417,3.365433216,-4.003111839,1
335,449,2.930977106,-2.945687056,1
335,481,2.256479979,-1.716501236,1
335,513,1.973881721,-2.440115929,1
335,545,1.224473357,-1.622965097,1
335,577,1.797599196,-1.591860533,1
335,609,1.277806044,-2.323111534,1
335,641,0.6755391359,-2.499890089,1
335,673,-12.60540676,10.55248356,1
335,705,2.63011694,-3.368743658,1
335,737,2.737216711,-2.874838591,1
335,769,3.78800869,-2.827492714,1
335,801,4.993442059,-1.748820066,1
335,833,5.703482628,-1.3154037,1
335,865,6.75543642,-0.8351434469,1
335,897,8.305707932,-1.07308197,1
335,929,8.144933701,-2.734890938,1
335,961,8.353748322,-3.083061695,1
335,993,8.830741882,-2.507474422,1
335,1025,7.747354507,-1.644157171,1
335,1057,6.882714748,-0.4411201477,1
335,1089,6.914153099,-1.371456146,1
335,1121,6.276247978,-3.459820747,1
335,1153,5.971719742,-3.792466164,1
335,1185,6.76313448,-3.738000393,1
335,1217,7.228708267,-4.5790205,1
335,1249,6.201087952,-5.28017664,1
335,1281,4.6545825,-4.887438774,1
335,1313,4.441954613,-4.070622444,1
335,1345,4.269480705,-3.674162865,1
335,1377,3.910428762,-3.541597366,1
335,1409,3.860883236,-3.598775625,1
335,1441,4.299412727,-3.381018639,1
335,1473,3.571815014,-3.202729225,1
335,1505,2.823228121,-3.054816246,1
335,1537,2.393265963,-3.604918718,1
335,1569,1.85219264,-4.257071495,1
335,1601,1.365648389,-4.408342361,1
335,1633,0.8465915918,-5.058420181,1
335,1665,-0.6664710045,-4.534153938,1
335,1697,-0.8974936008,-2.074373722,1
335,1729,-1.466723561,-2.109789133,1
335,1761,-1.848259926,-2.545814037,1
335,1793,-1.421054006,-2.003012657,1
335,1825,-1.213797569,-2.039306164,1
335,1857,-1.351573229,-3.636947632,1
335,1889,-0.08500102162,-3.345683575,1
335,1921,0.3652996421,-1.186476231,1
335,1953,0.4344036579,-0.4834246039,1
335,1985,0.1370366514,-0.3757891059,1
335,2017,0.05835127831,-0.375590682,1
367,33,0.4456439912,1.859107256,1
367,65,1.130032301,-0.1271621734,1
367,97,1.200686932,-1.503450274,1
367,129,0.9009737968,-1.328460217,1
367,161,0.4093518257,-1.149431467,1
367,193,0.4710142016,-1.302666664,1
367,225,0.9022958279,-1.088387609,1
367,257,1.006559372,-1.296632528,1
367,289,0.866594851,-1.973104239,1
367,321,0.6075232029,-2.1502285,1
367,353,1.086788893,-2.500201941,1
367,385,1.962336898,-3.948212862,1
367,417,2.925587177,-3.958853722,1
367,449,2.119966507,-2.770817757,1
367,481,1.58427465,-2.173325062,1
367,513,1.060264945,-2.234259367,1
367,545,0.0208542347,-1.898884535,1
367,577,0.9545737505,-1.26346314,1
367,609,1.526354671,-1.270036101,1
367,641,1.833559752,-2.551699162,1
367,673,3.159798861,-2.91742897,1
367,705,3.469830513,-3.61590147,1
367,737,2.717532396,-2.505289793,1
367,769,3.403700113,-2.200054884,1
367,801,4.053114414,-1.07977736,1
367,833,5.075932026,-1.826880455,1
367,865,5.999713898,-2.744002342,1
367,897,5.788585663,-2.028244495,1
367,929,5.953669071,-2.151639462,1
367,961,7.767411232,-2.513134718,1
367,993,8.156787872,-2.268220663,1
367,1025,7.783828735,-1.797170043,1
367,1057,6.83215332,-1.489953518,1
367,1089,6.985528469,-1.183305979,1
367,1121,7.344705582,-3.228166103,1
367,1153,7.508690834,-4.334754944,1
367,1185,8.356211662,-4.567609787,1
367,1217,7.73698473,-4.082256794,1
367,1249,6.133987427,-4.45142889,1
367,1281,4.459545135,-4.121720314,1
367,1313,3.248880386,-3.011556149,1
367,1345,3.92939949,-2.802097797,1
367,1377,4.543946743,-3.542928696,1
367,1409,4.320261955,-3.732703209,1
367,1441,4.439451218,-3.156713247,1
367,1473,4.538411617,-2.645660639,1
367,1505,3.412000418,-3.325882673,1
367,1537,2.325962782,-4.02880764,1
367,1569,1.624382734,-4.118653774,1
367,1601,0.9036730528,-3.929686069,1
367,1633,-0.08562493324,-4.544596672,1
367,1665,-0.9526108503,-5.45143652,1
367,1697,-0.6633284688,-1.470628023,1
367,1729,-1.781361461,-1.827386379,1
