PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 3, filenames: A:[3]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[4]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,33,5.590314865,0.4377231002,1
143,65,10.83420372,0.2077512145,1
143,97,11.57333088,1.602134824,1
143,129,8.637562752,2.46207118,1
143,161,8.724806786,1.28462553,1
143,193,10.84891605,-0.6112672687,1
143,225,11.04017448,-0.8380519152,1
143,257,11.56373787,-0.3281071186,1
143,289,12.73160839,-1.473757267,1
143,321,13.56005192,-1.851072073,1
143,353,13.82887554,-1.789013982,1
143,385,5.534911156,-12.98955917,1
143,417,13.98582458,-1.894668937,1
143,449,15.7761631,-1.523251057,1
143,481,16.58215714,-1.31513226,1
143,513,17.59991646,-1.107218266,1
143,545,20.73573303,-0.03418394923,1
143,577,20.65325737,0.1856251061,1
143,609,20.33217812,0.316026181,1
143,641,21.39758682,0.7494394779,1
143,673,22.47174644,-0.5834689736,1
143,705,23.55624771,1.470668674,1
143,737,24.46140862,3.115975618,1
143,769,26.15441895,3.042546749,1
143,801,10.59622765,6.360594273,1
143,833,31.10254669,1.28877306,1
143,865,36.02996445,-17.06196785,1
143,897,33.70102692,-0.3028753102,1
143,929,34.92738342,-0.9938906431,1
143,961,35.69425201,-2.217609406,1
143,993,35.44224548,-4.628859043,1
143,1025,39.86325455,8.316355705,1
143,1057,53.92699051,-6.195989609,1
143,1089,37.58240509,-7.267719746,1
143,1121,39.01358414,-7.368132114,1
143,1153,41.30655289,-7.288210869,1
143,1185,43.441185,-8.484718323,1
143,1217,45.59424973,-9.980605125,1
143,1249,45.97999573,-10.82218647,1
143,1281,45.89964676,-13.31588364,1
143,1313,54.54603577,-34.09835052,1
143,1345,42.7416687,-22.72593307,1
143,1377,40.40363312,-22.24269867,1
143,1409,38.57905579,-23.54211807,1
143,1441,42.00827408,-24.89981842,1
143,1473,43.09337616,-27.57331657,1
143,1505,43.19374466,-30.64925003,1
143,1537,46.6852684,-34.27391052,1
143,1569,46.9769516,-37.41381073,1
143,1601,45.8373642,-39.54718781,1
143,1633,43.7015419,-40.92320251,1
143,1665,42.28701401,-40.08496094,1
143,1697,38.02490616,-35.7692337,1
143,1729,36.43918991,-34.51171875,1
143,1761,33.95654297,-33.64984512,1
143,1793,32.40533447,-34.24766922,1
143,1825,3.46194458,-20.99924278,1
143,1857,18.65622711,-33.42965317,1
143,1889,5.181710243,-10.35408974,1
143,1921,26.32105255,-8.270031929,1
143,1953,0.4545278549,1.334543228,1
143,1985,13.46077728,-6.922437668,1
143,2017,24.26229477,-13.17889881,1
175,33,6.640100479,1.16723597,1
175,65,10.59591198,0.2518916726,1
175,97,11.64966774,0.5074361563,1
175,129,11.15090942,0.2793892622,1
175,161,11.15576839,-0.948266983,1
175,193,12.421628,-2.083100796,1
175,225,11.13474751,-0.7562175989,1
175,257,11.57972336,-1.514541864,1
175,289,12.23710442,-1.542337298,1
175,321,12.83960342,-2.055952311,1
175,353,13.70594406,-3.598325253,1
175,385,13.34073448,-1.375394821,1
175,417,14.13974285,-3.819847822,1
175,449,15.31718349,-2.698568583,1
175,481,14.97532082,-1.917025328,1
175,513,25.49352455,16.57241821,1
175,545,17.83288002,-0.2390137911,1
175,577,18.469347,-0.1531808227,1
175,609,19.52135658,-0.196296379,1
175,641,20.2851696,0.04006588459,1
175,673,21.6999321,1.885187387,1
175,705,22.70084572,2.868470669,1
175,737,22.42762184,3.630371809,1
175,769,24.93869209,4.168018341,1
175,801,27.88068008,3.708455563,1
175,833,29.94134712,2.437155247,1
175,865,31.60339546,1.706141114,1
175,897,32.11323166,0.6433221102,1
175,929,33.95806885,-0.2609450221,1
175,961,35.27253342,-1.423665047,1
175,993,36.33616257,-5.543031693,1
175,1025,34.33512115,-7.606761932,1
175,1057,29.85372925,-5.203384399,1
175,1089,30.76628113,-6.959364414,1
175,1121,37.53771973,-6.975342274,1
175,1153,34.97102356,-27.10154152,1
175,1185,42.69933319,-8.145872116,1
175,1217,46.19351578,-10.290061,1
175,1249,46.29061508,-12.71243095,1
175,1281,45.61767578,-16.35255623,1
175,1313,43.63809204,-18.07060242,1
175,1345,40.0637207,-21.46229553,1
175,1377,37.51001358,-21.65068054,1
175,1409,37.11262512,-23.21414948,1
175,1441,43.12145615,-23.43280411,1
175,1473,41.40942764,-23.69843102,1
175,1505,45.74531174,-25.51963806,1
175,1537,42.16716003,-29.16329384,1
175,1569,47.67087936,-38.13250732,1
175,1601,46.38779831,-39.96042633,1
175,1633,39.87570572,-39.25002289,1
175,1665,31.72449493,-31.62603378,1
175,1697,34.6060524,-32.794384,1
175,1729,34.10858917,-32.35430145,1
175,1761,32.48847961,-32.39082718,1
175,1793,29.83024597,-31.44086456,1
175,1825,17.41419029,-9.940814972,1
175,1857,26.40304756,-32.498806,1
175,1889,14.38181019,-7.791208267,1
175,1921,10.28333473,-4.264286041,1
175,1953,-0.3947234154,3.428010225,1
175,1985,27.7846756,-4.600630283,1
175,2017,32.64513397,-13.75557709,1
207,33,9.198028564,1.691352606,1
207,65,10.81092262,-0.6903072,1
207,97,11.74944592,-0.3580948114,1
207,129,11.81446552,-0.9252253175,1
207,161,11.17504597,-2.026772261,1
207,193,10.71190739,-1.68121314,1
207,225,10.74476147,-0.8808602095,1
207,257,11.09708691,-1.34745419,1
207,289,11.39638996,-1.846725941,1
207,321,11.2437439,-2.507786274,1
207,353,10.62918472,-3.512331724,1
207,385,12.67190456,-2.906982422,1
207,417,14.20880032,-4.781037331,1
207,449,15.03172493,-4.024675369,1
207,481,15.65057278,-2.69128108,1
207,513,33.08618164,-0.6448464394,1
207,545,31.44429398,-4.877309799,1
207,577,17.01895523,-0.03929288685,1
207,609,18.75510979,0.09201031923,1
207,641,20.67414284,-0.4602434635,1
207,673,21.64066696,1.990185261,1
207,705,21.84876442,3.685020447,1
207,737,21.95674324,4.157474995,1
207,769,23.54623604,5.031362057,1
207,801,26.71651459,4.438227177,1
207,833,29.64565086,2.99813509,1
207,865,32.79327774,2.633515596,1
207,897,33.89941025,1.866725206,1
207,929,34.51139069,0.5332838297,1
207,961,35.7353096,-0.7819936275,1
207,993,36.0826149,-2.576839447,1
207,1025,35.04541016,-6.913516998,1
207,1057,32.01755142,-7.631415367,1
207,1089,29.30059624,-8.244550705,1
207,1121,44.44518661,-6.883615017,1
207,1153,36.53144836,-5.497323036,1
207,1185,38.75092316,-6.729861259,1
207,1217,45.29578781,-9.548847198,1
207,1249,47.62003708,-14.18535805,1
207,1281,49.36807251,-18.4946022,1
207,1313,37.49765778,-16.53155327,1
207,1345,41.50454712,-24.4497261,1
207,1377,42.1868782,-23.6724987,1
207,1409,41.60625839,-22.8204155,1
207,1441,42.0018425,-21.26796913,1
207,1473,40.51603317,-20.00085068,1
207,1505,34.21981049,-24.140728,1
207,1537,35.51850128,-26.43861389,1
207,1569,45.75631714,-36.19638824,1
207,1601,42.5959549,-35.74987793,1
207,1633,34.35111237,-32.11233521,1
207,1665,34.33386612,-30.67291069,1
207,1697,32.65613937,-30.84701729,1
207,1729,30.18479919,-30.97031021,1
207,1761,29.31531715,-30.69857025,1
207,1793,27.9682579,-30.19620132,1
207,1825,26.22567368,-31.9069252,1
207,1857,24.85144997,-30.07559586,1
207,1889,13.84366989,-8.475538254,1
207,1921,9.595859528,-5.341777325,1
207,1953,21.8372345,-8.576007843,1
207,1985,13.12756824,-0.1865649223,1
207,2017,14.06394196,-11.33121872,1
239,33,8.666499138,1.749147296,1
239,65,9.519227982,-1.82549715,1
239,97,9.836301804,-0.6104646921,1
239,129,9.969643593,-0.3971558809,1
239,161,9.729115486,-1.285118937,1
239,193,9.155145645,-1.180021882,1
239,225,9.898715019,-0.6705685854,1
239,257,10.6357193,-0.4330441952,1
239,289,10.5128746,-2.01483202,1
239,321,9.047030449,-2.855736494,1
239,353,9.259256363,-2.961473942,1
239,385,11.56452084,-2.803391457,1
239,417,13.36378479,-4.030600548,1
239,449,14.19404793,-3.53917408,1
239,481,15.20114899,-3.319547176,1
239,513,14.83185768,-1.694286227,1
239,545,15.46587563,-0.6095528007,1
239,577,16.19002342,0.06756523997,1
239,609,17.56659698,1.357565165,1
239,641,19.57097435,1.280802608,1
239,673,19.76242447,1.801544666,1
239,705,20.55422783,3.37090373,1
239,737,21.63553429,5.068335533,1
239,769,22.97614098,5.450124264,1
239,801,25.99221611,4.456062794,1
239,833,29.29571915,3.236240625,1
239,865,32.28317261,2.382240772,1
239,897,33.52773666,2.013040543,1
239,929,34.924366,1.312332153,1
239,961,36.25816727,-0.5370042324,1
239,993,37.19724274,-2.575528145,1
239,1025,36.44338608,-9.686339378,1
239,1057,33.70629883,-8.977678299,1
239,1089,32.05130005,-7.857965946,1
239,1121,31.52237511,-7.359759808,1
239,1153,46.10731506,-20.5592308,1
239,1185,28.98227882,-23.57902336,1
239,1217,37.88271713,-11.61950207,1
239,1249,50.2528801,-14.73497677,1
239,1281,50.14052963,-18.89234734,1
239,1313,44.21018219,-25.08012962,1
239,1345,41.98185349,-24.28686714,1
239,1377,41.43670654,-25.59270096,1
239,1409,41.0042572,-23.95504761,1
239,1441,38.30656433,-24.66790009,1
239,1473,32.93697357,-21.55321312,1
239,1505,32.70666885,-22.71500969,1
239,1537,33.26256561,-21.06531906,1
239,1569,53.17853928,-22.97318268,1
239,1601,35.4384346,-28.92828369,1
239,1633,33.25053406,-27.72883987,1
239,1665,32.00144196,-27.86932182,1
239,1697,29.98280334,-28.41729927,1
239,1729,27.23515892,-29.16485214,1
239,1761,27.93641853,-28.80084801,1
239,1793,25.60568428,-27.59080124,1
239,1825,25.49679375,-30.46762276,1
239,1857,23.96119499,-28.02282143,1
239,1889,21.05580139,-26.06998825,1
239,1921,14.23505974,-11.65563202,1
239,1953,10.35389423,-8.814224243,1
239,1985,16.07464218,-1.988637447,1
239,2017,23.06305122,-6.350319862,1
271,33,7.7470541,1.556791663,1
271,65,8.922925949,-1.989340305,1
271,97,9.354411125,-0.8633390069,1
271,129,9.443817139,0.207865715,1
271,161,9.716903687,-1.098927498,1
271,193,9.466412544,-1.136060715,1
271,225,9.773907661,-0.7996132374,1
271,257,10.00234032,-0.9624766111,1
271,289,9.220344543,-2.516705513,1
271,321,8.510456085,-2.739709854,1
271,353,10.07301807,-2.635201216,1
271,385,11.21705437,-2.552462339,1
271,417,12.03247738,-2.842357635,1
271,449,12.77135468,-2.291163921,1
271,481,13.30334854,-1.76129353,1
271,513,14.02244759,-1.578023195,1
271,545,15.52074528,-1.124285817,1
271,577,16.33629799,-0.4425219893,1
271,609,16.85589981,1.027181625,1
271,641,18.02201843,2.126114845,1
271,673,19.34695053,2.435606956,1
271,705,20.02687836,3.017003536,1
271,737,22.00995255,3.763522387,1
271,769,24.58602142,4.062737942,1
271,801,26.46059799,4.019430161,1
271,833,28.50590897,3.792883873,1
271,865,30.93408012,2.596342087,1
271,897,32.58884048,1.762809515,1
271,929,34.10847473,1.393962502,1
271,961,36.04181671,-0.009889364243,1
271,993,37.26716614,-2.272242308,1
271,1025,22.03369331,9.087367058,1
271,1057,35.21603012,-10.02903557,1
271,1089,32.87686157,-7.823893547,1
271,1121,32.43507385,-6.764772892,1
271,1153,51.89855957,-14.17531395,1
271,1185,32.62876129,-7.294309616,1
271,1217,34.6507988,-11.87291908,1
271,1249,52.57241821,-17.03851891,1
271,1281,52.30317307,-18.78656387,1
271,1313,35.87459564,-9.519460678,1
271,1345,46.82907867,-23.89907646,1
271,1377,27.68332481,-28.64979935,1
271,1409,53.67380142,-11.29697609,1
271,1441,34.90736008,-22.10945129,1
271,1473,32.37448883,-22.41494179,1
271,1505,31.81064224,-21.55125237,1
271,1537,33.99430084,-18.96304321,1
271,1569,35.67028809,-28.62009239,1
271,1601,31.93536186,-26.41751099,1
271,1633,30.57344627,-25.80343628,1
271,1665,29.39435005,-25.05314445,1
271,1697,29.01470375,-26.78067589,1
271,1729,28.62460709,-28.2406044,1
271,1761,27.38765526,-27.93980217,1
271,1793,26.46016312,-27.94299889,1
271,1825,27.35251999,-28.43908691,1
271,1857,26.17823029,-27.83986282,1
271,1889,25.83582687,-30.80964088,1
271,1921,22.60112,-21.56930542,1
271,1953,20.85079575,-18.25915909,1
271,1985,12.70844555,-16.08713913,1
271,2017,0.2922973633,-2.265336037,1
303,33,8.810194016,1.553893566,1
303,65,9.959148407,-1.265741587,1
303,97,9.271821022,-1.138347626,1
303,129,9.101377487,-0.8162275553,1
303,161,9.674404144,-1.469135046,1
303,193,9.617567062,-1.456758857,1
303,225,9.149964333,-1.693727374,1
303,257,8.305166245,-2.114832401,1
303,289,8.009700775,-2.684656858,1
303,321,9.052546501,-3.050013065,1
303,353,9.884474754,-2.341077089,1
303,385,11.59351254,-2.087581396,1
303,417,12.42558479,-2.624111176,1
303,449,11.78568935,-1.537348032,1
303,481,12.57623768,-0.8441628218,1
303,513,14.48830128,-0.4877507687,1
303,545,15.68663788,-0.7113522887,1
303,577,15.34165859,-0.5582430959,1
303,609,15.64953709,0.6609239578,1
303,641,16.29595757,1.644283891,1
303,673,17.57335472,2.669189215,1
303,705,19.09441948,3.08729744,1
303,737,20.96061707,2.849636078,1
303,769,22.31392288,3.40685463,1
303,801,23.80502701,3.885587692,1
303,833,26.21092033,4.036277294,1
303,865,29.67964745,3.44792676,1
303,897,32.00289917,2.663070202,1
303,929,33.69475555,1.949396849,1
303,961,35.95742416,1.165951252,1
303,993,37.97555542,-0.3055211306,1
303,1025,37.05622864,-3.789582729,1
303,1057,14.82992554,-10.19625092,1
303,1089,33.28710175,-8.266927719,1
303,1121,31.45744514,-7.44852829,1
303,1153,51.64260101,-11.14956284,1
303,1185,31.4371357,-7.994900703,1
303,1217,36.31121063,-29.67024994,1
303,1249,47.16125107,-19.87159729,1
303,1281,50.19129562,-21.20031738,1
303,1313,29.9927063,-7.0768013,1
303,1345,54.37038422,-23.0705452,1
303,1377,49.46724701,-23.55629349,1
303,1409,35.68907166,-20.70380783,1
303,1441,34.09204102,-21.97595787,1
303,1473,42.19553757,-31.25333977,1
303,1505,32.54430008,-23.67414284,1
303,1537,31.11102104,-25.34349823,1
303,1569,28.54832268,-25.48152351,1
303,1601,28.99158287,-25.37130737,1
303,1633,28.90053558,-24.48004723,1
303,1665,29.44099236,-22.55697632,1
303,1697,27.15083885,-22.31189537,1
303,1729,25.9863205,-23.68635178,1
303,1761,25.78377151,-25.03516006,1
303,1793,24.91829681,-27.06369972,1
303,1825,25.46527672,-27.50749207,1
303,1857,25.84441376,-26.93017006,1
303,1889,3.88757515,-16.40469742,1
303,1921,23.78629303,-23.71498871,1
303,1953,24.69628906,-23.00455284,1
303,1985,-1.989297867,-16.14270973,1
303,2017,-10.51017857,-5.585910797,1
335,33,10.69809818,1.949232578,1
335,65,9.649839401,-1.246164441,1
335,97,7.746474266,-0.9855527878,1
335,129,7.05684948,-0.6060768366,1
335,161,9.455514908,-1.48174262,1
335,193,9.882512093,-1.928853393,1
335,225,8.809078217,-2.424813747,1
335,257,8.128225327,-3.301124573,1
335,289,7.930412292,-3.17988348,1
335,321,8.456228256,-2.27771616,1
335,353,9.577388763,-1.713207722,1
335,385,11.06287289,-2.031908751,1
335,417,11.47778702,-1.726324558,1
335,449,11.56267166,-1.003486872,1
335,481,12.11369896,-1.054570794,1
335,513,12.4711113,-1.102668405,1
335,545,13.46045208,-1.167809606,1
335,577,13.93091774,-0.3283832371,1
335,609,14.09491348,0.5846639276,1
335,641,14.12912178,0.4056656361,1
335,673,14.60189533,1.733028889,1
335,705,17.31843567,2.957859755,1
335,737,19.36006546,3.705560684,1
335,769,20.40864372,3.090523958,1
335,801,21.67902565,3.558124542,1
335,833,24.32951736,4.619212151,1
335,865,28.41974449,4.943919659,1
335,897,30.59951591,3.567498207,1
335,929,33.23258591,2.408047676,1
335,961,35.36897278,2.355382919,1
335,993,36.44913864,2.861742496,1
335,1025,34.12448502,-2.276197433,1
335,1057,13.70908165,-4.158267975,1
335,1089,43.41145706,3.263881207,1
335,1121,47.55140686,-19.79624176,1
335,1153,51.45561981,-1.849863052,1
335,1185,25.61307526,-9.32418251,1
335,1217,27.55988312,-12.95756912,1
335,1249,38.93262482,-20.63682175,1
335,1281,46.37822723,-19.68192673,1
335,1313,54.87711716,-22.58716202,1
335,1345,54.24283981,-23.91481972,1
335,1377,35.342453,-19.60974503,1
335,1409,34.38373184,-20.88056183,1
335,1441,42.36717987,-28.71674538,1
335,1473,39.79943848,-28.78635788,1
335,1505,32.08003998,-25.89691734,1
335,1537,28.86597633,-25.33912468,1
335,1569,26.63035011,-24.48983955,1
335,1601,27.10980797,-23.27373123,1
335,1633,27.30312729,-21.66018867,1
335,1665,27.03495789,-20.87952423,1
335,1697,24.85362244,-21.09123421,1
335,1729,22.5735836,-21.97419739,1
335,1761,21.73818398,-21.01155281,1
335,1793,21.4368515,-22.65752411,1
335,1825,22.34241104,-25.39527321,1
335,1857,22.72157097,-24.50524139,1
335,1889,21.86979675,-24.01317406,1
335,1921,22.13258934,-22.51963806,1
335,1953,23.82131767,-26.86986923,1
335,1985,22.21515274,-24.86317825,1
335,2017,33.23148346,-14.6725769,1
367,33,10.26348877,2.512449741,1
367,65,9.273590088,-1.400042772,1
367,97,8.033835411,-1.071893096,1
367,129,8.692577362,-1.184691429,1
367,161,9.197213173,-2.190372705,1
367,193,9.228597641,-2.954322815,1
367,225,8.359137535,-2.924737692,1
367,257,7.596270561,-3.693002701,1
367,289,7.83956337,-3.640644073,1
367,321,8.447757721,-2.914335728,1
367,353,9.694416046,-2.389095545,1
367,385,10.60451317,-2.788076401,1
367,417,10.0736475,-1.959960341,1
367,449,10.3925209,-0.9991247654,1
367,481,11.06981754,-0.9183837175,1
367,513,-6.593085289,4.637919426,1
367,545,10.24271107,-0.9586373568,1
367,577,11.82563972,-0.5660980344,1
367,609,12.41859722,-0.185869813,1
367,641,12.4153862,0.1881847382,1
367,673,12.86276054,0.5411556959,1
367,705,15.44723129,2.413461924,1
367,737,17.65491104,4.474704266,1
367,769,18.45547676,4.383832455,1
367,801,20.34213066,4.09458828,1
367,833,23.2014122,5.221570969,1
367,865,25.77684402,4.811829567,1
367,897,27.75057602,3.775068998,1
367,929,30.65852737,3.741691113,1
367,961,35.10435486,4.605742455,1
367,993,35.26379395,3.89927268,1
367,1025,32.39352417,2.856491566,1
367,1057,32.57453156,1.109879017,1
367,1089,31.75354385,-8.315673828,1
367,1121,41.94530487,-21.51215363,1
367,1153,46.46611786,2.55493927,1
367,1185,26.29840469,-9.720186234,1
367,1217,35.77920532,-13.42784119,1
367,1249,50.75193024,-16.08286667,1
367,1281,49.32947922,-17.16952324,1
367,1313,45.70877457,-16.72387695,1
367,1345,36.61691666,-23.38578033,1
367,1377,33.60241699,-19.29382706,1
367,1409,34.08172607,-20.95189857,1
367,1441,38.77192307,-29.16998482,1
367,1473,35.77446365,-25.97871017,1
367,1505,31.18877029,-26.31992912,1
367,1537,28.29435921,-24.94878197,1
367,1569,26.93147087,-23.33317757,1
367,1601,26.42354202,-21.42055321,1
367,1633,26.67813873,-19.98796463,1
367,1665,25.34999657,-19.97706223,1
367,1697,22.95373726,-20.62458611,1
367,1729,21.25691032,-20.38500595,1
367,1761,19.64750671,-19.68359184,1
367,1793,20.09658051,-21.86495018,1
367,1825,21.35797119,-25.21030426,1
367,1857,20.95019913,-23.75950623,1
367,1889,21.52614594,-21.8982296,1
367,1921,21.11730385,-20.49092865,1
367,1953,18.6821804,-22.78147316,1
367,1985,19.86679649,-25.58605576,1
367,2017,32.88696671,-19.66008759,1
399,33,0.8767948151,3.116460085,1
399,65,9.641685486,-1.727686167,1
399,97,9.051404953,-1.526411057,1
399,129,9.18165493,-1.941190481,1
399,161,8.632365227,-2.763856888,1
399,193,7.508843422,-3.192880154,1
399,225,7.180398464,-3.34731555,1
399,257,6.856123924,-3.523783207,1
399,289,6.810208797,-3.353802681,1
399,321,6.64980793,-3.496391296,1
399,353,8.601365089,-3.950637341,1
