 ,Area,X,Y,Perim.,Major,Minor,Angle
1,525.546,275.518,14.415,93.856,33.757,19.822,176.340
2,528.490,309.023,17.076,95.866,34.313,19.611,163.118
3,712.504,241.333,30.142,111.847,41.411,21.907,56.746
4,658.036,355.226,28.114,100.719,31.191,26.861,170.889
5,833.218,213.538,40.097,118.833,39.242,27.035,53.828
6,621.233,261.129,37.173,104.151,37.300,21.206,45.457
7,504.936,384.850,32.414,91.135,32.506,19.778,173.864
8,497.575,302.236,34.436,92.434,31.070,20.391,155.407
9,740.475,329.256,40.325,109.593,33.931,27.786,43.421
10,547.627,281.670,45.962,95.866,32.576,21.404,82.684
11,712.504,410.983,44.589,106.161,32.131,28.234,56.515
12,828.802,436.445,55.068,120.305,35.169,30.006,14.034
13,702.200,373.171,52.425,112.852,35.170,25.422,16.304
14,909.768,344.305,64.009,120.132,36.436,31.791,52.128
15,525.546,298.336,61.683,96.577,31.679,21.122,75.545
16,881.798,231.020,66.233,119.422,37.972,29.568,61.125
17,540.267,260.017,62.879,94.861,29.680,23.177,27.597
18,412.193,315.880,67.343,81.845,26.926,19.491,75.928
19,1058.452,198.286,73.025,129.839,39.136,34.435,31.880
20,858.244,388.830,70.104,124.031,45.339,24.102,20.523
21,607.984,482.522,71.687,104.446,35.302,21.928,125.870
22,1142.362,164.946,78.125,142.683,48.766,29.826,72.688
23,621.233,461.086,77.755,103.024,34.612,22.853,115.122
24,677.174,273.983,80.041,106.456,36.233,23.796,30.507
25,1120.281,412.696,88.687,140.185,42.395,33.645,71.147
26,1003.983,136.821,99.356,146.998,56.840,22.490,69.261
27,578.542,440.707,83.476,100.131,34.061,21.627,122.735
28,937.738,359.841,93.422,134.864,38.445,31.056,45.134
29,1458.867,241.186,102.015,158.592,55.528,33.452,70.104
30,610.928,332.442,92.532,102.852,35.498,21.913,120.872
31,897.991,290.703,100.933,121.432,37.869,30.193,84.016
32,484.326,312.928,97.752,93.267,32.053,19.239,103.620
33,1084.950,209.794,107.101,135.281,44.286,31.192,81.310
34,507.880,498.017,100.256,94.861,34.199,18.909,111.208
35,806.720,479.525,107.533,122.609,43.658,23.527,118.184
36,534.378,183.315,101.776,91.307,27.309,24.915,69.464
37,412.193,388.038,99.357,78.707,24.414,21.496,134.121
38,431.330,517.472,103.216,86.698,30.201,18.184,110.104
39,855.300,427.875,115.919,115.573,35.896,30.338,67.046
40,1221.857,458.743,120.946,148.591,51.266,30.346,117.276
41,1177.693,261.522,124.419,138.469,49.588,30.239,60.125
42,1382.317,156.843,124.868,150.013,47.335,37.182,53.928
43,607.984,367.804,118.556,99.003,31.599,24.498,171.000
44,450.468,321.320,120.474,85.449,25.804,22.227,43.599
45,1020.177,392.768,131.148,137.291,47.998,27.062,70.793
46,1003.983,338.027,141.571,150.673,58.807,21.738,87.834
47,643.315,518.525,131.475,114.446,40.734,20.108,119.549
48,538.795,111.399,133.371,95.450,33.602,20.416,56.735
49,940.682,187.194,137.321,121.310,39.513,30.312,68.998
50,1404.399,287.640,146.743,167.588,51.170,34.945,96.092
51,711.032,311.932,144.181,116.579,41.762,21.678,107.968
52,627.122,501.361,138.536,108.882,38.654,20.657,124.573
53,981.902,360.695,146.715,131.138,40.474,30.889,88.167
54,446.051,127.836,141.579,88.586,31.003,18.318,57.890
