 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1037.842,263.168,21.727,143.322,52.796,25.029,37.583
2,996.623,303.477,25.305,123.442,37.116,34.188,115.569
3,834.690,335.480,24.856,112.264,35.498,29.939,43.091
4,587.374,364.024,23.261,96.699,29.609,25.258,35.251
5,446.051,394.880,27.267,87.287,31.210,18.197,148.322
6,1388.206,279.563,50.671,145.627,42.102,41.981,173.625
7,1382.317,384.829,53.809,148.125,49.192,35.778,111.601
8,761.084,217.568,49.022,115.157,39.829,24.330,51.084
9,791.999,355.283,53.726,113.980,39.690,25.407,113.344
10,921.545,442.503,54.217,127.290,45.622,25.719,125.386
11,625.649,240.802,52.956,103.440,35.166,22.653,46.214
12,1076.117,419.857,63.270,143.566,49.346,27.766,124.955
13,1414.704,324.694,62.495,147.586,45.887,39.254,110.066
14,1001.039,472.332,64.132,130.133,45.774,27.845,111.873
15,1547.194,162.295,75.261,171.314,62.972,31.283,55.987
16,800.831,253.579,74.384,115.746,36.998,27.560,167.222
17,556.460,498.480,76.846,101.136,34.561,20.500,119.539
18,715.449,296.257,77.904,113.858,37.079,24.567,173.760
19,970.125,187.519,86.923,140.723,47.766,25.859,57.998
20,881.798,212.381,86.914,128.295,48.454,23.171,60.250
21,1420.592,353.833,90.703,155.749,49.950,36.211,30.620
22,366.557,456.981,84.491,76.575,26.528,17.594,148.213
23,621.233,401.375,88.799,99.003,32.902,24.040,149.391
24,768.445,233.864,95.984,118.173,38.043,25.718,36.352
25,912.712,433.464,96.975,118.416,37.798,30.745,162.820
26,572.653,284.290,97.222,95.866,31.242,23.338,152.483
27,1232.161,488.407,103.838,144.743,43.180,36.333,148.350
28,1190.942,314.458,108.788,132.316,43.333,34.993,43.249
29,671.285,385.364,104.262,108.172,38.018,22.482,160.078
30,634.482,256.671,109.011,103.024,37.435,21.580,56.059
31,1280.741,137.129,121.769,156.704,58.022,28.105,77.400
32,334.170,458.815,106.437,71.428,21.639,19.662,64.253
33,1034.898,111.853,127.994,144.155,52.642,25.031,73.254
34,1104.087,518.029,122.457,136.164,42.487,33.087,102.063
35,1332.265,168.793,124.668,146.287,46.215,36.705,85.091
36,1108.504,415.553,125.764,132.316,39.480,35.749,99.147
37,984.846,201.153,125.770,126.407,39.270,31.931,76.423
38,981.902,370.078,126.365,130.600,35.870,34.853,41.420
39,540.267,230.226,123.531,94.567,29.571,23.262,53.521
40,721.337,274.307,124.587,104.446,35.047,26.206,41.286
41,1589.886,336.967,138.103,157.882,46.246,43.772,98.614
42,1187.998,443.655,137.850,140.012,47.682,31.723,67.619
43,1112.920,471.848,139.763,155.455,54.758,25.878,89.527
44,1648.770,291.534,153.143,188.179,62.502,33.588,76.248
45,746.363,242.993,144.399,112.020,38.634,24.597,48.112
46,1235.106,388.647,151.774,137.342,44.208,35.573,59.041
47,850.883,496.877,148.334,113.441,37.550,28.852,109.853
48,496.103,544.521,149.566,88.292,30.911,20.434,121.943
49,1717.960,210.426,166.638,166.289,57.828,37.825,71.462
50,696.311,149.541,155.915,102.313,33.037,26.836,80.361
51,1501.559,86.724,169.682,161.313,57.783,33.086,68.597
52,1236.578,175.567,166.329,147.586,50.460,31.202,60.246
53,460.772,522.721,153.487,83.977,25.216,23.266,116.393
54,1039.314,261.421,167.340,129.595,43.731,30.260,104.991
55,1470.644,122.295,173.801,154.866,45.390,41.254,93.067
56,1376.429,414.965,174.966,150.602,49.973,35.069,81.833
57,1935.833,317.215,184.199,177.173,57.149,43.129,82.658
58,1447.090,356.239,178.795,156.460,51.683,35.650,62.664
59,1514.808,445.768,183.694,166.583,61.467,31.378,65.981
60,494.631,538.817,173.597,90.424,28.604,22.017,137.216
61,921.545,491.473,182.704,134.448,48.118,24.385,113.004
62,1423.537,516.082,196.188,175.406,65.889,27.508,92.705
63,1299.879,239.465,192.263,145.038,45.593,36.301,108.006
64,1246.883,472.926,202.584,150.185,49.235,32.245,100.223
