 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1023.121,337.419,26.956,137.707,42.121,30.927,168.232
2,541.739,252.117,26.525,96.699,30.977,22.267,9.020
3,833.218,295.597,34.279,124.153,44.653,23.758,22.041
4,506.408,416.859,32.974,92.729,32.540,19.815,146.798
5,422.497,396.674,38.870,84.149,28.332,18.987,158.417
6,927.433,236.435,47.722,138.418,52.208,22.618,14.476
7,733.114,326.753,51.970,107.288,34.306,27.209,151.835
8,1196.831,361.696,64.318,136.580,46.362,32.868,122.382
9,675.701,426.280,57.299,101.136,32.160,26.751,24.705
10,1208.608,271.625,69.026,140.845,47.354,32.496,95.028
11,653.620,392.502,56.400,109.126,40.009,20.800,164.303
12,747.835,300.148,60.706,106.700,33.555,28.376,146.695
13,384.222,201.639,57.521,79.124,25.582,19.123,23.483
14,1087.894,237.264,73.014,138.124,43.016,32.201,24.582
15,1149.723,456.015,76.843,139.545,49.537,29.551,101.992
16,328.282,178.495,67.197,76.575,26.858,15.562,36.836
17,765.501,336.705,81.173,106.872,36.139,26.970,139.583
18,1230.689,202.260,87.788,139.129,42.398,36.959,80.416
19,1009.872,396.352,83.671,123.980,37.927,33.902,2.708
20,995.151,429.497,88.972,124.397,38.862,32.604,108.664
21,940.682,150.633,94.757,131.311,51.293,23.350,50.866
22,1249.827,310.330,93.778,145.748,49.402,32.212,146.214
23,317.977,177.385,86.594,72.260,23.701,17.082,64.420
24,680.118,364.489,99.536,104.446,34.801,24.883,161.614
25,1261.604,260.865,110.154,144.398,47.676,33.692,74.275
26,834.690,232.781,107.568,124.864,36.578,29.055,95.688
27,877.381,288.586,116.254,121.432,39.478,28.297,79.190
28,850.883,166.578,113.211,120.599,42.873,25.269,38.537
29,750.779,473.281,114.413,111.015,34.497,27.710,122.602
30,1248.355,406.812,119.113,152.145,52.366,30.353,128.232
31,877.381,340.844,121.239,115.573,38.958,28.675,99.179
32,1261.604,444.973,124.194,139.718,44.542,36.063,143.654
33,970.125,191.584,128.365,130.844,46.432,26.602,78.386
34,588.847,117.011,127.983,105.745,40.154,18.672,59.952
35,209.041,360.079,122.245,64.980,24.506,10.861,84.751
36,1008.400,216.462,134.212,128.468,41.454,30.972,72.593
37,1298.407,384.595,135.710,155.161,50.715,32.597,145.587
38,995.151,315.588,135.092,126.458,41.175,30.772,103.050
39,739.002,137.387,134.771,124.864,42.541,22.118,82.679
40,937.738,492.810,139.689,124.864,35.987,33.178,146.737
41,1398.511,162.881,151.162,151.434,44.748,39.792,70.636
42,1522.168,256.889,158.343,160.085,55.511,34.913,87.174
43,1174.749,288.670,156.540,133.565,45.975,32.534,85.298
44,937.738,227.800,162.262,128.834,45.190,26.421,67.412
45,556.460,357.573,150.646,96.161,31.385,22.575,135.065
46,1040.786,463.627,159.586,133.565,41.494,31.936,63.493
47,713.976,435.096,154.161,104.862,33.727,26.953,122.574
48,426.914,98.939,156.483,89.297,34.148,15.918,65.041
49,429.858,121.156,154.684,82.434,25.422,21.529,106.203
