 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1395.566,316.428,24.216,161.852,59.596,29.816,6.968
2,996.623,249.631,25.909,136.753,48.096,26.383,20.956
3,444.579,355.917,28.955,80.423,25.472,22.222,171.440
4,734.586,388.997,36.089,113.858,42.836,21.835,149.130
5,1282.213,264.264,46.308,158.887,59.240,27.559,33.640
6,1003.983,214.839,46.143,128.590,44.293,28.861,22.317
7,862.660,344.658,53.282,118.000,39.439,27.850,144.025
8,1120.281,310.365,55.816,135.992,48.595,29.353,151.946
9,1214.496,381.304,59.525,154.694,49.116,31.484,161.938
10,1089.366,424.512,59.672,132.265,42.022,33.007,144.662
11,734.586,459.366,60.552,110.842,38.374,24.374,161.561
12,796.415,179.308,70.608,116.579,41.757,24.284,51.858
13,1483.893,212.194,76.837,178.300,62.686,30.140,30.761
14,1218.912,282.475,74.892,138.885,45.527,34.089,158.849
15,1740.042,252.033,98.898,169.720,59.417,37.287,105.495
16,833.218,357.298,89.157,113.858,37.475,28.309,96.413
17,897.991,480.947,88.741,123.736,42.044,27.195,120.953
18,837.634,454.970,92.590,119.005,40.837,26.116,122.209
19,1160.028,325.565,92.579,139.129,41.760,35.369,106.787
20,911.240,148.130,93.969,123.148,42.430,27.344,54.214
21,1458.867,389.457,97.610,158.542,49.852,37.260,79.791
22,1363.180,425.878,99.008,153.272,48.589,35.721,105.174
23,496.103,508.911,97.477,98.293,36.857,17.138,125.815
24,702.200,173.006,103.562,107.999,35.410,25.249,50.699
25,1851.922,214.651,116.581,172.147,50.071,47.092,88.945
26,1909.335,295.552,118.316,176.462,51.400,47.297,127.896
27,1008.400,503.738,124.881,133.443,44.819,28.647,107.760
28,1445.618,114.752,133.424,167.466,63.222,29.114,55.270
29,1143.834,354.399,123.230,139.007,49.938,29.164,167.868
30,1282.213,473.290,128.577,147.414,46.025,35.471,105.677
31,721.337,146.030,127.563,121.137,39.189,23.436,51.496
32,1977.052,175.955,144.604,177.416,57.354,43.890,75.594
33,715.449,445.773,132.425,106.994,36.216,25.153,114.085
34,1793.038,410.890,143.586,177.051,56.752,40.227,130.946
35,933.322,531.354,144.422,129.006,42.458,27.989,124.225
36,1862.227,240.587,156.734,172.858,58.787,40.333,59.862
37,1357.291,323.444,154.273,144.865,48.018,35.990,106.027
38,1567.804,276.821,163.695,167.588,58.379,34.193,78.185
39,658.036,349.858,155.389,114.396,42.608,19.664,86.467
40,1878.421,379.858,167.943,171.731,54.213,44.116,124.432
41,733.114,139.560,157.896,107.116,33.086,28.212,54.230
42,425.442,209.308,153.122,77.997,25.768,21.022,48.846
43,1564.860,492.759,166.001,166.999,49.414,40.321,137.678
44,870.021,448.504,166.696,113.736,36.504,30.346,36.650
45,1598.718,105.266,183.282,177.000,64.881,31.374,67.170
46,1561.916,73.685,185.960,174.868,64.902,30.642,67.512
47,1107.032,528.815,176.614,133.687,40.674,34.654,128.537
48,1673.796,306.148,191.918,174.918,55.111,38.670,106.646
49,853.828,203.664,182.174,116.284,40.697,26.713,151.793
50,1558.971,462.591,198.799,165.161,56.524,35.117,65.012
51,1470.644,134.607,195.522,168.299,58.956,31.760,57.006
52,1597.246,164.939,202.209,179.254,64.424,31.567,74.707
53,1090.838,426.879,194.289,131.016,43.532,31.905,117.205
54,1065.812,349.451,198.197,134.448,45.899,29.565,112.592
55,1383.789,245.057,202.601,147.586,43.589,40.420,54.925
56,883.270,494.241,208.972,123.564,46.368,24.254,99.611
57,1349.931,382.152,210.545,156.998,53.992,31.834,51.691
58,1320.488,542.920,214.829,149.130,51.550,32.615,91.194
