 ,Area,X,Y,Perim.,Major,Minor,Angle
1,437.219,241.307,22.099,84.860,29.014,19.187,50.792
2,610.928,263.067,25.297,104.151,38.146,20.391,41.706
3,457.828,305.642,21.845,83.855,28.180,20.685,150.371
4,699.255,331.814,29.351,106.578,32.180,27.666,162.103
5,528.490,283.612,33.079,88.881,30.375,22.153,62.741
6,527.018,410.047,29.736,91.846,31.360,21.397,176.509
7,831.746,436.801,40.502,115.868,34.210,30.956,160.044
8,560.876,374.465,39.509,103.440,32.356,22.071,15.998
9,504.936,299.738,48.389,95.866,30.062,21.386,85.807
10,867.077,348.387,53.300,118.589,34.969,31.571,2.185
11,859.716,234.569,53.560,116.406,36.729,29.803,67.123
12,485.798,319.284,52.738,87.409,29.246,21.149,107.609
13,875.909,393.470,53.542,119.472,43.682,25.531,26.669
14,500.520,261.860,50.342,92.434,28.816,22.116,28.302
15,1027.537,201.506,60.500,127.828,40.245,32.509,11.984
16,588.847,462.016,63.653,101.308,34.148,21.956,125.139
17,650.675,276.574,65.521,103.613,36.027,22.996,31.308
18,1039.314,413.884,72.914,137.169,43.571,30.371,63.797
19,543.211,441.498,69.088,96.404,33.225,20.817,129.371
20,425.442,367.320,72.133,81.895,25.775,21.016,21.424
21,1355.819,244.819,89.086,153.861,52.451,32.913,74.077
22,537.322,338.900,76.852,97.166,31.551,21.684,151.497
23,843.523,292.857,83.940,114.863,34.627,31.016,58.002
24,537.322,317.596,81.922,98.415,31.054,22.031,117.026
25,1114.392,215.152,95.040,139.129,45.494,31.188,91.266
26,401.888,387.465,81.934,82.434,24.262,21.090,13.814
27,487.271,498.243,88.071,97.582,35.274,17.588,115.001
28,552.044,188.611,87.800,91.135,28.329,24.811,105.864
29,772.861,479.318,93.179,121.310,42.613,23.093,120.889
30,201.680,351.766,90.391,61.721,23.169,11.083,35.852
31,859.716,425.784,100.162,118.000,35.086,31.198,36.850
32,1171.805,457.841,104.887,143.149,48.869,30.530,122.383
33,1179.165,266.576,109.985,141.606,48.068,31.234,62.320
34,499.047,369.499,98.441,90.008,28.249,22.493,132.788
35,1233.634,165.124,110.262,144.449,46.142,34.041,65.566
36,500.520,327.015,104.005,88.586,27.667,23.034,8.046
37,927.433,392.698,113.737,134.986,46.936,25.159,80.476
38,915.656,344.271,125.330,142.388,57.294,20.349,82.608
39,668.341,515.896,118.597,110.720,40.117,21.212,109.760
40,1480.949,295.290,129.342,165.578,55.404,34.034,93.160
41,871.493,193.781,123.333,118.467,36.526,30.379,55.824
42,638.899,319.830,127.811,111.847,41.130,19.778,109.214
43,641.843,497.874,126.354,107.877,38.416,21.273,111.784
44,920.073,365.636,130.095,126.701,42.281,27.707,76.591
45,529.962,120.074,125.365,102.730,36.502,18.486,53.165
46,524.073,138.508,129.360,98.709,33.277,20.052,65.563
47,871.493,408.545,134.511,124.742,45.130,24.587,59.630
48,1002.511,441.171,134.657,131.311,42.527,30.015,109.622
