 ,Area,X,Y,Perim.,Major,Minor,Angle
1,893.575,291.609,33.536,121.726,34.422,33.053,34.694
2,429.858,344.700,24.042,83.266,27.034,20.245,171.867
3,513.769,320.044,27.279,88.414,28.163,23.227,165.824
4,840.578,375.580,34.469,113.858,37.830,28.291,139.133
5,789.054,257.384,35.141,118.122,41.509,24.203,22.021
6,892.103,223.026,50.124,118.000,38.542,29.471,38.136
7,547.627,352.430,46.357,91.013,29.635,23.528,137.286
8,694.839,407.209,50.046,110.131,35.779,24.726,149.386
9,902.407,327.242,53.515,124.864,42.371,27.117,149.439
10,753.724,437.293,59.691,109.837,32.270,29.739,146.708
11,930.378,275.755,63.537,121.259,39.069,30.320,52.004
12,582.958,249.678,63.117,102.141,30.438,24.385,76.842
13,621.233,302.827,67.019,99.298,30.857,25.634,50.236
14,503.464,373.600,61.166,93.145,32.679,19.616,10.055
15,619.761,190.525,67.598,102.435,36.023,21.906,39.478
16,927.433,412.735,77.542,140.012,53.253,22.174,140.265
17,671.285,209.038,82.574,110.131,39.021,21.904,67.332
18,668.341,230.577,83.793,104.029,36.450,23.346,60.045
19,1301.351,347.950,92.991,153.861,57.375,28.879,72.342
20,662.452,325.018,84.050,102.852,33.638,25.075,70.891
21,928.905,450.302,87.809,125.991,36.547,32.362,138.991
22,510.824,476.181,83.605,89.297,27.915,23.300,121.034
23,568.237,157.243,88.311,101.724,34.665,20.871,69.257
24,964.236,180.821,97.994,128.712,37.096,33.096,47.129
25,775.805,241.360,103.779,121.848,43.113,22.911,58.320
26,1145.307,269.267,101.480,141.089,43.252,33.715,82.111
27,824.385,298.387,97.275,110.131,35.919,29.222,76.058
28,306.200,140.178,102.344,81.012,20.967,18.595,106.085
29,1508.919,370.977,121.122,166.755,50.978,37.687,94.069
30,697.783,492.411,106.515,107.583,34.953,25.419,154.236
31,1099.671,431.339,116.524,132.976,38.654,36.222,144.183
32,557.932,401.053,110.762,92.851,29.991,23.687,7.241
33,930.378,207.351,116.898,120.305,38.937,30.424,29.641
34,842.051,464.472,118.732,115.990,35.071,30.570,93.262
35,765.501,317.728,118.559,106.750,32.957,29.574,67.185
36,565.293,120.396,119.179,96.455,33.493,21.489,33.214
37,575.598,164.732,120.218,97.582,31.659,23.149,161.725
38,457.828,139.864,126.943,91.013,32.464,17.956,60.561
39,1052.563,294.590,138.425,128.173,42.162,31.786,107.659
40,750.779,491.868,133.488,109.421,32.162,29.722,66.378
41,846.467,261.413,135.417,116.701,38.263,28.167,42.514
42,852.355,522.289,139.741,118.711,42.650,25.446,120.366
43,917.129,183.711,144.009,122.021,41.496,28.141,87.764
44,482.854,236.466,133.690,89.125,28.362,21.676,88.459
45,793.471,341.019,139.885,113.441,34.951,28.905,76.962
46,456.356,401.683,135.296,89.419,30.061,19.329,18.143
47,532.906,99.350,147.524,117.289,39.001,17.397,62.182
48,986.318,211.603,149.514,127.290,43.098,29.138,58.407
49,927.433,152.534,148.380,122.437,38.133,30.967,52.372
50,441.635,119.183,144.667,87.997,29.285,19.201,51.522
51,881.798,434.228,147.496,124.986,38.170,29.414,41.702
52,775.805,318.199,159.423,123.442,43.929,22.486,82.290
53,780.222,471.109,151.700,117.411,40.747,24.380,133.370
54,1065.812,402.207,160.716,131.971,39.994,33.931,25.295
55,739.002,503.844,159.879,105.156,32.020,29.385,162.193
56,992.206,272.227,165.199,123.858,39.444,32.028,68.111
57,740.475,371.006,162.787,115.107,38.010,24.804,81.354
58,759.612,125.326,167.366,114.863,34.490,28.042,43.735
59,584.430,231.814,165.320,98.293,34.118,21.810,64.807
60,753.724,345.878,168.595,107.999,35.218,27.250,57.073
61,534.378,448.982,165.463,95.866,27.419,24.814,26.367
62,335.643,249.601,167.245,78.413,28.786,14.846,84.960
63,1056.980,161.997,177.474,141.606,48.007,28.033,43.150
64,537.322,100.128,177.101,98.415,32.044,21.350,71.564
65,1126.169,294.086,187.786,152.023,53.934,26.586,68.227
66,749.307,528.834,178.431,109.004,37.661,25.332,94.189
67,581.486,80.283,179.857,102.974,37.738,19.619,77.959
68,482.854,474.093,177.065,91.257,30.256,20.320,175.323
69,1126.169,183.537,191.691,137.880,48.473,29.581,52.407
70,1064.340,212.506,193.461,135.697,49.011,27.650,90.353
71,609.456,422.448,184.226,96.699,30.377,25.545,45.357
72,724.281,503.330,188.230,106.700,32.941,27.995,129.548
73,1030.481,328.453,197.880,129.422,40.260,32.589,86.346
74,756.668,132.062,195.640,115.279,37.291,25.835,70.585
75,387.167,447.487,186.460,76.697,25.693,19.187,177.113
76,831.746,240.822,196.946,113.269,37.305,28.388,70.842
77,992.206,390.334,194.644,127.118,39.954,31.619,31.421
78,734.586,359.330,197.129,108.710,39.057,23.947,57.702
79,494.631,560.816,198.665,91.551,33.829,18.617,101.507
80,850.883,106.675,205.906,126.285,40.777,26.568,80.893
81,634.482,267.385,199.403,100.547,32.591,24.788,100.664
82,571.181,475.901,199.014,97.410,27.162,26.774,13.084
83,736.058,543.065,209.121,117.289,42.598,22.000,95.796
84,1123.225,80.958,219.412,141.850,46.272,30.907,82.367
85,647.731,452.352,209.114,100.841,30.797,26.779,117.649
86,780.222,297.760,217.738,122.904,45.969,21.610,48.473
87,1157.084,420.708,215.101,131.849,41.667,35.358,14.392
88,875.909,520.312,216.806,125.280,40.118,27.799,109.859
89,544.683,157.428,215.031,95.277,32.565,21.297,105.894
90,634.482,501.010,226.411,117.411,47.487,17.012,106.014
91,724.281,184.036,222.770,110.304,37.064,24.881,46.236
92,819.969,480.338,228.835,120.132,37.104,28.138,92.820
93,718.393,140.085,229.188,120.427,43.029,21.257,99.795
94,843.523,378.676,222.926,118.122,38.341,28.012,11.325
95,332.698,246.092,226.975,87.703,32.997,12.838,87.215
96,862.660,260.360,236.500,142.144,54.753,20.061,74.696
97,933.322,117.997,239.052,129.889,41.869,28.382,96.553
98,831.746,332.802,232.295,115.990,35.893,29.504,106.553
99,750.779,354.938,240.896,128.539,47.842,19.981,93.586
100,459.300,562.955,227.732,84.738,26.886,21.751,52.738
101,933.322,204.075,240.273,133.737,44.108,26.942,93.693
102,544.683,302.281,239.730,101.724,38.361,18.079,49.371
103,1835.729,438.879,250.055,182.858,64.545,36.212,43.786
104,839.106,162.221,248.858,116.873,39.611,26.972,74.835
105,587.374,408.625,244.250,95.572,31.168,23.995,83.162
106,727.226,548.346,250.172,113.563,41.151,22.501,109.480
107,806.720,273.889,257.631,129.300,52.296,19.641,66.499
108,687.478,571.971,254.159,110.842,38.410,22.789,92.093
109,853.828,91.883,252.916,126.701,35.432,30.682,30.231
110,868.549,381.945,251.986,121.554,37.266,29.675,40.211
111,641.843,524.759,249.900,101.136,31.561,25.894,99.194
112,927.433,62.512,256.909,120.427,40.878,28.887,88.155
113,441.635,319.318,253.161,83.733,24.057,23.374,58.791
114,1051.091,471.527,266.037,131.849,41.752,32.054,94.738
115,493.159,494.361,260.392,93.856,33.695,18.635,82.091
116,633.010,186.136,260.841,103.735,32.402,24.875,173.588
117,627.122,508.835,273.686,116.873,37.849,21.096,79.825
118,686.006,135.841,266.688,102.141,32.073,27.234,98.808
119,484.326,299.265,265.974,89.003,26.268,23.476,140.394
120,630.066,323.590,275.764,122.143,41.031,19.552,62.362
121,853.828,234.340,274.147,116.406,37.293,29.151,151.273
122,658.036,341.606,278.622,119.300,43.793,19.132,54.044
123,1029.009,99.966,278.458,129.422,44.101,29.709,14.662
124,665.397,393.455,275.775,103.857,33.651,25.177,10.462
125,1167.388,534.519,284.060,138.296,45.107,32.952,53.905
126,861.188,292.137,286.730,134.276,45.283,24.214,160.411
127,900.935,174.433,284.227,123.564,41.876,27.393,154.534
128,655.092,206.782,283.005,101.552,31.665,26.341,151.639
129,702.200,365.372,284.490,106.161,30.713,29.110,56.946
130,450.468,579.105,282.506,87.997,27.190,21.095,119.129
131,900.935,434.820,284.812,121.970,44.228,25.936,8.785
132,890.630,559.914,298.010,123.615,38.561,29.408,82.759
133,453.412,403.015,295.405,92.851,26.588,21.713,29.839
134,806.720,465.735,298.314,116.406,37.276,27.555,26.891
135,1096.727,496.890,306.383,136.580,42.049,33.209,98.694
136,656.564,340.994,306.689,106.456,35.692,23.422,45.183
137,566.765,376.272,308.213,109.593,37.352,19.320,59.254
138,920.073,301.697,310.695,130.844,48.123,24.343,163.514
139,852.355,431.038,310.331,118.000,39.118,27.743,175.110
140,1151.195,521.921,328.268,146.287,51.686,28.359,87.466
141,469.605,355.524,319.691,91.724,29.446,20.306,64.355
142,540.267,387.463,320.745,106.334,41.938,16.402,42.787
143,815.552,577.581,325.793,117.462,39.765,26.114,87.429
144,578.542,545.376,324.288,97.582,30.830,23.893,79.780
145,950.987,458.871,329.958,127.828,42.585,28.433,53.999
146,1001.039,483.708,341.878,138.469,44.843,28.423,70.596
147,847.939,430.019,345.422,119.005,40.992,26.338,70.510
148,775.805,556.509,347.424,115.035,34.693,28.472,60.883
149,1082.006,501.549,363.985,133.321,43.028,32.017,60.530
150,637.426,531.758,363.828,105.156,32.814,24.733,48.740
151,1048.147,455.270,365.846,124.447,39.667,33.644,8.515
152,640.371,566.215,371.600,104.029,32.819,24.844,53.413
153,998.095,541.815,390.241,124.153,38.099,33.355,156.586
154,1020.177,387.438,86.070,153.445,47.995,27.064,154.896
155,696.311,230.532,231.176,127.585,47.417,18.697,119.219
156,400.416,225.907,250.793,100.131,28.084,18.154,143.641
157,925.961,394.953,364.186,129.128,46.773,25.206,168.171
158,1327.849,398.258,336.088,174.452,57.569,29.368,25.184
