 ,Area,X,Y,Perim.,Major,Minor,Angle
1,373.918,250.916,17.703,81.012,28.541,16.681,9.280
2,326.810,227.435,26.387,74.149,24.956,16.674,5.600
3,619.761,269.932,32.862,104.029,33.628,23.466,159.704
4,590.319,306.342,32.761,99.298,33.694,22.307,174.684
5,769.917,427.756,38.806,118.000,37.391,26.217,124.602
6,527.018,401.652,33.203,94.983,29.795,22.522,155.563
7,1145.307,358.172,41.184,135.870,45.190,32.270,32.344
8,721.337,235.535,46.745,114.568,40.815,22.502,54.883
9,897.991,207.155,54.645,124.275,40.941,27.927,53.148
10,896.519,325.518,58.176,118.173,38.920,29.329,59.812
11,510.824,389.393,49.482,96.871,33.231,19.572,173.137
12,605.040,255.915,54.730,106.872,35.200,21.885,33.630
13,475.494,299.445,51.919,90.008,28.622,21.152,148.018
14,401.888,452.397,51.223,81.012,25.517,20.053,172.978
15,535.850,277.154,63.899,95.155,32.613,20.920,71.304
16,895.047,414.149,66.782,124.031,34.994,32.566,7.685
17,858.244,372.982,70.288,120.599,35.857,30.475,22.555
18,512.297,468.543,68.761,91.307,27.779,23.481,149.873
19,877.381,440.284,77.450,120.305,38.633,28.916,56.109
20,532.906,293.738,79.334,95.277,31.427,21.590,87.261
21,1121.753,343.191,84.253,132.438,38.363,37.231,63.830
22,924.489,222.951,83.332,120.843,39.739,29.621,58.029
23,547.627,254.224,78.356,94.272,30.604,22.783,7.721
24,1263.076,155.961,91.671,158.836,52.804,30.456,67.743
25,1117.336,189.825,89.404,133.981,43.171,32.954,45.717
26,395.999,312.183,85.849,79.713,27.906,18.068,106.044
27,660.980,486.824,91.478,106.456,34.952,24.079,110.907
28,1014.288,391.325,92.045,127.757,43.282,29.838,17.071
29,1015.760,127.074,112.711,152.440,59.177,21.855,66.156
30,577.070,465.406,97.665,96.871,33.605,21.864,119.182
31,694.839,268.601,97.404,108.882,36.325,24.355,22.588
32,1243.938,414.638,113.215,143.911,44.650,35.472,56.834
33,1508.919,232.685,118.034,159.303,58.331,32.937,64.143
34,590.319,445.948,106.600,100.009,31.475,23.880,131.404
35,1146.779,356.377,116.038,150.185,51.103,28.572,38.373
36,883.270,283.922,117.345,126.579,37.284,30.163,66.588
37,541.739,327.778,110.678,92.434,30.260,22.795,119.898
38,1190.942,198.763,124.150,138.002,44.346,34.194,76.351
39,506.408,307.739,117.021,93.856,30.622,21.056,105.592
40,510.824,502.497,121.256,96.577,35.683,18.227,108.477
41,525.546,170.106,118.535,91.013,27.048,24.739,58.218
42,849.411,484.319,128.572,128.762,46.355,23.331,117.976
43,1124.697,377.285,133.351,139.768,47.472,30.165,33.179
44,469.605,522.805,124.402,85.693,28.204,21.200,112.722
45,1189.470,255.751,140.576,137.047,45.680,33.154,73.806
46,1254.243,462.588,142.484,148.470,49.609,32.191,112.010
47,1377.901,144.433,141.122,148.591,46.499,37.730,38.411
48,890.630,431.632,139.610,119.005,38.081,29.778,59.732
49,474.021,543.095,138.920,91.135,29.544,20.429,118.035
50,416.609,320.028,139.876,80.718,23.752,22.333,139.098
51,1135.002,335.047,162.877,163.446,57.837,24.986,79.756
52,370.973,100.488,145.491,76.453,26.202,18.027,60.270
53,921.545,175.623,153.530,122.609,40.244,29.156,72.835
54,1485.365,283.764,164.991,176.584,56.999,33.180,87.618
55,708.088,524.153,153.430,120.010,42.401,21.263,118.569
56,1080.533,393.396,158.456,142.317,53.324,25.800,56.611
57,395.999,115.208,154.322,83.855,26.224,19.227,65.498
58,613.873,307.507,159.285,102.435,36.359,21.497,102.984
59,666.869,506.200,160.988,109.593,38.510,22.049,121.077
60,1031.954,203.835,162.356,137.047,48.382,27.158,50.642
