 ,Area,X,Y,Perim.,Major,Minor,Angle
1,950.987,256.611,22.628,123.320,42.706,28.353,17.411
2,1394.094,321.448,25.995,153.567,53.965,32.892,174.709
3,658.036,415.273,28.933,110.720,42.545,19.693,152.558
4,1192.414,274.948,43.098,141.606,53.299,28.485,31.854
5,865.604,225.343,40.741,119.005,40.547,27.181,13.667
6,683.062,394.830,39.171,107.167,39.222,22.174,157.160
7,1064.340,386.757,58.756,143.271,53.596,25.285,156.493
8,1014.288,313.908,57.197,122.143,39.213,32.934,142.671
9,1616.384,352.352,68.897,160.308,56.784,36.243,113.756
10,699.255,190.010,59.612,108.294,39.602,22.482,46.025
11,996.623,429.127,60.989,124.102,38.468,32.987,142.537
12,1336.682,220.974,68.319,168.004,62.741,27.126,24.562
13,665.397,462.541,64.058,102.852,33.961,24.946,159.934
14,1114.392,286.564,73.852,130.306,40.935,34.662,136.996
15,743.419,155.713,77.466,107.288,38.137,24.820,36.543
16,1551.611,255.727,92.634,156.704,56.936,34.698,93.610
17,761.084,482.224,89.699,114.446,36.615,26.466,127.477
18,1369.068,391.611,91.293,146.114,48.487,35.951,24.157
19,591.791,179.404,87.708,98.120,31.781,23.709,31.960
20,1105.559,325.894,93.711,133.443,43.043,32.703,135.807
21,768.445,456.362,94.220,111.431,37.528,26.072,114.947
22,1283.686,428.942,99.960,144.693,45.955,35.566,97.959
23,1648.770,217.665,104.611,161.974,48.590,43.204,56.888
24,394.527,508.974,93.932,86.870,32.720,15.352,128.107
25,1173.277,123.571,108.544,148.470,54.972,27.175,46.532
26,560.876,152.592,105.862,104.567,34.813,20.513,48.784
27,1732.681,294.813,115.491,171.903,48.388,45.592,165.676
28,1760.651,178.387,126.071,169.131,56.768,39.489,73.747
29,864.132,504.603,119.267,122.315,40.942,26.874,106.558
30,1020.177,354.366,115.820,130.011,44.731,29.039,14.196
31,1129.113,475.437,125.033,135.748,41.745,34.438,115.020
32,1700.294,403.279,134.549,170.015,56.016,38.648,118.602
33,1747.402,445.475,144.099,167.294,50.950,43.667,107.576
34,737.530,529.001,136.490,114.568,36.691,25.594,119.744
35,554.988,147.591,132.455,95.521,28.307,24.963,87.846
36,1709.127,242.524,145.379,167.832,56.810,38.305,77.055
37,1507.447,117.079,153.728,171.142,65.503,29.302,67.497
38,1255.715,322.162,147.556,142.022,48.080,33.254,98.950
39,1271.909,88.782,153.043,160.725,58.104,27.871,70.201
40,1364.652,208.149,152.558,164.573,47.431,36.633,105.657
41,1310.184,274.790,155.009,150.724,54.560,30.575,77.723
42,1791.566,373.482,157.992,169.720,54.008,42.236,119.727
43,494.631,345.396,147.117,103.684,40.610,15.508,81.997
44,1376.429,494.588,159.865,150.135,45.128,38.835,100.708
45,1321.961,140.472,170.714,151.434,55.261,30.459,63.770
