 ,Area,X,Y,Perim.,Major,Minor,Angle
1,902.407,397.119,27.434,124.447,44.521,25.808,155.785
2,534.378,301.634,26.501,104.446,35.859,18.974,10.833
3,1316.072,239.875,35.508,151.901,52.338,32.016,16.875
4,818.497,380.091,44.318,126.163,42.462,24.543,148.894
5,572.653,346.284,40.047,100.425,36.410,20.025,164.585
6,1466.228,261.158,54.997,170.482,66.855,27.924,32.572
7,454.884,313.848,41.388,92.140,31.589,18.335,179.769
8,1167.388,205.625,63.130,140.479,49.942,29.762,30.175
9,1213.024,419.495,63.148,143.982,44.775,34.494,141.227
10,1307.239,300.414,68.869,147.586,48.724,34.161,121.387
11,978.957,332.071,65.399,124.986,38.659,32.242,107.436
12,697.783,359.316,66.182,105.695,35.548,24.993,72.972
13,803.776,454.708,64.005,118.000,42.002,24.365,150.444
14,518.185,390.292,69.934,89.713,28.613,23.058,152.851
15,1363.180,272.975,90.965,147.881,49.752,34.886,120.417
16,1857.811,207.339,95.174,200.484,76.908,30.757,36.460
17,791.999,143.455,87.491,110.426,35.723,28.228,74.354
18,1586.942,380.529,104.647,170.969,57.691,35.023,85.431
19,911.240,170.170,96.860,129.889,46.224,25.100,58.429
20,990.734,477.435,95.872,131.727,45.420,27.773,113.716
21,968.653,449.343,97.529,124.986,42.373,29.106,114.623
22,2038.881,249.828,119.893,195.875,73.365,35.385,109.884
23,1598.718,416.758,105.893,166.116,52.828,38.532,85.588
24,928.905,349.426,101.411,120.549,40.029,29.546,66.873
25,1394.094,315.983,108.073,152.561,45.391,39.105,78.400
26,588.847,504.351,106.753,106.994,39.181,19.135,118.546
27,956.876,118.221,113.790,126.458,43.952,27.720,62.594
28,1068.757,142.550,126.684,133.443,44.878,30.322,63.904
29,1816.592,216.485,134.649,177.467,56.414,41.000,128.119
30,650.675,286.670,127.367,104.567,29.152,28.419,7.595
31,1519.224,463.415,137.748,162.684,51.367,37.657,84.851
32,1227.745,497.737,138.316,143.444,47.326,33.030,100.937
33,794.943,168.758,136.722,116.284,40.968,24.706,79.333
34,1314.600,342.425,137.863,149.597,52.440,31.919,15.709
35,959.820,433.655,141.378,123.858,41.974,29.115,108.232
36,909.768,91.363,145.299,137.464,48.950,23.664,62.837
37,2162.539,400.968,160.561,190.900,63.393,43.434,111.854
38,1173.277,291.737,153.120,150.480,45.466,32.856,23.855
39,1613.440,108.359,165.289,181.731,63.608,32.296,55.465
40,456.356,187.562,148.227,83.439,28.107,20.673,63.346
41,1077.589,526.138,160.119,135.159,43.174,31.779,111.697
42,871.493,140.322,163.161,136.164,47.527,23.347,46.890
43,744.891,367.167,162.092,105.156,36.632,25.890,121.916
44,1520.696,318.906,179.348,152.734,50.286,38.504,105.503
45,1841.618,236.436,180.583,176.878,54.705,42.863,57.908
46,607.984,202.791,167.085,96.871,32.405,23.889,3.020
47,1722.376,477.861,180.986,173.446,53.429,41.045,95.955
48,1539.834,166.461,179.995,154.744,48.746,40.220,25.147
49,796.415,348.523,176.962,124.742,41.555,24.402,112.077
50,1682.629,271.152,191.365,177.883,62.069,34.516,78.613
51,1187.998,437.062,188.119,132.732,42.963,35.207,71.321
52,781.694,508.558,186.471,109.004,37.535,26.516,111.127
53,1104.087,556.861,200.091,140.134,49.654,28.311,102.884
54,429.858,534.259,190.502,81.550,26.320,20.794,100.523
55,808.192,128.722,198.630,117.706,39.871,25.808,50.773
56,1274.853,375.086,201.464,137.585,43.592,37.236,4.316
57,1218.912,203.184,204.857,136.286,44.235,35.084,133.936
58,1211.552,71.294,218.524,164.278,62.517,24.675,74.642
59,830.274,99.610,205.942,112.558,39.110,27.030,71.414
60,1865.172,298.966,223.147,184.919,57.713,41.149,87.399
61,1211.552,415.449,218.523,144.155,54.373,28.371,106.923
62,1806.287,451.273,227.477,177.295,62.967,36.525,70.941
63,1815.120,165.710,230.749,198.962,69.310,33.344,76.672
64,1238.050,339.715,222.368,144.865,50.214,31.393,89.833
65,1500.087,529.705,229.047,166.583,58.715,32.530,84.444
66,1588.414,134.867,237.625,197.418,76.791,26.337,74.917
67,830.274,503.701,220.480,119.005,42.152,25.079,103.737
68,1603.135,240.397,232.860,156.876,51.897,39.331,91.899
69,1112.920,484.954,236.224,140.428,52.492,26.995,111.886
70,1452.979,374.501,238.167,164.867,50.937,36.319,49.118
71,959.820,109.298,243.253,131.971,50.195,24.347,82.881
72,1872.532,195.596,248.892,175.406,61.049,39.054,68.154
73,421.025,86.709,235.055,82.434,27.592,19.428,50.011
74,1557.499,555.040,254.919,168.248,63.724,31.120,82.682
75,1960.859,269.150,263.028,186.757,60.983,40.940,72.455
76,1149.723,318.142,259.994,138.885,49.247,29.725,82.735
77,1023.121,397.306,257.486,127.879,46.529,27.997,58.902
78,1133.530,89.455,278.292,156.532,62.455,23.109,89.388
79,946.571,464.541,264.170,117.462,35.398,34.047,0.072
