 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1254.243,282.806,27.473,136.458,43.496,36.715,176.777
2,295.895,227.990,22.217,70.006,26.050,14.462,35.536
3,724.281,358.419,30.725,105.278,32.769,28.142,123.626
4,1338.154,327.635,38.147,145.160,46.614,36.551,128.961
5,549.099,244.589,32.663,92.434,31.033,22.529,32.290
6,384.222,428.705,39.154,80.718,30.419,16.082,154.119
7,300.312,220.560,41.252,67.285,22.617,16.906,16.473
8,712.504,261.089,51.520,106.161,35.041,25.890,170.638
9,1049.619,196.987,65.882,153.445,51.892,25.754,62.642
10,656.564,301.096,53.405,110.009,35.531,23.528,173.377
11,805.248,428.933,62.592,119.422,38.887,26.365,128.689
12,824.385,222.976,65.573,128.001,47.310,22.187,55.925
13,566.765,400.806,56.085,95.399,30.308,23.810,174.842
14,416.609,454.444,55.553,81.428,28.533,18.591,163.785
15,1067.284,166.821,66.631,136.875,45.176,30.080,51.210
16,1260.132,358.401,64.996,142.439,46.437,34.551,27.495
17,688.950,243.859,74.204,113.441,37.995,23.087,33.739
18,556.460,293.454,72.599,95.866,33.169,21.360,159.356
19,1093.782,322.656,82.906,127.879,41.365,33.667,65.761
20,585.902,390.588,75.390,100.719,33.443,22.307,174.913
21,797.887,484.269,77.090,126.458,44.102,23.035,137.210
22,423.970,454.725,76.261,80.007,24.171,22.333,159.604
23,637.426,267.397,85.014,100.303,34.997,23.191,60.010
24,967.180,417.187,92.334,127.879,41.191,29.896,87.284
25,1326.377,146.174,107.615,152.978,57.633,29.303,76.743
26,666.869,472.894,95.989,107.045,34.810,24.392,155.171
27,917.129,375.180,97.369,127.290,37.815,30.880,21.851
28,1033.426,442.690,104.692,132.316,41.580,31.645,74.886
29,1282.213,178.871,106.347,144.398,44.434,36.741,80.045
30,981.902,210.831,103.449,125.402,40.155,31.134,71.268
31,662.452,285.537,100.025,104.740,36.639,23.021,41.161
32,1388.206,341.306,109.925,150.013,48.748,36.259,47.169
33,1042.258,119.670,118.765,148.003,53.942,24.601,71.554
34,560.876,241.160,99.665,95.277,30.295,23.573,32.445
35,1092.310,300.711,123.391,150.307,51.548,26.980,72.224
36,1142.362,391.842,120.391,138.641,43.463,33.465,28.320
37,727.226,494.929,119.769,111.309,37.044,24.995,116.649
38,724.281,252.612,120.100,112.020,38.334,24.057,41.485
39,606.512,470.928,124.373,100.009,34.745,22.226,115.929
40,1576.637,218.697,142.121,165.578,60.033,33.439,69.145
41,1291.046,418.665,141.222,150.063,46.803,35.122,69.897
42,981.902,272.308,139.249,124.447,37.937,32.955,93.287
43,404.832,519.929,128.719,80.423,26.830,19.212,143.627
44,616.817,451.506,135.298,103.440,31.164,25.201,127.617
45,1289.574,357.690,143.906,155.333,46.370,35.409,49.768
46,709.560,160.220,139.704,107.583,35.467,25.472,71.924
47,1201.247,185.783,147.580,144.571,50.248,30.439,66.655
48,1171.805,319.851,150.219,133.321,41.039,36.355,77.863
49,875.909,491.050,154.012,128.762,44.113,25.282,114.617
50,1508.919,94.738,161.839,157.882,56.817,33.814,68.290
51,435.746,511.602,149.368,86.282,29.998,18.495,104.360
52,1460.339,131.629,160.204,151.140,48.228,38.553,62.298
53,441.635,533.160,149.686,82.555,25.629,21.940,143.951
54,1242.466,246.241,163.242,139.179,43.925,36.015,86.964
55,1557.499,380.605,166.412,159.354,55.601,35.666,45.040
56,1235.106,469.693,170.266,142.022,49.114,32.019,111.012
57,856.772,437.935,165.514,113.147,37.334,29.219,59.088
58,1598.718,275.269,188.818,171.852,60.450,33.674,84.396
59,755.196,533.462,175.801,115.990,37.888,25.379,115.285
60,749.307,300.883,180.241,116.995,40.977,23.283,94.800
61,1079.061,190.295,185.678,143.616,49.093,27.986,56.389
62,1221.857,329.982,190.751,154.450,55.250,28.158,71.023
63,1095.255,397.081,190.217,149.058,58.501,23.837,51.995
64,550.572,511.753,181.260,95.450,30.662,22.863,122.956
65,1821.008,220.363,213.059,217.176,79.129,29.301,76.074
66,552.044,555.412,187.116,94.567,35.401,19.855,96.207
67,1023.121,96.690,205.251,144.571,55.953,23.282,69.393
68,1068.757,354.067,201.428,142.022,43.334,31.402,59.979
69,1024.593,450.146,200.062,141.312,44.751,29.152,98.641
70,843.523,200.728,208.430,132.316,50.730,21.171,61.249
71,995.151,412.934,204.283,138.763,57.345,22.096,54.207
72,1064.340,487.705,204.996,143.027,49.045,27.631,79.816
73,610.928,75.209,209.071,113.980,45.950,16.928,85.167
74,990.734,249.018,211.926,128.417,44.677,28.235,94.535
75,747.835,522.969,217.586,127.534,49.401,19.274,89.594
76,725.753,504.737,221.822,123.686,46.898,19.704,78.404
77,811.136,542.345,217.331,138.124,49.589,20.826,91.433
78,1117.336,163.275,218.208,129.422,41.089,34.623,61.078
79,254.676,306.171,209.674,62.726,19.496,16.632,51.737
80,906.824,425.905,222.260,128.468,45.088,25.608,41.706
81,725.753,467.149,226.624,115.868,35.834,25.787,90.883
82,743.419,364.436,225.479,110.598,39.227,24.130,34.978
83,1170.333,285.348,236.460,146.287,51.816,28.758,94.361
84,584.430,557.057,234.240,113.441,42.984,17.311,77.460
85,1592.830,312.476,246.284,178.300,69.802,29.054,78.363
86,1195.359,128.173,242.349,147.292,55.886,27.234,64.000
