 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1023.121,333.929,28.223,127.412,43.876,29.690,171.104
2,628.594,245.451,30.388,103.979,34.538,23.173,16.060
3,855.300,292.364,37.081,122.731,44.674,24.377,21.859
4,503.464,416.229,34.136,95.155,35.578,18.017,147.892
5,481.382,395.522,39.073,94.445,32.717,18.734,156.327
6,749.307,323.611,54.378,109.004,32.670,29.202,135.971
7,914.184,235.000,52.226,140.845,54.412,21.392,13.681
8,1257.187,359.457,64.197,140.723,48.641,32.908,121.763
9,719.865,390.721,56.900,115.990,40.742,22.497,159.320
10,750.779,425.852,59.385,107.999,35.170,27.180,28.867
11,1229.217,270.417,74.501,141.850,48.745,32.108,98.187
12,821.441,298.113,64.927,114.274,36.454,28.691,136.685
13,410.720,198.976,62.381,79.124,27.174,19.244,23.938
14,1223.329,455.731,78.731,145.992,48.637,32.025,95.581
15,1196.831,236.063,78.446,143.688,43.924,34.693,29.049
16,856.772,335.653,83.960,111.309,35.045,31.127,149.681
17,1082.006,395.264,85.773,128.539,40.531,33.990,174.088
18,1273.381,198.499,91.847,143.566,42.498,38.150,67.494
19,1029.009,428.847,93.334,129.422,39.780,32.935,101.482
20,609.456,480.573,91.942,103.440,34.482,22.504,108.381
21,1111.448,143.332,104.225,145.870,56.601,25.002,56.302
22,1332.265,307.850,100.016,145.748,47.928,35.392,148.381
23,344.475,170.864,92.906,74.392,24.227,18.104,64.085
24,793.471,363.001,102.783,109.299,35.883,28.155,160.926
25,1358.763,256.345,117.463,148.125,51.707,33.458,73.686
26,902.407,227.570,114.503,131.433,39.482,29.101,100.267
27,995.151,284.810,124.563,128.712,41.914,30.230,79.673
28,827.329,473.058,118.982,116.457,38.293,27.509,127.442
29,1346.987,407.467,123.957,166.167,59.063,29.037,127.334
30,886.214,161.705,121.202,123.442,45.860,24.604,45.463
31,943.627,339.581,126.670,124.153,44.213,27.175,98.230
32,1320.488,446.498,129.546,146.998,48.056,34.986,133.494
33,1026.065,187.893,132.855,138.002,47.326,27.605,78.457
34,239.955,358.652,126.954,70.839,25.471,11.995,83.675
35,1407.343,383.633,140.150,153.150,49.709,36.047,145.307
36,1031.954,211.592,142.361,132.610,43.800,29.998,67.871
37,646.259,111.244,141.748,112.020,44.660,18.425,64.110
38,1126.169,315.191,142.765,136.458,44.716,32.067,107.599
39,1031.954,492.753,147.921,133.859,38.563,34.072,120.764
40,764.028,132.502,146.973,125.574,40.654,23.929,83.033
41,1516.280,160.323,160.876,156.460,47.680,40.490,62.689
42,724.281,522.462,152.162,107.999,31.671,29.117,135.068
43,1606.079,252.707,168.371,160.796,57.575,35.518,85.384
44,1271.909,286.401,164.947,140.723,46.144,35.096,71.424
45,605.040,355.988,158.963,97.876,30.827,24.990,133.922
46,811.136,434.856,160.988,113.147,34.456,29.974,91.480
47,1029.009,221.755,172.275,133.981,46.654,28.083,70.554
48,1093.782,463.346,168.321,138.713,42.741,32.583,55.024
49,772.861,332.522,173.243,110.009,36.866,26.692,75.450
50,487.271,116.875,169.531,85.155,25.213,24.606,91.318
51,491.687,93.123,174.651,95.450,37.612,16.645,67.336
52,783.166,538.490,177.629,119.716,41.181,24.214,90.828
53,811.136,386.694,170.725,120.427,39.967,25.841,26.098
54,1395.566,188.587,185.721,147.170,48.099,36.943,76.924
55,621.233,410.104,179.742,97.460,32.588,24.272,63.456
56,581.486,494.531,178.321,95.988,29.294,25.273,98.296
57,1179.165,517.096,195.551,149.302,53.001,28.327,97.372
58,1017.232,304.274,190.994,130.894,44.699,28.975,62.851
59,1586.942,354.998,199.831,160.136,50.354,40.127,86.520
60,887.686,144.447,192.971,120.427,37.171,30.406,123.625
61,1158.556,424.067,203.625,164.278,54.859,26.889,66.628
62,713.976,100.908,196.392,113.025,38.981,23.320,55.986
63,610.928,121.309,202.551,110.009,39.811,19.539,81.223
64,497.575,474.080,194.011,86.160,27.473,23.060,133.281
65,1236.578,459.283,214.062,160.014,61.574,25.570,119.791
66,730.170,385.746,201.649,121.432,37.379,24.872,52.968
67,1369.068,275.379,216.812,153.445,53.921,32.328,86.852
68,765.501,217.828,209.265,121.137,38.103,25.580,76.672
69,1090.838,492.576,218.431,133.859,44.126,31.476,87.747
70,1193.886,167.739,223.068,150.429,55.222,27.527,96.782
71,1012.816,321.045,216.826,123.736,38.379,33.601,72.737
72,1211.552,243.267,217.535,137.119,47.299,32.614,68.880
73,1040.786,540.331,225.249,137.291,49.227,26.920,86.599
74,666.869,397.865,221.281,100.719,30.812,27.557,73.748
75,1319.016,194.188,235.351,153.861,56.872,29.530,83.350
76,1036.370,71.385,238.098,152.805,60.755,21.719,87.304
77,1379.373,139.003,235.219,150.602,50.438,34.821,97.423
78,958.348,91.415,241.164,143.099,57.450,21.239,95.688
79,644.787,108.912,231.268,113.563,40.873,20.086,98.759
80,780.222,434.106,231.412,112.436,34.926,28.443,52.920
81,499.047,52.815,236.636,100.253,38.003,16.720,85.711
82,1029.009,294.300,246.986,137.291,53.124,24.662,80.368
83,1021.649,515.846,245.510,127.290,43.225,30.093,88.848
84,1005.456,350.260,242.929,138.834,45.391,28.203,72.787
85,635.954,376.353,245.535,99.420,31.830,25.439,90.628
86,562.348,455.899,246.800,92.434,27.960,25.608,104.954
87,881.798,214.931,256.929,128.712,49.023,22.902,81.657
88,1067.284,320.880,254.893,129.128,43.673,31.116,66.797
89,771.389,400.371,253.586,116.112,39.366,24.949,93.489
90,1386.734,256.740,261.146,149.008,52.771,33.458,80.325
91,956.876,484.588,257.675,123.148,41.252,29.534,65.651
92,641.843,232.991,263.933,117.239,46.748,17.482,88.115
93,628.594,425.645,258.087,99.420,30.087,26.601,10.716
94,775.805,549.528,263.116,111.847,39.525,24.992,87.802
95,1173.277,123.131,273.698,150.724,56.961,26.226,97.440
96,1286.630,157.439,272.435,157.171,53.344,30.710,66.981
97,762.556,52.835,272.814,117.706,41.736,23.263,94.887
98,983.374,527.320,283.816,134.276,48.655,25.734,87.605
99,1242.466,364.254,278.338,143.860,47.396,33.377,53.673
100,784.638,452.112,272.966,109.715,34.933,28.599,10.512
101,681.590,106.458,290.931,128.834,51.336,16.905,96.859
102,730.170,89.269,286.037,128.956,51.250,18.140,99.390
103,1190.942,500.887,288.786,143.982,47.323,32.043,98.852
104,1411.760,177.020,296.980,157.293,56.585,31.767,82.637
105,1399.983,202.802,301.466,171.264,69.192,25.762,93.095
106,1373.485,275.120,294.971,162.146,58.077,30.111,81.428
107,942.155,330.774,288.849,128.712,43.619,27.501,77.895
108,802.303,71.882,293.976,124.275,46.034,22.191,94.932
109,889.158,425.064,291.417,127.707,44.927,25.199,89.819
110,1295.462,303.253,301.093,150.135,52.999,31.122,88.160
111,1595.774,392.926,297.568,154.277,50.350,40.354,64.251
112,840.578,475.180,304.567,123.858,47.618,22.476,85.616
113,1129.113,229.044,308.043,147.830,55.735,25.794,85.546
114,1123.225,447.575,308.167,142.144,50.840,28.130,52.139
115,713.976,548.236,300.809,108.294,37.212,24.429,61.675
116,949.515,141.764,314.220,136.875,50.875,23.763,98.810
117,868.549,251.110,317.619,122.265,45.084,24.529,86.150
118,497.575,573.547,307.595,92.140,29.767,21.283,67.758
119,1135.002,348.392,317.593,129.595,42.432,34.058,32.539
120,1023.121,120.330,330.377,131.971,45.381,28.705,100.569
121,740.475,58.773,330.002,113.736,41.944,22.478,76.191
122,965.708,494.558,328.413,122.731,40.226,30.567,62.558
123,1074.645,524.292,332.280,141.139,49.897,27.422,90.870
124,568.237,81.339,333.748,109.715,41.658,17.368,105.682
125,582.958,96.832,329.634,107.116,41.288,17.977,102.218
126,525.546,163.890,330.926,106.872,35.930,18.624,113.472
127,946.571,551.852,334.791,132.143,48.025,25.096,67.203
128,1847.506,399.361,340.746,182.270,59.656,39.431,41.221
129,839.106,323.257,351.059,150.968,63.789,16.749,80.787
130,719.865,366.787,339.971,112.142,43.483,21.078,75.771
131,662.452,456.848,339.273,110.720,40.690,20.729,74.902
132,883.270,277.245,340.349,126.285,43.608,25.789,64.766
133,839.106,305.954,344.009,125.991,47.588,22.451,79.439
134,715.449,184.927,343.713,120.132,44.691,20.383,92.931
135,762.556,219.239,350.623,129.128,49.573,19.586,104.702
136,1157.084,433.412,356.595,139.840,49.887,29.531,81.853
137,925.961,469.331,360.147,134.742,49.208,23.959,68.434
138,715.449,70.359,359.439,110.893,37.202,24.486,80.400
139,599.151,164.588,359.218,124.742,41.372,18.439,109.855
140,516.713,236.182,361.374,109.837,46.956,14.011,87.233
141,986.318,251.964,365.255,160.258,60.674,20.698,81.358
142,833.218,342.131,358.657,115.573,42.769,24.805,69.422
143,755.196,204.062,363.975,130.722,47.549,20.222,104.704
144,1031.954,146.709,367.552,143.149,55.022,23.880,102.349
145,1422.064,496.980,367.268,155.455,56.396,32.106,51.210
146,546.155,117.287,361.064,94.272,28.156,24.697,174.181
147,518.185,280.195,368.170,108.588,41.049,16.073,62.552
148,1338.154,90.827,380.096,162.146,54.495,31.265,83.259
149,663.925,542.444,371.516,105.989,33.670,25.107,83.168
150,588.847,565.772,374.563,102.141,34.838,21.521,81.784
151,1086.422,397.353,379.216,128.001,43.101,32.094,40.421
152,512.297,292.487,379.420,94.028,34.060,19.151,53.182
153,811.136,361.360,379.859,112.730,34.186,30.211,57.085
154,1135.002,517.015,389.918,141.900,45.559,31.720,74.052
155,921.545,179.901,391.362,136.286,51.719,22.687,91.658
156,1321.961,121.890,391.170,155.404,45.112,37.311,45.224
157,596.207,198.469,395.669,116.284,41.717,18.197,94.464
158,733.114,257.277,401.257,123.148,48.370,19.298,71.974
159,1261.604,452.046,399.541,147.292,48.902,32.848,68.202
160,463.717,223.251,390.614,84.271,25.947,22.755,131.072
161,778.750,334.886,398.962,120.721,40.830,24.285,71.181
162,939.210,421.775,396.596,123.686,40.777,29.327,47.980
163,572.653,293.600,403.977,113.858,40.254,18.113,67.284
164,634.482,313.142,400.965,104.395,37.769,21.389,74.871
165,468.133,547.446,400.407,89.297,30.521,19.529,82.574
166,974.541,162.475,412.921,136.580,52.868,23.470,107.989
167,547.627,271.814,410.212,117.411,39.609,17.604,70.465
168,562.348,365.317,404.552,102.313,35.725,20.042,38.952
169,1327.849,474.542,419.160,153.445,59.300,28.510,67.522
