PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 2, filenames: A:[2]AVI_Pos011_TimeSrs0011_TgUtrmcherry_K4K8MO.avi & B:[3]AVI_Pos011_TimeSrs0011_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,17.12529373,14.71523952,1
47,97,16.62208748,14.72203922,1
47,129,17.72370338,13.96043873,1
47,161,18.57832336,14.83433819,1
47,193,21.44418335,14.925354,1
47,225,23.67496109,16.58528519,1
47,257,25.55195808,17.34077072,1
47,289,NaN,NaN,2
47,321,NaN,NaN,2
47,353,26.5320549,15.57713699,1
47,385,26.29879379,16.7094326,1
47,417,27.26136398,17.42045593,1
47,449,28.43040276,16.97016716,1
47,481,29.57364845,16.68570709,1
47,513,29.04356766,17.69446945,1
47,545,28.17185974,18.22066879,1
47,577,28.64185905,16.89003563,1
47,609,25.43902206,16.03021049,1
47,641,24.90011978,15.29697609,1
47,673,29.57986069,13.72778225,1
47,705,NaN,NaN,2
47,737,30.30052948,11.29571247,1
47,769,NaN,NaN,2
47,801,NaN,NaN,2
47,833,35.05854416,14.17533302,1
47,865,35.31385422,11.09027386,1
47,897,35.05159378,7.800507545,1
47,929,34.03166199,5.661361694,1
47,961,32.66490173,7.696415901,1
47,993,30.91116333,9.641729355,1
47,1025,28.54813766,8.377561569,1
47,1057,30.78160095,8.595249176,1
47,1089,32.40846252,7.27831459,1
47,1121,30.32182884,3.27669239,1
47,1153,28.47452927,2.337980509,1
47,1185,27.78776169,2.462342739,1
47,1217,NaN,NaN,2
47,1249,21.65440941,3.59761095,1
47,1281,23.26535034,2.766781807,1
47,1313,23.31984711,3.954945087,1
47,1345,23.2082901,3.809166431,1
47,1377,19.96378517,3.304708242,1
47,1409,18.66259003,-1.227211714,1
47,1441,17.10049248,-1.482525945,1
47,1473,15.05777836,1.107163906,1
47,1505,NaN,NaN,2
47,1537,11.92305279,5.074914932,1
47,1569,12.23960686,3.944951057,1
47,1601,15.12464428,2.316777706,1
47,1633,12.72891521,-2.687243223,1
47,1665,7.573664665,-1.687184334,1
47,1697,8.289360046,-2.451629877,1
47,1729,7.095677376,-2.512166977,1
47,1761,5.386434555,-1.626719952,1
47,1793,6.552262306,-1.487933278,1
47,1825,10.03765678,-2.392287254,1
47,1857,9.437761307,-2.328181028,1
47,1889,NaN,NaN,2
47,1921,7.178518295,-2.544173717,1
47,1953,2.537666082,-2.093715668,1
47,1985,0.9418973923,-0.7732954025,1
47,2017,5.233020782,-4.134988785,1
79,33,14.42224693,12.14198112,1
79,65,16.40048981,14.06047726,1
79,97,17.10699654,14.21901035,1
79,129,18.57056999,14.50152493,1
79,161,19.75548744,15.41076565,1
79,193,20.75872612,14.36570549,1
79,225,23.18762398,15.92693806,1
79,257,24.74609947,17.54467392,1
79,289,NaN,NaN,2
79,321,25.59545326,13.43680954,1
79,353,25.86495018,16.25153732,1
79,385,26.29468346,17.20935631,1
79,417,26.78326988,16.89428902,1
79,449,27.99746704,14.46619606,1
79,481,29.60221291,16.03891373,1
79,513,27.97775459,17.21305847,1
79,545,28.26173401,16.79172134,1
79,577,27.64792824,14.79414749,1
79,609,26.74651337,16.08587837,1
79,641,30.48037529,15.82491398,1
79,673,31.965271,15.50082684,1
79,705,NaN,NaN,2
79,737,NaN,NaN,2
79,769,31.81912231,13.35953999,1
79,801,33.04385376,12.84452629,1
79,833,35.12846756,11.51912022,1
79,865,35.39510345,9.370637894,1
79,897,35.6252327,8.639867783,1
79,929,34.76052856,10.24472427,1
79,961,35.1439743,11.08756733,1
79,993,35.13437271,10.0991354,1
79,1025,35.45373154,7.858729362,1
79,1057,35.62413025,7.097434044,1
79,1089,35.14322662,4.763697624,1
79,1121,31.88771248,4.914321423,1
79,1153,29.8713398,5.051869392,1
79,1185,30.62863922,4.679087162,1
79,1217,29.23645401,3.620756865,1
79,1249,25.91736031,1.375161409,1
79,1281,24.03045273,1.916773081,1
79,1313,23.61754036,2.621811628,1
79,1345,NaN,NaN,2
79,1377,19.43097496,1.060853958,1
79,1409,20.26725006,0.6118354797,1
79,1441,17.94589806,0.1674346328,1
79,1473,16.38125038,1.167939305,1
79,1505,NaN,NaN,2
79,1537,12.8135891,1.788310528,1
79,1569,11.77418804,2.416709423,1
79,1601,10.74663258,2.114532709,1
79,1633,9.03412056,-0.2355018854,1
79,1665,7.10863018,1.435125351,1
79,1697,6.82752943,3.62159729,1
79,1729,NaN,NaN,2
79,1761,NaN,NaN,2
79,1793,6.19282198,0.7310542464,1
79,1825,7.511672974,-0.03213697672,1
79,1857,5.037937164,-1.165480971,1
79,1889,5.558897972,-1.413454652,1
79,1921,3.951607227,-2.23976016,1
79,1953,1.519008279,-2.316862106,1
79,1985,0.4298154116,-1.94415319,1
79,2017,2.549352169,-3.376935482,1
111,33,NaN,NaN,2
111,65,16.89204979,13.06372929,1
111,97,17.57101822,14.31314754,1
111,129,19.05294037,15.17726231,1
111,161,20.0645237,14.75032139,1
111,193,20.73993492,14.52237034,1
111,225,22.61826706,15.8427372,1
111,257,23.85634422,16.85429192,1
111,289,24.46871567,16.41670227,1
111,321,25.74123573,16.11442184,1
111,353,26.36872101,16.33296013,1
111,385,26.57454681,17.00413704,1
111,417,26.98331642,16.78225136,1
111,449,27.29961967,17.19360542,1
111,481,27.45698738,14.3501339,1
111,513,NaN,NaN,2
111,545,29.10483551,15.55980492,1
111,577,29.35229492,14.88270378,1
111,609,28.28579712,17.13342476,1
111,641,32.06636047,16.90173721,1
111,673,33.14402771,16.50570107,1
111,705,33.34873962,15.80135536,1
111,737,32.22693634,15.1419239,1
111,769,33.24769592,14.3225565,1
111,801,33.85108185,12.44441414,1
111,833,NaN,NaN,2
111,865,35.08036041,8.589206696,1
111,897,37.27648544,10.49048424,1
111,929,37.22213745,12.61058712,1
111,961,36.74385834,11.83006859,1
111,993,35.91802979,10.62640476,1
111,1025,34.99972153,9.305246353,1
111,1057,33.67788696,7.579100609,1
111,1089,32.70079803,4.928368568,1
111,1121,33.23600006,4.651947975,1
111,1153,32.28484344,5.889080048,1
111,1185,31.32234001,5.620059013,1
111,1217,29.94138718,3.310361624,1
111,1249,28.07279205,1.62881422,1
111,1281,26.07456017,1.634174824,1
111,1313,24.80185509,1.201339483,1
111,1345,23.12774277,1.272632599,1
111,1377,20.6225605,1.42407608,1
111,1409,20.12425613,2.827212095,1
111,1441,18.61744881,1.627236605,1
111,1473,16.58332443,1.08575058,1
111,1505,15.32535267,1.328392506,1
111,1537,13.69425011,0.4251194,1
111,1569,11.70463467,1.690469027,1
