PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 5, filenames: A:[5]AVI_Pos011_TimeSrs0011_TgUtrmcherry_K4K8MO.avi & B:[6]AVI_Pos011_TimeSrs0011_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,0.156910032,-3.576282501,1
47,97,-0.4723670185,-2.547731161,1
47,129,-0.8506816626,-3.768990517,1
47,161,NaN,NaN,2
47,193,NaN,NaN,2
47,225,-0.2415567636,0.09406757355,1
47,257,-0.01580238342,-1.888369203,1
47,289,-0.6179614067,-1.657923937,1
47,321,-0.6651464701,-0.02995121479,1
47,353,-0.6199059486,-0.06397557259,1
47,385,-0.9063299894,-1.530429363,1
47,417,0.1467981339,-4.274415493,1
47,449,1.590817928,-6.227257252,1
47,481,0.7385687828,-6.860866547,1
47,513,0.09093570709,-5.516644955,1
47,545,1.558915615,-3.934807777,1
47,577,0.717933774,-4.156518459,1
47,609,-0.9403227568,-5.956323147,1
47,641,-0.8524808884,-3.345241547,1
47,673,-3.395091057,-6.948248863,1
47,705,-5.474725723,-7.889967918,1
47,737,-6.460734844,-5.109984398,1
47,769,-5.996674538,-3.264880657,1
47,801,-6.59307766,-3.304800987,1
47,833,NaN,NaN,2
47,865,-2.3048172,-3.587827206,1
47,897,-0.1488223076,-3.036777258,1
47,929,-0.3708963394,-4.965256691,1
47,961,0.2563745975,-6.849640846,1
47,993,-0.4502134323,-6.503387928,1
47,1025,-1.71488905,-4.51751709,1
47,1057,-4.047425747,-4.901993752,1
47,1089,-1.659451485,-6.724392891,1
47,1121,0.08109283447,-7.48361063,1
47,1153,-0.6964182854,-5.666339874,1
47,1185,-1.801296711,-3.435279846,1
47,1217,-0.9117155075,-1.867693901,1
47,1249,-0.9572329521,-2.443518639,1
47,1281,-0.1879703999,-3.916937351,1
47,1313,-1.169199467,-3.995812416,1
47,1345,-2.166465998,-3.829236984,1
47,1377,-1.692142963,-2.964293957,1
47,1409,-1.831193447,-4.148916245,1
47,1441,-1.754246712,-4.460839272,1
47,1473,-1.149116516,-2.83229208,1
47,1505,-0.5078594685,-1.517975211,1
47,1537,-0.3433163166,0.04393208027,1
47,1569,-0.5437318087,-0.03048372269,1
47,1601,-1.818776608,-0.4894287586,1
47,1633,-2.8330369,-0.892726779,1
47,1665,-3.733163357,-1.197251797,1
47,1697,-4.527375698,-2.826457739,1
47,1729,-5.383675098,-3.776062489,1
47,1761,-2.61691308,-3.417377949,1
47,1793,-0.01322937012,-1.80241704,1
47,1825,-0.6164979935,0.1317636967,1
47,1857,-1.379313946,-0.6559741497,1
47,1889,NaN,NaN,2
47,1921,-0.991707325,-1.211927533,1
47,1953,-2.550981998,-2.79130888,1
47,1985,-3.39918232,-1.01000905,1
47,2017,-4.220163345,0.1750597954,1
79,33,0.9536460638,0.8334572315,1
79,65,-0.2591861784,-2.978729725,1
79,97,0.09016245604,-1.454580784,1
79,129,-0.6604323983,-2.08266592,1
79,161,NaN,NaN,2
79,193,-1.809649825,-1.748404741,1
79,225,-1.507187605,0.2436485291,1
79,257,-2.445100307,-1.511707187,1
79,289,-2.465672731,-2.460701704,1
79,321,-1.266595364,-1.480294228,1
79,353,-0.9902518988,-0.720574379,1
79,385,-1.508685112,-1.79872632,1
79,417,-0.9323927164,-5.725185871,1
79,449,-0.8910153508,-6.14597702,1
79,481,-0.6662798524,-6.077878952,1
79,513,-0.08527439833,-5.394569874,1
79,545,1.164574981,-5.470592499,1
79,577,-0.1849288344,-6.024592876,1
79,609,-2.89320755,-6.32254982,1
79,641,NaN,NaN,2
79,673,NaN,NaN,2
79,705,-6.329334259,-8.017918587,1
79,737,-6.239668846,-5.23155117,1
79,769,-6.536119461,-2.983491182,1
79,801,-7.848031044,-2.641631126,1
79,833,-6.546030998,-3.069641352,1
79,865,-4.447116852,-3.109806299,1
79,897,-3.217570066,-3.017994642,1
79,929,-1.378680706,-4.488524914,1
79,961,0.02865004539,-7.408283234,1
79,993,0.2130355835,-6.446377277,1
79,1025,-6.945396423,-4.843968391,1
79,1057,-4.355734825,-4.273507595,1
79,1089,-4.069770813,-4.669239998,1
79,1121,-4.140043259,-4.813617706,1
79,1153,-4.497449875,-4.98478508,1
79,1185,-5.44606638,-5.188665867,1
79,1217,-3.575214863,-3.039969683,1
79,1249,-2.676971436,-2.663176298,1
79,1281,-2.327483177,-2.645295858,1
79,1313,-3.232825279,-2.806707621,1
79,1345,-2.950256586,-2.518364668,1
79,1377,0.3938708305,-2.344850302,1
79,1409,-2.46100378,-3.698285341,1
79,1441,-3.089107752,-2.687374115,1
79,1473,-3.238428831,-2.09232378,1
79,1505,-3.104302883,-1.673344612,1
79,1537,-2.238349438,-0.9468295574,1
79,1569,-3.175580263,-1.165858746,1
79,1601,-2.896313906,-0.9072424173,1
79,1633,-3.11581111,-0.8959348798,1
79,1665,-3.063335657,-1.189529896,1
79,1697,-2.347553253,-1.692016721,1
79,1729,-5.442112446,-2.300415039,1
79,1761,-3.491782665,-1.977867484,1
79,1793,-1.631326318,-1.469817042,1
79,1825,-1.757812142,-0.699152112,1
79,1857,-1.792305231,-0.7187428474,1
79,1889,-2.633863926,-1.207788944,1
79,1921,-4.187335968,-0.6424090862,1
79,1953,-4.725950718,-1.855274439,1
79,1985,-4.355087757,-1.292969942,1
79,2017,-4.158097267,-0.3676975965,1
111,33,0.3830554187,-0.6419078112,1
111,65,0.05276546255,-2.313847542,1
111,97,0.001800000668,-2.247958899,1
111,129,0.05004304647,-3.18250227,1
111,161,-0.4552927017,-1.235392213,1
111,193,-1.818011403,-1.259381652,1
111,225,-2.427696228,-0.928176403,1
111,257,-2.580401897,-1.141908765,1
111,289,-2.09095645,-1.704476118,1
111,321,-1.81587863,-2.373114586,1
111,353,-1.783875823,-2.106677771,1
111,385,-2.21012187,-5.199061394,1
111,417,-2.550465822,-5.370626926,1
111,449,-3.010710478,-5.475598335,1
111,481,-1.954803348,-5.36505127,1
111,513,-1.389139414,-5.805182457,1
111,545,-0.8364603519,-6.211799145,1
111,577,-1.634054542,-7.262096882,1
111,609,-2.863135099,-6.934198856,1
111,641,-4.78902626,-6.725095272,1
111,673,-2.814902067,-6.587193489,1
111,705,NaN,NaN,2
111,737,-3.74498415,-4.417369843,1
111,769,-7.407525063,-2.243154526,1
111,801,-7.307354927,-1.541628599,1
111,833,-7.049295425,-2.344039202,1
111,865,-6.764133453,-3.490448236,1
111,897,-6.043863297,-2.981583118,1
111,929,-3.77756834,-4.132719517,1
111,961,-2.887794018,-6.417480946,1
111,993,NaN,NaN,2
