PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 9, filenames: A:[9]AVI_Pos011_TimeSrs0011_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos011_TimeSrs0011_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,225,0.4244279861,0.7902376652,1
79,257,0.8286113739,0.09514930844,1
79,289,1.034771562,0.1198589802,1
79,321,0.4593387246,0.7275680304,1
79,353,0.342669189,1.044753194,1
79,385,2.560232878,-0.7944782376,1
79,417,1.170903683,0.2652880549,1
79,449,0.7974672318,0.2599531412,1
79,481,0.7914115787,-0.7111762762,1
79,513,0.6235327721,-0.2685847878,1
79,545,0.3174642324,-0.04724662006,1
79,577,0.9311672449,0.4795936346,1
79,609,0.6092159748,0.3385338783,1
79,641,0.3232560158,0.223074615,1
79,673,1.411723614,0.1611149311,1
79,705,0.9788393974,-0.7157869339,1
79,737,2.942461014,1.18701601,1
79,769,2.310805559,2.378291607,1
79,801,0.8556785583,2.183080912,1
79,833,-0.4501254261,-0.04007935524,1
79,865,-0.7333842516,-0.100338161,1
79,897,-0.2641399205,0.1547449231,1
79,929,-0.1659801006,0.05688786507,1
79,961,-0.4168412685,-0.7998324633,1
79,993,-0.03578263521,-2.46356678,1
79,1025,0.07643425465,0.1136313677,1
79,1057,1.407310963,-0.6075565219,1
79,1089,1.904698849,-1.35715127,1
79,1121,2.196742535,-1.32943821,1
79,1153,2.135597706,-3.341429472,1
79,1185,0.8506200314,-1.648782253,1
79,1217,0.76101017,-1.870316029,1
79,1249,0.8135678768,-1.582978487,1
79,1281,0.6040208936,-1.394816518,1
79,1313,0.2371623814,-0.5427442789,1
79,1345,0.680789113,0.06235730648,1
79,1377,NaN,NaN,2
79,1409,0.8888841271,-0.3096798062,1
79,1441,4.632434845,-1.794326544,1
79,1473,1.801912785,-0.8240317106,1
79,1505,0.9468024969,-0.820353508,1
79,1537,0.1252253652,-0.1440791041,1
79,1569,-1.591881633,-0.139914304,1
79,1601,-0.3839360178,-0.2829605341,1
79,1633,0.3179523349,0.3916476369,1
79,1665,0.6968491673,0.2184996903,1
79,1697,0.2240208834,-0.2334618866,1
79,1729,0.08768546581,-0.07310819626,1
79,1761,-0.5607079864,0.07720291615,1
79,1793,-0.8366400003,-0.7234228849,1
79,1825,-0.2411890626,-0.3514421582,1
79,1857,-0.03251624107,0.01812162995,1
79,1889,-0.06368410587,0.7869842649,1
79,1921,-1.534173012,1.81811893,1
79,1953,-3.654672384,3.546905041,1
79,1985,-2.536113024,2.906066179,1
79,2017,0.7197228074,-3.359203339,1
111,33,0.4932192266,1.722803473,1
111,65,0.005244612694,-0.4635079801,1
111,97,-0.7529727221,-1.448461175,1
111,129,-1.118944645,-0.9974251986,1
111,161,-0.5101698041,-0.2481905222,1
111,193,0.2151261568,0.5552666187,1
111,225,0.4157159328,0.7374361753,1
111,257,1.201571703,-0.3313542902,1
111,289,0.6994288564,0.2625445127,1
111,321,0.4244568348,2.465378523,1
111,353,0.8879851103,1.988520026,1
111,385,2.085003376,1.126264691,1
111,417,1.580556989,0.76577425,1
111,449,0.8993210793,0.4657800198,1
111,481,0.7847025394,0.5374218225,1
111,513,0.7427458763,0.9073261619,1
111,545,0.5791633129,0.7886449099,1
111,577,0.852099359,0.6473796368,1
111,609,0.9478108287,-0.03509071469,1
111,641,0.2606165409,-0.2016348541,1
111,673,0.5824366808,-0.5224016309,1
111,705,NaN,NaN,2
111,737,NaN,NaN,2
111,769,1.617176056,0.8562028408,1
111,801,0.5308372974,-0.05827194452,1
111,833,-0.3917816877,1.972840071,1
111,865,0.3527710736,1.035201788,1
111,897,0.6026883125,0.2732383013,1
111,929,-0.003315448761,0.2160972357,1
111,961,NaN,NaN,2
111,993,0.7719705701,-1.461304188,1
111,1025,1.027807474,0.3274240494,1
111,1057,1.626099944,-0.2601923943,1
111,1089,1.74509275,-0.946949482,1
111,1121,1.584207654,-1.660918951,1
111,1153,1.242961407,-4.886049747,1
111,1185,1.401397109,-4.288206577,1
111,1217,1.010352373,-1.95052135,1
111,1249,0.8892019987,-1.267385602,1
111,1281,0.8508363366,-0.9948272705,1
111,1313,0.3783555031,-0.7808293104,1
111,1345,0.6038378477,-0.9786750674,1
111,1377,0.591222465,-1.556898117,1
111,1409,NaN,NaN,2
111,1441,3.799093246,-2.482705593,1
111,1473,1.59289968,-0.7842788696,1
111,1505,NaN,NaN,2
111,1537,0.4793547392,-0.1533521116,1
111,1569,-0.3688281476,0.1646360308,1
111,1601,-0.2453097701,0.4998328686,1
111,1633,0.1379320025,0.4484696388,1
111,1665,0.01572066545,0.3061996996,1
111,1697,-0.2741764188,-0.1295055002,1
111,1729,-0.4038669467,-0.5005203485,1
111,1761,-0.7521902323,-0.3786324859,1
111,1793,-0.7154592872,-1.022749901,1
111,1825,-1.084634185,-0.9506294727,1
111,1857,-0.9870907664,-0.06352818012,1
111,1889,-0.3139352798,0.516638279,1
111,1921,-1.902633548,1.61450994,1
111,1953,-3.445159435,2.045095682,1
111,1985,-2.8355124,2.450056553,1
111,2017,0.1238527596,-1.499359369,1
143,33,0.09089457989,1.420418024,1
143,65,-0.1370517015,-0.1970237195,1
143,97,-0.6727488637,-0.7332934141,1
143,129,-0.9090135694,-0.5361391902,1
143,161,-0.334895879,-0.22898224,1
143,193,0.3083949685,0.2109622955,1
143,225,1.104857206,0.9991461635,1
143,257,1.822429538,0.9146490097,1
143,289,0.6745887399,0.4909726977,1
143,321,-0.02831366658,1.065707445,1
143,353,-0.1293884516,1.561475396,1
143,385,-0.145547092,2.421941519,1
143,417,0.1886291504,1.695819139,1
143,449,0.8297544718,1.001971126,1
143,481,0.8719907999,1.850320339,1
143,513,0.6208794713,1.832245946,1
143,545,0.9040989876,1.72746253,1
143,577,1.717273474,1.510234594,1
143,609,1.710088253,0.3767250776,1
143,641,1.009022355,0.3818174601,1
143,673,1.20181942,-0.1915105283,1
143,705,NaN,NaN,2
143,737,NaN,NaN,2
143,769,0.9589614868,-0.1710172892,1
143,801,NaN,NaN,2
143,833,NaN,NaN,2
143,865,0.4651361704,3.08757019,1
143,897,NaN,NaN,2
143,929,0.3070718646,0.5621497035,1
143,961,0.6832495332,0.4824229181,1
143,993,0.97296381,0.6365218759,1
143,1025,1.172687769,0.5198196769,1
143,1057,2.6223526,0.1443743706,1
143,1089,1.856871605,-0.6897562742,1
143,1121,1.189783335,-1.413804412,1
143,1153,0.9939570427,-2.482789516,1
143,1185,1.086840749,-2.028070211,1
143,1217,1.497531772,-1.766873121,1
143,1249,1.184679985,-1.023549438,1
143,1281,1.197720528,-0.4770982862,1
143,1313,1.134912133,-0.4038322568,1
143,1345,1.325428724,-0.7078920603,1
143,1377,0.8297789097,-1.678422093,1
143,1409,NaN,NaN,2
143,1441,0.07735186815,-0.424829185,1
143,1473,-0.2520825863,-0.1668227613,1
143,1505,0.6958618164,-0.2282938957,1
143,1537,2.066046238,-0.226907596,1
143,1569,1.071386576,0.2658590078,1
143,1601,0.08466863632,0.6844078302,1
143,1633,-0.5527878404,0.4081811607,1
143,1665,-0.7795766592,0.7702944875,1
143,1697,-0.7437133789,0.1635195166,1
143,1729,-0.6779289842,-1.198509455,1
143,1761,-0.8949561119,-1.141681671,1
143,1793,-0.8591257334,-1.182171583,1
143,1825,-2.00506258,-0.5908354521,1
143,1857,-1.328512549,0.02051311731,1
143,1889,-0.9991259575,0.8091756105,1
143,1921,-1.662968278,1.451873779,1
143,1953,-3.170644283,1.280086279,1
143,1985,-4.019816399,2.176507235,1
143,2017,-0.1668285728,-1.057040691,1
175,33,-0.03346554935,0.9697924852,1
175,65,-0.3842402101,-0.3975958228,1
175,97,-0.3497540653,-0.2425327599,1
175,129,0.00304633379,-0.002121403813,1
175,161,-0.02022693306,0.08221371472,1
175,193,-0.06232601404,0.4053702354,1
175,225,0.5379424095,1.264052987,1
175,257,1.769957304,1.010417938,1
175,289,1.514803171,0.2240498662,1
175,321,0.4362585247,0.2915507853,1
175,353,-0.3798663616,1.08748877,1
175,385,-1.088500977,2.169246197,1
175,417,-0.162963748,1.93678093,1
175,449,0.6557393074,1.065203547,1
175,481,0.7225682139,3.301259518,1
175,513,0.5367664695,4.01109314,1
175,545,1.361135244,4.003959656,1
175,577,NaN,NaN,2
175,609,1.519927263,1.105653286,1
175,641,1.561033964,1.158725023,1
175,673,1.511582136,0.4110941887,1
175,705,1.09433496,0.3327008486,1
175,737,1.087355852,0.2319430262,1
175,769,1.947560191,-0.4794880152,1
175,801,1.828980327,-2.436267138,1
175,833,NaN,NaN,2
175,865,NaN,NaN,2
175,897,0.4461640716,2.422008514,1
175,929,0.6870387793,0.5273777246,1
175,961,1.19379735,1.197181344,1
175,993,1.426800251,1.554714084,1
175,1025,1.70284164,0.5933256149,1
175,1057,2.879230976,0.06608308852,1
175,1089,3.234671116,-2.628903866,1
175,1121,NaN,NaN,2
175,1153,0.8582053185,-2.248503208,1
175,1185,0.7883485556,-1.532632828,1
175,1217,1.317975163,-0.7834815979,1
175,1249,2.446788311,-0.2874399722,1
175,1281,0.9283481836,-0.3132097721,1
175,1313,0.7957482338,-0.02306054533,1
175,1345,0.9677565098,0.02846257389,1
175,1377,0.4863284528,-0.3415465951,1
175,1409,0.3721033931,-0.1356226802,1
175,1441,-0.4112560749,-0.1224724054,1
175,1473,-0.4200091064,0.1643082798,1
175,1505,0.8081971407,0.1107638553,1
175,1537,1.636761308,0.1340018809,1
175,1569,1.353111029,1.116149187,1
175,1601,NaN,NaN,2
175,1633,-0.5653687119,0.8091002703,1
175,1665,-0.7909666896,1.491203904,1
175,1697,-0.884932518,0.2593524158,1
175,1729,-0.7744729519,-0.771982789,1
175,1761,-0.7556065321,-0.9747123122,1
175,1793,-1.14345336,-0.6778184175,1
175,1825,-1.630233407,0.1857979894,1
175,1857,-1.56648922,0.7998784781,1
175,1889,-1.621515512,1.569344759,1
175,1921,-2.010509014,1.955790877,1
175,1953,-2.835089684,2.245369673,1
175,1985,NaN,NaN,2
175,2017,NaN,NaN,2
207,33,-0.8403296471,0.5725055933,1
207,65,-0.2064045966,-0.5507089496,1
207,97,0.1221827865,-0.8123583794,1
207,129,0.2565276921,0.1688119471,1
207,161,0.4112181962,0.2091570199,1
207,193,0.4343375564,0.1608060598,1
207,225,0.2124625444,-0.5466598272,1
207,257,NaN,NaN,2
207,289,1.188885212,-0.5094695091,1
207,321,0.8784337044,-0.1358926594,1
207,353,-0.1883509159,0.5493388176,1
207,385,-0.2503986359,1.959052205,1
207,417,-0.01004454494,1.316455841,1
207,449,0.1750558317,1.856533289,1
207,481,0.2849853337,2.617479801,1
207,513,0.9243452549,2.733752251,1
207,545,1.402219296,3.267324924,1
207,577,1.315265417,2.419634819,1
207,609,1.828283072,1.814987779,1
207,641,2.215778828,1.563358665,1
207,673,1.766237497,1.126431704,1
207,705,0.1313927174,0.5303712487,1
207,737,0.09148836136,-0.01070579886,1
207,769,1.437537432,-0.5249435306,1
207,801,1.606363654,-0.7220326066,1
207,833,1.627735019,0.2487502098,1
207,865,NaN,NaN,2
207,897,NaN,NaN,2
207,929,1.080147862,0.9852186441,1
207,961,1.808519125,1.365712643,1
207,993,2.197561979,0.7811099291,1
207,1025,1.624843836,0.3626957536,1
207,1057,-0.9908797741,0.2624919415,1
207,1089,-1.391453147,-0.7848553061,1
207,1121,NaN,NaN,2
207,1153,0.1248573065,-1.836197257,1
207,1185,0.8679970503,-1.03645885,1
207,1217,1.105138063,-0.03988081217,1
207,1249,1.083015084,0.6053869724,1
207,1281,0.6995590925,0.9560595751,1
207,1313,0.5809590816,2.741431236,1
207,1345,0.3751532435,1.515989065,1
207,1377,0.1343917251,-0.1655496359,1
207,1409,0.1168544292,-0.5613701344,1
207,1441,-0.2845354676,-0.151258558,1
207,1473,-0.006179779768,0.1622665524,1
207,1505,0.3999263644,-0.03494185209,1
207,1537,0.461550802,0.2790797949,1
207,1569,-0.3795650005,1.363873482,1
207,1601,-0.5622586608,1.345533848,1
207,1633,-0.7137988806,0.658718586,1
207,1665,-0.7857710123,0.6366670728,1
207,1697,-0.6655406952,0.0668335855,1
207,1729,-0.9263499379,-0.2399978638,1
207,1761,-0.8725244999,-0.2444738746,1
207,1793,-1.041885257,0.1181983352,1
207,1825,-1.631222725,0.9695904851,1
207,1857,-2.065888405,1.863423944,1
207,1889,-2.194536448,2.036866665,1
207,1921,-2.034154177,1.240294099,1
207,1953,-2.04894042,1.925390005,1
207,1985,-1.77475369,0.7574113011,1
207,2017,0.03456035256,-1.608696222,1
239,33,-0.8894940019,0.2020580769,1
239,65,-0.2030390948,-0.5208082795,1
239,97,0.4843261838,-0.529533565,1
239,129,0.658596158,0.6237255335,1
239,161,0.9943522811,0.4649410844,1
239,193,1.48163259,0.3984571993,1
239,225,-0.005181446671,-0.3714144826,1
239,257,-0.4155583978,-0.4641748667,1
239,289,-0.8345235586,-0.195804432,1
239,321,-0.446318686,-0.6332695484,1
239,353,-0.07725998759,-0.3485050201,1
239,385,0.2168574333,0.5022739768,1
239,417,0.1818279028,1.038237691,1
239,449,-0.003463447094,1.805858612,1
239,481,0.08796966076,2.11597991,1
239,513,1.182693005,2.095846176,1
239,545,1.014216065,2.102526665,1
239,577,1.327413321,2.882953882,1
239,609,2.032420635,2.588737488,1
239,641,1.950861931,1.99627316,1
239,673,1.729371071,1.387363791,1
239,705,1.82897377,0.743798852,1
239,737,2.151292562,-0.7359310389,1
239,769,2.795892954,0.06625771523,1
239,801,2.970018625,-0.4449978471,1
239,833,4.708241463,0.02390044928,1
239,865,NaN,NaN,2
239,897,NaN,NaN,2
239,929,1.28079927,1.083163738,1
239,961,1.742577553,1.19962132,1
239,993,1.779218793,0.6526257992,1
239,1025,1.40246582,-1.690576911,1
239,1057,-2.330770493,-0.5569160581,1
239,1089,-1.25279212,0.3897269964,1
239,1121,0.02594393492,-0.4839491248,1
239,1153,0.5204923749,-1.721420884,1
239,1185,1.37267375,-0.2382723689,1
239,1217,0.8476465344,0.5824850798,1
239,1249,0.1217372417,1.257193089,1
239,1281,-0.3803097606,0.7849879861,1
239,1313,0.3394472599,1.286127567,1
239,1345,0.3616336584,0.9815193415,1
239,1377,-0.1573003829,0.04548105597,1
239,1409,-0.04792001843,-0.7481465936,1
239,1441,-0.2816858888,0.0663792938,1
239,1473,0.7750796676,0.5961459279,1
239,1505,1.103199601,0.2369717062,1
239,1537,0.9090049267,-0.2366288751,1
239,1569,0.09246429801,0.08665853739,1
239,1601,-0.8979841471,1.149185181,1
239,1633,-0.7704309225,0.4464867413,1
239,1665,-0.7138941884,0.02164905518,1
239,1697,-0.9059633017,-0.374464184,1
239,1729,-0.9728501439,-0.4759780765,1
239,1761,-0.4689517021,0.6266617775,1
239,1793,-1.871009707,1.70288372,1
239,1825,-2.114223957,0.8079845309,1
239,1857,-1.589567661,0.8947998285,1
239,1889,-2.904705763,1.209084153,1
239,1921,-2.520625114,0.5099226236,1
239,1953,-1.131174088,0.8385002613,1
239,1985,-2.476969481,1.115739703,1
239,2017,0.1040929258,-1.110906601,1
271,33,-0.6229742765,-0.08988454938,1
271,65,0.1245989501,-0.3647158146,1
271,97,1.11316812,-0.5150886774,1
271,129,1.859538794,0.468931824,1
271,161,1.399112701,1.463140726,1
271,193,0.9210125208,1.041742921,1
271,225,-0.1003288478,-0.2881040871,1
271,257,-0.9221869707,-0.5425339937,1
271,289,-1.459731221,-0.2231102586,1
271,321,-0.4788264632,-0.5335476398,1
271,353,-0.1024879068,-0.7502532005,1
271,385,0.3657499254,-0.2214897871,1
271,417,0.7664359808,0.7840362787,1
271,449,0.5755521059,1.456927896,1
271,481,0.6093029976,1.511904955,1
271,513,0.8936336637,1.382663846,1
271,545,0.6416501999,3.974911213,1
271,577,0.9842606783,4.175999641,1
271,609,1.933078647,4.189090252,1
271,641,1.481253862,1.43737483,1
271,673,1.298499107,0.4767712951,1
271,705,2.147288799,0.8279290199,1
271,737,5.128162861,0.581935823,1
271,769,5.35269928,0.00618159771,1
271,801,2.960339069,-0.9052840471,1
271,833,2.171641111,-0.9387205243,1
271,865,1.409570217,-0.02015316486,1
271,897,NaN,NaN,2
271,929,3.580182076,1.188713074,1
271,961,1.837013483,0.8010309935,1
271,993,1.564935684,0.2082154751,1
271,1025,1.308518052,-2.42215395,1
271,1057,-0.1757537127,-1.261626959,1
271,1089,-1.130633235,-0.4903349876,1
271,1121,-0.1810299307,-1.092767715,1
271,1153,-0.07236862183,-0.9767608047,1
271,1185,NaN,NaN,2
271,1217,1.743100047,0.8989397287,1
271,1249,0.580596447,1.10761857,1
271,1281,-0.3699503541,0.7288501263,1
271,1313,0.3102604151,0.1685477495,1
271,1345,0.4271642864,0.3965494633,1
271,1377,-0.1846390814,0.1303144991,1
271,1409,-0.4110497236,0.09118132293,1
271,1441,-1.402374506,0.1257674694,1
271,1473,-0.3728884459,0.9155433774,1
271,1505,0.134129405,0.7068933845,1
271,1537,-0.09731656313,-0.9584200382,1
271,1569,-0.2757608294,-0.4402702451,1
271,1601,-0.198137641,0.2150937617,1
271,1633,-0.2909349799,-0.1148954332,1
271,1665,-0.5398928523,-0.1547514051,1
271,1697,-0.9788672924,-0.8754783869,1
271,1729,-0.9120767117,-0.5692546368,1
271,1761,-0.955668509,-0.2772438526,1
271,1793,-1.521732688,-0.2498021126,1
271,1825,-1.324396014,0.3162901998,1
271,1857,-1.123927355,-0.3928291798,1
271,1889,-2.628401041,-1.092841864,1
271,1921,-3.876544714,0.1289130449,1
271,1953,-6.175189972,0.5442915559,1
271,1985,-4.026828766,1.64466989,1
271,2017,-1.818498611,-0.226587534,1
303,33,-0.5144871473,-0.1689338088,1
303,65,0.2071051598,-0.5068843365,1
303,97,0.7900513411,-0.279378742,1
303,129,NaN,NaN,2
303,161,0.4596579671,1.542667508,1
303,193,0.1685798913,0.9482095242,1
303,225,-0.4165136814,-0.5881437063,1
303,257,-1.164748907,-1.296787977,1
303,289,-1.709033251,-0.2859582305,1
303,321,-0.5856019258,-0.4189629257,1
303,353,-0.4466791451,-0.7435234785,1
303,385,-0.4826672375,-0.4205065966,1
303,417,0.6408652067,0.8430461884,1
303,449,0.7773555517,2.269187927,1
303,481,0.5240107179,1.320342302,1
303,513,0.4305552244,0.4001607895,1
303,545,0.2850183845,1.498974085,1
303,577,0.1163153648,1.854361296,1
303,609,-0.4001299739,1.376209021,1
303,641,0.2203926742,1.259877443,1
303,673,0.3256397247,-0.1059962511,1
303,705,0.7656564713,0.6521902084,1
303,737,2.239593744,1.728987813,1
303,769,4.418842316,1.615689993,1
303,801,3.418310642,1.281418681,1
303,833,2.525297403,0.5146951675,1
303,865,1.834029198,0.9725245237,1
303,897,NaN,NaN,2
303,929,1.451901078,0.5311778188,1
303,961,0.6556828022,0.6230062842,1
303,993,0.8131664395,0.4041122794,1
303,1025,2.29846859,-0.9375625849,1
303,1057,1.034432173,-3.829288721,1
303,1089,0.6996804476,-3.471613884,1
303,1121,NaN,NaN,2
303,1153,0.1850554943,-1.018790126,1
303,1185,NaN,NaN,2
303,1217,3.898181438,0.8514513373,1
303,1249,2.162742853,1.173699141,1
303,1281,1.332123041,0.4193983674,1
303,1313,1.200446606,0.05431771278,1
303,1345,0.5291956663,0.01125645638,1
303,1377,0.07598952949,0.01838546991,1
303,1409,-0.3417624533,0.07694159448,1
303,1441,-1.897609949,0.08342957497,1
303,1473,-1.828540564,1.100865245,1
303,1505,-0.9550184011,3.062914133,1
303,1537,-0.7195732594,-0.6824924946,1
303,1569,-0.7298390865,-0.8432500958,1
303,1601,-0.4302245975,-0.09359484911,1
303,1633,0.1833341718,-0.459012717,1
303,1665,-0.7001302242,-0.3712197542,1
303,1697,-0.8478662968,-0.883954227,1
303,1729,-0.8558040261,-0.6822447181,1
303,1761,-1.393601894,-0.8498227596,1
303,1793,-3.740716934,-0.2986961007,1
303,1825,-1.195426583,0.237861082,1
303,1857,-1.331628084,-0.507573843,1
303,1889,-1.522016048,-1.1054914,1
303,1921,-2.42725563,-0.2292562127,1
303,1953,-3.567762852,1.209764361,1
303,1985,-4.530274868,1.723771811,1
303,2017,-4.624466419,-0.152003482,1
335,33,-0.6842260957,-0.293440938,1
335,65,0.5135478973,-0.4516806006,1
335,97,1.14993608,-0.03880952299,1
335,129,0.9650815129,0.7989302278,1
335,161,-0.04427367449,0.2991239429,1
335,193,-0.2272505015,0.5374380946,1
335,225,-0.427138865,-0.2999402583,1
335,257,0.002152830362,-2.649357796,1
335,289,0.3009153605,-0.9232608676,1
335,321,-0.1270599961,-0.2827231586,1
335,353,-0.292309165,-0.2936035097,1
335,385,-0.4022513032,-0.119297564,1
335,417,0.08693633974,0.7610865831,1
335,449,0.5795429349,1.092546225,1
335,481,0.3776066303,0.7791369557,1
335,513,0.5600250959,0.8098973036,1
335,545,0.6547135711,1.555720329,1
335,577,0.4579749107,2.383630991,1
335,609,-0.1285989583,0.8991472721,1
335,641,0.01720964909,0.9469664097,1
335,673,-0.3689807057,0.1371397078,1
335,705,-0.3299754858,0.3874313831,1
335,737,0.7015398741,0.5608993173,1
335,769,-0.1248823404,0.1804175973,1
335,801,2.197654247,0.7916302681,1
335,833,2.67920661,1.310883403,1
335,865,2.247151613,1.398612261,1
335,897,1.458927751,0.5162334442,1
335,929,0.8778035641,0.2403684855,1
335,961,0.5147508979,0.4858244061,1
335,993,0.5176227093,0.3789793849,1
335,1025,1.012891769,-0.4937845767,1
335,1057,0.6655939221,-2.359017849,1
335,1089,1.347995281,-3.299682856,1
335,1121,2.992666245,-3.591905832,1
335,1153,1.183848381,-1.051350117,1
335,1185,1.215405703,-0.01846575737,1
335,1217,1.565146923,1.27624464,1
335,1249,3.325915337,1.319802284,1
335,1281,NaN,NaN,2
335,1313,2.599858999,1.219481468,1
335,1345,1.032840014,1.335890412,1
335,1377,0.7036906481,0.2061116844,1
335,1409,0.8267014027,-0.3240249455,1
335,1441,-0.741476059,-0.3401598334,1
335,1473,-1.772371769,0.6003795266,1
335,1505,-1.59710741,2.566706657,1
335,1537,-1.412966728,-0.03402210772,1
335,1569,-1.442318439,-0.5024811029,1
335,1601,-0.8650458455,-0.02520903945,1
335,1633,0.2528477907,-0.2958663106,1
335,1665,-0.8689642549,-0.407389313,1
335,1697,-1.238833666,-0.245579958,1
335,1729,-0.9060144424,-1.434340239,1
335,1761,-0.9339758158,-0.2777103484,1
335,1793,-1.316885829,0.2234337032,1
335,1825,-0.4443097115,0.2633710504,1
335,1857,-0.419302702,-0.3318897188,1
335,1889,-1.588091612,-0.3864428401,1
335,1921,-1.666197181,0.108700484,1
335,1953,-1.34743166,0.7334343791,1
335,1985,-2.383376598,0.4293624759,1
335,2017,-3.928722858,-0.4325253069,1
367,33,-0.751932323,-0.2663462758,1
367,65,0.8468399048,-0.708230257,1
367,97,1.57483387,0.1055876464,1
367,129,0.5680623055,0.8911969662,1
367,161,0.1384522319,0.3305075169,1
367,193,-0.2568549216,0.6626991034,1
367,225,0.1606069207,0.1660554111,1
367,257,0.4631552994,-1.326398134,1
367,289,0.6601631641,-0.8493545055,1
367,321,0.6702142954,-0.04228493571,1
367,353,0.1449082494,0.3877290487,1
367,385,-0.1604907513,0.1255058944,1
367,417,0.4049965739,0.3714583516,1
367,449,0.7887706757,0.01658833027,1
367,481,0.4816780984,0.06207984686,1
367,513,0.4206900895,0.7279757261,1
367,545,0.5062555075,1.02150631,1
367,577,0.4615693092,0.8545823693,1
367,609,0.6360906363,0.6855496168,1
367,641,0.5403178334,0.5363336205,1
367,673,-0.6606278419,-0.0246374011,1
367,705,-0.2767905593,-0.2211038768,1
367,737,0.2922388911,0.2552973628,1
367,769,0.2174954414,0.2085169554,1
367,801,1.88364625,0.8157275915,1
367,833,3.254844904,1.681115746,1
367,865,2.097491741,1.539167523,1
367,897,1.014516592,0.477096498,1
367,929,0.4507829547,0.3956588507,1
367,961,0.5575651526,0.2779608965,1
367,993,0.6603354812,0.2507697642,1
367,1025,0.341669023,0.5168586969,1
367,1057,0.1548091769,0.01625603437,1
367,1089,1.92457819,-0.3223007917,1
367,1121,2.106641293,-0.01836770773,1
367,1153,1.183299422,-0.6082513928,1
367,1185,1.689493537,-0.7315679193,1
367,1217,2.012600422,-0.3056766391,1
367,1249,1.835619211,1.307596922,1
367,1281,1.410446167,0.7263664007,1
367,1313,1.440230489,1.126573086,1
367,1345,1.010624886,1.372036695,1
367,1377,0.4218925834,0.9631775022,1
367,1409,0.3193433881,-0.2862691879,1
367,1441,-0.593572855,-1.33584249,1
367,1473,-1.496278882,-0.359300375,1
367,1505,-1.583446503,-0.8052704334,1
