PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 67, filenames: A:[67]AVI_Pos011_TimeSrs0011_TgUtrmcherry_K4K8MO.avi & B:[68]AVI_Pos011_TimeSrs0011_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.08446326107,1.073182344,1
47,65,-0.5446966887,0.9692570567,1
47,97,-0.9045445919,1.510821104,1
47,129,-1.066246033,2.32098937,1
47,161,-0.9014340639,1.679227829,1
47,193,-0.7228313088,2.105305672,1
47,225,-0.5936290026,1.70111227,1
47,257,-1.051889539,2.204670906,1
47,289,-1.416576743,2.489537001,1
47,321,-1.378749609,3.039678812,1
47,353,-0.8831548691,4.514394283,1
47,385,-0.8671030998,4.577114582,1
47,417,-0.8178658485,3.073934555,1
47,449,-0.7702816129,1.750082493,1
47,481,NaN,NaN,2
47,513,NaN,NaN,2
47,545,NaN,NaN,2
47,577,-2.014473915,2.68286252,1
47,609,-0.3825463653,2.932104588,1
47,641,-0.3849806786,3.532310009,1
47,673,-2.755542517,4.899199486,1
47,705,-3.18102932,2.182381153,1
47,737,-2.347754002,-1.01695466,1
47,769,-2.571658134,-1.548876405,1
47,801,-2.834328651,1.29610014,1
47,833,-2.913568497,2.332026005,1
47,865,-2.209276199,1.645204663,1
47,897,-1.198480606,1.508564234,1
47,929,-2.045971394,0.4024256468,1
47,961,-1.949141741,1.056700945,1
47,993,-0.6227447987,-0.06525850296,1
47,1025,-0.2393147945,-1.498151541,1
47,1057,-1.658278942,-0.8285160065,1
47,1089,-2.036117554,0.253367424,1
47,1121,-1.457974911,-1.029846907,1
47,1153,-1.277887106,-1.465924263,1
47,1185,-1.926972032,-1.131921053,1
47,1217,-1.87537837,0.9394732714,1
47,1249,-2.164653063,0.5511987805,1
47,1281,-2.623459816,-1.960176468,1
47,1313,-0.3878325224,-0.3751921654,1
47,1345,1.35114336,1.748186827,1
47,1377,-2.323998928,-4.961758614,1
47,1409,-5.333607197,-6.151196957,1
47,1441,NaN,NaN,2
47,1473,-4.334457397,0.006795406342,1
47,1505,-0.9957132339,0.383254528,1
47,1537,0.08693432808,-0.05118274689,1
47,1569,-1.489161015,0.4429159164,1
47,1601,-2.201746941,0.7318911552,1
47,1633,NaN,NaN,2
47,1665,NaN,NaN,2
47,1697,-2.972408533,-3.245999813,1
47,1729,NaN,NaN,2
47,1761,-0.6130430698,-0.339625597,1
47,1793,-0.9388504028,0.4044556618,1
47,1825,-0.1697462797,1.102013946,1
47,1857,NaN,NaN,2
47,1889,NaN,NaN,2
47,1921,-5.856720924,1.375609636,1
47,1953,-5.390118599,-1.347029328,1
47,1985,-0.8266928196,-0.04669572413,1
47,2017,0.1936955452,0.05698144436,1
79,33,-0.8229355812,-0.1200535297,1
79,65,-1.180523396,0.9268345833,1
79,97,-1.280534863,2.049948931,1
79,129,-0.7769756317,1.99537313,1
79,161,-0.2548968196,-0.003594875336,1
79,193,-0.6919774413,0.3111195564,1
79,225,-1.333468795,1.182121873,1
79,257,-1.774327993,1.934240699,1
79,289,-1.614979029,2.397165537,1
79,321,-0.7795827389,2.751163244,1
79,353,-0.5306104422,3.226334572,1
79,385,-1.571005702,3.715205669,1
79,417,-1.619709373,2.753126383,1
79,449,-0.72802037,1.877245426,1
79,481,-0.8352767825,1.822142601,1
79,513,-0.9311873317,0.1620928049,1
79,545,-1.07555151,-0.5674792528,1
79,577,-1.373889327,0.6611603498,1
79,609,-1.133744478,1.598924398,1
79,641,-1.115906835,2.077049255,1
79,673,-1.504626036,3.810735941,1
79,705,-1.450248003,1.973887682,1
79,737,-1.283401251,-0.7658736706,1
79,769,-0.467777133,-1.032114506,1
79,801,-1.270501614,0.4958683252,1
79,833,-1.445855737,1.936656475,1
79,865,-1.476085901,1.418525457,1
79,897,-1.889847994,1.321738124,1
79,929,-3.940423965,1.563209772,1
79,961,NaN,NaN,2
79,993,-1.90630722,1.473395348,1
79,1025,-0.5090941191,0.08273673058,1
79,1057,-1.279756904,-0.06525415182,1
79,1089,-3.238594055,-0.2909597754,1
79,1121,-1.904486656,-1.018173575,1
79,1153,0.5150710344,-2.53936553,1
79,1185,0.1945451498,-2.499149799,1
79,1217,-1.257931471,-0.5698362589,1
79,1249,-2.376101971,-0.6825485229,1
79,1281,-2.04320693,-0.7809851766,1
79,1313,-1.522402406,-0.5193743706,1
79,1345,-1.532599688,-0.312771678,1
79,1377,NaN,NaN,2
79,1409,NaN,NaN,2
79,1441,NaN,NaN,2
79,1473,NaN,NaN,2
79,1505,-0.237755537,-1.82256794,1
79,1537,-0.8217132092,-0.8369991779,1
79,1569,-0.8662991524,-0.6282906532,1
79,1601,-0.9890203476,-0.3879756927,1
79,1633,-0.4446105957,-0.07298731804,1
79,1665,NaN,NaN,2
79,1697,-0.6187800169,-1.130895972,1
79,1729,NaN,NaN,2
79,1761,-0.5056114793,-0.3524693251,1
79,1793,-0.7557387352,-0.2007446289,1
79,1825,-0.821803689,0.5161296725,1
79,1857,NaN,NaN,2
79,1889,-2.394557476,-2.531737089,1
79,1921,-4.714831829,-2.130490541,1
79,1953,-5.807231426,-1.832324862,1
79,1985,-1.796970367,-0.2526902556,1
79,2017,-0.2629301548,-0.1489833444,1
111,33,-0.8386695385,-0.03346574306,1
111,65,-0.9049455523,1.264111876,1
111,97,-0.5885916352,1.65378499,1
111,129,0.001787900925,0.8128852844,1
111,161,0.3341342807,0.1781280637,1
111,193,0.1762964129,0.4198682904,1
111,225,-0.3786306977,1.015526772,1
111,257,-1.102064848,2.164921284,1
111,289,-1.218491316,2.501203537,1
111,321,-0.8152215481,3.764207363,1
111,353,-0.89759624,4.485447884,1
111,385,-1.068429232,2.823254108,1
111,417,-0.8424218893,1.766356468,1
111,449,-0.1867610216,1.153949857,1
111,481,-0.8265785575,1.030450463,1
111,513,-0.7404615879,0.5306723118,1
111,545,-0.230486989,0.5207688808,1
111,577,-0.8176294565,0.6472456455,1
111,609,-1.500371695,2.265948772,1
111,641,-0.4856283665,1.2323488,1
111,673,-0.2639372945,0.7697094083,1
111,705,-0.5139624476,0.4404432774,1
111,737,-1.030613184,-0.3184053898,1
111,769,0.29167068,0.2994745374,1
111,801,0.4326554537,1.094060898,1
111,833,0.3268470764,1.210516095,1
111,865,-0.5391159058,0.137288332,1
111,897,-1.584189892,1.293535352,1
111,929,-4.593007565,1.978144169,1
111,961,-2.243397236,3.605159998,1
111,993,-2.039272547,3.949275017,1
111,1025,-1.651362181,1.755722046,1
111,1057,-2.049762964,-0.523694396,1
111,1089,-1.955433607,-0.1770288199,1
111,1121,-1.751931667,-0.432538718,1
111,1153,2.588387489,-2.181114435,1
111,1185,0.9039598703,-5.00369215,1
111,1217,-4.094272614,-3.759671211,1
111,1249,-1.191485405,-0.9127099514,1
111,1281,-1.463826895,-0.3547847867,1
111,1313,-2.312224865,-0.3205866814,1
111,1345,-2.880500555,-1.020977259,1
111,1377,-2.666275501,-0.7426533699,1
111,1409,-0.5473155975,-0.09567219019,1
111,1441,0.1785919666,-0.529044807,1
