 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
40,381.278,22.695,297.160,132.183,79.418,25.568,18.987,59.831,27.454,237,117,45.000,20.527
41,662.452,34.424,318.553,137.692,102.730,31.680,26.625,109.040,33.994,259,127,87.955,27.454
42,739.002,23.608,117.742,137.918,111.898,33.826,27.816,13.520,39.502,82,116,10.620,28.758
43,739.002,28.316,450.483,141.140,111.553,31.366,29.998,175.764,36.901,357,110,136.332,30.695
44,793.471,35.990,419.160,145.490,110.304,32.761,30.838,22.316,35.018,331,117,165.964,30.028
45,1045.203,30.175,478.645,151.060,134.692,39.559,33.641,98.993,44.646,384,107,132.797,34.803
46,503.464,32.012,273.101,143.717,93.440,27.578,23.244,148.041,31.476,218,108,117.553,23.278
47,390.111,35.016,184.196,144.519,83.855,23.297,21.320,43.599,26.720,156,109,92.603,22.070
48,650.675,26.858,347.607,147.562,103.907,31.177,26.573,157.130,35.207,273,122,1.975,26.907
49,529.962,27.405,136.349,151.374,95.450,31.929,21.134,50.779,34.744,103,136,65.225,22.546
50,674.229,33.676,386.160,148.858,103.318,33.540,25.595,149.013,35.018,303,120,165.964,26.852
51,806.720,28.982,232.433,154.349,113.441,33.008,31.118,98.732,36.721,186,141,82.405,31.087
52,543.211,32.670,204.873,150.712,94.394,26.608,25.993,36.903,31.312,158,133,35.538,25.223
53,678.646,34.511,296.970,157.376,102.435,31.087,27.795,166.520,34.510,230,132,10.125,27.869
54,766.973,22.809,106.239,163.502,111.725,34.498,28.307,159.872,35.684,83,120,125.311,28.758
55,488.743,23.035,260.700,160.416,92.018,27.447,22.672,160.515,30.933,204,137,11.310,22.635
56,593.263,37.188,368.155,164.536,103.491,31.009,24.360,157.255,36.419,287,137,1.909,24.869
57,450.468,26.324,157.948,161.969,84.271,27.317,20.996,88.928,28.840,129,146,67.751,20.626
58,372.445,25.405,178.085,162.610,80.423,24.516,19.343,137.287,28.763,140,123,117.646,19.534
59,613.873,34.560,326.774,163.545,106.872,34.622,22.575,3.538,36.901,255,141,9.462,25.192
60,859.716,27.369,442.903,168.756,118.294,34.199,32.008,168.807,37.691,354,150,33.179,31.430
61,769.917,31.598,413.273,173.748,116.873,40.749,24.057,125.248,42.897,331,128,118.740,26.010
62,582.958,28.051,136.243,176.000,100.009,30.578,24.273,43.032,34.765,106,158,60.751,25.578
63,759.612,26.442,199.843,176.666,121.137,38.013,25.443,43.153,43.763,153,159,46.123,27.504
64,584.430,36.201,275.477,177.080,99.298,32.029,23.233,23.993,33.799,214,152,21.038,25.407
65,931.850,33.668,465.095,188.689,138.296,44.631,26.584,81.174,53.067,381,135,100.539,28.791
66,454.884,26.030,494.855,176.222,86.576,25.363,22.835,144.918,28.429,396,142,140.194,22.546
67,655.092,36.620,391.376,181.575,103.318,31.452,26.519,122.236,33.842,309,149,165.466,26.035
68,559.404,32.610,356.163,181.996,98.171,31.245,22.796,145.155,33.139,286,137,113.749,22.247
69,681.590,33.597,244.062,181.358,103.979,31.801,27.289,157.482,36.359,187,142,154.290,26.693
70,599.151,27.198,219.181,188.088,98.587,31.204,24.448,76.063,33.117,181,140,98.427,25.911
71,581.486,32.966,172.537,185.902,96.699,30.183,24.529,111.041,31.312,130,146,144.462,24.939
72,631.538,30.695,300.978,184.914,99.714,30.356,26.489,23.795,33.646,234,158,25.641,27.673
73,556.460,37.130,330.572,184.570,93.856,30.141,23.506,152.786,32.032,260,146,155.376,24.960
74,482.854,37.244,152.407,192.598,89.886,28.426,21.628,112.564,29.745,126,146,101.768,23.206
75,853.828,30.725,488.463,201.614,120.549,33.687,32.271,111.948,39.799,396,149,127.569,32.759
76,613.873,36.963,374.084,202.004,100.892,32.128,24.328,73.549,36.419,307,181,88.091,25.593
77,381.278,32.272,436.859,193.485,77.580,25.181,19.279,157.840,26.499,349,158,164.055,20.619
78,958.348,35.409,268.686,207.676,130.377,42.636,28.619,78.655,47.459,212,190,57.529,27.906
79,343.003,23.863,71.921,199.490,70.717,21.966,19.882,74.016,23.021,56,174,71.565,19.733
80,501.992,34.519,323.208,203.923,96.993,32.398,19.728,150.451,35.436,260,156,128.047,21.414
81,647.731,30.283,404.078,207.666,107.999,34.283,24.056,91.104,37.377,331,187,76.866,26.693
82,418.081,37.711,134.314,204.592,83.022,25.561,20.825,83.704,30.016,107,182,75.964,22.254
83,584.430,35.879,350.021,207.496,95.277,30.311,24.549,112.114,32.238,284,158,109.799,24.749
84,836.162,31.912,193.661,212.098,117.706,42.050,25.318,96.709,43.847,154,159,104.421,26.693
85,837.634,31.942,241.189,210.833,120.082,33.651,31.693,94.150,41.217,187,185,47.386,30.333
86,671.285,33.141,294.914,210.908,105.695,30.434,28.084,70.194,34.339,235,160,122.005,28.371
87,494.631,35.211,424.398,210.437,92.262,31.045,20.286,100.538,35.270,343,160,116.565,20.626
88,846.467,27.550,89.520,217.609,117.289,35.447,30.405,60.559,38.693,63,192,48.814,31.744
89,537.322,40.087,215.233,216.536,94.100,31.516,21.707,92.676,33.646,171,165,115.641,20.626
90,978.957,35.308,451.541,221.363,133.149,42.800,29.123,115.846,47.675,370,165,104.744,31.954
91,512.297,29.690,116.610,215.920,91.135,30.056,21.702,108.814,30.623,87,168,123.690,21.870
92,566.765,35.057,169.956,215.756,95.694,29.190,24.722,93.545,31.100,138,190,69.444,24.985
93,391.583,30.611,146.888,218.309,86.576,26.109,19.096,35.916,32.055,107,184,29.476,20.078
94,337.115,39.311,387.255,219.521,77.580,22.230,19.309,149.872,26.499,309,181,164.055,19.854
95,381.278,29.859,65.071,224.497,77.408,22.880,21.217,42.205,26.720,44,192,50.528,21.840
96,741.947,34.505,320.501,228.008,112.142,33.256,28.406,110.905,36.419,256,175,119.982,31.011
97,563.821,37.706,513.000,230.131,98.415,33.113,21.680,105.238,34.701,415,176,126.469,23.276
98,840.578,36.178,490.311,233.534,120.376,38.119,28.077,99.393,41.252,398,207,61.928,27.297
99,609.456,31.278,367.374,234.494,103.268,34.677,22.377,100.241,36.074,292,184,132.274,23.264
100,893.575,41.020,470.822,253.660,158.542,63.031,18.050,88.854,68.043,386,179,93.066,21.840
101,593.263,29.589,344.641,235.377,100.841,31.106,24.284,97.105,34.701,278,180,126.469,26.035
102,715.449,33.131,418.466,238.233,109.543,32.689,27.867,126.526,37.140,332,188,141.633,29.119
103,434.274,35.627,102.076,238.719,85.743,28.118,19.665,58.714,30.550,85,210,83.157,20.699
104,434.274,30.748,135.247,236.885,86.870,25.503,21.681,96.628,29.346,106,185,97.125,23.788
105,769.917,35.499,276.090,241.178,114.568,36.023,27.213,115.421,39.072,213,190,143.842,28.216
106,675.701,30.846,300.941,242.700,109.715,37.420,22.991,112.233,39.372,236,187,123.690,24.803
107,431.330,35.286,158.569,239.637,84.149,27.895,19.688,108.029,30.719,129,186,99.090,20.626
108,631.538,40.702,238.330,238.146,103.562,29.374,27.375,26.327,33.733,189,208,37.694,27.906
109,547.627,35.604,181.331,239.977,89.835,28.223,24.705,2.373,29.843,139,206,26.565,24.266
110,537.322,36.263,391.372,240.177,92.678,27.771,24.635,159.808,31.076,313,188,128.660,24.266
111,332.698,43.758,440.329,240.734,73.854,22.669,18.686,106.520,25.013,357,188,104.036,19.413
112,633.010,28.846,115.840,251.990,120.010,40.294,20.002,63.821,46.440,88,226,70.145,23.875
113,814.080,45.619,211.547,246.232,113.269,34.204,30.304,158.160,36.419,162,195,150.018,30.151
114,680.118,33.906,257.334,256.231,118.051,34.450,25.137,101.546,43.746,210,227,86.820,25.212
115,446.051,26.987,60.151,245.571,86.109,26.040,21.810,66.096,30.138,44,213,49.899,21.482
116,491.687,31.557,80.071,249.556,93.145,31.516,19.864,84.939,34.744,62,193,102.095,20.305
117,373.918,32.750,147.030,255.272,76.870,24.565,19.381,169.062,27.668,110,209,164.745,20.626
118,518.185,32.721,325.877,257.273,93.734,26.156,25.225,95.454,30.333,255,214,16.260,25.911
119,460.772,38.867,451.822,259.429,91.846,28.225,20.786,95.777,31.194,373,201,103.496,22.540
120,808.192,37.028,349.171,265.461,118.538,37.813,27.213,60.154,41.749,277,233,54.462,29.579
121,323.866,27.790,93.871,262.830,74.565,24.368,16.922,74.977,25.595,74,226,84.560,18.200
122,631.538,34.580,412.003,265.931,100.719,35.173,22.861,107.863,38.002,333,205,106.699,23.053
123,535.850,34.392,178.516,260.485,98.709,36.039,18.931,9.375,35.519,133,216,7.853,20.782
124,587.374,33.538,372.895,268.191,99.247,35.404,21.124,92.720,35.684,304,235,72.181,20.626
125,398.944,38.091,433.158,265.694,79.418,26.146,19.428,105.993,26.499,355,208,105.945,19.865
126,790.527,38.859,490.883,269.977,117.706,39.311,25.604,66.840,41.324,391,234,49.764,27.499
127,494.631,47.731,236.559,266.772,91.724,30.228,20.834,147.229,32.669,183,216,158.199,22.637
128,765.501,31.972,124.716,275.076,113.563,36.163,26.952,65.095,40.186,93,239,61.113,29.499
129,509.352,31.512,290.138,268.614,91.724,27.384,23.683,106.102,29.346,237,234,82.875,24.554
130,580.014,32.775,65.802,270.987,93.145,29.029,25.440,141.981,30.623,44,214,146.310,26.409
131,587.374,43.994,208.666,272.032,96.404,28.877,25.898,150.015,32.032,162,214,127.304,25.479
132,843.523,34.304,316.037,279.627,118.883,37.292,28.800,142.702,40.551,250,216,141.072,29.170
133,756.668,44.440,151.711,278.636,109.421,33.542,28.723,54.966,36.500,121,244,68.552,29.592
134,503.464,32.925,272.615,279.895,93.612,29.922,21.423,122.466,32.124,225,217,100.886,21.408
135,693.367,47.861,183.139,282.218,110.426,31.426,28.093,3.254,35.436,136,237,38.047,29.983
136,310.617,66.185,451.900,282.583,71.428,21.400,18.480,109.762,22.893,366,225,122.005,19.436
137,404.832,56.278,229.291,286.361,82.017,23.574,21.865,80.021,26.192,185,226,103.392,21.704
138,529.962,55.261,399.226,286.998,90.597,28.723,23.492,146.460,31.848,316,232,162.255,23.164
139,507.880,38.531,505.156,289.515,88.881,27.191,23.782,56.233,30.016,412,250,75.964,24.022
140,859.716,55.277,253.419,295.422,117.462,35.775,30.597,105.074,39.297,208,227,98.881,30.886
141,582.958,69.462,431.993,289.990,99.887,30.971,23.966,155.399,35.684,342,236,162.181,25.738
142,610.928,57.576,353.355,292.327,98.415,30.174,25.779,0.316,32.669,278,234,148.671,24.880
143,672.757,53.512,295.273,298.576,100.181,30.083,28.474,130.126,32.782,244,260,87.879,27.454
144,872.965,59.134,210.290,303.080,123.442,39.291,28.289,120.291,40.786,164,235,120.379,29.422
145,684.534,61.282,478.110,302.483,102.141,31.912,27.312,72.583,33.117,390,235,98.427,27.906
146,853.828,51.269,166.677,305.561,120.305,34.871,31.175,152.077,38.560,135,238,102.724,30.481
147,425.442,64.393,332.696,302.384,85.033,27.243,19.884,124.584,28.403,262,245,160.017,20.619
148,968.653,46.830,130.115,305.453,126.701,41.020,30.066,166.374,41.837,93,241,150.461,31.688
149,646.259,55.177,315.918,316.081,105.207,29.546,27.850,122.188,35.519,258,246,97.853,26.590
150,699.255,58.315,443.801,313.551,102.730,34.650,25.695,19.242,36.196,351,264,13.570,25.910
151,365.085,47.242,192.202,312.877,84.149,26.521,17.527,134.472,30.333,154,247,126.870,20.591
152,279.702,64.012,509.130,310.511,69.712,20.303,17.540,132.396,22.569,413,250,126.254,19.036
153,360.669,28.794,66.640,311.941,74.859,24.670,18.615,132.343,25.966,48,250,127.405,19.518
154,814.080,46.991,279.130,325.971,112.142,35.898,28.874,26.828,37.475,217,276,29.055,29.301
155,786.110,37.019,156.358,331.374,106.872,36.369,27.521,146.982,37.456,115,267,155.095,27.673
156,708.088,43.002,243.170,326.911,107.116,38.716,23.287,10.324,38.368,185,273,18.435,23.952
157,646.259,31.265,122.330,329.607,100.425,32.408,25.390,158.600,33.733,91,260,142.306,25.503
158,382.750,38.854,333.436,331.555,80.179,23.435,20.795,17.512,27.932,263,275,177.510,21.298
159,554.988,41.010,187.710,331.531,94.567,31.115,22.710,173.827,32.124,142,270,169.114,23.381
160,369.501,45.123,390.572,263.469,91.968,25.918,18.152,100.397,30.933,313,206,131.820,19.905
161,496.103,64.443,416.145,306.285,96.455,28.417,22.228,139.818,33.006,342,238,107.103,22.906
162,309.144,56.692,391.841,310.711,78.585,24.220,16.252,9.637,29.346,311,255,172.875,16.508
163,516.713,53.849,404.694,325.393,96.282,34.202,19.236,6.263,36.500,320,273,15.422,20.696
164,478.438,66.733,378.222,296.885,92.434,25.829,23.584,61.191,30.695,308,257,71.565,24.982
165,259.092,48.755,377.235,322.175,69.001,21.844,15.102,165.164,25.335,299,266,163.301,15.731
166,309.144,56.077,359.890,312.305,80.596,25.008,15.740,171.819,28.325,284,254,170.134,19.746
167,341.531,47.348,349.731,324.262,81.184,27.299,15.929,130.367,28.403,283,256,109.983,17.991
168,359.196,39.605,367.543,336.529,76.870,23.962,19.086,11.961,27.668,291,279,15.255,20.307
169,301.784,53.335,501.738,325.489,69.295,20.682,18.578,119.464,23.558,410,258,101.889,18.935
170,85.383,70.550,494.925,306.779,46.278,16.501,6.588,85.730,17.159,404,259,81.870,8.094
171,256.148,59.677,461.685,294.144,87.165,26.014,12.537,63.820,31.569,380,256,87.797,17.137
172,260.565,55.816,272.024,307.011,76.575,25.743,12.887,45.921,28.429,215,262,50.194,16.403
173,443.107,42.034,303.079,334.980,95.450,24.743,22.802,169.183,30.719,238,280,9.090,24.545
174,292.951,53.584,234.592,309.915,74.149,20.885,17.859,176.825,24.747,184,262,11.310,18.892
175,181.070,40.134,216.871,328.160,61.132,16.457,14.009,16.101,20.626,170,267,151.928,15.076
176,487.271,44.298,98.863,284.070,100.425,30.098,20.613,141.786,37.140,68,223,141.633,22.247
177,397.471,40.671,78.254,290.497,97.582,24.869,20.350,59.643,35.931,61,251,78.311,22.438
178,955.404,34.688,93.351,312.552,135.819,37.036,32.845,41.444,46.456,63,268,40.764,35.183
179,580.014,27.030,112.166,188.448,113.563,31.574,23.390,146.149,40.696,75,144,153.435,26.048
180,446.051,24.288,91.164,189.206,101.430,31.369,18.105,117.316,37.475,71,141,119.055,19.209
181,831.746,27.575,441.783,116.330,124.864,36.940,28.669,26.838,39.128,349,105,29.745,32.664
182,219.345,27.683,465.597,115.179,71.133,23.392,11.939,82.401,25.013,383,107,67.166,15.905
183,741.947,27.138,526.602,214.977,126.752,40.914,23.089,132.625,41.837,417,170,150.461,27.528
184,693.367,27.567,540.127,247.820,120.010,38.575,22.886,93.211,46.201,440,224,76.329,25.140
185,819.969,36.191,518.702,260.677,113.980,35.924,29.062,118.522,38.693,416,203,131.186,28.544
186,348.892,23.393,525.196,288.028,97.115,25.918,17.140,90.557,32.307,425,247,55.713,20.626
