 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
60,1213.024,31.625,164.313,176.762,138.002,46.061,33.531,89.387,48.850,130,165,75.619,33.973
61,912.712,26.535,197.159,169.194,120.305,37.295,31.160,0.132,41.056,147,131,161.030,32.769
62,671.285,36.789,469.380,173.697,113.563,40.242,21.239,82.973,44.282,382,126,99.462,21.319
63,715.449,35.389,296.646,169.112,104.395,31.425,28.987,104.503,35.270,234,130,139.185,27.906
64,973.069,30.720,240.120,175.501,127.341,41.737,29.685,131.380,45.300,181,139,159.624,29.847
65,793.471,20.592,90.630,176.984,118.883,37.366,27.037,90.708,42.118,68,163,78.366,31.012
66,451.940,36.842,356.489,168.237,83.855,27.624,20.831,146.389,29.346,283,133,150.255,22.790
67,575.598,25.165,548.637,174.178,100.719,32.981,22.221,92.253,36.841,446,129,107.241,23.688
68,446.051,34.260,481.761,189.470,110.842,43.315,13.112,82.488,46.360,396,172,83.991,16.986
69,725.753,27.202,522.319,189.838,122.731,41.291,22.379,94.615,48.669,426,138,94.289,24.894
70,834.690,30.110,500.995,192.284,131.260,44.879,23.680,113.058,52.116,403,139,114.775,25.461
71,1211.552,31.147,408.819,196.798,150.724,53.878,28.631,113.785,57.232,330,140,111.125,29.160
72,1296.935,31.316,219.418,199.162,143.322,44.290,37.284,103.539,48.910,175,182,82.875,39.848
73,912.712,35.550,347.697,192.628,122.021,38.044,30.547,113.114,41.413,282,142,95.042,32.978
74,831.746,31.830,434.655,190.594,119.594,36.669,28.880,84.756,40.696,354,175,79.695,32.166
75,562.348,22.529,69.851,191.426,94.272,31.278,22.891,89.722,33.139,51,169,66.251,22.821
76,625.649,26.962,110.801,193.266,98.465,30.544,26.080,46.444,33.006,86,172,72.897,26.584
77,1120.281,37.250,379.857,201.384,141.728,49.860,28.608,116.201,54.111,304,146,109.654,31.499
78,591.791,33.307,282.121,194.150,96.993,31.901,23.620,114.495,33.471,221,152,133.531,24.333
79,746.363,33.045,306.700,199.776,112.142,37.826,25.123,89.013,39.072,242,153,115.769,26.693
80,772.861,27.740,188.381,201.193,110.304,34.251,28.730,104.552,36.581,152,151,95.711,30.759
81,937.738,35.063,260.163,207.854,130.306,42.164,28.317,102.523,46.360,213,191,83.991,29.665
82,537.322,33.999,143.302,201.225,93.318,27.763,24.642,131.328,30.430,119,179,85.426,23.892
83,705.144,31.959,455.086,205.428,105.329,34.859,25.755,62.913,36.581,374,184,84.289,24.902
84,1001.039,25.787,540.614,211.148,135.870,44.894,28.390,75.503,46.170,441,192,86.987,30.099
85,887.686,30.083,329.431,214.119,126.579,43.303,26.101,104.600,46.881,267,156,100.437,28.669
86,734.586,27.530,89.280,214.492,105.278,33.725,27.733,89.230,35.270,65,189,63.435,27.841
87,1118.808,31.750,122.311,221.039,134.448,38.982,36.542,35.760,43.493,91,197,67.011,37.961
88,967.180,36.932,167.541,220.546,126.163,40.185,30.644,125.902,43.085,130,166,122.347,30.151
89,925.961,35.565,470.998,229.216,133.737,43.612,27.033,86.219,50.973,387,208,88.636,28.792
90,560.876,40.263,244.169,225.343,104.618,36.947,19.329,117.039,40.496,199,169,98.616,19.107
91,711.032,33.430,494.461,222.353,108.294,34.918,25.927,88.322,38.099,402,169,99.162,27.906
92,665.397,30.426,65.019,223.909,102.974,37.235,22.753,81.547,38.540,46,199,61.821,23.053
93,925.961,33.554,363.449,225.956,118.761,39.206,30.071,142.862,40.332,284,179,164.291,29.170
94,683.062,20.623,565.438,225.563,108.710,35.571,24.450,119.758,39.744,459,171,121.264,27.282
95,862.660,34.277,287.448,226.209,123.026,35.281,31.132,104.163,41.907,230,173,112.109,31.632
96,1056.980,37.118,438.898,233.969,128.295,41.828,32.174,111.426,43.847,355,175,104.421,32.430
97,731.642,41.233,198.271,231.767,109.126,32.246,28.889,55.428,35.186,154,182,133.603,29.680
98,914.184,34.127,408.563,234.840,124.031,42.688,27.267,122.748,44.165,329,177,110.925,29.119
99,659.508,35.512,509.598,237.960,124.864,46.263,18.151,68.304,45.689,419,214,79.287,23.832
100,927.433,33.478,147.174,242.773,121.188,35.863,32.926,100.202,41.270,120,182,91.685,32.602
101,872.965,42.154,226.750,239.219,119.422,38.409,28.938,127.493,42.118,176,183,138.504,29.399
102,1031.954,32.476,314.692,243.408,128.712,40.975,32.066,116.367,44.761,251,184,122.829,33.344
103,541.739,34.659,524.574,245.853,103.857,39.479,17.472,80.220,40.113,430,218,86.532,17.370
104,206.096,39.158,100.973,236.344,59.589,18.496,14.188,108.374,20.945,81,203,79.992,13.565
105,1052.563,37.986,389.281,252.562,136.631,43.434,30.855,134.890,46.834,316,189,106.557,33.027
106,822.913,29.796,83.426,248.909,115.990,37.359,28.046,99.661,39.670,64,190,113.429,28.278
107,1089.366,32.863,349.139,251.912,132.143,42.171,32.890,143.855,45.673,274,195,140.389,33.119
108,790.527,30.474,273.716,247.749,121.604,44.433,22.653,146.427,43.085,207,202,170.272,22.567
109,515.241,27.375,541.544,249.695,98.537,37.540,17.476,84.046,37.120,447,221,78.690,17.354
110,627.122,21.713,559.406,253.767,107.827,36.794,21.701,92.709,41.466,454,192,110.556,21.442
111,756.668,38.056,177.960,256.742,111.725,39.733,24.248,111.620,42.379,139,198,113.629,26.596
112,948.043,30.381,112.229,257.939,126.113,40.928,29.493,51.399,46.456,80,228,49.236,30.389
113,541.739,25.663,62.307,258.286,94.272,34.599,19.936,111.296,35.270,45,200,116.565,20.719
114,577.070,34.577,483.547,257.961,97.876,31.697,23.180,65.238,33.842,396,227,75.466,24.022
115,476.966,22.648,576.692,263.591,98.831,38.128,15.928,89.800,38.099,471,231,80.838,18.138
116,1149.723,51.389,457.654,271.845,144.571,53.691,27.265,86.216,57.077,376,249,87.563,28.827
117,722.809,38.724,203.405,260.912,104.101,31.304,29.399,88.453,35.436,157,204,128.047,27.906
118,649.203,35.197,259.713,264.486,103.735,33.488,24.683,122.847,35.684,207,204,107.819,26.596
119,1015.760,50.606,433.515,274.728,149.008,58.172,22.233,110.046,59.092,349,206,109.179,26.333
120,1179.165,48.837,232.611,274.851,141.850,43.325,34.653,79.100,49.389,183,243,62.176,36.871
121,914.184,36.328,304.510,274.803,136.286,45.676,25.483,106.645,51.833,244,207,110.556,29.659
122,423.970,34.280,134.222,268.099,84.149,26.378,20.464,78.152,28.403,108,208,109.983,19.951
123,590.319,39.814,496.626,275.471,105.573,38.019,19.770,71.942,38.845,405,242,75.530,22.274
124,1086.422,42.259,161.090,278.832,132.610,40.087,34.507,115.967,42.897,128,247,81.870,34.612
125,752.251,32.775,514.551,284.559,118.122,45.958,20.840,88.295,46.503,421,215,97.496,21.840
126,591.791,29.631,48.424,280.811,98.293,34.890,21.596,78.313,37.377,35,246,76.866,22.637
127,1002.511,44.081,330.169,284.373,127.412,44.062,28.969,79.843,44.745,266,252,77.471,28.792
128,822.913,52.378,384.086,282.849,119.422,42.036,24.925,116.846,45.608,306,216,118.610,26.174
129,890.630,54.177,413.484,284.541,120.305,41.760,27.155,114.449,43.561,339,216,102.875,27.673
130,964.236,29.340,536.202,289.633,144.693,54.175,22.662,103.685,57.180,437,216,107.281,25.699
131,1115.864,40.178,283.079,289.516,135.159,45.486,31.235,111.449,46.440,229,219,109.855,30.416
132,335.643,32.828,85.714,275.948,73.438,23.716,18.019,149.577,24.568,62,221,147.095,19.534
133,799.359,47.776,359.551,285.155,117.117,36.632,27.784,108.153,39.072,286,224,126.158,29.084
134,700.727,28.102,556.327,286.764,119.422,38.885,22.944,89.445,45.479,451,221,99.211,25.283
135,1129.113,38.151,71.945,297.927,140.306,44.091,32.606,101.255,48.729,51,227,108.886,36.603
136,1121.753,55.945,475.668,303.996,158.714,56.467,25.294,88.480,62.459,391,226,97.815,30.335
137,481.382,35.581,112.906,285.541,91.429,27.065,22.646,138.048,30.333,81,228,126.870,24.200
138,984.846,59.561,203.546,293.993,128.712,42.057,29.816,109.727,43.981,157,227,114.444,29.314
139,875.909,45.644,135.987,299.162,120.305,37.309,29.892,92.951,40.332,108,263,74.291,31.372
140,998.095,58.062,255.194,302.273,124.447,40.503,31.375,94.060,42.742,209,231,96.520,31.078
141,872.965,23.895,574.301,301.536,124.569,43.944,25.293,59.370,46.677,463,265,62.103,26.912
142,348.892,47.564,98.777,296.526,73.732,24.523,18.114,114.245,26.192,79,233,103.392,18.845
143,864.132,50.947,181.177,307.226,122.021,39.088,28.148,112.440,41.696,146,269,81.634,27.130
144,895.047,56.918,407.500,319.140,131.849,45.604,24.989,96.457,49.879,329,243,94.185,25.386
145,1143.834,57.270,498.136,320.795,138.713,52.142,27.931,83.043,53.606,409,287,84.806,28.101
146,740.475,50.706,228.699,313.814,109.593,35.325,26.689,108.254,39.166,183,244,106.189,28.685
147,836.162,55.661,356.339,314.251,121.554,41.144,25.876,132.139,45.866,283,244,127.476,29.547
148,774.333,25.007,52.142,319.404,113.147,39.247,25.121,105.251,40.696,35,247,116.565,26.842
149,856.772,51.895,384.323,320.159,125.524,43.105,25.307,105.965,48.320,309,246,118.496,25.283
150,649.203,46.662,161.176,319.390,112.903,40.117,20.605,120.848,42.604,127,247,109.983,23.045
151,618.289,58.296,431.559,316.760,100.719,35.073,22.445,84.190,36.480,355,277,86.186,23.053
152,1430.897,49.421,309.491,332.066,167.121,65.340,27.883,95.057,63.834,251,300,81.254,30.238
153,510.824,38.079,115.210,315.420,90.008,27.573,23.588,151.056,31.100,84,255,159.444,24.902
154,565.293,54.462,455.534,318.667,98.293,35.383,20.342,118.103,36.419,369,249,119.982,22.247
155,627.122,28.742,92.431,323.275,102.730,33.373,23.926,96.288,36.196,74,251,103.570,25.713
156,1017.232,43.433,334.389,329.571,141.139,50.538,25.628,101.105,52.229,277,251,92.663,27.956
157,1086.422,50.929,528.937,326.697,140.428,42.298,32.703,109.655,49.165,431,251,105.751,33.642
158,1273.381,45.701,281.060,332.561,147.952,48.046,33.745,100.034,49.967,224,256,119.055,33.595
159,917.129,39.151,575.442,334.512,130.549,43.571,26.800,64.288,51.619,463,295,60.422,28.839
160,715.449,41.122,552.222,339.551,120.132,46.947,19.404,85.381,47.459,452,298,85.601,21.520
161,1002.511,36.322,214.869,337.122,129.717,43.663,29.234,128.399,45.544,165,262,131.760,32.110
162,775.805,38.510,151.451,337.840,126.163,48.869,20.213,129.611,51.505,109,264,133.091,22.306
163,794.943,41.261,252.838,338.843,128.590,41.457,24.415,130.870,47.210,201,264,115.907,28.940
164,1476.533,34.203,122.545,347.349,160.725,46.289,40.614,110.486,53.399,92,306,68.682,39.762
165,737.530,24.231,74.931,344.641,129.128,46.654,20.128,94.003,50.684,57,266,101.041,23.917
166,849.411,43.388,185.986,342.244,118.122,34.082,31.732,71.786,39.799,142,293,52.431,32.114
167,672.757,50.506,445.925,343.821,111.309,35.098,24.405,100.079,43.085,365,267,99.728,25.479
168,1077.589,38.274,360.197,352.554,130.722,42.241,32.481,87.745,44.282,293,274,99.462,33.116
169,678.646,51.957,418.224,349.576,105.156,33.648,25.680,56.909,35.374,345,303,84.094,27.343
170,1317.544,47.293,471.525,357.205,145.576,47.825,35.077,70.604,47.814,374,309,54.293,34.476
171,653.620,37.311,57.987,356.398,107.827,38.493,21.620,105.041,39.072,41,279,115.769,22.306
172,677.174,39.736,517.233,353.524,106.456,34.269,25.160,117.917,38.002,420,278,106.699,25.766
173,811.136,41.133,387.062,357.394,119.127,38.949,26.516,81.420,41.837,311,280,106.858,27.239
174,699.255,21.554,93.740,359.519,110.842,34.285,25.968,75.487,37.632,70,310,69.228,29.119
175,568.237,49.658,247.565,359.727,99.470,35.470,20.398,136.318,35.849,194,284,113.962,20.972
176,918.601,38.409,500.404,373.749,135.453,46.904,24.936,98.812,53.880,410,287,97.765,27.673
177,791.999,28.066,577.810,367.686,109.299,32.672,30.864,71.660,35.931,474,318,78.311,31.546
178,669.813,30.716,208.482,370.210,117.411,37.771,22.579,108.227,45.592,167,290,115.201,23.697
179,543.211,63.953,437.532,368.177,92.312,31.324,22.080,131.213,33.117,356,290,118.443,21.448
180,665.397,30.311,535.015,373.205,121.726,42.654,19.863,78.691,49.075,438,330,81.469,21.580
181,821.441,38.695,150.931,370.481,114.863,35.371,29.569,62.577,37.788,117,319,47.603,28.940
182,739.002,28.723,231.365,373.643,112.852,35.703,26.354,109.893,38.560,183,322,77.276,29.119
183,1170.333,46.357,325.703,380.740,165.578,59.151,25.192,102.854,64.488,269,291,94.316,31.155
184,915.656,68.304,286.323,369.961,121.310,36.623,31.833,148.608,40.696,218,300,169.695,32.023
185,725.753,33.981,184.089,372.595,109.715,38.378,24.078,119.755,40.186,139,295,118.887,26.045
186,995.151,37.624,348.460,387.384,144.104,52.585,24.096,99.617,59.502,280,294,106.587,24.266
187,739.002,33.225,405.083,379.500,116.457,37.367,25.181,77.582,42.621,332,296,94.899,25.503
188,886.214,24.148,549.816,388.242,143.982,57.100,19.761,76.298,58.302,452,343,77.989,20.893
189,1064.340,32.996,267.242,391.856,139.890,47.411,28.583,108.969,50.973,217,301,91.364,30.333
190,1130.585,24.455,171.337,400.115,152.734,51.261,28.082,97.932,60.239,138,302,99.273,30.386
191,774.333,27.476,125.700,387.255,115.990,38.245,25.779,98.877,41.784,93,306,115.821,27.111
192,1030.481,17.502,57.270,395.466,140.845,50.632,25.913,101.288,55.255,40,306,109.231,27.446
193,828.802,25.020,101.292,390.943,119.127,41.482,25.439,92.174,44.165,79,341,74.055,24.933
194,744.891,28.752,421.514,396.390,125.574,47.066,20.151,76.432,48.669,346,346,85.711,22.070
195,1008.400,38.412,310.457,400.584,151.901,53.009,24.221,122.965,59.933,251,307,111.371,25.503
196,925.961,28.447,373.594,393.072,125.280,43.411,27.158,72.234,44.098,304,343,82.093,29.586
197,637.426,31.385,485.678,395.845,110.304,38.173,21.261,101.247,42.621,400,307,94.899,23.332
198,892.103,19.730,79.832,398.566,129.250,50.648,22.427,97.331,49.746,59,308,102.680,23.162
199,563.821,25.142,518.654,394.865,99.592,33.461,21.454,87.366,37.924,425,340,82.648,24.130
200,582.958,35.289,463.021,391.702,97.826,32.500,22.839,114.764,35.684,374,310,125.311,23.542
201,522.601,23.864,565.516,397.669,100.425,37.605,17.694,80.448,38.996,464,310,95.356,17.656
202,965.708,24.219,442.094,406.096,135.992,46.608,26.381,90.032,49.982,366,355,84.428,28.332
203,746.363,31.529,204.347,399.859,107.877,32.328,29.396,177.709,34.934,155,334,20.323,28.758
204,871.493,29.336,242.778,403.292,120.305,38.504,28.819,137.558,40.786,184,328,157.249,30.886
205,584.430,21.284,146.439,403.691,98.537,29.545,25.186,88.668,33.316,116,320,123.111,26.529
206,307.672,34.383,289.786,406.641,73.732,24.572,15.943,103.903,26.940,237,323,97.765,17.906
207,1195.359,25.030,393.400,418.478,152.196,47.756,31.870,87.982,58.352,323,323,93.576,34.727
208,981.902,20.746,119.183,422.010,127.879,39.179,31.910,132.291,42.897,80,342,151.260,32.997
209,1220.385,29.449,225.076,429.627,146.876,44.965,34.556,91.369,52.524,178,375,83.367,36.868
210,472.549,18.619,502.878,416.397,83.733,26.621,22.601,72.670,29.170,410,355,73.072,23.147
211,660.980,21.849,467.309,421.192,106.161,31.284,26.901,81.275,36.841,378,336,107.241,26.045
212,1083.478,26.834,196.506,433.927,143.149,50.408,27.367,112.729,53.715,155,336,108.435,29.320
213,737.530,32.717,347.722,426.897,119.300,37.700,24.909,123.748,44.613,280,338,112.380,28.312
214,796.415,32.398,280.116,432.046,120.721,42.255,23.998,106.739,42.880,219,343,115.115,24.558
215,718.393,29.191,307.134,429.287,106.161,32.998,27.719,155.043,35.374,240,347,157.834,28.009
216,1061.396,27.096,374.115,442.008,149.008,50.691,26.660,114.124,58.604,296,341,117.096,30.944
217,688.950,17.929,483.695,437.268,115.157,40.627,21.591,66.732,44.514,391,377,72.553,23.162
218,628.594,19.207,95.810,434.155,105.156,36.693,21.812,109.668,36.581,76,343,95.711,21.162
219,463.717,20.266,149.231,426.512,84.982,28.068,21.035,178.862,28.403,113,357,19.983,20.626
220,671.285,18.721,411.117,441.982,120.010,40.507,21.100,85.655,45.040,339,381,85.365,25.302
221,945.099,28.279,258.775,440.665,129.595,45.470,26.465,114.813,46.677,212,345,98.973,28.163
222,479.910,18.776,429.399,433.828,92.018,27.584,22.152,85.471,31.917,349,372,81.254,23.928
223,634.482,21.644,171.100,440.869,100.009,31.222,25.874,112.215,33.383,136,350,109.093,25.685
224,331.226,16.583,505.963,439.172,75.986,24.763,17.031,66.861,28.299,410,370,59.036,17.608
225,556.460,33.396,340.006,446.523,106.628,39.337,18.011,125.050,41.056,271,352,108.970,18.845
226,503.464,20.371,456.924,444.617,98.293,31.729,20.203,100.125,36.480,371,382,86.186,20.934
227,569.709,19.192,145.749,449.120,96.577,30.455,23.818,130.559,32.055,112,358,119.476,24.108
228,903.879,27.896,323.238,460.500,127.879,40.935,28.114,101.386,46.170,265,397,86.987,31.045
229,557.932,22.607,437.618,455.034,98.293,30.989,22.924,63.492,36.500,356,388,68.552,24.856
230,584.430,17.019,123.536,453.357,103.735,35.807,20.781,126.920,36.399,90,363,143.130,22.240
231,543.211,28.396,299.238,457.221,93.145,30.518,22.663,103.987,32.669,244,364,111.801,24.266
232,953.931,25.756,239.943,463.053,126.041,36.008,33.731,168.759,43.307,181,376,168.690,33.642
233,214.929,20.220,488.930,455.772,66.280,21.705,12.608,27.715,25.013,392,380,39.094,14.806
234,466.661,15.829,109.295,463.497,94.739,35.481,16.746,135.649,37.140,78,374,141.633,18.017
235,494.631,21.276,189.962,463.874,89.591,28.561,22.051,111.617,30.550,153,370,96.843,23.721
236,930.378,29.653,363.186,472.731,126.752,37.549,31.548,120.978,42.673,294,373,104.826,32.055
237,1129.113,19.031,169.347,476.932,140.428,48.109,29.883,116.686,49.523,132,374,120.964,30.346
238,388.639,18.548,463.709,466.499,86.160,26.813,18.455,45.548,31.546,376,398,67.380,18.685
239,582.958,23.678,213.573,471.113,96.871,30.039,24.710,109.861,31.755,176,375,96.582,26.474
240,912.712,27.655,282.568,476.687,126.458,43.535,26.694,105.008,45.300,227,375,97.696,29.499
241,556.460,23.961,420.103,477.109,98.709,36.471,19.426,88.454,37.924,343,409,82.648,20.338
242,612.400,16.097,486.592,479.029,113.269,38.376,20.318,83.896,42.379,394,414,66.371,22.799
243,569.709,16.476,142.636,477.882,111.725,34.523,21.012,140.949,42.448,103,390,149.036,23.687
244,722.809,20.250,440.887,483.876,115.868,38.627,23.825,55.755,42.118,348,409,48.504,27.262
245,437.219,23.354,261.513,481.616,84.566,27.149,20.505,107.183,28.011,212,408,72.350,20.619
246,560.876,13.998,468.307,489.458,102.852,33.205,21.507,79.755,38.368,381,417,71.565,21.840
247,655.092,30.368,336.737,487.380,100.597,33.531,24.875,53.409,35.018,276,416,75.964,24.880
248,588.847,26.941,308.696,488.178,95.572,28.902,25.941,106.148,30.933,247,391,131.820,26.596
249,593.263,20.211,201.947,491.722,97.998,33.552,22.513,143.629,34.489,155,397,140.711,22.235
250,663.925,14.925,136.252,495.397,130.428,41.696,20.274,159.811,43.493,100,397,157.011,22.723
251,263.509,23.430,246.712,489.766,69.590,23.925,14.023,123.772,24.568,194,398,147.095,13.941
252,765.501,22.544,231.490,499.512,111.431,38.306,25.444,126.780,39.502,181,400,132.510,26.921
253,992.206,25.582,356.081,507.532,123.442,38.434,32.870,14.461,40.332,277,416,173.089,35.044
254,429.858,16.149,448.816,505.272,82.434,25.807,21.208,34.567,28.635,361,424,53.616,21.200
255,379.806,23.372,403.519,503.123,76.281,24.194,19.988,37.410,26.638,323,420,30.069,20.591
256,765.501,24.001,266.468,508.444,110.131,35.128,27.746,175.296,37.456,205,414,155.095,27.906
257,428.386,24.081,292.822,508.274,80.840,25.850,21.100,92.388,26.720,233,412,129.472,20.626
258,753.724,25.645,320.027,513.336,111.847,36.134,26.559,179.202,37.632,248,428,178.152,27.906
259,275.286,18.856,425.900,507.854,67.579,20.285,17.279,169.176,21.466,347,410,132.709,17.363
260,713.976,22.367,384.202,493.220,127.585,40.709,22.331,86.202,46.677,311,423,81.027,27.423
261,686.006,24.596,400.053,471.828,119.716,40.466,21.585,105.549,45.592,325,372,115.201,24.816
262,337.115,18.845,504.956,461.807,87.997,28.023,15.317,72.386,34.253,411,396,67.068,17.068
263,914.184,16.145,505.464,492.288,135.159,44.584,26.108,60.450,50.567,402,418,59.744,27.556
264,759.612,16.955,529.209,468.805,125.869,41.247,23.448,68.421,48.441,430,408,67.932,27.130
265,967.180,22.958,526.377,427.420,147.170,53.843,22.871,71.227,61.016,425,379,72.646,26.972
266,375.390,18.159,541.028,433.701,125.452,44.604,10.716,59.095,53.633,429,376,52.352,13.010
267,708.088,15.699,556.980,434.340,127.585,46.163,19.530,60.931,48.320,450,376,61.504,20.953
