 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
69,625.649,36.680,243.034,249.286,147.170,46.078,17.288,135.067,54.220,190,190,130.462,22.910
70,936.266,38.199,476.920,253.267,120.671,40.517,29.422,102.798,44.761,383,192,122.829,27.906
71,818.497,34.070,409.982,253.217,111.553,39.795,26.188,97.218,39.744,333,193,102.339,25.479
72,1230.689,32.632,302.445,256.027,142.733,42.134,37.190,126.831,47.257,240,194,119.197,38.363
73,984.846,35.749,143.683,257.741,125.869,40.234,31.166,140.937,41.749,110,197,125.538,30.588
74,1528.057,37.830,375.230,260.089,154.694,48.335,40.252,10.809,51.491,291,223,34.439,41.252
75,965.708,31.122,111.894,269.125,129.889,44.167,27.839,69.645,47.381,91,242,87.064,27.577
76,429.858,28.458,89.004,258.472,94.150,28.298,19.341,164.472,31.917,61,212,8.746,21.891
77,687.478,40.387,174.715,265.149,103.857,32.728,26.746,58.019,34.997,131,225,33.690,27.956
78,803.776,39.880,205.031,264.608,116.995,32.588,31.404,24.730,37.983,156,208,116.565,33.099
79,1572.220,50.352,233.285,279.871,159.597,48.680,41.122,30.692,54.166,170,240,15.593,43.403
80,1117.336,37.790,508.214,277.746,131.016,42.976,33.103,44.020,44.165,405,242,37.185,33.315
81,627.122,41.132,129.334,287.073,105.156,35.376,22.571,64.095,35.374,106,221,95.906,22.531
82,1479.477,59.326,396.350,294.104,152.856,44.535,42.298,68.999,48.045,311,254,45.000,42.055
83,1807.759,56.878,461.154,289.981,172.685,60.461,38.070,13.664,64.030,356,248,27.051,38.368
84,609.456,59.191,189.982,287.616,96.455,29.243,26.536,172.250,31.917,144,233,171.254,27.178
85,1492.726,57.263,353.324,296.054,152.856,45.875,41.430,164.604,52.116,271,237,155.225,42.657
86,1308.711,47.583,157.536,296.349,142.144,41.446,40.204,173.647,43.965,119,229,129.401,40.806
87,410.720,48.394,95.980,293.149,85.743,23.570,22.187,172.855,28.142,68,246,7.431,22.306
88,1190.942,53.738,311.921,298.545,134.570,40.231,37.691,160.831,43.085,239,249,170.272,37.613
