 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
37,621.233,23.510,383.572,114.568,100.547,33.542,23.582,17.271,36.681,303,102,34.216,24.520
38,448.996,29.271,203.102,116.503,85.815,25.495,22.423,112.743,30.040,160,86,136.637,23.053
39,572.653,27.467,415.246,117.050,100.719,33.767,21.593,140.083,38.079,329,87,149.349,22.974
40,945.099,24.438,149.715,127.607,129.422,40.132,29.984,57.298,45.138,112,119,53.746,30.115
41,715.449,22.119,515.566,129.836,124.325,39.485,23.070,144.726,44.165,406,101,164.055,24.880
42,809.664,31.565,281.743,135.824,118.223,35.072,29.394,42.220,40.696,228,129,79.695,28.172
43,510.824,27.539,402.009,133.525,89.886,28.260,23.015,121.871,30.357,328,122,87.709,23.164
44,340.059,30.862,456.606,130.656,84.444,24.758,17.488,51.686,28.763,375,119,62.354,21.448
45,849.411,29.117,476.724,137.708,118.711,38.602,28.017,71.208,39.910,390,130,70.463,29.653
46,993.679,30.402,237.338,139.450,124.569,37.469,33.766,151.401,41.217,181,105,132.614,35.018
47,756.668,29.928,349.775,138.886,117.117,34.647,27.807,111.129,39.614,273,105,130.030,32.014
48,482.854,25.031,501.126,142.508,93.145,30.261,20.316,134.669,35.436,406,103,128.047,21.448
49,1280.741,30.976,202.176,149.242,149.719,48.296,33.765,64.673,51.146,163,143,67.694,36.399
50,771.389,32.673,377.188,141.825,115.401,33.440,29.371,2.355,37.749,297,128,45.000,29.119
51,889.158,30.448,434.473,143.490,119.056,37.088,30.525,137.363,39.521,343,110,162.121,28.312
52,699.255,26.797,173.875,143.764,104.984,34.318,25.943,46.512,38.617,134,131,46.273,26.207
53,996.623,33.967,326.843,151.222,133.149,41.467,30.601,118.190,43.085,271,106,99.728,32.698
54,575.598,21.940,548.777,145.949,99.592,35.801,20.471,124.878,36.399,444,108,126.870,19.854
55,800.831,25.530,122.305,156.809,121.015,38.873,26.230,77.609,40.021,98,145,75.964,28.857
56,323.866,27.673,262.075,150.235,82.139,22.010,18.735,159.216,27.932,205,129,177.510,20.626
57,774.333,33.563,297.274,156.328,112.436,34.537,28.547,34.318,37.905,233,138,50.194,29.119
58,328.282,22.568,532.591,152.635,87.165,27.975,14.941,146.363,32.669,426,125,158.199,18.812
59,1061.396,34.261,414.774,164.302,133.149,39.833,33.927,139.875,44.547,327,123,150.642,36.891
60,587.374,28.391,146.973,157.893,96.821,28.960,25.825,32.132,34.318,110,140,45.000,25.479
61,690.423,31.329,457.204,162.768,107.045,31.346,28.044,21.872,37.120,361,138,11.310,27.830
62,423.970,27.029,488.677,165.503,92.018,30.816,17.517,109.298,32.849,403,124,94.236,20.451
63,959.820,37.980,382.823,169.055,135.108,39.789,30.714,149.203,49.135,296,129,147.095,34.690
64,790.527,24.385,227.075,168.678,118.294,35.856,28.072,24.434,40.332,172,143,21.161,30.674
65,531.434,26.342,508.623,167.032,94.394,29.719,22.768,109.233,32.782,409,128,128.991,22.189
66,481.382,27.191,531.268,169.635,102.263,30.332,20.207,141.257,38.693,426,126,131.186,21.653
67,844.995,34.791,354.366,176.784,118.883,37.890,28.395,126.693,40.786,286,131,112.751,29.843
68,1398.511,30.026,175.170,181.727,156.288,46.523,38.274,105.129,54.261,134,132,116.565,41.289
69,1030.481,30.875,260.586,174.287,130.133,40.619,32.301,33.115,44.431,207,161,55.008,34.596
70,474.021,35.104,476.702,179.826,92.018,27.401,22.026,117.865,31.476,391,133,117.553,21.537
71,884.742,23.500,559.582,181.270,120.427,41.142,27.380,122.918,43.205,453,134,128.157,27.130
72,830.274,20.766,99.440,182.046,119.766,36.674,28.825,64.013,40.332,83,168,83.089,30.212
73,986.318,33.576,318.778,183.995,125.991,36.670,34.246,22.462,42.065,247,161,33.232,33.253
74,488.743,34.851,290.916,181.656,90.424,28.419,21.897,118.209,32.055,232,139,119.476,23.928
75,861.188,30.249,450.773,188.727,123.858,41.725,26.279,140.867,45.673,361,139,129.611,29.547
76,850.883,34.373,142.112,187.557,116.112,37.254,29.081,77.203,41.252,111,171,61.928,28.705
77,956.876,31.186,204.105,195.565,121.137,41.149,29.608,77.402,41.837,161,176,73.142,30.333
78,535.850,28.685,118.224,193.999,98.120,32.194,21.193,66.413,36.399,86,170,53.130,23.332
79,987.790,30.990,422.055,197.662,134.986,37.258,33.756,94.030,44.547,332,152,150.642,34.265
80,572.653,31.572,504.526,193.654,97.288,32.517,22.423,118.146,34.189,411,147,117.474,25.089
81,996.623,27.309,531.138,198.181,126.579,38.325,33.110,103.299,42.379,429,147,103.241,33.973
82,727.226,33.371,234.620,195.954,106.994,31.668,29.239,166.304,34.339,181,154,147.995,29.750
83,999.567,35.822,271.694,202.461,126.752,40.983,31.054,14.567,43.307,206,170,11.310,30.929
84,764.028,36.157,345.219,202.343,115.157,34.843,27.919,172.818,38.311,270,166,169.046,29.191
85,616.817,36.847,378.371,198.526,97.826,29.249,26.851,43.202,33.006,301,171,36.027,26.693
86,440.163,32.162,399.420,202.024,88.119,33.432,16.763,92.238,33.117,327,179,81.573,16.986
87,612.400,27.784,80.420,202.853,97.876,31.355,24.868,92.807,34.510,65,153,100.125,26.045
88,921.545,30.419,486.779,209.416,122.853,42.016,27.926,133.024,45.544,388,159,131.760,28.894
89,1211.552,34.304,162.370,215.552,149.008,50.082,30.802,169.214,52.524,112,172,173.367,31.932
90,1230.689,34.252,308.074,217.568,148.003,42.898,36.527,70.172,47.381,246,162,103.325,39.407
91,501.992,17.154,578.184,214.202,92.140,32.788,19.494,101.279,34.510,476,162,100.125,20.591
92,214.929,29.446,95.602,214.257,65.569,22.104,12.380,62.451,24.083,70,182,40.914,13.565
93,591.791,32.772,458.157,216.406,96.577,29.154,25.845,139.214,32.238,365,171,160.201,25.503
94,923.017,31.810,119.097,221.096,120.549,38.461,30.557,6.093,39.614,82,187,27.350,30.333
95,625.649,37.678,222.662,222.379,102.557,31.817,25.037,80.193,34.318,175,195,45.000,25.602
96,927.433,36.894,247.648,228.283,124.275,37.999,31.076,77.515,40.786,192,201,67.249,31.909
97,772.861,34.845,434.742,226.686,119.888,33.672,29.224,111.085,40.332,355,203,74.291,28.214
98,1149.723,25.550,546.827,229.571,136.580,43.530,33.629,57.776,44.909,443,207,51.582,34.571
99,500.520,31.888,515.574,223.534,90.130,26.763,23.812,146.342,30.933,417,175,131.820,24.896
100,566.765,32.268,68.508,228.334,99.592,32.273,22.360,89.742,37.788,55,174,95.528,23.579
101,921.545,30.825,358.250,232.515,129.006,43.917,26.718,100.542,46.170,297,174,93.013,26.810
102,669.813,36.800,382.252,225.725,102.263,31.341,27.212,99.953,34.339,304,175,122.005,28.250
103,616.817,42.414,198.387,227.979,97.288,30.481,25.765,121.600,32.032,156,177,114.624,27.540
104,806.720,34.598,278.997,231.498,116.822,33.282,30.862,20.320,40.405,216,201,48.652,32.094
105,746.363,30.683,330.665,233.875,112.558,34.248,27.748,38.693,38.617,258,202,43.727,31.380
106,990.734,32.981,411.808,238.204,135.159,47.357,26.637,120.412,47.567,328,180,127.747,28.385
107,1052.563,36.307,477.662,246.022,143.444,53.033,25.270,102.843,55.931,390,181,102.529,27.562
108,859.716,29.852,90.369,241.060,121.432,34.931,31.337,79.295,40.786,69,183,112.751,30.191
109,596.207,20.720,569.999,242.241,101.430,33.871,22.412,77.275,36.480,466,214,86.186,23.162
110,653.620,32.518,149.805,238.543,106.161,34.786,23.924,146.509,36.681,114,185,124.216,23.556
111,406.304,41.543,496.722,241.796,86.109,31.622,16.360,91.986,32.032,402,188,114.624,16.626
112,1001.039,35.628,180.965,249.438,130.600,37.413,34.067,160.690,42.673,132,211,14.826,34.324
113,719.865,44.615,452.250,249.603,124.153,35.087,26.123,155.691,42.379,355,205,156.371,29.694
114,862.660,36.473,519.414,251.811,116.873,36.038,30.478,119.104,39.670,417,194,113.429,31.672
115,771.389,29.132,116.197,252.553,114.101,37.359,26.290,66.978,40.551,87,221,51.072,25.896
116,696.311,45.033,217.204,252.200,102.435,30.520,29.049,79.218,33.799,174,196,111.038,29.133
117,581.486,32.768,137.760,259.438,107.461,31.375,23.598,68.822,37.632,108,228,88.152,26.710
118,989.262,32.757,302.372,262.780,128.834,42.112,29.910,90.991,42.673,244,199,104.826,31.081
119,803.776,37.567,381.494,260.315,113.736,37.558,27.249,114.579,38.769,308,200,110.136,26.625
120,980.430,43.880,242.254,263.630,126.113,40.789,30.604,66.789,44.165,190,232,52.815,32.611
121,955.404,33.504,273.291,261.765,121.087,37.273,32.636,95.539,42.118,213,203,131.496,30.333
122,917.129,34.184,334.150,260.085,128.834,39.054,29.900,10.107,43.307,260,204,168.690,31.418
123,662.452,27.276,552.109,265.394,106.283,35.001,24.098,110.827,37.691,444,208,123.179,24.960
124,1167.388,36.302,85.664,273.705,138.124,43.628,34.069,139.843,48.320,58,211,128.884,34.792
125,815.552,47.631,446.962,273.064,120.010,34.674,29.947,131.604,39.203,356,211,111.801,31.768
126,878.854,22.915,574.883,277.997,131.433,47.241,23.687,79.719,50.465,471,252,80.311,25.602
127,1030.481,41.031,156.584,275.355,140.601,48.867,26.849,21.867,54.166,108,234,15.593,29.964
128,1117.336,49.380,207.373,279.330,159.181,48.455,29.360,148.212,48.910,164,212,113.385,30.738
129,507.880,36.915,357.400,271.378,92.018,29.013,22.289,35.611,30.430,288,235,66.501,23.260
130,683.062,48.922,420.660,273.052,120.132,34.169,25.453,140.703,42.065,332,220,146.768,28.073
131,977.485,37.364,503.965,278.469,126.041,40.180,30.975,119.282,45.333,409,213,105.524,31.070
132,491.687,30.234,534.113,277.274,90.597,27.106,23.096,109.971,31.639,442,214,94.399,23.332
133,622.705,36.395,115.441,283.683,102.730,32.334,24.521,54.669,35.374,91,250,67.834,26.888
134,1123.225,54.210,469.963,291.403,135.870,43.592,32.807,54.683,44.165,376,255,52.815,36.017
135,600.623,20.312,592.689,290.739,105.278,35.588,21.488,82.533,39.502,487,223,100.620,22.605
136,385.695,43.366,257.078,286.989,78.585,24.453,20.083,102.291,27.130,212,226,100.305,21.448
137,1031.954,50.249,330.324,291.217,128.295,42.773,30.719,160.550,45.737,254,233,158.199,31.363
138,585.902,58.523,366.050,289.947,101.308,34.532,21.603,34.414,36.013,290,247,32.619,23.952
139,724.281,48.160,174.487,295.754,112.142,37.507,24.587,72.310,39.744,144,260,77.661,26.413
140,404.832,34.394,274.947,292.211,85.276,28.803,17.896,62.700,30.933,219,251,48.180,18.539
141,1036.370,55.302,296.020,302.065,134.448,42.323,31.178,78.449,45.673,237,231,106.991,33.337
142,921.545,63.525,240.847,301.639,135.159,42.762,27.439,161.997,46.360,181,249,173.991,32.157
143,422.497,72.031,417.507,293.897,82.312,25.389,21.188,171.204,29.145,332,240,177.614,22.637
144,728.698,27.398,553.917,300.193,107.705,32.498,28.550,117.420,35.270,448,261,63.435,28.776
145,422.497,50.428,126.622,299.968,85.449,27.655,19.452,42.945,30.405,92,253,28.610,20.591
146,650.675,62.387,381.923,303.209,104.567,36.290,22.829,56.625,38.368,304,262,55.305,25.525
147,808.192,40.125,528.279,305.434,122.021,40.453,25.438,118.263,44.892,430,235,108.925,29.170
148,571.181,37.118,76.019,301.263,99.714,27.773,26.186,127.193,32.556,57,237,116.565,25.323
149,774.333,53.640,195.984,305.929,118.467,36.891,26.725,53.734,38.902,156,237,93.576,30.482
150,398.944,69.595,495.426,302.931,80.596,25.279,20.094,134.593,28.403,403,238,109.983,19.518
151,853.828,47.974,147.768,309.080,121.554,39.212,27.724,67.735,43.085,112,270,57.653,29.966
152,906.824,57.759,437.461,310.709,124.447,36.637,31.515,79.088,40.496,361,240,98.616,32.556
153,335.643,65.262,401.871,305.461,73.438,24.163,17.686,93.717,25.938,327,241,100.784,19.046
154,491.687,38.271,98.093,308.046,87.703,27.222,22.997,59.624,28.942,70,262,33.024,22.637
155,846.467,50.590,351.145,319.498,117.167,38.064,28.314,61.570,41.890,285,282,79.992,29.009
156,844.995,33.090,583.842,320.713,114.568,36.623,29.377,117.024,37.632,478,249,91.848,30.333
157,737.530,51.350,320.675,318.849,107.705,33.358,28.151,7.746,36.500,249,267,21.448,28.959
158,812.608,41.165,210.028,326.123,114.446,38.004,27.225,56.006,40.186,163,281,61.113,28.312
159,510.824,56.884,512.728,321.126,89.591,27.765,23.426,139.620,29.546,412,260,160.821,23.164
160,1064.340,46.510,271.258,329.562,131.605,43.873,30.888,73.981,45.154,222,290,83.830,31.471
161,534.378,55.761,414.017,326.328,110.009,35.725,19.045,86.536,43.948,338,289,83.660,21.738
162,599.151,34.880,120.510,323.174,99.542,30.184,25.273,139.758,34.701,92,254,126.469,26.650
163,479.910,51.683,488.881,325.595,88.708,27.682,22.074,84.431,29.745,399,255,101.768,23.021
164,534.378,25.076,70.661,325.014,97.288,29.616,22.974,134.723,34.744,52,256,114.775,24.229
165,925.961,52.242,461.650,330.844,120.427,37.784,31.203,101.176,39.203,375,256,111.801,31.846
166,741.947,42.476,240.396,326.924,104.984,33.218,28.439,17.603,35.829,185,276,28.301,27.906
167,421.025,44.864,553.985,324.085,83.144,27.491,19.500,23.930,29.843,445,269,26.565,20.817
168,865.604,40.235,176.877,334.533,121.726,35.710,30.863,114.143,38.560,140,259,102.724,30.986
169,1213.024,46.952,390.102,336.889,147.830,46.339,33.330,111.583,50.973,304,263,141.766,32.726
170,559.404,25.413,93.786,332.609,98.415,30.234,23.558,42.667,34.489,65,282,39.289,26.026
171,690.423,37.986,363.375,343.577,106.872,31.371,28.022,77.508,36.196,296,295,76.430,29.064
172,1020.177,45.391,147.440,345.172,126.285,36.292,35.791,57.631,39.744,110,296,58.736,35.591
173,920.073,46.224,297.180,344.460,119.716,36.881,31.764,88.623,38.368,240,268,108.435,33.558
174,363.613,39.229,567.192,338.358,74.737,22.374,20.692,173.569,24.538,457,277,171.469,20.591
175,747.835,52.941,431.577,343.822,107.583,33.281,28.611,26.288,35.519,341,289,7.853,29.170
176,743.419,36.684,327.823,344.703,107.705,34.085,27.770,170.227,36.841,256,275,162.759,27.662
