LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID2703,2703,12,50171.0,1588.4747020100822,601.6424702508532,0.0,9.0,9,126.35264736637349,1,,41.979339502233564,42.0,0.0,43.0,2105012.0,0.9200819415995247,0.28977850485636747,20.50171171588165,-2.929354363871974,0.6965813842557952,171.04358208084486,95.30943197754671,-1.1265368062489876,1.7946133822425867,50155.500000000044,907.1582058781094,0.765882879486201,0.9859737757769966,4.050640972343483
ID2288,2288,12,48451.0,1599.62562938506,625.3399986242949,0.0,7.0,7,124.19861949501077,1,,38.973969944678394,39.0,0.0,39.0,1888055.0,0.9871935177239767,0.3410183786073193,20.079153597524922,-4.337769841949294,2.798148366877952,191.54496256247054,84.18375482650197,-1.0832254260717324,2.275319780606532,48459.99999999992,1018.6664900774109,0.586852871608377,0.9415925076749685,4.627434871237972
ID2388,2388,12,47114.0,1636.5101514942503,618.6528171280821,0.0,5.0,5,122.4687824796063,1,,39.974111405835544,40.0,0.0,41.0,1883780.0,0.9552904872404449,0.42033963046356326,24.767461366075885,-4.683732408273373,2.4461274914266986,158.06437030059138,100.92394959600269,2.0692146048272626,1.5661730534062637,47119.5,939.9392869338819,0.6702100450946125,0.9216888680241769,4.330115349548028
ID2615,2615,12,48425.0,1594.5930154107764,628.5792155890827,0.0,11.0,11,124.14542772164374,1,,23.99623982480063,24.0,0.0,33.0,1161466.0,0.319452449876578,0.12004721662504672,16.10210781730382,-5.3832780943509055,-2.34578135066158,183.64273709449503,92.54903171204387,2.0816088544363804,1.984275077732625,48418.5,1015.2083515893971,0.5903517178334491,0.87831623629289,4.6137017497066335
ID2461,2461,12,49430.0,1638.9833132735246,625.5538614288653,0.0,2.0,2,125.44245046410231,1,,33.986037193678285,34.0,0.0,41.0,1679488.0,0.7806959145854299,0.5113441584398327,29.457680301820595,-3.920255548748321,2.189107201661705,183.1360245900525,90.12461803377377,-1.1490272490710722,2.032031076363876,49435.49999999993,968.68293340862,0.6620419338006066,0.9670292052189888,4.356745414073567
ID2397,2397,12,47976.0,1632.1351169697286,625.1316226401987,0.0,1.0,1,123.58520993150337,1,,38.97501146263182,39.0,0.0,40.0,1870099.0,0.9657548829688376,0.5835410785674465,29.743456350065713,-4.403145342574735,3.800314095945711,183.96950645120347,88.94550245560372,2.047207630074729,2.0683396166436867,47982.50000000007,941.5361435889138,0.6801719899433885,0.9756308330452829,4.298288484851933
ID2301,2301,12,46730.0,1689.017751521508,615.7832965888254,0.0,0.0,0,121.94719993759811,1,,20.977141389495312,21.0,0.0,35.0,980094.0,0.6624587760562263,0.2732066924602105,13.589699827911614,-3.3330609697475184,-4.99837738042662,159.55506747967564,99.5525100716469,1.7252769502986205,1.602722697447262,46719.00000000004,918.1202300862166,0.6964730060078826,0.961474347101316,4.247689742152149
ID2718,2718,12,60274.0,1582.5827141040525,589.9541023939847,0.0,12.0,12,138.53123488232072,1,,38.97800046454525,39.0,0.0,40.0,2349360.0,0.8924255806790351,0.3462140181984311,22.46508579423054,-7.000645910870212,1.5182131381059227,183.24377467541998,108.69695031614478,2.0993243363189844,1.68582259338883,60289.99999999992,1099.783222512802,0.6263844497585456,0.8817743716498341,4.479034918221849
ID2741,2741,13,54374.0,448.0522883929913,872.6016436953877,0.0,10.0,10,131.56569634874987,1,,41.97157356672673,42.0,0.0,42.0,2282666.0,1.0514576382845195,0.3235381498048384,19.51562663499466,14.893531260973372,16.5959067519025,222.36051310203564,95.1280683053898,0.4870512697542302,2.337485844747644,54379.50000000002,1343.4276215249647,0.378631312916811,0.7419568302133936,5.7609839901244495
ID2550,2550,13,33763.0,469.76604413926464,899.7613283215438,0.0,8.0,8,103.70504387199172,1,,42.94179267895718,43.0,0.0,43.0,1451132.0,1.518982108694314,0.4441713792519694,17.3895900911638,0.9262012409895602,3.208025346227168,149.04827777745746,79.11725685909194,0.30930202442106225,1.8838908690036216,33786.99999999997,834.1226885033134,0.61023853269761,0.8825703650493035,4.537902060340558
ID2694,2694,13,45199.0,486.98917744129716,891.1907081946181,0.0,11.0,11,119.95697507759826,1,,43.95325738303285,44.0,0.0,44.0,1986907.0,1.3636461626053786,0.5134117122342224,21.86895587951622,-10.590339015577204,0.9428501188626072,213.350560555077,80.2045956671763,0.4737125686197665,2.660078998969265,45206.499999999985,1203.3294102978268,0.3923211174891418,0.7801756868700811,5.659578514942751
ID2247,2247,13,29100.0,462.4872096821331,893.5397519870263,0.0,7.0,7,96.21789794374247,1,,24.818013062908214,25.0,0.0,25.0,721956.0,1.9775508033583444,0.4952741199061496,8.313696639861364,-1.6014414592721402,7.329885566473365,141.7189286131386,81.996096739142,0.3434201671686161,1.7283618885420315,29084.49999999994,906.0038009334937,0.4452576879028343,0.7598327999477484,5.312503370632982
ID2331,2331,13,41040.0,418.3007993858377,899.2006283790097,0.0,4.0,4,114.28356003796078,1,,7.997270423084422,8.0,0.0,12.0,328144.0,0.21630172624536562,0.3167873302751061,17.78950879884385,2.2805368524326886,0.011206403282709982,134.08142756831765,101.18216831172782,0.8325471146237698,1.3251487866442229,41031.499999999935,820.9447962919147,0.7650667876573465,0.9568913246268641,4.052800792885569
ID2651,2651,13,47294.0,478.44407868085574,883.7192432744706,0.0,9.0,9,122.72063722111614,1,,27.98444336412251,28.0,0.0,29.0,1323972.0,0.6693228155445493,0.34400236409931984,21.40289070620394,-2.7848576683655697,-0.06673414956634745,206.7425996855733,83.6960307545133,0.6069965899740872,2.4701601476414665,47313.500000000044,1122.3441269330074,0.4720009398843538,0.8901211573917304,5.159807510049731
ID2189,2189,13,31421.0,427.3211552951914,883.8114075583431,0.0,5.0,5,99.98897546803184,1,,7.996370351502802,8.0,0.0,13.0,251150.0,0.2235524126906026,0.09705026167676194,6.3286884972723705,0.3543139222952345,1.4555753825262483,116.14727264266483,87.77474336703115,0.5824897265492043,1.3232425204251934,31408.999999999975,694.8209698946473,0.8175571844877083,0.9762988980930319,3.920539757609994
ID2733,2733,13,35469.0,455.7572805274948,879.4585452564445,0.0,12.0,12,106.28424340340126,1,,45.92453308543902,46.0,0.0,46.0,1630275.0,1.6709819032663933,0.6811639036189415,22.271248701913457,5.454948918441578,3.2454725568161833,170.2302797129652,71.66872998886991,0.3740474923820119,2.3752378441672093,35488.49999999997,903.0903574017112,0.5468082985538097,0.8705629829510603,4.7938824827929345
ID2190,2190,13,54756.0,360.1803702993618,873.007217003095,0.0,1.0,1,132.03302004303526,1,,6.996403403074451,7.0,0.0,12.0,383221.0,0.23536689812529635,0.05990005457474866,3.3598644585415234,4.706098742872507,0.7832577127711696,196.26811179076583,118.6019617720492,1.9869007072512836,1.6548470940808682,54766.499999999935,1187.5093766660625,0.4880347606006933,0.784732769737784,5.074339892111125
ID2271,2271,13,43750.0,382.08233665749,883.8254056194621,0.0,2.0,2,118.03636250413513,1,,9.995981092868723,10.0,8.0,14.0,437754.0,0.19952060925888032,0.075041631480402,6.9943062461265955,-5.859667336511898,0.6263260147008706,152.1388887789616,102.85703858202605,1.6780404714263109,1.4791295848716706,43770.499999999956,933.3360228524791,0.6314156115953622,0.9313764083795247,4.461154604156935
ID2175,2175,13,41189.0,393.3696586123618,889.1990618818189,0.0,3.0,3,114.51728321886216,1,,11.997233211173944,12.0,0.0,18.0,494322.0,0.2832510689335114,0.22025220528410192,15.290095696638796,-0.4208859851508471,3.813204567728699,136.35599067611207,101.81815483599482,0.9500392345242787,1.3392109776075751,41199.500000000015,793.6609585141234,0.8219242141960647,0.9767196519801337,3.9101106232709095
ID2495,2495,13,28848.0,458.7533093076443,902.2426190311179,0.0,6.0,6,95.84250985597076,1,,42.913165460150324,43.0,0.0,45.0,1238946.0,1.885015619743828,0.37222685473531303,12.35058081747405,-2.832490775923708,1.8811980930243113,128.61971337855252,88.0077328376492,0.37905052626222235,1.4614592289954973,28858.00000000007,803.983405934039,0.561024623461519,0.8756391000257938,4.7327544286443155
ID2340,2340,14,47100.0,925.0023536990238,1059.643310185677,0.0,4.0,4,122.42913962986319,1,,11.036952089704384,11.0,0.0,38.0,519708.0,1.491879203045294,0.2351879493837804,2.817263785100008,0.6665308663108634,-2.4546517386270317,164.92225909358228,100.05583396298171,0.23991658977517294,1.6483022784518453,47089.00000000006,945.6898877629073,0.6616553697107829,0.9054271018603097,4.358017915958095
ID2630,2630,14,42035.0,925.01247734726,1004.2528402669553,0.0,10.0,10,115.66505678622923,1,,10.997287780738485,11.0,0.0,28.0,462238.0,0.3829442571511778,-0.07237651455629773,-4.48131997035723,-1.156403564459194,-1.2065509281256002,139.86369644007098,98.32342739671448,1.550298319454757,1.4224859745353484,42029.5,912.2432060373502,0.634662462212106,0.9217703113177548,4.449728628584038
ID2600,2600,14,38381.0,913.630375328836,988.8994999088376,0.0,11.0,11,110.54805045885831,1,,19.96632900184891,20.0,0.0,21.0,766727.0,0.8528363125634283,0.21000445419558214,8.126509964492099,-4.146271316204144,-3.746310192365272,129.75441265840962,101.77854959128332,1.6582612127837169,1.2748699326082973,38393.00000000003,881.2336547285645,0.6212691140288473,0.8366401900216829,4.497436604317216
ID2314,2314,14,34070.0,897.6909704381187,1086.6781493606588,0.0,1.0,1,104.12087811092759,1,,26.978212356119332,27.0,0.0,29.0,918770.0,0.7483517555060759,0.39791085712789787,20.523134625220063,-0.7810759914597963,-7.531612995285371,142.81371431008992,83.29900169525496,0.1653840915514324,1.7144708988538233,34058.500000000015,854.4551033515463,0.5862149433038071,0.8294105470795236,4.62995201026421
ID2346,2346,14,44031.0,920.4032893068189,1022.0926884944295,0.0,6.0,6,118.38103819476613,1,,5.999068837864232,6.0,0.0,25.0,264145.0,0.2677690157485614,-0.2695941690947574,-16.538639549996077,-1.4911849889415556,-1.232923590061614,126.69262462529502,114.4627035621259,2.577958560260668,1.1068463410575586,44026.50000000006,824.5296411425742,0.8137883717921646,0.9466334110968975,3.9296076631263817
ID2251,2251,14,41024.0,926.3690113620675,1004.1400523028693,0.0,7.0,7,114.29957418398946,1,,27.980095502606833,28.0,0.0,28.0,1148471.0,0.7145144033814279,0.30128231783826337,18.1330273094144,0.34357201421886485,-0.9172731364236418,123.96682860270853,108.67942842659882,1.6383908168937507,1.1406650770751403,41042.99999999996,797.6035376195357,0.8107273393805635,0.949519953730479,3.9370191091124536
ID2574,2574,14,39862.0,923.0144920264586,1002.2038876763419,0.0,9.0,9,112.64169020914095,1,,7.997566726871363,8.0,0.0,25.0,318815.0,0.22414543345357238,-0.20099012724555643,-17.95066541533915,-0.6619491870471219,-3.187994679831104,134.16734877125532,98.16935894997519,1.5628049655055793,1.3666927257783548,39860.99999999999,816.0423757302301,0.7521987903574912,0.9159447597601046,4.087319777124565
ID2544,2544,14,37409.0,922.7579682251152,997.5507008117476,0.0,8.0,8,109.122199997294,1,,36.97401764234162,37.0,0.0,39.0,1383198.0,0.9767642550622656,0.4176930980922397,22.305499634821775,-3.4250800376097668,-2.8048779965711117,122.35309277891564,101.92792361873364,1.2323246236002003,1.200388357135414,37409.00000000002,792.885349161306,0.7477650743906855,0.925667483235593,4.099419320317292
ID2199,2199,14,41719.0,913.987857582221,1043.654668040677,0.0,5.0,5,115.24806558372704,1,,11.988425038343559,12.0,0.0,12.0,500253.0,0.35122528229662564,0.2332566313065849,12.911803181767812,-4.168845582802548,-5.157207513770796,131.5194823416206,108.49642791467309,0.300445133601569,1.2122010361949793,41727.00000000005,842.4530437035911,0.7388148540985585,0.9035827585833553,4.124175355814226
ID2201,2201,14,43867.0,912.6021732769398,1070.0449988789708,0.0,3.0,3,118.1549581828532,1,,18.985226055037504,19.0,0.0,19.0,832711.0,0.47993070453941844,0.45201975645903364,24.629303136206524,-2.705222667255877,-0.6090223112156771,143.31039140512306,99.79500005516438,0.09275700877950355,1.4360478112721515,43858.50000000002,866.6799766164647,0.7337466179734958,0.9176570280788386,4.138394381382656
ID2265,2265,14,49249.0,860.3619450338589,1123.3944468697862,0.0,0.0,0,125.20496966862942,1,,13.993012532753752,14.0,0.0,17.0,688890.0,0.30016571735772885,0.32682431255319433,22.965772867307887,-4.796018625345047,-1.8126446614169156,170.02841170575437,102.96467974117017,0.0668897947176812,1.651327543903086,49248.49999999999,1004.8560392550968,0.6129078410775471,0.9040403113297598,4.528009645409684
ID2622,2622,14,38658.0,918.9410718673616,984.8552069457558,0.0,12.0,12,110.93393378355698,1,,14.99086887917432,15.0,0.0,15.0,579532.0,0.34056679141695073,0.20019826011338532,14.684589460517369,-0.7316602985469703,-2.57423654612361,128.4246132543024,99.82400682488391,1.727527961147923,1.286510302873246,38661.49999999994,794.4193922749332,0.769819468175636,0.9260683146498022,4.040270914437639
ID2463,2463,14,39803.0,924.1413386584948,1073.454644026358,0.0,2.0,2,112.57102148804937,1,,34.97031418740739,35.0,0.0,39.0,1392413.0,0.9875011460246751,0.4393340784369895,21.61848249886342,0.2480248695349185,-3.0460286694928316,141.57744577075295,94.17121453294347,0.13917701644175828,1.5034046919000454,39810.99999999994,886.4365849581432,0.6366747211899662,0.8795387011609783,4.442691210385108
ID2400,2400,15,109399.0,1697.2881277411527,1144.461325933173,0.0,2.0,2,186.5813423744793,1,,15.00742338916112,15.0,11.0,41.0,1641572.0,0.43615410503041824,0.08039930546691693,5.121110738508764,-5.151968509316606,1.0561793742043213,247.2421733009469,160.54617414016573,-0.06099544235499317,1.5400066343847643,109367.0000000001,1483.9102280760067,0.6241384050281568,0.922663539575144,4.487086880960139
ID2466,2466,15,116367.0,1653.7149297126202,1133.6962775975537,0.0,4.0,4,192.4601924567578,1,,28.996494001993607,29.0,0.0,41.0,3374380.0,0.41080199349404717,0.1832672780762923,21.86477528253527,-0.4651943004462123,-2.8330794342090333,296.26015221706945,133.34007774130444,-0.08466205709027083,2.221838754225487,116367.49999999997,1558.6112736244552,0.6019576551236956,0.9595380727193267,4.569008448729434
ID2307,2307,15,87643.0,1564.5111025531307,1104.4629515523227,0.0,7.0,7,167.02060546660658,1,,42.98746135152712,43.0,0.0,44.0,3767808.0,0.572261204677908,0.2932455520106967,34.06653239231202,-0.2612488896185521,1.3346853290153589,287.5817042816989,110.52621662423275,-0.01369337088961893,2.6019320398835304,87637.49999999968,1563.9253357828666,0.4502646099570061,0.8138357888089713,5.2828833989081305
ID2693,2693,15,90613.0,1581.312839004795,1093.4181128112314,0.0,10.0,10,169.83371626859383,1,,21.99261703489527,22.0,0.0,29.0,1992839.0,0.3723064980113007,0.21302918844653032,20.747900325737145,-16.910166801017336,6.439890048358038,288.23375974322346,115.45217307294003,-0.020743108988771113,2.4965641795336673,90614.50000000042,1651.8512351034158,0.4173166357697712,0.7825728362862276,5.487469042613085
ID2471,2471,15,104467.0,1599.1317628949025,1123.7421601703634,0.0,6.0,6,182.36724673909472,1,,30.994056563143033,31.0,0.0,46.0,3238414.0,0.5446394289397954,0.28987863266728936,25.578006523466133,-4.151307273197776,-0.08137251608206233,298.9709079879116,121.38100209277748,0.019417530326779724,2.4630782645820752,104482.49999999984,1670.4858913817484,0.4705088488443033,0.8181647331514003,5.167982498136987
ID2411,2411,15,103354.0,1718.144543457858,1141.9635230714155,0.0,1.0,1,181.37883467139514,1,,41.961442076032164,42.0,0.0,42.0,4336757.0,1.1400241328353686,0.5743840586283244,26.857034076332628,-18.639609731633605,-5.763365215213532,261.4678940067915,138.67756468991684,0.11474677053503204,1.8854375946926523,103352.99999999991,1563.3682930785003,0.5313862981474735,0.8712361331220277,4.862949460457801
ID2253,2253,15,110348.0,1610.3461997474153,1130.031485476376,0.0,5.0,5,187.39758937380432,1,,24.998577073665892,25.0,0.0,43.0,2758243.0,0.367047730958421,0.21209505407525175,23.835079414316205,-2.0298588971424296,-5.784172966876834,303.2338307670556,127.68086717499546,0.07867169647537087,2.374935552023254,110326.00000000029,1738.208170071695,0.45886418617060526,0.8139977570534788,5.233145991199943
ID2542,2542,15,92135.0,1550.3883192181584,1105.0720687728208,0.0,8.0,8,171.27452129802901,1,,34.987882535446566,35.0,0.0,45.0,3225218.0,0.5756265256841878,0.24237671733207233,23.716164396697142,3.295777828357344,-4.346093986092938,293.817541615751,114.40868488360522,3.1320694108845872,2.568140188960909,92158.50000000038,1559.9145461853043,0.47593061861403296,0.8845022434436295,5.138461526632811
ID2706,2706,15,101004.0,1581.8047982497822,1092.4926628784879,0.0,12.0,12,179.31645619613917,1,,35.99187362044562,36.0,0.0,41.0,3636223.0,0.5710265053119838,0.2526889852805342,25.428528914967284,-14.020432872243203,0.7269734009690142,315.1957597566475,114.59072651251847,3.11668280583872,2.7506218814505368,101016.0000000003,1692.9763366802815,0.44289242841263843,0.827874461659505,5.326670148461363
ID2453,2453,15,114628.0,1830.6510081846861,1174.6864465669385,0.0,0.0,0,191.0304606641064,1,,39.98219659633116,40.0,0.0,40.0,4583599.0,0.6816600005565535,0.3328281119115272,29.29373121908491,-21.299287586920684,-4.546366267975686,248.52288512353817,172.3632239296605,0.5446059403978556,1.4418556317150204,114645.00000000007,1581.4891934406653,0.5760133186394976,0.8540237334346442,4.6707720136918285
ID2613,2613,15,91338.0,1553.7327214798352,1098.3777643351273,0.0,9.0,9,170.50710923493332,1,,18.000777264466972,18.0,0.0,38.0,1644299.0,0.2131724564460029,0.06603065362448582,10.460828145104356,5.622696011959017,-3.2742647775474385,283.96930884051204,109.46904642784963,-0.02344750938173526,2.5940603130006656,91334.50000000016,1496.7083859317313,0.5123542413096507,0.932422361516632,4.952446175061026
ID2328,2328,15,100940.0,1697.5416891649784,1144.6740865685492,0.0,3.0,3,179.24321715794918,1,,33.987764645273785,34.0,0.0,42.0,3430623.0,0.6397561708033511,0.22224126903419625,19.319944700451753,-2.7215984234494783,-2.912735634106714,248.37416141979722,137.57491595249977,0.08856457109075788,1.805373891746028,100933.50000000028,1455.4762661596037,0.5987354067724021,0.9008782656039439,4.581286597554315
ID2654,2654,15,107284.0,1573.596258810884,1093.0940221122512,0.0,11.0,11,184.81063036905326,1,,33.991359946314226,34.0,0.0,40.0,3646967.0,0.5687269770329751,0.25796044192877626,24.512117788450364,-11.896633495769022,2.5841825665219362,338.6127882281419,118.48532122835111,-0.042811483294263084,2.857845889412323,107300.99999999971,1848.6118981513057,0.39456825901149034,0.8075364347561023,5.643439313402496
ID2464,2464,16,7456.0,794.7649274584759,997.1309883084076,0.0,2.0,2,48.715083459266,1,,35.98618006172011,36.0,0.0,39.0,268205.0,0.6254978206723237,0.1893618002748509,18.319698903596006,-0.957879591120836,-1.4125228035772197,58.598923736660524,43.68318623885819,2.0881906451412156,1.3414525995481095,7455.500000000002,347.42791394967463,0.7761706585015831,0.9793760262725784,4.02370674881496
ID2497,2497,16,8245.0,792.8881380926408,973.6461931600105,0.0,4.0,4,51.24661662938701,1,,37.91750576246512,38.0,0.0,38.0,312554.0,1.6261148311613656,0.6344246023735993,18.102296394426727,-1.1303171980503963,-1.642315920293306,66.43534024169898,45.52325783439481,1.9405760862930939,1.459371393923046,8250.500000000002,382.35491510950476,0.7091804876854926,0.9563025210084034,4.209461512028205
ID2243,2243,16,10802.0,755.0048160648512,988.298064327215,0.0,0.0,0,58.67164787301107,1,,11.998241554835724,12.0,7.0,17.0,129641.0,0.16126311786122322,-0.01736923364345648,-2.6302852157626897,-1.0658666462201023,-2.7353697273334063,64.42836687014668,56.99023968975216,0.04672153655210631,1.130515807985486,10814.5,403.81302415153766,0.833404161632395,0.9755536511659373,3.883086809157383
ID2185,2185,16,8594.0,785.5257842966067,986.9834410104185,0.0,3.0,3,52.291883474033085,1,,16.993362058926284,17.0,0.0,19.0,145922.0,0.35835858513046,0.15907549454445807,13.01616517252438,-1.2892614302016965,-1.579932092237517,67.83716842693713,44.14553157428165,1.8848716205250042,1.5366712328016858,8590.500000000004,374.1251502803024,0.7712487933948281,0.984246104491293,4.036525340231848
ID2250,2250,16,8733.0,813.1479139243404,956.46932410004,0.0,7.0,7,52.73437513277924,1,,27.002518891687657,27.0,11.0,42.0,235840.0,0.4973241790850282,0.23605840956922008,20.738396946258103,0.9582599262645982,-7.273576941047762,90.61239091348455,32.75177909609301,1.7598715914551264,2.766640268537161,8736.499999999995,429.9858267852542,0.5937984561464382,0.964133973403961,4.600292009426242
ID2602,2602,16,9959.0,814.3441032845006,922.879607331594,0.0,11.0,11,56.3229644612893,1,,20.983246388443018,21.0,7.0,21.0,209161.0,0.3617347458761468,0.19650114174829147,19.053045754616406,-0.2145040625995213,-0.8848986308858409,83.99139468667171,38.84246669337624,1.5551952158236437,2.1623599590031874,9966.0,420.645480410802,0.7077800103118229,0.9764365845294665,4.213624064076538
ID2315,2315,16,7255.0,786.9830255420801,996.4510749724366,0.0,1.0,1,48.05888611016267,1,,27.994622914656006,28.0,0.0,31.0,203045.0,0.3896039918954415,0.12979203165130507,16.50937919762344,-0.5308646681392064,-0.6595380779572834,53.09421261618646,45.14694995809572,-1.0912462501081805,1.1760309980068908,7256.000000000003,324.74401475988657,0.8646191038526441,0.9852671600244419,3.8123478356745184
ID2347,2347,16,9467.0,803.1477226711738,962.713419250339,0.0,6.0,6,54.89335604204624,1,,7.051108764519535,7.0,4.0,44.0,66774.0,1.3314106346115602,-0.4496470295442452,-8.653779035258312,0.7598868864054281,-1.816702913283068,80.80699214195447,39.90626025259879,1.8565947252683093,2.0249201912296986,9466.5,414.2310305728648,0.6932885770191816,0.9740700725420589,4.257433858706934
ID2575,2575,16,9412.0,817.9206593717909,936.5148376358935,0.0,9.0,9,54.73802114296809,1,,9.019024338399404,9.0,0.0,27.0,84860.0,0.642988961636181,-0.30142884971627837,-12.10487216439041,0.2910916274881469,-2.464665225343625,86.7039772599422,37.480765448803005,1.6455163058009807,2.313292597462446,9412.999999999998,418.3226913399469,0.6759507851811845,0.9812874641647118,4.311688659683685
ID2545,2545,16,8889.0,815.2631317393342,930.9178715424284,0.0,8.0,8,53.188148242427445,1,,37.92446245637735,38.0,0.0,38.0,336883.0,1.4845262944360067,0.37810989788907684,14.01831224643892,-0.350750248893728,-2.6958236771274082,76.81069891411204,38.15116577759135,-1.568739120691791,2.0133250805989245,8887.499999999995,444.6586163014493,0.5648537981444032,0.9330218886147703,4.716685348934921
ID2197,2197,16,9120.0,795.1695359760221,969.0774987663798,0.0,5.0,5,53.87788977913927,1,,11.004933669553777,11.0,10.0,20.0,100376.0,0.20963051896460155,-0.051663438355172724,-5.7198379832058,0.5718321386425653,-1.8558298260391084,77.38098639688376,39.5002334793098,1.8442552839309534,1.9590007344492248,9119.5,398.1890972834027,0.7227734026997371,0.9787496646096056,4.169690793208512
ID2713,2713,16,9422.0,819.0660230567933,920.6787608741778,0.0,10.0,10,54.77580658619653,1,,27.975915119363396,28.0,0.0,40.0,263673.0,0.978088287976209,0.2813873911032677,12.56204733335884,-0.036534055442446665,-1.441573425695834,87.79357035443171,38.015400125591015,1.5344999895296234,2.3094211836358203,9426.000000000002,467.5132602858263,0.5419377856820183,0.9227154813763402,4.815376131589142
ID2620,2620,16,10753.0,811.7029564894012,912.6216220404115,0.0,12.0,12,58.5127433623895,1,,14.000557931932304,14.0,8.0,44.0,150562.0,0.5451780161754176,-0.011944785753752914,-0.6209178624612804,0.5625875785451874,-2.406190517805596,89.53275887421783,41.54496430713669,-1.5405012594111154,2.1550808952996907,10756.000000000013,465.2436040432365,0.6244531128190192,0.960228540820427,4.485956052132908
ID2512,2512,17,10341.0,982.1687132382564,648.0165578921924,0.0,8.0,8,57.37699885717146,1,,7.001741149158445,7.0,2.0,9.0,72384.0,0.12361984878313373,-0.10588007582915072,-13.41424733749008,-0.07979316643478689,0.9271185170958822,67.34696268527404,51.503419351941915,1.2960793753668693,1.307621193557409,10342.499999999998,416.2029786674828,0.7502828605168411,0.9729996707276917,4.092535160130519
ID2465,2465,17,9779.0,983.8839494180003,749.6115428532474,0.0,2.0,2,55.793472126534496,1,,36.88965023522193,37.0,0.0,39.0,360707.0,1.921916804153766,0.29114796626990685,8.656407536920202,5.595927796557661,-5.792862610273611,73.52773251568038,55.38514521975404,1.6012557422292064,1.3275713591422613,9779.500000000002,454.8502064484347,0.5940044830926303,0.89971939831639,4.5994941481820435
ID2322,2322,17,13135.0,978.7064503006495,716.224279521503,0.0,4.0,4,64.6003232407748,1,,5.011067012669821,5.0,3.0,27.0,65655.0,0.4374809826665169,-0.39227970466649886,-14.787444468479048,1.1515905854361137,1.7065212188575778,75.09531385203344,59.33369538599663,1.449337459432546,1.2656436340851394,13110.500000000002,453.81873858853754,0.7999526293413528,0.9842348260200444,3.9634446437077027
ID2195,2195,17,11231.0,974.240524478122,757.0487408067751,0.0,1.0,1,59.7548420487133,1,,9.013921113689095,9.0,3.0,29.0,101010.0,0.6020809004144488,-0.2887418655378996,-12.155460318989324,1.1208171889714096,1.6732133278508636,76.166003998724,47.79073829167656,1.1845334354767447,1.5937398483753784,11217.50000000001,432.90656125391746,0.7521727679011494,0.9761562894313197,4.0873904797510585
ID2216,2216,17,14236.0,966.2311624207547,755.7474442650947,0.0,0.0,0,67.34684527305518,1,,5.0056156113996915,5.0,2.0,8.0,71310.0,0.14306251498301453,-0.05708173846510605,-4.236281207432736,2.4123482283953526,2.875068525235085,84.30994887048448,57.53990970836964,1.0017914875002527,1.4652429817459536,14249.000000000002,477.5116265631881,0.7852832783695609,0.9816741302101276,4.000292584420194
ID2152,2152,17,10937.0,982.5811247921148,662.5446438107444,0.0,7.0,7,58.96658411107632,1,,7.008248556502612,7.0,2.0,41.0,76467.0,0.5734148141003738,-0.3892127399557498,-15.576420425643711,0.9019117028069225,-0.7555553632662808,63.93761719260086,56.413029824236126,1.2833376747662477,1.1333838546131771,10923.500000000002,414.30598365148643,0.7997039951706593,0.9844982199990989,3.964060728655443
ID2234,2234,17,6783.0,982.5912959000468,691.0237216852357,0.0,5.0,5,46.443804147856554,1,,20.981686604637424,21.0,2.0,21.0,142067.0,0.5666415010307567,0.45200709575951065,23.053587930904186,0.8957579677092022,0.918638385028129,56.58793063821481,38.37737821019689,1.1419180222837013,1.4745126758862168,6776.500000000001,345.3802256590322,0.7138720341274108,0.9749658297964179,4.195606480895741
