 ,Area,Mean,Min,Max,Angle,Slice,Length
1,5.863E-7,153.451,100,335,-90,1,0.003
2,5.863E-7,152.094,96,344,-90,2,0.003
3,5.863E-7,127.900,96,289,-90,3,0.003
4,5.863E-7,119.273,97,273,-90,4,0.003
5,5.863E-7,119.023,95,277,-90,5,0.003
6,5.863E-7,118.739,93,258,-90,6,0.003
7,5.863E-7,118.321,95,273,-90,7,0.003
8,5.863E-7,118.372,95,278,-90,8,0.003
9,5.863E-7,118.119,97,272,-90,9,0.003
10,5.863E-7,118.195,92,278,-90,10,0.003
11,5.863E-7,117.917,95,288,-90,11,0.003
12,5.863E-7,118.286,92,286,-90,12,0.003
13,5.863E-7,118.149,95,264,-90,13,0.003
14,5.863E-7,118.263,95,276,-90,14,0.003
15,5.863E-7,118.411,93,266,-90,15,0.003
16,5.863E-7,118.494,92,269,-90,16,0.003
17,5.863E-7,118.811,94,263,-90,17,0.003
18,5.863E-7,119.603,93,269,-90,18,0.003
19,5.863E-7,119.403,94,267,-90,19,0.003
20,5.863E-7,119.430,94,288,-90,20,0.003
21,5.863E-7,120.022,93,283,-90,21,0.003
22,5.863E-7,120.282,97,272,-90,22,0.003
23,5.863E-7,120.432,94,269,-90,23,0.003
24,5.863E-7,120.707,93,255,-90,24,0.003
25,5.863E-7,121.038,95,265,-90,25,0.003
26,5.863E-7,121.320,96,267,-90,26,0.003
27,5.863E-7,121.893,95,254,-90,27,0.003
28,5.863E-7,122.296,96,274,-90,28,0.003
29,5.863E-7,122.663,94,277,-90,29,0.003
30,5.863E-7,123.448,95,258,-90,30,0.003
31,5.863E-7,123.273,93,257,-90,31,0.003
32,5.863E-7,124.008,96,255,-90,32,0.003
33,5.863E-7,124.418,95,267,-90,33,0.003
34,5.863E-7,124.831,96,286,-90,34,0.003
35,5.863E-7,124.857,95,269,-90,35,0.003
36,5.863E-7,125.619,93,283,-90,36,0.003
37,5.863E-7,125.878,98,278,-90,37,0.003
38,5.863E-7,126.404,97,278,-90,38,0.003
39,5.863E-7,126.777,95,273,-90,39,0.003
40,5.863E-7,126.773,92,289,-90,40,0.003
41,5.863E-7,127.125,98,269,-90,41,0.003
42,5.863E-7,127.591,97,275,-90,42,0.003
43,5.863E-7,127.543,96,266,-90,43,0.003
44,5.863E-7,127.903,97,270,-90,44,0.003
45,5.863E-7,128.349,94,263,-90,45,0.003
46,5.863E-7,128.455,97,271,-90,46,0.003
47,5.863E-7,129.240,98,283,-90,47,0.003
48,5.863E-7,129.430,97,260,-90,48,0.003
49,5.863E-7,129.984,99,264,-90,49,0.003
50,5.863E-7,129.843,97,276,-90,50,0.003
51,5.863E-7,130.525,98,278,-90,51,0.003
52,5.863E-7,130.930,97,261,-90,52,0.003
53,5.863E-7,131.077,99,286,-90,53,0.003
54,5.863E-7,131.932,99,271,-90,54,0.003
55,5.863E-7,132.187,95,274,-90,55,0.003
