 ,Area,Mean,Min,Max,Angle,Slice,Length
1,6.719E-7,129.659,92,226,-88.816,1,0.004
2,6.719E-7,130.181,100,235,-88.816,2,0.004
3,6.719E-7,123.616,97,211,-88.816,3,0.004
4,6.719E-7,114.365,91,172,-88.816,4,0.004
5,6.719E-7,113.539,94,179,-88.816,5,0.004
6,6.719E-7,113.178,90,183,-88.816,6,0.004
7,6.719E-7,112.545,93,184,-88.816,7,0.004
8,6.719E-7,112.591,92,189,-88.816,8,0.004
9,6.719E-7,112.183,90,193,-88.816,9,0.004
10,6.719E-7,112.109,93,181,-88.816,10,0.004
11,6.719E-7,111.880,93,203,-88.816,11,0.004
12,6.719E-7,111.719,92,189,-88.816,12,0.004
13,6.719E-7,111.901,93,192,-88.816,13,0.004
14,6.719E-7,111.930,93,190,-88.816,14,0.004
15,6.719E-7,111.727,95,180,-88.816,15,0.004
16,6.719E-7,111.913,95,193,-88.816,16,0.004
17,6.719E-7,111.946,95,189,-88.816,17,0.004
18,6.719E-7,111.702,94,191,-88.816,18,0.004
19,6.719E-7,112.187,95,191,-88.816,19,0.004
20,6.719E-7,112.400,93,199,-88.816,20,0.004
21,6.719E-7,112.352,93,180,-88.816,21,0.004
22,6.719E-7,112.687,93,197,-88.816,22,0.004
23,6.719E-7,112.699,92,196,-88.816,23,0.004
24,6.719E-7,113.088,91,196,-88.816,24,0.004
25,6.719E-7,113.080,93,181,-88.816,25,0.004
26,6.719E-7,113.201,93,186,-88.816,26,0.004
27,6.719E-7,113.387,92,183,-88.816,27,0.004
28,6.719E-7,113.498,89,189,-88.816,28,0.004
29,6.719E-7,114.037,95,198,-88.816,29,0.004
30,6.719E-7,114.178,96,185,-88.816,30,0.004
31,6.719E-7,114.324,95,186,-88.816,31,0.004
32,6.719E-7,114.608,94,193,-88.816,32,0.004
33,6.719E-7,114.802,93,191,-88.816,33,0.004
34,6.719E-7,114.608,95,200,-88.816,34,0.004
35,6.719E-7,114.974,95,190,-88.816,35,0.004
36,6.719E-7,114.966,97,195,-88.816,36,0.004
37,6.719E-7,115.597,96,193,-88.816,37,0.004
38,6.719E-7,115.693,94,192,-88.816,38,0.004
39,6.719E-7,115.945,96,199,-88.816,39,0.004
40,6.719E-7,115.801,94,187,-88.816,40,0.004
41,6.719E-7,116.099,95,194,-88.816,41,0.004
42,6.719E-7,116.326,96,200,-88.816,42,0.004
43,6.719E-7,116.457,97,192,-88.816,43,0.004
44,6.719E-7,117.036,96,188,-88.816,44,0.004
45,6.719E-7,116.601,94,191,-88.816,45,0.004
46,6.719E-7,117.281,97,202,-88.816,46,0.004
47,6.719E-7,117.093,91,189,-88.816,47,0.004
48,6.719E-7,117.269,96,190,-88.816,48,0.004
49,6.719E-7,117.807,95,196,-88.816,49,0.004
50,6.719E-7,117.385,92,190,-88.816,50,0.004
51,6.719E-7,118.254,96,199,-88.816,51,0.004
52,6.719E-7,118.330,98,184,-88.816,52,0.004
53,6.719E-7,118.570,98,197,-88.816,53,0.004
54,6.719E-7,118.946,98,207,-88.816,54,0.004
55,6.719E-7,119.445,97,199,-88.816,55,0.004
56,6.719E-7,119.412,98,194,-88.816,56,0.004
57,6.719E-7,119.954,95,195,-88.816,57,0.004
58,6.719E-7,119.918,98,194,-88.816,58,0.004
59,6.719E-7,120.357,97,196,-88.816,59,0.004
60,6.719E-7,120.657,96,198,-88.816,60,0.004
61,6.719E-7,120.834,98,195,-88.816,61,0.004
62,6.719E-7,120.661,96,193,-88.816,62,0.004
63,6.719E-7,120.943,99,192,-88.816,63,0.004
64,6.719E-7,121.469,99,186,-88.816,64,0.004
65,6.719E-7,122.093,95,198,-88.816,65,0.004
66,6.719E-7,122.474,97,193,-88.816,66,0.004
67,6.719E-7,122.658,95,187,-88.816,67,0.004
68,6.719E-7,122.839,97,191,-88.816,68,0.004
69,6.719E-7,123.102,98,190,-88.816,69,0.004
70,6.719E-7,123.754,96,191,-88.816,70,0.004
71,6.719E-7,124.246,95,185,-88.816,71,0.004
72,6.719E-7,124.480,98,195,-88.816,72,0.004
73,6.719E-7,124.842,97,191,-88.816,73,0.004
