 ,Area,Mean,Min,Max,Angle,Slice,Length
1,6.091E-7,166.027,93,381,-90.807,1,0.003
2,6.091E-7,158.829,93,373,-90.807,2,0.003
3,6.091E-7,138.646,97,299,-90.807,3,0.003
4,6.091E-7,125.254,94,278,-90.807,4,0.003
5,6.091E-7,121.657,92,287,-90.807,5,0.003
6,6.091E-7,120.443,93,259,-90.807,6,0.003
7,6.091E-7,119.994,91,244,-90.807,7,0.003
8,6.091E-7,119.866,91,266,-90.807,8,0.003
9,6.091E-7,119.500,94,256,-90.807,9,0.003
10,6.091E-7,118.993,89,262,-90.807,10,0.003
11,6.091E-7,118.679,95,234,-90.807,11,0.003
12,6.091E-7,118.309,92,216,-90.807,12,0.003
13,6.091E-7,118.182,91,241,-90.807,13,0.003
14,6.091E-7,118.360,91,237,-90.807,14,0.003
15,6.091E-7,118.410,90,214,-90.807,15,0.003
16,6.091E-7,118.240,92,251,-90.807,16,0.003
17,6.091E-7,118.673,92,232,-90.807,17,0.003
18,6.091E-7,118.603,92,246,-90.807,18,0.003
19,6.091E-7,118.782,93,225,-90.807,19,0.003
20,6.091E-7,118.934,94,230,-90.807,20,0.003
21,6.091E-7,119.477,92,240,-90.807,21,0.003
22,6.091E-7,119.465,91,228,-90.807,22,0.003
23,6.091E-7,119.925,91,246,-90.807,23,0.003
24,6.091E-7,120.119,93,239,-90.807,24,0.003
25,6.091E-7,120.457,90,248,-90.807,25,0.003
26,6.091E-7,120.711,93,241,-90.807,26,0.003
27,6.091E-7,121.217,94,247,-90.807,27,0.003
28,6.091E-7,121.786,93,221,-90.807,28,0.003
29,6.091E-7,121.918,95,241,-90.807,29,0.003
30,6.091E-7,122.165,94,257,-90.807,30,0.003
31,6.091E-7,122.796,93,250,-90.807,31,0.003
32,6.091E-7,123.110,95,252,-90.807,32,0.003
33,6.091E-7,123.381,95,235,-90.807,33,0.003
34,6.091E-7,123.975,94,247,-90.807,34,0.003
35,6.091E-7,124.605,93,267,-90.807,35,0.003
36,6.091E-7,124.873,93,238,-90.807,36,0.003
37,6.091E-7,125.588,96,284,-90.807,37,0.003
38,6.091E-7,125.164,90,282,-90.807,38,0.003
39,6.091E-7,125.725,94,253,-90.807,39,0.003
40,6.091E-7,125.987,93,238,-90.807,40,0.003
41,6.091E-7,126.583,98,275,-90.807,41,0.003
42,6.091E-7,127.289,94,247,-90.807,42,0.003
43,6.091E-7,127.939,96,265,-90.807,43,0.003
44,6.091E-7,128.764,96,263,-90.807,44,0.003
45,6.091E-7,128.714,97,272,-90.807,45,0.003
46,6.091E-7,129.553,96,266,-90.807,46,0.003
47,6.091E-7,129.892,97,245,-90.807,47,0.003
48,6.091E-7,130.684,98,260,-90.807,48,0.003
49,6.091E-7,131.668,97,268,-90.807,49,0.003
50,6.091E-7,132.127,96,265,-90.807,50,0.003
51,6.091E-7,132.626,94,267,-90.807,51,0.003
