 ,Area,Mean,Min,Max,Angle,Slice,Length
1,6.748E-7,193.773,102,444,-89.272,1,0.004
2,6.748E-7,177.052,97,425,-89.272,2,0.004
3,6.748E-7,158.263,96,446,-89.272,3,0.004
4,6.748E-7,141.315,89,374,-89.272,4,0.004
5,6.748E-7,135.400,93,393,-89.272,5,0.004
6,6.748E-7,132.679,94,396,-89.272,6,0.004
7,6.748E-7,130.877,89,351,-89.272,7,0.004
8,6.748E-7,129.465,91,354,-89.272,8,0.004
9,6.748E-7,127.960,88,307,-89.272,9,0.004
10,6.748E-7,127.253,89,304,-89.272,10,0.004
11,6.748E-7,126.795,90,306,-89.272,11,0.004
12,6.748E-7,126.153,91,297,-89.272,12,0.004
13,6.748E-7,125.939,90,289,-89.272,13,0.004
14,6.748E-7,125.618,91,284,-89.272,14,0.004
15,6.748E-7,125.731,91,290,-89.272,15,0.004
16,6.748E-7,125.537,94,289,-89.272,16,0.004
17,6.748E-7,126.000,93,293,-89.272,17,0.004
18,6.748E-7,126.164,90,347,-89.272,18,0.004
19,6.748E-7,126.168,92,305,-89.272,19,0.004
20,6.748E-7,126.578,92,288,-89.272,20,0.004
21,6.748E-7,126.848,94,303,-89.272,21,0.004
22,6.748E-7,127.284,91,338,-89.272,22,0.004
23,6.748E-7,127.777,92,326,-89.272,23,0.004
24,6.748E-7,127.805,92,313,-89.272,24,0.004
25,6.748E-7,128.393,93,324,-89.272,25,0.004
26,6.748E-7,128.910,92,332,-89.272,26,0.004
27,6.748E-7,129.462,93,315,-89.272,27,0.004
28,6.748E-7,129.731,93,328,-89.272,28,0.004
29,6.748E-7,130.266,93,337,-89.272,29,0.004
30,6.748E-7,130.694,93,286,-89.272,30,0.004
31,6.748E-7,131.229,95,315,-89.272,31,0.004
32,6.748E-7,131.635,94,320,-89.272,32,0.004
33,6.748E-7,131.964,96,320,-89.272,33,0.004
34,6.748E-7,132.607,95,307,-89.272,34,0.004
35,6.748E-7,133.776,91,313,-89.272,35,0.004
36,6.748E-7,134.422,94,318,-89.272,36,0.004
37,6.748E-7,134.571,95,319,-89.272,37,0.004
38,6.748E-7,135.347,95,314,-89.272,38,0.004
39,6.748E-7,136.052,96,326,-89.272,39,0.004
40,6.748E-7,136.530,97,316,-89.272,40,0.004
41,6.748E-7,137.114,94,323,-89.272,41,0.004
42,6.748E-7,137.972,92,329,-89.272,42,0.004
43,6.748E-7,139.112,98,329,-89.272,43,0.004
44,6.748E-7,139.758,95,325,-89.272,44,0.004
45,6.748E-7,140.552,95,320,-89.272,45,0.004
46,6.748E-7,141.035,96,332,-89.272,46,0.004
47,6.748E-7,142.256,99,316,-89.272,47,0.004
48,6.748E-7,143.372,94,326,-89.272,48,0.004
49,6.748E-7,144.221,98,313,-89.272,49,0.004
50,6.748E-7,144.518,99,321,-89.272,50,0.004
51,6.748E-7,145.674,98,325,-89.272,51,0.004
52,6.748E-7,147.132,98,321,-89.272,52,0.004
53,6.748E-7,148.254,98,325,-89.272,53,0.004
54,6.748E-7,148.756,100,326,-89.272,54,0.004
55,6.748E-7,150.316,96,338,-89.272,55,0.004
56,6.748E-7,151.073,95,328,-89.272,56,0.004
57,6.748E-7,152.115,92,315,-89.272,57,0.004
58,6.748E-7,153.241,100,334,-89.272,58,0.004
59,6.748E-7,154.252,99,330,-89.272,59,0.004
60,6.748E-7,155.159,97,336,-89.272,60,0.004
61,6.748E-7,156.405,100,315,-89.272,61,0.004
62,6.748E-7,157.417,94,327,-89.272,62,0.004
63,6.748E-7,158.954,98,330,-89.272,63,0.004
64,6.748E-7,159.461,100,333,-89.272,64,0.004
65,6.748E-7,160.570,97,323,-89.272,65,0.004
66,6.748E-7,162.218,96,330,-89.272,66,0.004
67,6.748E-7,163.252,96,364,-89.272,67,0.004
68,6.748E-7,164.105,97,340,-89.272,68,0.004
69,6.748E-7,165.585,97,329,-89.272,69,0.004
70,6.748E-7,166.423,98,365,-89.272,70,0.004
71,6.748E-7,167.786,98,349,-89.272,71,0.004
72,6.748E-7,168.900,98,433,-89.272,72,0.004
73,6.748E-7,169.482,99,369,-89.272,73,0.004
74,6.748E-7,170.883,101,323,-89.272,74,0.004
75,6.748E-7,171.590,99,357,-89.272,75,0.004
76,6.748E-7,173.049,101,370,-89.272,76,0.004
77,6.748E-7,173.651,102,342,-89.272,77,0.004
78,6.748E-7,175.394,101,375,-89.272,78,0.004
79,6.748E-7,176.021,100,344,-89.272,79,0.004
80,6.748E-7,176.731,98,369,-89.272,80,0.004
81,6.748E-7,177.931,99,372,-89.272,81,0.004
82,6.748E-7,179.012,98,358,-89.272,82,0.004
83,6.748E-7,179.588,101,375,-89.272,83,0.004
84,6.748E-7,180.992,101,379,-89.272,84,0.004
85,6.748E-7,181.454,100,373,-89.272,85,0.004
86,6.748E-7,182.919,102,370,-89.272,86,0.004
87,6.748E-7,183.805,102,359,-89.272,87,0.004
88,6.748E-7,184.692,102,377,-89.272,88,0.004
89,6.748E-7,185.589,101,344,-89.272,89,0.004
90,6.748E-7,186.415,102,354,-89.272,90,0.004
91,6.748E-7,187.760,96,345,-89.272,91,0.004
92,6.748E-7,188.568,104,352,-89.272,92,0.004
93,6.748E-7,189.002,102,370,-89.272,93,0.004
94,6.748E-7,189.775,101,367,-89.272,94,0.004
95,6.748E-7,191.369,101,347,-89.272,95,0.004
96,6.748E-7,192.655,102,346,-89.272,96,0.004
97,6.748E-7,192.946,99,353,-89.272,97,0.004
98,6.748E-7,193.700,101,363,-89.272,98,0.004
99,6.748E-7,194.747,99,353,-89.272,99,0.004
100,6.748E-7,195.578,99,363,-89.272,100,0.004
101,6.748E-7,195.776,97,338,-89.272,101,0.004
102,6.748E-7,197.308,98,343,-89.272,102,0.004
103,6.748E-7,198.327,102,356,-89.272,103,0.004
104,6.748E-7,198.494,103,345,-89.272,104,0.004
105,6.748E-7,199.289,100,344,-89.272,105,0.004
106,6.748E-7,200.080,101,363,-89.272,106,0.004
107,6.748E-7,200.989,104,356,-89.272,107,0.004
108,6.748E-7,201.955,99,364,-89.272,108,0.004
109,6.748E-7,203.479,98,354,-89.272,109,0.004
110,6.748E-7,202.922,98,348,-89.272,110,0.004
111,6.748E-7,204.526,102,346,-89.272,111,0.004
112,6.748E-7,204.684,104,362,-89.272,112,0.004
113,6.748E-7,205.926,101,374,-89.272,113,0.004
114,6.748E-7,206.198,95,356,-89.272,114,0.004
115,6.748E-7,206.796,103,354,-89.272,115,0.004
116,6.748E-7,207.681,102,370,-89.272,116,0.004
117,6.748E-7,208.585,100,361,-89.272,117,0.004
118,6.748E-7,209.607,102,384,-89.272,118,0.004
119,6.748E-7,209.521,100,364,-89.272,119,0.004
120,6.748E-7,208.880,98,372,-89.272,120,0.004
121,6.748E-7,210.902,100,370,-89.272,121,0.004
122,6.748E-7,210.464,98,367,-89.272,122,0.004
123,6.748E-7,210.643,99,381,-89.272,123,0.004
124,6.748E-7,211.728,101,389,-89.272,124,0.004
125,6.748E-7,212.345,100,401,-89.272,125,0.004
126,6.748E-7,212.933,99,375,-89.272,126,0.004
127,6.748E-7,213.333,101,380,-89.272,127,0.004
128,6.748E-7,213.223,104,384,-89.272,128,0.004
129,6.748E-7,213.345,100,377,-89.272,129,0.004
130,6.748E-7,213.692,102,384,-89.272,130,0.004
131,6.748E-7,214.118,101,401,-89.272,131,0.004
132,6.748E-7,214.024,105,399,-89.272,132,0.004
133,6.748E-7,215.121,102,388,-89.272,133,0.004
134,6.748E-7,215.074,95,401,-89.272,134,0.004
135,6.748E-7,215.957,99,425,-89.272,135,0.004
136,6.748E-7,216.105,99,409,-89.272,136,0.004
137,6.748E-7,215.938,99,414,-89.272,137,0.004
138,6.748E-7,216.263,98,395,-89.272,138,0.004
139,6.748E-7,216.870,97,441,-89.272,139,0.004
140,6.748E-7,217.582,102,407,-89.272,140,0.004
141,6.748E-7,216.715,100,419,-89.272,141,0.004
