 ,Area,Mean,Min,Max,Angle,Slice,Length
1,9.353E-7,180.495,100,398,-90,1,0.004
2,9.353E-7,164.469,96,421,-90,2,0.004
3,9.353E-7,140.362,96,354,-90,3,0.004
4,9.353E-7,138.179,98,352,-90,4,0.004
5,9.353E-7,140.156,99,327,-90,5,0.004
6,9.353E-7,140.990,99,348,-90,6,0.004
7,9.353E-7,141.772,100,342,-90,7,0.004
8,9.353E-7,142.576,101,327,-90,8,0.004
9,9.353E-7,143.185,101,331,-90,9,0.004
10,9.353E-7,143.559,98,351,-90,10,0.004
11,9.353E-7,144.659,100,343,-90,11,0.004
12,9.353E-7,144.823,100,344,-90,12,0.004
13,9.353E-7,145.330,100,341,-90,13,0.004
14,9.353E-7,145.951,99,337,-90,14,0.004
15,9.353E-7,146.684,102,347,-90,15,0.004
16,9.353E-7,146.706,98,338,-90,16,0.004
17,9.353E-7,147.683,99,363,-90,17,0.004
18,9.353E-7,147.874,100,354,-90,18,0.004
19,9.353E-7,148.762,100,362,-90,19,0.004
20,9.353E-7,149.186,98,362,-90,20,0.004
21,9.353E-7,149.631,99,354,-90,21,0.004
22,9.353E-7,149.752,99,356,-90,22,0.004
23,9.353E-7,150.158,98,355,-90,23,0.004
24,9.353E-7,150.371,100,355,-90,24,0.004
25,9.353E-7,150.829,101,356,-90,25,0.004
26,9.353E-7,150.770,101,376,-90,26,0.004
27,9.353E-7,151.417,100,367,-90,27,0.004
28,9.353E-7,151.624,99,386,-90,28,0.004
29,9.353E-7,152.409,99,359,-90,29,0.004
30,9.353E-7,152.437,101,406,-90,30,0.004
31,9.353E-7,152.508,99,400,-90,31,0.004
32,9.353E-7,153.401,100,422,-90,32,0.004
33,9.353E-7,153.293,101,386,-90,33,0.004
34,9.353E-7,153.527,101,404,-90,34,0.004
35,9.353E-7,153.034,98,392,-90,35,0.004
36,9.353E-7,153.697,98,416,-90,36,0.004
37,9.353E-7,153.673,97,388,-90,37,0.004
38,9.353E-7,153.908,100,398,-90,38,0.004
39,9.353E-7,153.579,101,395,-90,39,0.004
40,9.353E-7,154.257,102,417,-90,40,0.004
41,9.353E-7,154.198,99,390,-90,41,0.004
42,9.353E-7,154.110,100,395,-90,42,0.004
43,9.353E-7,154.542,98,418,-90,43,0.004
44,9.353E-7,154.833,100,390,-90,44,0.004
45,9.353E-7,154.877,100,417,-90,45,0.004
46,9.353E-7,155.034,99,407,-90,46,0.004
47,9.353E-7,155.443,98,401,-90,47,0.004
48,9.353E-7,155.384,101,408,-90,48,0.004
49,9.353E-7,155.470,98,419,-90,49,0.004
50,9.353E-7,155.480,99,419,-90,50,0.004
51,9.353E-7,155.679,101,433,-90,51,0.004
52,9.353E-7,155.356,101,435,-90,52,0.004
53,9.353E-7,155.808,100,424,-90,53,0.004
54,9.353E-7,155.948,96,455,-90,54,0.004
55,9.353E-7,155.376,100,413,-90,55,0.004
56,9.353E-7,155.733,97,423,-90,56,0.004
57,9.353E-7,155.750,100,421,-90,57,0.004
58,9.353E-7,155.942,102,429,-90,58,0.004
59,9.353E-7,156.107,98,427,-90,59,0.004
60,9.353E-7,156.458,97,433,-90,60,0.004
61,9.353E-7,156.369,98,422,-90,61,0.004
62,9.353E-7,156.639,100,422,-90,62,0.004
63,9.353E-7,156.399,96,399,-90,63,0.004
64,9.353E-7,156.203,96,416,-90,64,0.004
65,9.353E-7,156.248,98,430,-90,65,0.004
66,9.353E-7,156.491,100,439,-90,66,0.004
67,9.353E-7,156.222,100,448,-90,67,0.004
68,9.353E-7,156.532,100,439,-90,68,0.004
69,9.353E-7,156.932,98,411,-90,69,0.004
70,9.353E-7,156.609,99,411,-90,70,0.004
71,9.353E-7,156.701,96,428,-90,71,0.004
72,9.353E-7,157.043,100,400,-90,72,0.004
73,9.353E-7,157.265,99,432,-90,73,0.004
74,9.353E-7,156.799,94,406,-90,74,0.004
75,9.353E-7,156.349,98,419,-90,75,0.004
76,9.353E-7,157.100,98,439,-90,76,0.004
77,9.353E-7,157.445,98,408,-90,77,0.004
78,9.353E-7,157.237,99,391,-90,78,0.004
79,9.353E-7,157.113,98,428,-90,79,0.004
80,9.353E-7,157.410,99,395,-90,80,0.004
81,9.353E-7,157.349,99,406,-90,81,0.004
82,9.353E-7,157.415,97,420,-90,82,0.004
83,9.353E-7,157.502,99,401,-90,83,0.004
84,9.353E-7,157.846,97,416,-90,84,0.004
85,9.353E-7,157.941,97,411,-90,85,0.004
86,9.353E-7,158.002,99,423,-90,86,0.004
87,9.353E-7,158.689,101,418,-90,87,0.004
88,9.353E-7,159.276,96,425,-90,88,0.004
89,9.353E-7,159.267,98,434,-90,89,0.004
90,9.353E-7,159.230,101,400,-90,90,0.004
91,9.353E-7,159.098,98,412,-90,91,0.004
92,9.353E-7,159.591,99,442,-90,92,0.004
93,9.353E-7,159.844,94,398,-90,93,0.004
94,9.353E-7,159.390,100,401,-90,94,0.004
95,9.353E-7,159.535,95,418,-90,95,0.004
96,9.353E-7,159.720,100,403,-90,96,0.004
97,9.353E-7,159.771,99,420,-90,97,0.004
98,9.353E-7,160.021,97,417,-90,98,0.004
99,9.353E-7,160.144,102,394,-90,99,0.004
100,9.353E-7,160.562,100,395,-90,100,0.004
101,9.353E-7,160.231,100,404,-90,101,0.004
102,9.353E-7,159.941,98,415,-90,102,0.004
103,9.353E-7,161.116,99,416,-90,103,0.004
104,9.353E-7,160.746,98,398,-90,104,0.004
105,9.353E-7,161.311,96,411,-90,105,0.004
106,9.353E-7,160.612,97,380,-90,106,0.004
107,9.353E-7,160.867,98,387,-90,107,0.004
108,9.353E-7,161.051,98,378,-90,108,0.004
109,9.353E-7,161.295,99,414,-90,109,0.004
110,9.353E-7,161.983,98,418,-90,110,0.004
111,9.353E-7,161.947,98,369,-90,111,0.004
112,9.353E-7,162.260,95,382,-90,112,0.004
113,9.353E-7,162.226,98,405,-90,113,0.004
114,9.353E-7,162.687,98,398,-90,114,0.004
115,9.353E-7,162.948,99,396,-90,115,0.004
116,9.353E-7,162.999,96,399,-90,116,0.004
117,9.353E-7,162.663,100,401,-90,117,0.004
118,9.353E-7,163.056,98,381,-90,118,0.004
119,9.353E-7,162.849,96,384,-90,119,0.004
120,9.353E-7,162.777,99,380,-90,120,0.004
121,9.353E-7,162.696,96,379,-90,121,0.004
122,9.353E-7,162.767,98,371,-90,122,0.004
123,9.353E-7,162.780,97,397,-90,123,0.004
124,9.353E-7,163.073,98,382,-90,124,0.004
125,9.353E-7,163.278,98,372,-90,125,0.004
126,9.353E-7,163.550,99,361,-90,126,0.004
127,9.353E-7,163.416,98,390,-90,127,0.004
128,9.353E-7,163.590,100,371,-90,128,0.004
129,9.353E-7,163.479,100,352,-90,129,0.004
130,9.353E-7,163.639,99,382,-90,130,0.004
131,9.353E-7,164.354,99,381,-90,131,0.004
132,9.353E-7,164.199,97,372,-90,132,0.004
133,9.353E-7,164.366,99,362,-90,133,0.004
134,9.353E-7,164.023,98,386,-90,134,0.004
135,9.353E-7,164.490,99,369,-90,135,0.004
136,9.353E-7,164.453,97,393,-90,136,0.004
137,9.353E-7,164.561,98,388,-90,137,0.004
138,9.353E-7,164.585,96,421,-90,138,0.004
139,9.353E-7,164.451,99,355,-90,139,0.004
140,9.353E-7,164.372,99,423,-90,140,0.004
141,9.353E-7,164.671,99,385,-90,141,0.004
142,9.353E-7,164.601,98,431,-90,142,0.004
143,9.353E-7,164.324,98,408,-90,143,0.004
144,9.353E-7,164.560,100,399,-90,144,0.004
145,9.353E-7,164.493,99,414,-90,145,0.004
146,9.353E-7,164.557,101,387,-90,146,0.004
147,9.353E-7,164.487,99,364,-90,147,0.004
148,9.353E-7,164.635,99,391,-90,148,0.004
149,9.353E-7,164.336,100,376,-90,149,0.004
150,9.353E-7,165.040,100,404,-90,150,0.004
151,9.353E-7,165.154,96,384,-90,151,0.004
152,9.353E-7,164.510,97,395,-90,152,0.004
