 ,Area,Mean,Min,Max,Angle,Slice,Length
1,5.037E-7,162.046,100,426,-89.676,1,0.003
2,5.037E-7,150.741,96,365,-89.676,2,0.003
3,5.037E-7,126.950,96,252,-89.676,3,0.003
4,5.037E-7,122.604,90,255,-89.676,4,0.003
5,5.037E-7,122.441,90,257,-89.676,5,0.003
6,5.037E-7,121.973,89,232,-89.676,6,0.003
7,5.037E-7,122.014,91,248,-89.676,7,0.003
8,5.037E-7,121.007,89,256,-89.676,8,0.003
9,5.037E-7,120.749,90,211,-89.676,9,0.003
10,5.037E-7,120.783,91,249,-89.676,10,0.003
11,5.037E-7,121.114,92,257,-89.676,11,0.003
12,5.037E-7,120.689,92,226,-89.676,12,0.003
13,5.037E-7,120.871,90,242,-89.676,13,0.003
14,5.037E-7,120.738,93,250,-89.676,14,0.003
15,5.037E-7,120.817,89,262,-89.676,15,0.003
16,5.037E-7,121.316,91,222,-89.676,16,0.003
17,5.037E-7,121.326,94,249,-89.676,17,0.003
18,5.037E-7,121.472,92,250,-89.676,18,0.003
19,5.037E-7,121.800,92,239,-89.676,19,0.003
20,5.037E-7,122.457,89,253,-89.676,20,0.003
21,5.037E-7,122.864,92,244,-89.676,21,0.003
22,5.037E-7,122.972,90,246,-89.676,22,0.003
23,5.037E-7,123.444,91,253,-89.676,23,0.003
24,5.037E-7,123.487,92,246,-89.676,24,0.003
25,5.037E-7,124.324,93,267,-89.676,25,0.003
26,5.037E-7,124.325,91,249,-89.676,26,0.003
27,5.037E-7,124.924,96,257,-89.676,27,0.003
28,5.037E-7,125.365,95,261,-89.676,28,0.003
29,5.037E-7,126.225,96,269,-89.676,29,0.003
30,5.037E-7,126.710,95,265,-89.676,30,0.003
31,5.037E-7,127.311,91,261,-89.676,31,0.003
32,5.037E-7,127.987,95,287,-89.676,32,0.003
33,5.037E-7,128.146,95,276,-89.676,33,0.003
34,5.037E-7,128.766,93,259,-89.676,34,0.003
35,5.037E-7,129.183,92,278,-89.676,35,0.003
36,5.037E-7,130.384,95,279,-89.676,36,0.003
37,5.037E-7,130.603,91,274,-89.676,37,0.003
38,5.037E-7,130.988,95,274,-89.676,38,0.003
39,5.037E-7,131.371,94,258,-89.676,39,0.003
40,5.037E-7,132.128,94,287,-89.676,40,0.003
41,5.037E-7,132.441,96,268,-89.676,41,0.003
42,5.037E-7,133.553,94,283,-89.676,42,0.003
43,5.037E-7,134.251,94,293,-89.676,43,0.003
44,5.037E-7,134.891,97,285,-89.676,44,0.003
45,5.037E-7,135.140,93,304,-89.676,45,0.003
46,5.037E-7,135.670,94,261,-89.676,46,0.003
47,5.037E-7,137.121,95,302,-89.676,47,0.003
48,5.037E-7,137.558,94,285,-89.676,48,0.003
49,5.037E-7,138.570,98,292,-89.676,49,0.003
50,5.037E-7,138.369,97,287,-89.676,50,0.003
51,5.037E-7,139.140,100,290,-89.676,51,0.003
52,5.037E-7,140.351,93,292,-89.676,52,0.003
53,5.037E-7,140.848,94,299,-89.676,53,0.003
54,5.037E-7,141.413,93,297,-89.676,54,0.003
55,5.037E-7,141.784,97,318,-89.676,55,0.003
56,5.037E-7,142.966,95,311,-89.676,56,0.003
57,5.037E-7,143.824,96,290,-89.676,57,0.003
58,5.037E-7,144.843,97,304,-89.676,58,0.003
59,5.037E-7,145.339,95,288,-89.676,59,0.003
60,5.037E-7,145.799,94,301,-89.676,60,0.003
61,5.037E-7,146.752,95,299,-89.676,61,0.003
62,5.037E-7,147.786,96,311,-89.676,62,0.003
63,5.037E-7,148.341,96,310,-89.676,63,0.003
64,5.037E-7,149.894,92,311,-89.676,64,0.003
65,5.037E-7,150.783,95,308,-89.676,65,0.003
66,5.037E-7,151.578,96,305,-89.676,66,0.003
67,5.037E-7,150.996,97,308,-89.676,67,0.003
68,5.037E-7,151.527,93,317,-89.676,68,0.003
69,5.037E-7,152.161,97,316,-89.676,69,0.003
70,5.037E-7,152.958,96,311,-89.676,70,0.003
71,5.037E-7,154.028,90,295,-89.676,71,0.003
72,5.037E-7,154.726,95,304,-89.676,72,0.003
73,5.037E-7,155.776,96,302,-89.676,73,0.003
74,5.037E-7,156.142,93,343,-89.676,74,0.003
75,5.037E-7,157.307,96,324,-89.676,75,0.003
76,5.037E-7,157.108,94,337,-89.676,76,0.003
77,5.037E-7,157.956,96,326,-89.676,77,0.003
78,5.037E-7,159.290,94,323,-89.676,78,0.003
79,5.037E-7,159.591,91,336,-89.676,79,0.003
80,5.037E-7,160.419,95,341,-89.676,80,0.003
81,5.037E-7,161.371,96,350,-89.676,81,0.003
82,5.037E-7,162.345,93,352,-89.676,82,0.003
83,5.037E-7,163.194,95,335,-89.676,83,0.003
84,5.037E-7,164.044,96,354,-89.676,84,0.003
85,5.037E-7,164.634,92,358,-89.676,85,0.003
86,5.037E-7,165.893,91,357,-89.676,86,0.003
87,5.037E-7,166.420,94,347,-89.676,87,0.003
88,5.037E-7,167.936,96,375,-89.676,88,0.003
89,5.037E-7,168.407,93,369,-89.676,89,0.003
90,5.037E-7,168.954,95,365,-89.676,90,0.003
91,5.037E-7,170.113,95,394,-89.676,91,0.003
92,5.037E-7,170.742,95,407,-89.676,92,0.003
93,5.037E-7,171.039,93,369,-89.676,93,0.003
94,5.037E-7,171.944,95,386,-89.676,94,0.003
95,5.037E-7,173.063,92,387,-89.676,95,0.003
96,5.037E-7,173.115,91,399,-89.676,96,0.003
97,5.037E-7,173.986,95,384,-89.676,97,0.003
98,5.037E-7,174.807,93,430,-89.676,98,0.003
99,5.037E-7,175.314,94,394,-89.676,99,0.003
100,5.037E-7,175.059,95,384,-89.676,100,0.003
101,5.037E-7,176.138,88,413,-89.676,101,0.003
102,5.037E-7,176.736,93,404,-89.676,102,0.003
103,5.037E-7,178.626,91,430,-89.676,103,0.003
104,5.037E-7,178.650,96,440,-89.676,104,0.003
105,5.037E-7,179.910,94,417,-89.676,105,0.003
106,5.037E-7,180.027,93,460,-89.676,106,0.003
107,5.037E-7,180.934,95,413,-89.676,107,0.003
108,5.037E-7,181.254,96,438,-89.676,108,0.003
109,5.037E-7,181.709,95,450,-89.676,109,0.003
110,5.037E-7,182.934,95,453,-89.676,110,0.003
111,5.037E-7,183.450,89,469,-89.676,111,0.003
112,5.037E-7,183.759,94,482,-89.676,112,0.003
113,5.037E-7,184.815,94,501,-89.676,113,0.003
114,5.037E-7,184.586,89,479,-89.676,114,0.003
115,5.037E-7,185.142,95,497,-89.676,115,0.003
116,5.037E-7,185.408,94,478,-89.676,116,0.003
117,5.037E-7,186.013,95,485,-89.676,117,0.003
118,5.037E-7,186.155,91,470,-89.676,118,0.003
119,5.037E-7,186.332,94,526,-89.676,119,0.003
120,5.037E-7,185.481,94,505,-89.676,120,0.003
121,5.037E-7,186.455,93,522,-89.676,121,0.003
122,5.037E-7,186.971,94,515,-89.676,122,0.003
123,5.037E-7,187.541,96,560,-89.676,123,0.003
124,5.037E-7,188.038,94,528,-89.676,124,0.003
125,5.037E-7,189.332,94,564,-89.676,125,0.003
126,5.037E-7,188.535,93,535,-89.676,126,0.003
127,5.037E-7,189.370,94,499,-89.676,127,0.003
128,5.037E-7,189.969,96,572,-89.676,128,0.003
129,5.037E-7,189.974,95,560,-89.676,129,0.003
130,5.037E-7,190.737,96,548,-89.676,130,0.003
131,5.037E-7,191.546,95,593,-89.676,131,0.003
132,5.037E-7,191.906,94,585,-89.676,132,0.003
133,5.037E-7,191.562,91,587,-89.676,133,0.003
134,5.037E-7,192.555,93,586,-89.676,134,0.003
135,5.037E-7,192.770,94,592,-89.676,135,0.003
136,5.037E-7,192.899,94,591,-89.676,136,0.003
137,5.037E-7,193.757,93,551,-89.676,137,0.003
138,5.037E-7,193.581,94,619,-89.676,138,0.003
139,5.037E-7,194.183,96,611,-89.676,139,0.003
140,5.037E-7,193.567,93,574,-89.676,140,0.003
141,5.037E-7,193.477,95,602,-89.676,141,0.003
142,5.037E-7,194.908,90,584,-89.676,142,0.003
143,5.037E-7,195.012,91,658,-89.676,143,0.003
144,5.037E-7,195.459,91,618,-89.676,144,0.003
145,5.037E-7,194.564,94,630,-89.676,145,0.003
146,5.037E-7,196.152,95,628,-89.676,146,0.003
147,5.037E-7,196.440,94,651,-89.676,147,0.003
148,5.037E-7,196.863,95,637,-89.676,148,0.003
149,5.037E-7,196.716,93,659,-89.676,149,0.003
150,5.037E-7,198.325,95,627,-89.676,150,0.003
151,5.037E-7,196.841,96,648,-89.676,151,0.003
152,5.037E-7,198.599,94,676,-89.676,152,0.003
153,5.037E-7,199.308,97,648,-89.676,153,0.003
154,5.037E-7,199.372,91,645,-89.676,154,0.003
155,5.037E-7,201.058,95,645,-89.676,155,0.003
156,5.037E-7,200.640,94,643,-89.676,156,0.003
157,5.037E-7,199.325,94,669,-89.676,157,0.003
158,5.037E-7,200.184,95,644,-89.676,158,0.003
159,5.037E-7,200.632,95,675,-89.676,159,0.003
160,5.037E-7,200.421,93,674,-89.676,160,0.003
161,5.037E-7,201.125,93,653,-89.676,161,0.003
162,5.037E-7,201.805,93,699,-89.676,162,0.003
163,5.037E-7,201.711,91,667,-89.676,163,0.003
164,5.037E-7,201.943,93,649,-89.676,164,0.003
165,5.037E-7,203.172,91,656,-89.676,165,0.003
166,5.037E-7,202.875,94,665,-89.676,166,0.003
167,5.037E-7,202.891,95,694,-89.676,167,0.003
168,5.037E-7,203.140,96,646,-89.676,168,0.003
169,5.037E-7,204.045,97,695,-89.676,169,0.003
170,5.037E-7,203.158,96,667,-89.676,170,0.003
171,5.037E-7,205.273,89,663,-89.676,171,0.003
172,5.037E-7,204.551,89,696,-89.676,172,0.003
173,5.037E-7,205.127,96,665,-89.676,173,0.003
174,5.037E-7,206.697,91,656,-89.676,174,0.003
175,5.037E-7,206.812,93,691,-89.676,175,0.003
176,5.037E-7,205.954,93,690,-89.676,176,0.003
177,5.037E-7,206.699,94,700,-89.676,177,0.003
178,5.037E-7,206.706,96,671,-89.676,178,0.003
179,5.037E-7,206.761,94,678,-89.676,179,0.003
180,5.037E-7,206.808,93,664,-89.676,180,0.003
181,5.037E-7,206.191,97,670,-89.676,181,0.003
182,5.037E-7,206.972,98,697,-89.676,182,0.003
183,5.037E-7,206.932,98,688,-89.676,183,0.003
184,5.037E-7,207.090,97,725,-89.676,184,0.003
185,5.037E-7,206.251,91,650,-89.676,185,0.003
186,5.037E-7,206.412,95,716,-89.676,186,0.003
187,5.037E-7,206.054,94,673,-89.676,187,0.003
188,5.037E-7,205.775,96,681,-89.676,188,0.003
189,5.037E-7,206.628,94,680,-89.676,189,0.003
190,5.037E-7,206.048,92,689,-89.676,190,0.003
191,5.037E-7,206.794,94,696,-89.676,191,0.003
192,5.037E-7,207.114,98,700,-89.676,192,0.003
193,5.037E-7,206.561,95,698,-89.676,193,0.003
194,5.037E-7,206.591,94,665,-89.676,194,0.003
195,5.037E-7,206.891,93,660,-89.676,195,0.003
196,5.037E-7,206.222,96,705,-89.676,196,0.003
197,5.037E-7,206.381,97,712,-89.676,197,0.003
198,5.037E-7,206.512,93,692,-89.676,198,0.003
199,5.037E-7,206.389,90,716,-89.676,199,0.003
200,5.037E-7,206.314,96,688,-89.676,200,0.003
201,5.037E-7,206.877,91,779,-89.676,201,0.003
202,5.037E-7,206.728,95,733,-89.676,202,0.003
203,5.037E-7,206.430,95,758,-89.676,203,0.003
204,5.037E-7,206.640,95,792,-89.676,204,0.003
205,5.037E-7,206.512,93,717,-89.676,205,0.003
206,5.037E-7,207.050,95,735,-89.676,206,0.003
207,5.037E-7,206.181,94,728,-89.676,207,0.003
208,5.037E-7,205.487,95,678,-89.676,208,0.003
209,5.037E-7,206.000,95,746,-89.676,209,0.003
210,5.037E-7,204.462,96,744,-89.676,210,0.003
211,5.037E-7,204.965,95,728,-89.676,211,0.003
212,5.037E-7,205.239,95,756,-89.676,212,0.003
213,5.037E-7,205.077,89,766,-89.676,213,0.003
214,5.037E-7,205.116,90,749,-89.676,214,0.003
215,5.037E-7,205.230,94,693,-89.676,215,0.003
216,5.037E-7,204.608,96,801,-89.676,216,0.003
217,5.037E-7,204.316,91,761,-89.676,217,0.003
218,5.037E-7,204.599,94,764,-89.676,218,0.003
219,5.037E-7,204.087,94,738,-89.676,219,0.003
220,5.037E-7,203.557,90,768,-89.676,220,0.003
221,5.037E-7,202.759,92,767,-89.676,221,0.003
222,5.037E-7,202.883,91,800,-89.676,222,0.003
223,5.037E-7,203.016,95,742,-89.676,223,0.003
224,5.037E-7,202.281,95,741,-89.676,224,0.003
225,5.037E-7,202.279,96,728,-89.676,225,0.003
226,5.037E-7,203.407,96,747,-89.676,226,0.003
227,5.037E-7,202.953,95,742,-89.676,227,0.003
