 ,Area,Mean,Min,Max,Angle,Slice,Length
1,7.568E-7,164.937,99,308,-90,1,0.003
2,7.568E-7,155.933,96,300,-90,2,0.003
3,7.568E-7,135.386,94,258,-90,3,0.003
4,7.568E-7,126.468,97,237,-90,4,0.003
5,7.568E-7,128.346,100,241,-90,5,0.003
6,7.568E-7,129.663,97,251,-90,6,0.003
7,7.568E-7,130.402,98,247,-90,7,0.003
8,7.568E-7,131.329,99,246,-90,8,0.003
9,7.568E-7,131.834,95,230,-90,9,0.003
10,7.568E-7,132.764,100,252,-90,10,0.003
11,7.568E-7,133.646,98,246,-90,11,0.003
12,7.568E-7,134.058,98,247,-90,12,0.003
13,7.568E-7,134.709,98,247,-90,13,0.003
14,7.568E-7,134.906,97,250,-90,14,0.003
15,7.568E-7,135.399,100,248,-90,15,0.003
16,7.568E-7,135.734,95,241,-90,16,0.003
17,7.568E-7,136.229,98,218,-90,17,0.003
18,7.568E-7,136.948,99,242,-90,18,0.003
19,7.568E-7,136.881,95,226,-90,19,0.003
20,7.568E-7,137.298,98,238,-90,20,0.003
21,7.568E-7,137.543,97,251,-90,21,0.003
22,7.568E-7,137.987,99,235,-90,22,0.003
23,7.568E-7,138.435,99,245,-90,23,0.003
24,7.568E-7,138.691,98,229,-90,24,0.003
25,7.568E-7,138.608,98,231,-90,25,0.003
26,7.568E-7,139.478,100,250,-90,26,0.003
27,7.568E-7,140.043,99,233,-90,27,0.003
28,7.568E-7,139.639,97,246,-90,28,0.003
29,7.568E-7,140.019,98,246,-90,29,0.003
30,7.568E-7,140.598,96,236,-90,30,0.003
31,7.568E-7,141.089,99,255,-90,31,0.003
32,7.568E-7,140.814,96,230,-90,32,0.003
33,7.568E-7,141.211,98,247,-90,33,0.003
34,7.568E-7,141.297,100,244,-90,34,0.003
35,7.568E-7,141.347,99,230,-90,35,0.003
36,7.568E-7,141.910,98,234,-90,36,0.003
37,7.568E-7,141.816,99,242,-90,37,0.003
38,7.568E-7,142.315,98,237,-90,38,0.003
39,7.568E-7,142.251,99,244,-90,39,0.003
40,7.568E-7,142.293,101,228,-90,40,0.003
41,7.568E-7,142.975,100,247,-90,41,0.003
42,7.568E-7,142.414,98,249,-90,42,0.003
43,7.568E-7,142.919,99,245,-90,43,0.003
44,7.568E-7,143.132,99,246,-90,44,0.003
45,7.568E-7,143.731,100,240,-90,45,0.003
46,7.568E-7,143.818,99,243,-90,46,0.003
47,7.568E-7,143.563,97,244,-90,47,0.003
48,7.568E-7,144.186,100,246,-90,48,0.003
49,7.568E-7,143.498,99,249,-90,49,0.003
50,7.568E-7,144.492,102,246,-90,50,0.003
51,7.568E-7,144.642,99,247,-90,51,0.003
52,7.568E-7,144.611,99,244,-90,52,0.003
53,7.568E-7,145.000,99,250,-90,53,0.003
54,7.568E-7,144.941,100,258,-90,54,0.003
55,7.568E-7,144.999,100,270,-90,55,0.003
56,7.568E-7,145.413,101,246,-90,56,0.003
57,7.568E-7,145.523,98,271,-90,57,0.003
58,7.568E-7,145.430,100,266,-90,58,0.003
59,7.568E-7,145.909,98,251,-90,59,0.003
60,7.568E-7,145.714,100,257,-90,60,0.003
61,7.568E-7,145.806,102,269,-90,61,0.003
62,7.568E-7,146.112,96,277,-90,62,0.003
63,7.568E-7,146.304,101,261,-90,63,0.003
64,7.568E-7,146.469,101,268,-90,64,0.003
65,7.568E-7,146.547,101,252,-90,65,0.003
66,7.568E-7,146.630,99,257,-90,66,0.003
67,7.568E-7,146.959,98,268,-90,67,0.003
68,7.568E-7,147.236,98,270,-90,68,0.003
69,7.568E-7,147.140,100,256,-90,69,0.003
70,7.568E-7,147.271,94,249,-90,70,0.003
71,7.568E-7,147.321,99,265,-90,71,0.003
72,7.568E-7,147.414,99,265,-90,72,0.003
73,7.568E-7,147.331,96,251,-90,73,0.003
74,7.568E-7,147.954,95,259,-90,74,0.003
75,7.568E-7,147.710,102,281,-90,75,0.003
76,7.568E-7,147.996,96,261,-90,76,0.003
77,7.568E-7,148.364,95,272,-90,77,0.003
78,7.568E-7,148.651,100,252,-90,78,0.003
79,7.568E-7,148.959,97,264,-90,79,0.003
80,7.568E-7,148.737,96,254,-90,80,0.003
81,7.568E-7,148.615,102,269,-90,81,0.003
82,7.568E-7,148.889,95,260,-90,82,0.003
83,7.568E-7,149.123,99,250,-90,83,0.003
84,7.568E-7,149.488,101,258,-90,84,0.003
85,7.568E-7,150.063,99,261,-90,85,0.003
86,7.568E-7,150.035,101,264,-90,86,0.003
87,7.568E-7,149.534,101,252,-90,87,0.003
88,7.568E-7,149.985,97,265,-90,88,0.003
89,7.568E-7,150.095,98,252,-90,89,0.003
90,7.568E-7,150.186,95,258,-90,90,0.003
91,7.568E-7,150.049,102,254,-90,91,0.003
92,7.568E-7,150.844,95,266,-90,92,0.003
93,7.568E-7,150.859,100,247,-90,93,0.003
94,7.568E-7,151.440,102,256,-90,94,0.003
95,7.568E-7,151.314,102,254,-90,95,0.003
96,7.568E-7,151.246,101,253,-90,96,0.003
97,7.568E-7,151.423,98,262,-90,97,0.003
98,7.568E-7,151.280,102,255,-90,98,0.003
99,7.568E-7,151.592,102,247,-90,99,0.003
100,7.568E-7,151.349,101,255,-90,100,0.003
101,7.568E-7,152.166,100,254,-90,101,0.003
102,7.568E-7,152.133,100,263,-90,102,0.003
103,7.568E-7,151.887,102,264,-90,103,0.003
104,7.568E-7,152.460,101,265,-90,104,0.003
105,7.568E-7,152.961,103,265,-90,105,0.003
106,7.568E-7,152.409,95,255,-90,106,0.003
107,7.568E-7,152.869,94,256,-90,107,0.003
108,7.568E-7,153.361,98,266,-90,108,0.003
109,7.568E-7,153.288,98,255,-90,109,0.003
110,7.568E-7,153.683,99,283,-90,110,0.003
111,7.568E-7,153.685,98,277,-90,111,0.003
112,7.568E-7,153.722,102,267,-90,112,0.003
113,7.568E-7,153.745,98,274,-90,113,0.003
114,7.568E-7,153.707,98,278,-90,114,0.003
115,7.568E-7,153.689,100,265,-90,115,0.003
116,7.568E-7,154.067,100,261,-90,116,0.003
117,7.568E-7,154.141,103,276,-90,117,0.003
118,7.568E-7,154.733,101,264,-90,118,0.003
119,7.568E-7,154.266,101,270,-90,119,0.003
120,7.568E-7,155.017,98,278,-90,120,0.003
121,7.568E-7,155.031,103,282,-90,121,0.003
122,7.568E-7,155.202,100,276,-90,122,0.003
123,7.568E-7,155.143,102,276,-90,123,0.003
124,7.568E-7,155.261,103,274,-90,124,0.003
125,7.568E-7,155.123,103,270,-90,125,0.003
126,7.568E-7,155.159,98,288,-90,126,0.003
127,7.568E-7,155.679,103,296,-90,127,0.003
128,7.568E-7,155.850,100,296,-90,128,0.003
129,7.568E-7,155.972,99,309,-90,129,0.003
130,7.568E-7,155.656,102,310,-90,130,0.003
131,7.568E-7,156.009,100,297,-90,131,0.003
132,7.568E-7,156.014,99,290,-90,132,0.003
133,7.568E-7,156.534,102,316,-90,133,0.003
134,7.568E-7,156.491,97,286,-90,134,0.003
135,7.568E-7,156.126,103,298,-90,135,0.003
136,7.568E-7,156.399,102,306,-90,136,0.003
137,7.568E-7,156.247,101,298,-90,137,0.003
138,7.568E-7,156.621,102,305,-90,138,0.003
139,7.568E-7,156.463,102,304,-90,139,0.003
140,7.568E-7,156.795,99,307,-90,140,0.003
141,7.568E-7,156.999,98,317,-90,141,0.003
142,7.568E-7,156.297,100,324,-90,142,0.003
143,7.568E-7,156.791,102,322,-90,143,0.003
144,7.568E-7,157.036,94,296,-90,144,0.003
145,7.568E-7,157.043,98,319,-90,145,0.003
146,7.568E-7,157.244,101,311,-90,146,0.003
147,7.568E-7,156.714,99,308,-90,147,0.003
148,7.568E-7,156.966,100,311,-90,148,0.003
149,7.568E-7,156.846,100,308,-90,149,0.003
150,7.568E-7,156.681,102,323,-90,150,0.003
151,7.568E-7,157.488,99,328,-90,151,0.003
152,7.568E-7,156.955,103,301,-90,152,0.003
153,7.568E-7,157.111,99,306,-90,153,0.003
154,7.568E-7,157.388,102,309,-90,154,0.003
155,7.568E-7,157.152,102,327,-90,155,0.003
156,7.568E-7,157.329,101,309,-90,156,0.003
157,7.568E-7,156.695,101,294,-90,157,0.003
158,7.568E-7,156.956,100,296,-90,158,0.003
159,7.568E-7,156.576,100,293,-90,159,0.003
160,7.568E-7,156.629,101,302,-90,160,0.003
161,7.568E-7,157.212,100,295,-90,161,0.003
162,7.568E-7,156.903,101,289,-90,162,0.003
163,7.568E-7,157.044,97,302,-90,163,0.003
164,7.568E-7,156.964,101,295,-90,164,0.003
165,7.568E-7,157.309,101,289,-90,165,0.003
166,7.568E-7,156.696,100,314,-90,166,0.003
167,7.568E-7,156.160,101,296,-90,167,0.003
168,7.568E-7,156.917,101,296,-90,168,0.003
169,7.568E-7,156.557,102,293,-90,169,0.003
170,7.568E-7,156.767,98,290,-90,170,0.003
171,7.568E-7,156.849,102,290,-90,171,0.003
172,7.568E-7,157.048,102,290,-90,172,0.003
173,7.568E-7,157.131,101,307,-90,173,0.003
174,7.568E-7,156.879,101,295,-90,174,0.003
175,7.568E-7,156.862,102,280,-90,175,0.003
176,7.568E-7,156.770,98,280,-90,176,0.003
177,7.568E-7,156.764,101,284,-90,177,0.003
178,7.568E-7,156.785,98,282,-90,178,0.003
179,7.568E-7,156.694,101,269,-90,179,0.003
180,7.568E-7,156.700,100,291,-90,180,0.003
181,7.568E-7,156.885,94,290,-90,181,0.003
182,7.568E-7,156.683,94,275,-90,182,0.003
183,7.568E-7,156.988,101,289,-90,183,0.003
184,7.568E-7,156.917,102,273,-90,184,0.003
185,7.568E-7,156.486,101,287,-90,185,0.003
186,7.568E-7,157.033,98,281,-90,186,0.003
187,7.568E-7,156.321,101,264,-90,187,0.003
188,7.568E-7,156.376,101,277,-90,188,0.003
189,7.568E-7,156.793,102,282,-90,189,0.003
190,7.568E-7,156.222,97,299,-90,190,0.003
191,7.568E-7,156.230,99,274,-90,191,0.003
192,7.568E-7,156.297,98,289,-90,192,0.003
193,7.568E-7,156.743,100,290,-90,193,0.003
194,7.568E-7,156.286,100,279,-90,194,0.003
195,7.568E-7,156.104,97,281,-90,195,0.003
196,7.568E-7,155.911,98,266,-90,196,0.003
197,7.568E-7,155.657,102,279,-90,197,0.003
198,7.568E-7,155.540,101,286,-90,198,0.003
199,7.568E-7,155.497,100,283,-90,199,0.003
200,7.568E-7,155.734,100,272,-90,200,0.003
201,7.568E-7,155.249,97,265,-90,201,0.003
202,7.568E-7,155.526,98,291,-90,202,0.003
203,7.568E-7,155.298,101,272,-90,203,0.003
204,7.568E-7,155.055,101,284,-90,204,0.003
205,7.568E-7,155.932,98,281,-90,205,0.003
206,7.568E-7,155.350,97,293,-90,206,0.003
207,7.568E-7,155.387,101,292,-90,207,0.003
208,7.568E-7,155.644,98,289,-90,208,0.003
209,7.568E-7,155.130,100,266,-90,209,0.003
210,7.568E-7,155.313,101,279,-90,210,0.003
211,7.568E-7,155.352,101,282,-90,211,0.003
212,7.568E-7,155.427,100,283,-90,212,0.003
213,7.568E-7,155.673,100,275,-90,213,0.003
214,7.568E-7,155.617,101,304,-90,214,0.003
215,7.568E-7,155.226,101,283,-90,215,0.003
216,7.568E-7,155.725,98,285,-90,216,0.003
217,7.568E-7,155.324,99,305,-90,217,0.003
218,7.568E-7,155.773,98,292,-90,218,0.003
219,7.568E-7,155.587,98,287,-90,219,0.003
220,7.568E-7,155.091,99,275,-90,220,0.003
221,7.568E-7,155.551,99,295,-90,221,0.003
222,7.568E-7,155.523,98,282,-90,222,0.003
223,7.568E-7,155.408,98,294,-90,223,0.003
224,7.568E-7,155.533,99,289,-90,224,0.003
225,7.568E-7,155.326,98,285,-90,225,0.003
226,7.568E-7,155.139,102,282,-90,226,0.003
227,7.568E-7,155.351,100,286,-90,227,0.003
228,7.568E-7,155.299,100,300,-90,228,0.003
229,7.568E-7,155.764,98,279,-90,229,0.003
230,7.568E-7,155.285,100,266,-90,230,0.003
231,7.568E-7,155.519,98,287,-90,231,0.003
232,7.568E-7,156.002,100,299,-90,232,0.003
233,7.568E-7,155.965,100,299,-90,233,0.003
234,7.568E-7,155.726,98,277,-90,234,0.003
235,7.568E-7,156.104,100,286,-90,235,0.003
236,7.568E-7,156.409,98,285,-90,236,0.003
237,7.568E-7,156.744,99,294,-90,237,0.003
238,7.568E-7,156.298,99,291,-90,238,0.003
239,7.568E-7,156.550,97,298,-90,239,0.003
240,7.568E-7,156.910,100,300,-90,240,0.003
241,7.568E-7,156.919,99,297,-90,241,0.003
242,7.568E-7,157.006,98,293,-90,242,0.003
243,7.568E-7,156.827,99,284,-90,243,0.003
244,7.568E-7,156.918,98,290,-90,244,0.003
245,7.568E-7,156.833,100,301,-90,245,0.003
246,7.568E-7,156.902,100,289,-90,246,0.003
247,7.568E-7,157.362,96,277,-90,247,0.003
248,7.568E-7,156.841,102,282,-90,248,0.003
249,7.568E-7,157.134,101,283,-90,249,0.003
250,7.568E-7,156.859,98,280,-90,250,0.003
251,7.568E-7,157.360,99,294,-90,251,0.003
252,7.568E-7,157.536,98,294,-90,252,0.003
253,7.568E-7,157.314,99,291,-90,253,0.003
254,7.568E-7,157.263,98,277,-90,254,0.003
255,7.568E-7,158.137,95,274,-90,255,0.003
256,7.568E-7,157.662,100,293,-90,256,0.003
257,7.568E-7,157.837,100,275,-90,257,0.003
258,7.568E-7,158.152,99,290,-90,258,0.003
259,7.568E-7,158.362,95,294,-90,259,0.003
260,7.568E-7,158.396,99,292,-90,260,0.003
261,7.568E-7,158.553,100,301,-90,261,0.003
262,7.568E-7,158.365,100,285,-90,262,0.003
263,7.568E-7,158.785,99,310,-90,263,0.003
264,7.568E-7,158.798,101,292,-90,264,0.003
265,7.568E-7,158.969,99,315,-90,265,0.003
266,7.568E-7,159.698,99,307,-90,266,0.003
267,7.568E-7,159.773,102,323,-90,267,0.003
268,7.568E-7,159.852,102,312,-90,268,0.003
269,7.568E-7,159.097,100,295,-90,269,0.003
270,7.568E-7,159.248,97,300,-90,270,0.003
271,7.568E-7,159.289,100,299,-90,271,0.003
272,7.568E-7,159.370,102,286,-90,272,0.003
273,7.568E-7,159.795,99,312,-90,273,0.003
274,7.568E-7,159.264,97,318,-90,274,0.003
275,7.568E-7,160.086,101,316,-90,275,0.003
276,7.568E-7,160.269,99,301,-90,276,0.003
277,7.568E-7,160.473,101,285,-90,277,0.003
278,7.568E-7,160.359,94,284,-90,278,0.003
279,7.568E-7,160.707,101,300,-90,279,0.003
280,7.568E-7,160.520,98,302,-90,280,0.003
281,7.568E-7,161.655,102,295,-90,281,0.003
282,7.568E-7,161.199,100,306,-90,282,0.003
283,7.568E-7,161.597,101,294,-90,283,0.003
284,7.568E-7,161.297,100,302,-90,284,0.003
285,7.568E-7,161.165,100,287,-90,285,0.003
286,7.568E-7,160.681,95,300,-90,286,0.003
287,7.568E-7,161.023,99,278,-90,287,0.003
288,7.568E-7,161.400,100,284,-90,288,0.003
289,7.568E-7,161.366,97,288,-90,289,0.003
290,7.568E-7,161.961,101,292,-90,290,0.003
291,7.568E-7,161.439,100,293,-90,291,0.003
292,7.568E-7,162.058,102,283,-90,292,0.003
293,7.568E-7,162.121,98,282,-90,293,0.003
294,7.568E-7,162.629,100,301,-90,294,0.003
295,7.568E-7,163.260,96,282,-90,295,0.003
296,7.568E-7,161.815,99,288,-90,296,0.003
297,7.568E-7,162.547,101,280,-90,297,0.003
298,7.568E-7,162.811,96,274,-90,298,0.003
299,7.568E-7,162.874,101,298,-90,299,0.003
300,7.568E-7,163.230,99,281,-90,300,0.003
301,7.568E-7,163.670,96,315,-90,301,0.003
