 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1075.878,474.745,119.025,19.484,135.477,43.636,31.393,71.235,34.139
2,766.487,571.468,76.100,28.033,138.078,47.019,20.756,67.939,47.467
3,1077.488,394.107,191.928,36.001,127.991,40.404,33.955,165.178,36.343
4,532.959,563.636,95.573,33.746,94.980,26.287,25.814,74.050,48.999
5,893.966,432.642,135.820,46.488,124.688,39.313,28.953,63.420,32.341
6,1191.787,552.367,160.109,56.989,146.569,49.445,30.689,74.300,49.130
7,1241.793,532.968,88.748,64.213,148.172,46.975,33.659,66.105,53.051
8,862.373,645.194,60.303,67.934,120.341,42.821,25.642,70.884,47.906
9,781.176,390.687,186.233,66.495,116.403,35.693,27.866,52.915,41.564
10,656.967,346.885,133.747,82.387,106.925,37.090,22.553,72.158,31.932
11,693.138,477.927,112.109,87.379,109.678,34.706,25.429,74.262,40.870
12,711.148,473.018,171.506,95.524,110.988,34.481,26.260,81.800,43.881
13,596.598,529.515,149.032,95.173,108.030,34.985,21.712,55.410,48.351
14,512.836,411.720,88.805,95.863,93.801,28.535,22.883,40.278,38.179
15,1347.791,849.121,58.459,107.821,146.723,47.696,35.979,73.838,76.589
16,578.789,363.605,105.577,116.659,111.424,35.969,20.488,52.406,30.978
17,688.057,406.291,126.246,120.452,108.094,39.264,22.312,77.648,36.287
18,617.274,630.369,81.842,121.360,105.502,38.240,20.553,50.206,63.798
19,721.310,463.248,144.622,127.375,119.793,42.400,21.660,68.737,38.032
20,767.845,423.836,166.907,127.038,114.641,38.225,25.576,75.035,35.688
21,590.460,531.362,186.947,134.575,111.587,35.914,20.933,86.458,44.338
22,1142.083,586.357,209.550,140.567,135.625,46.772,31.090,88.651,47.132
23,825.095,563.059,100.872,141.700,121.471,41.698,25.194,176.088,51.869
24,300.437,492.823,125.502,150.668,70.593,21.182,18.059,21.774,44.324
25,465.697,431.031,149.024,152.615,87.880,28.349,20.916,14.063,35.573
26,649.119,424.929,175.486,157.599,104.243,34.987,23.623,176.334,33.992
27,724.128,801.542,16.978,109.065,116.730,40.472,22.781,162.831,66.146
28,1190.378,590.758,37.170,74.691,183.254,60.974,24.857,84.821,52.007
29,761.707,479.557,55.657,28.799,116.612,41.932,23.129,72.206,41.180
30,966.359,313.122,32.112,31.101,142.753,49.122,25.048,83.113,25.764
31,597.051,327.467,12.985,33.065,103.948,37.008,20.541,97.475,25.371
32,474.904,588.422,114.335,59.088,101.206,31.153,19.409,87.283,45.847
33,810.556,472.546,213.553,64.687,115.022,36.027,28.646,49.512,45.029
34,975.565,555.034,196.343,100.809,130.591,42.496,29.229,93.290,57.085
35,661.243,557.963,218.872,93.073,111.084,38.425,21.911,81.072,48.653
36,688.510,500.376,146.616,16.054,106.679,33.771,25.958,95.005,49.481
37,932.049,435.273,14.322,79.199,142.033,44.382,26.739,98.861,35.165
38,662.752,842.180,17.721,130.646,114.333,40.829,20.668,25.641,58.441
39,263.058,411.075,29.778,139.865,67.235,23.982,13.966,31.183,31.746
