 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,963.038,351.808,120.453,16.219,124.964,38.583,31.780,58.316,25.048
2,574.915,368.824,148.264,13.361,97.589,29.600,24.730,94.950,33.742
3,818.656,392.656,78.479,21.731,129.763,47.087,22.137,65.666,32.889
4,977.426,254.748,33.840,24.703,139.822,49.868,24.956,82.263,15.106
5,784.295,346.588,57.328,22.600,118.883,44.469,22.456,71.018,28.640
6,605.553,262.172,14.246,28.735,105.602,37.707,20.447,97.928,16.208
7,1001.121,291.506,193.282,29.802,124.951,39.069,32.626,161.006,22.256
8,500.058,382.936,97.173,29.212,92.166,25.767,24.710,26.995,33.018
9,859.254,316.474,137.983,41.005,120.487,36.971,29.591,62.588,22.658
10,1082.217,439.716,162.362,50.947,137.117,46.385,29.706,71.224,40.996
11,512.031,420.535,115.777,52.361,95.845,29.467,22.125,89.778,32.737
12,1108.427,394.150,90.138,57.834,140.360,43.138,32.716,70.998,38.370
13,1155.968,462.267,38.565,67.730,166.656,58.323,25.236,84.299,40.804
14,818.152,439.421,61.548,61.177,119.585,43.597,23.894,67.520,34.821
15,742.389,395.405,214.088,58.240,108.085,34.082,27.735,60.819,36.783
16,785.503,342.623,187.755,60.185,116.204,35.688,28.025,57.607,32.375
17,893.312,350.793,14.774,71.266,129.585,40.567,28.038,102.242,25.764
18,627.839,327.645,135.566,75.593,104.791,37.745,21.179,68.658,27.508
19,673.518,430.346,113.652,79.039,107.916,33.980,25.237,61.850,34.740
20,600.622,483.256,220.562,86.375,109.947,38.722,19.749,85.735,42.491
21,165.462,833.905,73.227,77.576,53.601,15.917,13.236,109.447,80.389
22,649.723,449.728,174.644,87.890,106.743,32.647,25.339,92.071,40.101
23,655.558,508.038,151.667,87.678,109.299,35.076,23.797,54.966,42.921
24,935.369,515.726,199.376,93.495,128.357,41.306,28.832,97.473,51.917
25,506.648,346.581,90.013,89.283,94.730,28.982,22.258,45.181,28.120
26,1257.388,632.531,59.782,100.963,139.305,43.975,36.406,81.870,61.567
27,772.272,658.403,18.356,100.261,118.348,42.759,22.996,160.006,55.716
28,650.075,320.537,108.156,107.211,118.774,38.908,21.273,45.212,22.705
29,658.325,396.147,129.260,113.189,104.496,37.399,22.413,77.328,33.173
30,563.596,491.096,83.059,114.607,104.768,36.087,19.885,53.741,47.398
31,751.545,406.535,169.699,117.658,111.129,36.637,26.119,80.006,34.942
32,645.648,474.612,147.896,119.131,110.495,39.114,21.017,74.882,38.951
33,577.129,494.614,190.340,125.089,112.122,35.239,20.853,87.259,41.248
34,1087.952,516.688,212.781,132.391,131.071,44.266,31.293,86.656,40.678
35,717.034,669.388,19.132,122.934,115.140,42.019,21.727,23.273,48.362
36,778.158,484.233,103.463,132.542,120.148,39.437,25.123,179.482,44.531
37,272.365,346.048,31.395,133.583,68.699,24.216,14.321,30.285,20.613
38,400.750,391.743,128.420,141.421,80.580,26.081,19.564,21.695,30.304
39,427.816,413.772,153.560,143.177,84.617,27.781,19.607,22.784,31.679
40,665.419,374.702,178.993,148.107,105.063,34.909,24.270,176.436,28.805
41,618.180,296.026,170.205,13.636,106.281,31.700,24.829,62.576,23.470
