 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,673.568,787.583,68.194,15.016,108.066,33.324,25.736,76.358,81.507
2,808.695,812.300,43.391,18.920,114.125,35.680,28.858,110.115,83.390
3,536.128,953.802,91.559,31.064,94.047,27.472,24.848,2.028,85.230
4,1295.873,758.456,115.334,44.298,162.039,52.866,31.210,63.977,58.352
5,1254.470,496.886,207.243,38.518,144.349,45.382,35.195,156.136,60.768
6,893.362,876.958,144.199,43.228,126.381,41.876,27.163,84.698,84.446
7,921.937,967.142,68.095,53.821,145.233,55.306,21.224,70.323,74.026
8,936.526,961.552,47.627,56.256,135.865,52.889,22.546,76.273,76.821
9,578.537,620.542,8.070,54.568,111.197,43.461,16.949,91.241,49.217
10,670.852,1026.366,87.824,61.654,105.493,30.755,27.773,58.806,80.090
11,1306.589,744.835,188.759,67.949,144.281,45.676,36.421,0.314,69.321
12,1118.187,866.252,127.391,77.901,140.570,44.847,31.746,66.352,56.634
13,1346.282,1181.708,150.611,89.622,160.852,59.710,28.708,61.004,82.635
14,689.113,987.802,103.095,92.662,109.648,38.760,22.637,84.936,70.499
15,1330.737,814.029,77.076,96.375,158.159,53.969,31.395,76.252,79.756
16,969.276,1119.004,50.781,104.282,137.134,48.758,25.311,76.855,69.611
17,1370.932,1015.043,27.789,109.094,182.501,69.961,24.950,82.313,82.114
18,1068.231,968.045,207.605,97.663,134.711,43.666,31.148,30.278,78.793
19,975.012,776.424,174.045,102.683,136.822,43.049,28.837,45.621,79.537
20,843.759,683.923,8.087,112.979,147.818,60.771,17.678,88.443,59.504
21,774.284,628.230,116.223,119.087,114.887,41.318,23.860,64.357,70.184
22,722.216,912.971,92.970,126.463,110.885,37.735,24.369,88.653,71.232
23,990.557,1052.998,211.060,127.037,131.683,39.281,32.107,46.423,83.200
24,722.970,861.609,131.768,132.713,120.225,41.472,22.196,54.683,75.736
25,1167.991,1015.540,182.847,139.897,141.792,48.414,30.717,87.159,91.054
26,907.650,813.206,155.792,135.320,125.013,39.027,29.612,74.931,67.980
27,1371.435,1451.870,45.480,148.002,153.968,55.467,31.481,71.565,99.406
28,554.490,922.775,72.765,137.409,100.027,29.998,23.535,114.256,77.518
29,756.727,1240.605,13.489,154.785,112.180,33.147,29.067,125.840,96.556
30,843.155,662.723,107.229,161.447,131.548,47.672,22.519,78.015,63.228
31,447.889,751.402,88.533,159.926,93.407,33.256,17.148,65.648,69.010
32,827.459,731.553,125.034,170.314,136.214,47.163,22.339,63.693,62.804
33,883.904,606.230,149.336,168.495,124.452,40.961,27.475,68.465,55.054
34,673.518,734.343,169.028,178.009,118.892,38.329,22.374,71.782,64.520
35,1186.303,903.167,191.051,184.965,142.549,51.748,29.189,80.721,75.667
36,701.137,1279.350,15.436,179.837,106.457,36.920,24.180,23.077,94.002
37,1047.253,820.226,80.820,186.891,139.700,49.417,26.983,174.060,85.805
38,608.923,712.368,126.253,196.324,106.037,35.546,21.812,5.685,64.689
39,775.894,692.128,155.840,203.244,113.137,38.187,25.870,179.140,65.882
40,682.825,1025.980,65.465,164.723,117.786,41.540,20.929,43.496,94.754
41,1204.263,693.906,169.626,37.209,144.602,47.932,31.989,80.854,74.330
42,313.618,934.755,145.100,15.848,73.425,22.254,17.943,32.307,89.381
43,465.999,1060.854,120.569,12.732,85.233,25.968,22.849,35.229,91.655
44,849.142,1351.422,216.351,189.895,116.050,41.226,26.225,78.315,89.034
45,890.495,841.563,215.833,156.263,147.556,35.622,31.829,53.098,74.047
46,622.506,488.983,95.858,10.048,114.984,34.363,23.065,9.131,56.247
47,508.861,668.417,19.772,17.231,92.696,31.056,20.862,73.673,58.033
48,1121.507,505.405,25.664,55.398,157.317,59.115,24.155,83.652,58.036
