 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,641.120,541.579,71.398,88.673,110.844,39.308,20.767,56.865,23.650
2,979.590,754.044,48.992,97.042,145.314,53.617,23.262,81.162,34.752
3,406.636,748.543,87.027,99.740,85.973,24.903,20.791,125.075,34.220
4,579.141,899.312,26.437,114.174,108.873,37.496,19.666,155.449,46.699
5,908.555,1091.428,73.394,118.816,131.199,45.732,25.295,4.785,49.408
6,549.510,681.945,171.501,133.990,97.902,32.909,21.260,93.607,33.837
7,475.407,573.341,211.730,141.703,100.408,28.484,21.251,101.750,26.857
8,575.569,697.401,132.077,150.189,102.488,31.548,23.229,138.787,35.233
9,825.296,457.373,158.194,157.771,117.255,33.487,31.379,128.119,15.843
10,404.222,385.132,31.915,160.481,88.940,23.445,21.953,125.754,9.011
11,319.302,593.951,183.236,159.850,75.563,21.176,19.199,76.352,26.406
12,532.003,508.855,205.370,162.287,91.949,30.832,21.970,177.964,23.905
13,546.139,452.616,124.080,168.507,96.857,35.074,19.825,170.381,16.461
14,584.524,561.650,191.422,136.829,98.242,31.226,23.834,80.510,28.298
15,522.344,448.164,191.776,111.230,96.012,29.361,22.652,124.950,20.187
16,533.261,626.165,168.954,108.496,114.641,28.861,23.526,21.849,29.396
17,450.404,452.391,150.079,99.740,94.563,27.766,20.654,77.733,21.691
18,389.683,495.712,127.056,78.101,87.476,27.954,17.749,108.135,20.320
19,397.631,395.371,109.028,150.153,90.286,25.553,19.813,74.527,9.590
20,545.636,517.516,91.263,160.561,95.637,27.409,25.347,118.377,20.210
21,400.448,422.806,89.193,136.172,88.591,27.832,18.319,53.671,12.764
22,465.647,1021.663,28.571,141.364,97.319,32.626,18.172,37.670,52.874
23,380.879,706.255,49.336,140.201,86.624,24.869,19.500,111.724,33.615
24,776.649,423.406,54.977,165.324,122.897,34.464,28.693,166.323,11.945
25,205.456,778.113,73.624,156.930,74.073,17.975,14.554,112.444,33.252
26,819.863,616.339,170.945,82.386,132.141,36.576,28.540,3.537,28.625
27,673.417,651.607,215.670,114.700,105.198,32.477,26.401,111.854,32.818
28,596.246,496.898,199.434,89.020,101.292,28.305,26.821,158.511,23.515
29,637.900,412.050,145.407,69.862,101.442,30.014,27.060,152.122,16.498
30,542.869,307.925,14.540,129.318,105.915,29.627,23.330,4.904,4.457
31,403.920,563.504,67.802,140.214,81.472,24.975,20.592,137.297,22.867
32,405.882,445.433,110.876,108.231,88.450,28.811,17.937,45.712,17.576
33,451.511,622.405,108.734,129.092,102.456,27.746,20.719,51.943,28.290
34,537.688,457.477,131.916,125.805,101.745,29.753,23.009,50.548,18.862
35,490.248,619.153,151.594,129.014,90.376,29.725,20.999,71.929,32.519
36,511.528,555.710,131.080,101.531,96.330,31.199,20.875,63.630,25.295
37,914.642,588.996,104.263,84.171,141.693,36.179,32.189,81.485,29.146
38,1000.769,436.529,22.317,87.006,131.933,37.480,33.998,60.129,18.343
