 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,297.066,703.768,75.369,72.844,68.500,21.217,17.827,118.394,51.871
2,643.082,437.480,177.380,81.255,106.765,32.708,25.034,97.631,30.173
3,670.047,519.648,154.059,80.180,118.108,35.918,23.752,44.947,36.482
4,966.660,498.099,202.840,87.525,128.553,41.593,29.591,99.046,41.020
5,1207.533,698.848,61.487,95.503,135.553,41.772,36.806,88.782,51.064
6,620.242,440.551,132.577,105.445,100.273,35.157,22.463,78.486,29.986
7,672.260,497.907,151.492,110.865,113.929,40.331,21.223,75.128,32.695
8,716.179,431.002,172.777,110.694,110.558,36.666,24.869,70.215,29.910
9,583.216,516.321,192.229,119.192,111.728,33.179,22.381,82.932,35.151
10,990.959,563.330,215.035,124.834,126.698,42.297,29.830,86.815,37.811
11,589.957,444.403,182.588,141.211,99.856,33.295,22.561,178.510,27.015
12,608.923,333.446,137.239,68.719,104.134,35.163,22.049,69.290,20.795
13,755.419,559.925,108.335,125.631,112.218,38.025,25.295,173.878,37.513
14,452.466,446.590,133.732,134.189,92.923,26.063,22.104,8.275,24.383
15,421.074,492.668,158.117,136.413,85.242,27.022,19.840,22.727,29.498
16,647.157,452.778,115.981,73.591,107.794,36.084,22.835,65.031,29.283
17,589.504,344.951,111.667,101.398,127.043,37.981,19.762,45.195,17.896
18,560.829,538.739,87.467,107.068,101.410,37.588,18.998,47.090,38.123
19,477.419,350.814,93.373,83.221,112.231,34.426,17.657,49.278,19.968
20,1144.095,401.480,92.525,51.738,159.995,43.380,33.580,68.259,28.036
21,1.056,366.952,82.289,82.321,5.601,2.174,0.619,46.818,14.286
22,722.970,397.737,62.870,56.344,117.255,41.405,22.232,64.582,24.800
23,1156.219,398.280,40.451,62.436,175.782,58.096,25.340,85.834,27.707
24,902.568,240.230,34.004,21.431,138.403,45.086,25.489,84.565,7.240
25,695.553,601.723,20.786,93.929,117.700,43.492,20.363,155.218,44.438
26,611.790,690.108,21.179,116.777,113.051,39.002,19.972,25.000,44.536
27,884.357,309.256,16.705,66.412,137.633,41.514,27.123,116.428,15.507
28,449.297,447.885,117.506,47.067,98.405,28.723,19.916,78.409,28.004
29,454.227,358.668,96.794,24.789,85.800,26.810,21.572,24.128,23.380
30,794.558,322.324,139.264,35.625,118.607,35.399,28.578,50.387,18.323
31,772.020,363.072,189.622,54.727,129.735,35.590,27.619,47.424,26.280
32,694.697,431.685,215.481,52.791,105.787,32.972,26.826,62.581,30.857
33,1014.150,464.371,163.354,45.232,129.930,43.439,29.726,61.924,34.456
34,684.887,315.657,57.447,19.936,111.229,39.541,22.053,68.356,17.893
35,763.317,349.737,77.863,18.919,134.919,44.390,21.894,62.111,21.868
36,880.232,329.177,120.886,13.675,125.951,36.649,30.581,28.804,18.872
37,466.150,346.905,149.214,11.238,89.111,24.991,23.749,77.867,20.958
38,520.834,297.296,170.229,11.978,95.750,28.482,23.283,57.502,16.614
39,983.815,287.662,194.707,25.325,127.021,38.747,32.328,167.254,14.983
