 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,890.897,430.732,170.400,16.529,123.404,38.421,29.523,77.809,42.735
2,790.232,548.320,146.380,20.569,114.337,37.631,26.737,91.572,54.030
3,1131.468,529.719,118.478,23.036,138.921,44.986,32.024,72.576,37.597
4,827.409,658.520,75.097,31.993,129.645,46.730,22.544,70.087,53.754
5,936.577,372.132,31.158,34.346,133.206,48.645,24.514,87.337,35.537
6,800.595,567.016,53.711,34.105,119.512,43.464,23.453,76.032,48.530
7,588.549,398.839,12.114,38.024,104.278,38.554,19.437,102.982,32.251
8,1098.919,468.076,190.727,41.768,130.157,42.295,33.082,169.502,43.715
9,568.124,672.489,95.143,39.595,96.290,27.070,26.722,75.127,54.025
10,900.506,539.981,134.923,52.211,125.213,39.794,28.812,62.917,38.190
11,1190.278,732.618,158.569,62.533,144.893,50.320,30.118,70.418,60.571
12,563.596,695.565,113.025,65.026,103.132,34.097,21.046,89.277,49.969
13,1195.359,654.381,87.069,70.176,145.897,46.540,32.702,70.427,62.077
14,1212.011,688.122,36.332,80.966,172.995,63.640,24.249,85.084,58.717
15,872.988,566.661,212.828,70.907,117.591,35.327,31.464,52.172,52.198
16,913.385,753.417,59.635,73.862,125.769,44.745,25.991,73.743,54.472
17,822.177,482.019,184.121,72.946,121.991,37.430,27.968,50.827,53.087
18,1002.882,494.158,13.870,85.184,141.488,48.014,26.594,88.148,41.605
19,671.556,425.771,131.803,88.527,110.478,35.689,23.959,71.284,44.618
20,701.539,609.303,109.274,94.831,106.702,32.903,27.147,87.280,47.687
21,718.242,578.973,217.727,100.193,113.513,36.947,24.752,81.449,52.238
22,1041.216,521.917,194.488,107.847,138.027,45.400,29.201,95.585,57.888
23,732.881,514.008,169.372,103.215,110.671,36.156,25.809,86.770,48.366
24,656.263,624.523,146.677,102.295,115.851,37.816,22.096,51.465,56.129
25,516.055,537.869,85.997,102.890,95.432,27.524,23.872,51.038,50.799
26,1340.345,1010.915,57.128,114.605,147.217,49.202,34.685,72.891,87.044
27,725.536,928.309,16.826,117.245,114.849,39.857,23.177,168.776,75.156
28,717.185,467.771,123.721,128.621,113.586,40.959,22.294,80.261,43.049
29,545.133,456.882,103.753,122.751,100.267,32.895,21.100,56.225,42.645
30,643.183,742.268,79.729,129.287,110.699,37.897,21.609,51.523,68.377
31,701.640,503.458,141.301,136.021,121.479,44.043,20.284,70.623,41.041
32,814.228,392.428,163.796,134.679,116.118,37.694,27.503,73.087,33.970
33,580.952,497.101,183.854,142.454,112.942,36.314,20.369,80.781,43.912
34,1180.116,569.724,206.447,149.714,139.857,47.903,31.367,89.964,46.624
35,674.524,986.008,16.791,138.028,120.976,42.129,20.386,26.874,69.332
36,860.713,625.416,97.858,149.001,122.522,41.472,26.425,179.061,57.987
37,325.440,449.369,29.597,146.735,73.438,25.119,16.496,33.854,40.594
38,463.383,459.273,145.124,160.727,91.532,29.750,19.832,12.473,38.856
39,223.668,622.770,120.758,158.176,60.638,19.956,14.270,27.181,58.457
40,674.977,432.115,171.608,165.963,106.562,35.929,23.920,177.712,36.990
41,362.818,610.215,95.037,11.712,79.189,23.413,19.730,7.209,59.456
