PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 1, filenames: A:[1]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[2]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
367,545,-20.24324036,-15.45337963,1
367,577,-20.49242592,-15.81567764,1
367,609,-20.62535286,-15.82747364,1
367,641,-21.47319031,-15.49721336,1
367,673,-23.55712891,-15.11841583,1
367,705,-23.42046547,-14.40695286,1
367,737,-23.74361801,-14.28536224,1
367,769,-27.14814949,-8.953927994,1
367,801,-27.30302238,-8.440151215,1
367,833,-25.77393913,-10.76997185,1
367,865,-25.08999062,-9.350359917,1
367,897,-24.94580269,-7.365430832,1
367,929,-24.84276009,-5.018553734,1
367,961,-25.11015511,-4.030810356,1
367,993,-25.97325897,-3.221658468,1
367,1025,-26.57260704,-2.235448122,1
367,1057,-26.85528755,-1.393127918,1
367,1089,-26.90764427,-0.2447282076,1
367,1121,-26.76647949,0.6197831631,1
367,1153,-25.81892586,1.111801744,1
367,1185,-24.71062851,2.13346076,1
367,1217,-23.93851471,3.65935421,1
367,1249,-22.90382767,5.647507668,1
367,1281,-19.65153122,4.734151363,1
367,1313,-21.1146965,10.74723625,1
367,1345,-20.18382835,12.17384529,1
367,1377,-18.12664604,8.430943489,1
367,1409,-16.72698975,9.721518517,1
367,1441,-15.44912815,11.57618713,1
367,1473,-13.21842098,12.45672989,1
367,1505,-11.83528423,11.56285191,1
367,1537,-12.16237354,11.43590069,1
367,1569,-11.33632278,11.52902794,1
367,1601,-10.61585331,11.4462471,1
367,1633,-9.54883194,11.96516991,1
367,1665,-8.624031067,12.38414001,1
367,1697,-9.078434944,12.74945259,1
367,1729,-8.997514725,12.14477825,1
367,1761,-9.439314842,12.32172966,1
367,1793,-8.887254715,12.3012495,1
367,1825,-7.964980125,12.28686619,1
367,1857,-8.131396294,12.20021534,1
367,1889,-7.274654865,12.22157478,1
367,1921,-6.548443317,11.92309761,1
367,1953,-6.213349342,9.522611618,1
367,1985,-7.325281143,11.61787415,1
367,2017,-19.32403183,-5.721055984,1
399,33,5.965543747,5.680148125,1
399,65,0.04210990667,1.297036052,1
399,97,-1.688246012,-1.994690657,1
399,129,1.576473236,-20.6710453,1
399,161,0.7366213799,1.635118484,1
399,193,-7.268398285,-9.645237923,1
399,225,-7.91230011,-11.02371883,1
399,257,-8.2532444,-11.46906281,1
399,289,-9.563549042,-11.85250473,1
399,321,-12.41575432,-12.92713928,1
399,353,-14.5451088,-14.17297173,1
399,385,-16.17882919,-15.0362854,1
399,417,-17.43397141,-16.66033936,1
399,449,-17.35764694,-16.36181259,1
399,481,-18.00819016,-16.18464279,1
399,513,-19.67402077,-16.33114052,1
399,545,-20.78915596,-16.59346581,1
399,577,-21.41854477,-17.05996513,1
399,609,-21.29303551,-17.1701107,1
399,641,-21.00019646,-16.4061718,1
399,673,-23.30906296,-14.2509346,1
399,705,-23.64664459,-13.86719036,1
399,737,-23.62917519,-13.78826332,1
399,769,-23.07766533,-11.64204884,1
399,801,-17.15153313,-6.451422691,1
399,833,-27.52836037,-11.96818924,1
399,865,-25.67149734,-9.073020935,1
399,897,-25.7256794,-7.877276421,1
399,929,-26.10704994,-6.612895966,1
399,961,-26.82632637,-5.722621441,1
399,993,-28.45008087,-4.718196392,1
399,1025,-30.03819656,-3.552142859,1
399,1057,-29.92606735,-2.21398592,1
399,1089,-29.50669479,-1.030301929,1
399,1121,-28.02960205,-1.278650641,1
399,1153,-26.95196915,-1.599142671,1
399,1185,-26.64721489,1.220088482,1
399,1217,-26.45717049,3.794039011,1
399,1249,-24.54366684,5.871051311,1
399,1281,-22.70730591,5.977967262,1
399,1313,-22.94483566,9.793639183,1
399,1345,-21.2565155,12.5989933,1
399,1377,-19.09788132,10.79071045,1
399,1409,-18.09123039,11.59471512,1
399,1441,-16.4972477,13.22266197,1
399,1473,-14.52367401,14.29588032,1
399,1505,-13.01117611,13.43252468,1
399,1537,-12.05318451,13.25203514,1
399,1569,-11.65174961,12.87922955,1
399,1601,-11.05639935,13.21382046,1
399,1633,-10.12727165,14.33876038,1
399,1665,-8.560242653,13.97859383,1
399,1697,-9.333544731,15.85098839,1
399,1729,-9.620344162,13.86662197,1
399,1761,-9.881049156,13.28181267,1
399,1793,-9.925148964,12.96819115,1
399,1825,-9.24220562,12.7703104,1
399,1857,-8.67689991,13.32422066,1
399,1889,-7.74456358,13.54754448,1
399,1921,-6.839003563,12.53409195,1
399,1953,-5.882087231,10.64336777,1
399,1985,-6.142731667,11.94915962,1
399,2017,-7.278578758,2.107457161,1
431,33,17.18936729,14.46564674,1
431,65,-0.2716353536,3.01632905,1
431,97,0.1090216637,-0.3501543999,1
431,129,-12.88381767,-8.79913044,1
431,161,-6.438842773,-10.63831329,1
431,193,-7.300968647,-10.51320648,1
431,225,-8.71441555,-11.70743275,1
431,257,-10.01944733,-12.94147587,1
431,289,-11.44843864,-13.55225849,1
431,321,-13.45728111,-13.94417477,1
431,353,-15.64681816,-14.44142437,1
431,385,-16.86356163,-15.40219307,1
431,417,-17.70767403,-16.26472855,1
431,449,-18.49656868,-16.48135185,1
431,481,-19.5309391,-17.12171173,1
431,513,-20.74679565,-17.26841736,1
431,545,-21.71550179,-17.57697296,1
431,577,-22.4764843,-18.18622589,1
431,609,-22.32603455,-18.18445587,1
431,641,-22.01398659,-17.83753204,1
431,673,-23.5246048,-15.26530457,1
431,705,-24.64325905,-14.22268391,1
431,737,-24.93743324,-13.5822258,1
431,769,-24.85262108,-11.84941101,1
431,801,-26.54046059,-13.81915379,1
431,833,-26.77103424,-12.02357197,1
431,865,-26.37451363,-10.07921696,1
431,897,-26.72736931,-9.223620415,1
431,929,-26.99369049,-8.023438454,1
431,961,-27.80137444,-7.684170723,1
431,993,-29.09149933,-7.456897736,1
431,1025,-31.01844597,-6.82937336,1
431,1057,-31.44269943,-5.388120651,1
431,1089,-29.48608971,-3.873984337,1
431,1121,-28.40021324,-4.159770966,1
431,1153,-27.88084221,-3.08425951,1
431,1185,-27.79853249,-0.1448725462,1
431,1217,-27.43938828,3.166273594,1
431,1249,-25.90935135,5.381797791,1
431,1281,-25.16543961,7.390208244,1
431,1313,-25.16721916,8.613314629,1
431,1345,-23.26462555,12.15112686,1
431,1377,-19.63009071,12.87742424,1
431,1409,-18.73311424,14.74503708,1
431,1441,-17.46263313,15.74789429,1
431,1473,-14.51794624,17.70523453,1
431,1505,-13.03263283,16.10704994,1
431,1537,-12.01643372,14.90902901,1
431,1569,-11.66050625,14.64019203,1
431,1601,-11.30759621,14.56620693,1
431,1633,-9.862350464,14.96999931,1
431,1665,-10.11570263,15.97822094,1
431,1697,-10.33731174,17.56025124,1
431,1729,-10.36705399,17.38432693,1
431,1761,-9.7491436,14.14470768,1
431,1793,-9.716773987,12.84885597,1
431,1825,-9.379933357,13.16401291,1
431,1857,-8.701161385,13.92579842,1
431,1889,-7.979445457,14.39353371,1
431,1921,-7.18233633,13.2772131,1
431,1953,-7.182751656,13.60349655,1
431,1985,-7.3975811,9.410306931,1
431,2017,-11.01696396,1.527544022,1
463,33,3.172306061,16.27075195,1
463,65,1.717739105,-4.873420715,1
463,97,0.8389453888,0.7711114883,1
463,129,-6.628588676,-10.21943665,1
463,161,-6.456206322,-11.72637272,1
463,193,-8.108135223,-11.64036179,1
463,225,-10.45757484,-12.65206814,1
463,257,-11.65210152,-15.05334854,1
463,289,-12.78342628,-16.04419518,1
463,321,-14.24118996,-15.35611343,1
463,353,-15.95815659,-14.63116455,1
463,385,-16.91759491,-16.25342751,1
463,417,-17.80605698,-17.05648041,1
463,449,-19.12341309,-17.42907524,1
463,481,-20.30658531,-18.09327507,1
463,513,-21.76246834,-18.40192795,1
463,545,-23.07774734,-18.73157501,1
463,577,-23.65390396,-19.47515678,1
463,609,-23.73057556,-19.47182465,1
463,641,-23.72933578,-19.21202087,1
463,673,-23.17236328,-20.19483566,1
463,705,-25.13954353,-17.05771828,1
463,737,-26.78081512,-14.95804691,1
463,769,-28.14971161,-16.62724876,1
463,801,-25.62425613,-16.00055313,1
463,833,-26.13986015,-14.53902245,1
463,865,-27.71347809,-12.95981121,1
463,897,-28.46584892,-11.83076191,1
463,929,-28.45353127,-10.02236748,1
463,961,-28.59695053,-10.16307545,1
463,993,-30.30970764,-12.75584984,1
463,1025,-30.89334106,-12.57507706,1
463,1057,-30.63608551,-10.20013714,1
463,1089,-29.34861374,-8.0627985,1
463,1121,-28.168993,-7.266307354,1
463,1153,-27.85992622,-4.877150536,1
463,1185,-28.04577446,-0.8588645458,1
463,1217,-28.53125381,1.550131321,1
463,1249,-27.35171318,4.88255024,1
463,1281,-27.53161049,6.374866486,1
463,1313,-27.93182755,9.899938583,1
463,1345,-24.48492622,15.39519882,1
463,1377,-21.75393677,17.96209717,1
463,1409,-19.908741,16.85219002,1
463,1441,-17.98349571,17.4252758,1
463,1473,-14.99399567,17.77243233,1
463,1505,-13.05888844,17.02293396,1
463,1537,-12.11552238,16.38706398,1
463,1569,-11.6676712,16.20820808,1
463,1601,-11.20506477,15.66620255,1
463,1633,-11.17534733,15.70448399,1
463,1665,-11.60186577,15.615345,1
463,1697,-12.35725784,15.53165436,1
463,1729,-12.29952908,17.41631317,1
463,1761,-11.64216042,16.71170998,1
463,1793,-10.7453413,14.9500618,1
463,1825,-9.58968544,14.10090256,1
463,1857,-8.002376556,14.48813534,1
463,1889,-7.323155403,14.85521507,1
463,1921,-7.197945595,14.17591476,1
463,1953,-6.933594227,12.98863411,1
463,1985,-7.0402565,13.53356743,1
463,2017,-23.77578354,-5.6303339,1
495,33,0.9071779251,11.11292076,1
495,65,-0.8565138578,0.94575876,1
495,97,-4.174347878,-7.761958599,1
495,129,-4.947019577,-10.77641106,1
495,161,-6.313495636,-12.29444313,1
495,193,-8.237325668,-13.0720253,1
495,225,-11.06557846,-14.57237625,1
495,257,-12.98301506,-17.28644753,1
495,289,-14.33594608,-18.24537468,1
495,321,-15.54071236,-16.27815628,1
495,353,-16.19076157,-16.66314888,1
495,385,-17.13273239,-17.35012817,1
495,417,-18.22324944,-18.30626297,1
495,449,-19.60161018,-18.88150024,1
495,481,-20.82444954,-19.53597641,1
495,513,-22.13583755,-19.87115479,1
495,545,-23.46866989,-19.99167061,1
495,577,-24.29812622,-20.22547531,1
495,609,-24.29881287,-20.72134018,1
495,641,-24.43755722,-20.50800323,1
495,673,-24.69538689,-19.7363205,1
495,705,-25.69876862,-18.53614998,1
495,737,-26.79190636,-17.39510155,1
495,769,-26.84641075,-16.97846222,1
495,801,-26.16962814,-17.05198479,1
495,833,-26.80854416,-16.63249588,1
495,865,-28.75437164,-15.49963951,1
495,897,-30.25506973,-14.72863293,1
495,929,-30.41588974,-14.05581665,1
495,961,-29.81469536,-13.59799004,1
495,993,-32.1950264,-16.57953072,1
495,1025,-31.04634094,-15.0284214,1
495,1057,-29.83647346,-12.91607189,1
495,1089,-29.65272713,-10.54293442,1
495,1121,-28.21938133,-8.693660736,1
495,1153,-27.86668777,-7.40183115,1
495,1185,-24.6596508,-7.297830582,1
495,1217,-9.547258377,5.910263062,1
495,1249,-27.37286377,5.891961098,1
495,1281,-26.40320396,5.718200684,1
495,1313,-25.03423691,13.08383369,1
495,1345,-21.37643814,21.51947403,1
495,1377,-19.50014687,22.17006874,1
495,1409,-17.62713623,21.18223381,1
495,1441,-15.72539711,20.47120857,1
495,1473,-14.5205555,19.41481209,1
495,1505,-13.50948429,17.66584587,1
495,1537,-12.3299799,17.34175873,1
495,1569,-10.81895542,17.82325172,1
495,1601,-11.8550539,17.75954819,1
495,1633,-13.13304806,16.48612785,1
495,1665,-12.64032841,15.70453453,1
495,1697,-11.66182709,15.83579826,1
495,1729,-15.15188026,16.68730927,1
495,1761,-14.16645718,16.8210907,1
495,1793,-11.18354797,18.19582367,1
495,1825,-9.239408493,14.91017532,1
495,1857,-7.666041851,15.11475563,1
495,1889,-6.933503628,15.59799957,1
495,1921,-6.972685337,14.66894531,1
495,1953,-6.909807205,13.11301994,1
495,1985,-6.838511944,11.3283596,1
495,2017,1.010426044,-1.977083683,1
527,33,1.295003414,2.474648476,1
527,65,-6.254005432,-2.906262398,1
527,97,-6.620088577,-9.718482971,1
527,129,-6.110074997,-11.60553741,1
527,161,-7.126893044,-13.09682274,1
527,193,-8.952764511,-14.49343777,1
527,225,-11.29828644,-16.64278603,1
527,257,-13.25940323,-20.14555931,1
527,289,-15.15278339,-20.87792206,1
527,321,-16.53422546,-17.39061546,1
527,353,-17.04445457,-17.73233223,1
527,385,-18.13103867,-18.55864334,1
527,417,-19.12479782,-19.84907913,1
527,449,-20.37493134,-20.70540619,1
527,481,-21.35956192,-21.09137535,1
527,513,-22.21313667,-21.3645668,1
527,545,-23.19132042,-21.54778481,1
527,577,-23.8874321,-21.64543343,1
527,609,-24.26833153,-21.98776817,1
527,641,-24.27333832,-21.72241783,1
527,673,-24.81811905,-20.37632942,1
527,705,-26.4374218,-20.2485466,1
527,737,-27.24495125,-18.69031334,1
527,769,-27.37405396,-17.29425621,1
527,801,-27.54649925,-17.19946098,1
527,833,-28.7129364,-17.26787949,1
527,865,-30.30272484,-17.28784752,1
527,897,-31.41687393,-18.00098419,1
527,929,-31.73751068,-18.40990257,1
527,961,-31.06457329,-17.88093948,1
527,993,-33.03829956,-18.34547424,1
527,1025,-30.42054558,-17.71031761,1
527,1057,-29.04504967,-14.7168932,1
527,1089,-30.13269424,-12.26959991,1
527,1121,-29.16334724,-8.897693634,1
527,1153,-28.13777733,-12.23697853,1
527,1185,-26.90800285,-8.744072914,1
527,1217,-28.80791283,-7.038062572,1
527,1249,-7.856058121,13.0701685,1
527,1281,-22.53586006,12.35911942,1
527,1313,-24.62792778,18.34342575,1
527,1345,-22.63491058,21.14197731,1
527,1377,-18.46084213,23.54441261,1
527,1409,-17.04311752,23.3465538,1
527,1441,-15.20188808,22.19715309,1
527,1473,-14.21660519,20.88374329,1
527,1505,-12.98112106,18.03498459,1
527,1537,-11.16620159,18.00248146,1
527,1569,-11.3237896,19.56507874,1
527,1601,-12.71205521,19.0164566,1
527,1633,-13.04376507,18.02850914,1
527,1665,-12.74704742,17.20728874,1
527,1697,-12.86026001,16.42324066,1
527,1729,-12.69608212,15.8265419,1
527,1761,-10.42264557,16.99789238,1
527,1793,-9.50138092,18.34319496,1
527,1825,-7.585390091,16.81205177,1
527,1857,-6.471030235,16.55679703,1
527,1889,-6.934793949,16.3209877,1
527,1921,-7.143719673,15.23398304,1
527,1953,-7.055238724,13.61424732,1
527,1985,-4.215408325,11.9001503,1
527,2017,-22.41437149,-0.7631664276,1
559,33,10.6436491,1.028055668,1
559,65,-9.859477043,-5.916816711,1
559,97,-7.162956238,-11.65936279,1
559,129,-7.463038445,-12.98816586,1
559,161,-8.170292854,-14.1607914,1
559,193,-10.31063175,-15.79031372,1
559,225,-13.31297874,-18.10608864,1
559,257,-15.61423969,-19.58435631,1
559,289,-16.09273529,-20.76371765,1
559,321,-17.38169289,-19.3521595,1
559,353,-18.34958267,-18.72585869,1
559,385,-19.41348648,-19.92852974,1
559,417,-20.278265,-21.963871,1
559,449,-21.08201408,-22.14622879,1
559,481,-21.94068909,-22.21704483,1
559,513,-22.54668999,-22.69973946,1
559,545,-23.35834885,-23.0351162,1
559,577,-23.87427139,-22.70874596,1
559,609,-24.21615601,-22.87996674,1
559,641,-24.92040825,-23.33340836,1
559,673,-25.69063377,-23.31971741,1
559,705,-26.14051628,-22.65583229,1
559,737,-27.96229362,-19.6866169,1
559,769,-29.62923431,-18.39903831,1
559,801,-30.11123085,-18.45152664,1
559,833,-31.04235077,-18.77723122,1
559,865,-31.75341225,-19.54075241,1
559,897,-31.99900246,-20.50922585,1
559,929,-32.43037415,-21.02389145,1
559,961,-32.28715134,-20.66354752,1
559,993,-31.85906219,-19.93393707,1
559,1025,-30.80853462,-19.6107235,1
559,1057,-28.65906525,-24.06869125,1
559,1089,-30.75943565,-17.39454842,1
559,1121,-31.74805641,-21.9012413,1
559,1153,-26.18791199,-21.25882339,1
559,1185,-25.60473251,-16.86397362,1
559,1217,-4.384250641,12.76248932,1
559,1249,-36.628582,16.47776031,1
559,1281,-38.58312225,20.475811,1
559,1313,-25.19015884,22.00480843,1
559,1345,-20.64053154,21.67460442,1
559,1377,-18.05337906,24.19098282,1
559,1409,-16.70319366,24.01174736,1
559,1441,-15.38359833,24.1696682,1
559,1473,-14.13243103,22.93782425,1
559,1505,-12.96978188,19.86939621,1
559,1537,-12.07100868,20.2672348,1
559,1569,-12.12953091,20.10839081,1
559,1601,-12.8904686,19.22901344,1
559,1633,-13.00362587,18.83616257,1
559,1665,-12.88460255,18.43858337,1
559,1697,-12.62608433,17.48265648,1
559,1729,-10.88340759,16.30700493,1
559,1761,-9.409795761,17.67586327,1
559,1793,-8.98211956,18.83075714,1
559,1825,-8.037755966,17.97105408,1
559,1857,-7.169757366,17.7408905,1
559,1889,-6.613395214,17.21541977,1
559,1921,-6.732533932,16.16853905,1
559,1953,-6.399697304,14.94072914,1
559,1985,-5.199826241,14.18190193,1
559,2017,-6.528811455,-0.3190813065,1
591,33,-10.4225235,0.4892272949,1
591,65,0.2207913399,0.2883911133,1
591,97,-7.553185463,-12.73590755,1
591,129,-8.101015091,-14.00670433,1
591,161,-8.886629105,-15.5589447,1
591,193,-11.28807449,-18.78949738,1
591,225,-13.1055584,-20.20697403,1
591,257,-15.3149147,-21.33016205,1
591,289,-16.14967918,-21.74728203,1
591,321,-17.63563728,-21.22969818,1
591,353,-19.2934742,-20.52841949,1
591,385,-20.17041397,-21.57044601,1
591,417,-20.73026085,-23.23713875,1
591,449,-22.21449852,-23.73093414,1
591,481,-21.88462257,-23.2685051,1
591,513,-22.54536629,-23.94348907,1
591,545,-23.89948654,-24.32249641,1
591,577,-24.48495483,-23.79750443,1
591,609,-24.67638779,-24.13026047,1
591,641,-25.82052803,-24.63440704,1
591,673,-26.94215393,-25.09985352,1
591,705,-27.73133087,-24.06726456,1
591,737,-28.41052246,-22.44526291,1
591,769,-30.55084991,-21.30553436,1
591,801,-31.49123764,-21.20420074,1
591,833,-31.72035027,-22.5799408,1
591,865,-31.65883064,-23.26130676,1
591,897,-31.81646347,-23.24287796,1
591,929,-32.63946533,-23.63259506,1
591,961,-33.29259109,-23.12387276,1
591,993,-32.50244904,-22.14098167,1
591,1025,-30.28162003,-26.11496925,1
591,1057,-29.73001099,-25.57292557,1
591,1089,-31.15906525,-22.07390976,1
591,1121,-33.55284119,-20.61615944,1
591,1153,-25.80844879,-20.9504776,1
591,1185,-41.47503281,-0.9353153706,1
591,1217,-9.658956528,-9.797384262,1
591,1249,-26.14696503,-8.04268837,1
591,1281,-9.924814224,31.85822678,1
591,1313,-9.213441849,37.03533173,1
591,1345,-0.5293178558,28.77521706,1
591,1377,-31.92432976,35.6855011,1
591,1409,-15.54395771,25.01832581,1
591,1441,-14.48148918,25.94960594,1
591,1473,-13.37165546,25.50719643,1
591,1505,-13.55153179,23.60038567,1
591,1537,-13.25711441,21.85671806,1
591,1569,-12.71277523,20.63697052,1
591,1601,-12.5033102,19.56284332,1
591,1633,-12.51502228,18.81642151,1
591,1665,-12.56211376,18.81110001,1
591,1697,-12.12183475,17.69225883,1
591,1729,-10.73908138,16.32708931,1
591,1761,-8.840216637,18.41468811,1
591,1793,-8.101586342,19.55127716,1
591,1825,-8.701738358,17.91409492,1
591,1857,-7.204720974,18.50396347,1
591,1889,-5.929893494,17.61830139,1
591,1921,-5.949671268,16.63014984,1
591,1953,-5.60613966,16.12757874,1
591,1985,-5.292108536,15.70681477,1
591,2017,-11.01008797,-0.6575756073,1
623,33,-5.00456953,0.1140089035,1
623,65,-6.368933201,-11.62264824,1
623,97,-7.356471062,-12.78499985,1
623,129,-8.266399384,-15.10960579,1
623,161,-8.934703827,-18.31721878,1
623,193,-10.14747429,-20.53523827,1
623,225,-11.71029949,-21.51237679,1
623,257,-13.3855505,-22.12041664,1
623,289,-15.14244843,-23.13702965,1
623,321,-16.97145844,-22.98584366,1
623,353,-18.94762993,-23.83609962,1
623,385,-20.53641319,-24.24646187,1
623,417,-21.33487701,-25.45603943,1
623,449,-21.96862984,-25.96186066,1
623,481,-21.76199913,-24.59244728,1
623,513,-22.8975029,-25.21683884,1
623,545,-24.25926781,-25.92419815,1
623,577,-24.83176231,-25.7648983,1
623,609,-25.17613411,-25.95117569,1
623,641,-26.44111252,-26.08851242,1
623,673,-27.86625099,-26.01258659,1
623,705,-29.52637863,-24.96482086,1
623,737,-31.17443466,-23.541399,1
623,769,-31.95721436,-23.43030167,1
623,801,-32.14271545,-24.16376114,1
623,833,-32.48729324,-25.75258255,1
623,865,-32.51994705,-26.12369347,1
623,897,-31.99514008,-26.13554955,1
623,929,-32.26052094,-25.92121315,1
623,961,-33.75361252,-26.5346508,1
623,993,-33.23901367,-27.17403603,1
623,1025,-31.99383163,-28.79394531,1
623,1057,-32.53953552,-28.76108742,1
623,1089,-33.94202423,-15.99299908,1
623,1121,-26.43894005,-24.91934204,1
623,1153,-36.32633209,12.53616619,1
623,1185,-30.81454277,20.16638947,1
623,1217,-27.4818573,-9.854375839,1
623,1249,-5.395971298,11.62371445,1
623,1281,-8.294616699,33.08312607,1
623,1313,-15.80822659,39.79869843,1
623,1345,-0.3488798141,36.32039642,1
623,1377,-8.827512741,38.63911438,1
623,1409,-9.36995697,38.63412476,1
623,1441,-4.604613304,6.823278427,1
623,1473,-10.75218201,31.04820633,1
623,1505,-11.87257481,26.92390442,1
623,1537,-12.01584148,24.19395828,1
623,1569,-13.08527374,21.04745293,1
623,1601,-12.36317348,20.04576302,1
623,1633,-12.05369568,19.200737,1
623,1665,-11.81934834,19.63161469,1
623,1697,-12.66148758,18.86240005,1
623,1729,-10.45240879,18.41271782,1
623,1761,-7.871850014,18.96460724,1
623,1793,-6.101492882,18.46068573,1
623,1825,-5.812160969,18.75274658,1
623,1857,-5.713700771,20.31456566,1
623,1889,-5.956150055,17.65270042,1
623,1921,-5.58501482,17.08483696,1
623,1953,-4.996841908,17.12253189,1
623,1985,-4.992070675,16.77599716,1
623,2017,-8.241374969,-2.386899948,1
655,33,1.115159988,0.2511472702,1
655,65,-6.091380596,-12.83273506,1
655,97,-7.140532017,-14.0956192,1
655,129,-8.335728645,-16.3355751,1
655,161,-8.610462189,-19.47063255,1
655,193,-9.475013733,-21.30043793,1
655,225,-10.72642231,-22.01015854,1
655,257,-12.57705307,-23.04246902,1
655,289,-14.90459442,-24.58747673,1
655,321,-16.52190208,-25.42320251,1
655,353,-17.92461205,-27.07135391,1
655,385,-19.95313644,-26.17429352,1
655,417,-21.01353836,-25.89624786,1
655,449,-20.46905518,-26.66355133,1
655,481,-21.79547691,-26.9044075,1
655,513,-23.42856407,-26.90747452,1
655,545,-24.65687943,-27.28248024,1
655,577,-25.42861748,-27.51382256,1
655,609,-26.42260361,-28.27041817,1
655,641,-27.10266685,-28.47441483,1
655,673,-28.4084301,-27.09543991,1
655,705,-30.67069244,-26.01266861,1
655,737,-32.28977966,-24.94215012,1
655,769,-32.66382599,-25.10232735,1
655,801,-32.74520874,-26.52798653,1
655,833,-33.33000183,-27.81778145,1
655,865,-33.7946701,-28.39022446,1
655,897,-33.3959198,-29.49606133,1
655,929,-32.34189224,-30.75901413,1
655,961,-31.75361252,-31.47075844,1
655,993,-32.37094879,-33.46517563,1
655,1025,-32.41822815,-34.54489136,1
655,1057,-31.75349045,-34.7472229,1
655,1089,-25.22447014,-31.89244461,1
655,1121,-26.47897148,-9.647878647,1
655,1153,-30.57910919,16.41127586,1
655,1185,-9.191991806,0.8301515579,1
655,1217,-16.01486969,7.666060448,1
655,1249,-10.36422634,12.9875412,1
655,1281,-14.12589741,-3.293621063,1
655,1313,-3.215835571,9.881351471,1
655,1345,-2.506104469,6.188364029,1
655,1377,-9.977275848,4.343521118,1
655,1409,0.3078660965,21.72128105,1
655,1441,-2.293611526,23.40625,1
655,1473,-9.233686447,36.95903397,1
655,1505,-10.09301186,29.0918045,1
655,1537,-10.62082386,26.09499168,1
655,1569,-11.41008282,23.14729309,1
655,1601,-11.59400558,22.13573265,1
655,1633,-11.30898952,21.33283043,1
655,1665,-10.93650246,20.80554581,1
655,1697,-11.04693985,19.99694061,1
655,1729,-10.72499084,19.68709183,1
655,1761,-9.835226059,19.07248878,1
655,1793,-8.085428238,18.50352478,1
655,1825,-6.116790295,18.0132618,1
655,1857,-6.519247532,18.31390381,1
655,1889,-6.398186207,17.77659798,1
655,1921,-5.902044773,17.50087738,1
655,1953,-5.490561485,17.63482285,1
655,1985,-5.348595142,17.38023949,1
655,2017,5.631258965,-0.1780328751,1
687,33,-0.7445635796,1.168544769,1
687,65,-6.564864635,-13.88485718,1
687,97,-7.308637619,-15.71812057,1
687,129,-8.112579346,-17.76794815,1
687,161,-8.961894035,-19.55464745,1
687,193,-9.810393333,-21.25396156,1
687,225,-11.07893467,-22.54206276,1
687,257,-12.91659641,-24.31788254,1
687,289,-14.66505527,-25.72708511,1
687,321,-15.75440788,-27.04162598,1
687,353,-17.48091125,-27.74823189,1
687,385,-19.37321281,-27.006073,1
687,417,-21.20724678,-27.15156746,1
687,449,-21.5814476,-28.07435226,1
687,481,-22.4866581,-28.4157753,1
687,513,-23.94117928,-28.71958351,1
687,545,-25.97984314,-29.46933174,1
687,577,-26.32192039,-28.83512688,1
687,609,-27.22037125,-29.01770592,1
687,641,-28.27260208,-28.938591,1
687,673,-29.7817688,-28.58568001,1
687,705,-31.2019043,-28.09638786,1
687,737,-32.50536346,-26.92208099,1
687,769,-33.07499695,-27.99329185,1
687,801,-33.46668243,-29.5515995,1
687,833,-33.95716476,-30.37935638,1
687,865,-33.91110992,-30.52391624,1
687,897,-34.63552856,-32.29333878,1
687,929,-32.64152527,-32.36004257,1
687,961,-30.76491165,-32.17492676,1
687,993,-32.42516708,-35.46761322,1
687,1025,-31.23528099,-35.4186058,1
687,1057,-29.68509293,-17.10340309,1
687,1089,-29.54350662,-29.57484055,1
687,1121,-30.9776535,-14.45606613,1
687,1153,0.5140628815,7.768130302,1
687,1185,3.24912262,6.398918629,1
687,1217,-24.80535889,27.33177948,1
687,1249,3.927978516,24.95692825,1
687,1281,-13.21858597,-1.742170334,1
687,1313,-12.05266571,1.04050827,1
687,1345,1.225346565,4.995540619,1
687,1377,0.1796007156,9.172679901,1
687,1409,0.2043132782,19.12249756,1
687,1441,-2.013378143,22.24266624,1
687,1473,-3.031703949,35.24842834,1
687,1505,-6.414620399,28.07573128,1
687,1537,-9.535077095,27.69801903,1
687,1569,-10.49794197,26.44054031,1
687,1601,-10.34603977,25.23590851,1
687,1633,-10.50466919,23.18823624,1
687,1665,-10.61415577,21.3669281,1
687,1697,-10.32869148,20.599823,1
687,1729,-10.53251743,20.29562759,1
687,1761,-10.0950222,19.4898243,1
687,1793,-8.340764046,18.8300724,1
687,1825,-7.275465012,18.27847099,1
687,1857,-6.770620346,17.71463585,1
687,1889,-6.298323154,17.44765282,1
687,1921,-6.188616276,17.36010361,1
687,1953,-5.716643333,17.60821533,1
687,1985,-5.425892353,17.16564369,1
687,2017,-16.79535484,-0.0928478241,1
719,33,1.7175107,0.8957195282,1
719,65,-7.041988373,-16.03993797,1
719,97,-7.619892597,-17.85662842,1
719,129,-8.33032608,-19.3396759,1
719,161,-9.142678261,-20.50076103,1
719,193,-10.00172901,-22.05966568,1
719,225,-11.09039783,-23.5682373,1
719,257,-12.57513332,-25.25780296,1
719,289,-14.37252045,-26.7539711,1
719,321,-16.03401756,-27.38301659,1
719,353,-17.56016922,-27.73430634,1
719,385,-19.60119438,-27.9572506,1
