id,xc,yc,zc,area,perimeter,euler_alpha,euler_beta,euler_gamma,ellipse_x0,ellipse_y0,ellipse_z0,ellipse_a,ellipse_b,ellipse_sigma,eccentricity,proj_direction,n_neighbors,curvature_mean,curvature_gauss,curvature_k1,curvature_k2,uncorrected_area,uncorrected_perimeter
36,804.776827195467,619.643399433428,16.9699565525349,11551.2168581377,504.700726038702,-2.82529148141089,3.07958990306796,-1.28658593546762,815.352361537605,609.738942027143,16.9699565525349,101.678803454023,38.8840996441937,-0.57347831557124,0.923988232808049,-0.964700949644576,29,1.20262663521089e-05,-1.93308861388441e-09,5.76082770170222e-05,-3.35557443128045e-05,11475.6158,503.829925585874
37,876.590936170213,669.680936170213,16.9356222645011,20799.6549483397,650.428087883191,-2.1088773552756,3.08524651458541,-1.65841157384981,885.973879402655,673.026810471835,16.9356222645011,123.757905050758,54.9534657075613,3.1305241332898,0.896006941146075,-0.439241417525852,37,8.2146259595699e-06,-1.66159981726324e-09,4.97968324536808e-05,-3.3367580534541e-05,20321.708,649.460393538756
38,925.943587521664,764.241871750434,15.8492844758506,26278.1344275173,735.409552798946,-1.76299455675811,3.07883844647422,-1.76146349508744,924.670712685396,766.307547244511,15.8492844758506,158.435158517057,53.4240049004122,0.0168644793785011,0.941433782605852,-0.0180596346262414,36,8.54668162526321e-06,-8.36781918794735e-10,3.87100316646462e-05,-2.16166684141198e-05,26205.9259,734.219281017271
39,886.809,860.445069767442,17.8197367092025,20243.7623739923,554.065336116091,-1.41402311327957,3.07186515652023,-1.42157848385568,887.225759886397,856.387751569174,17.8197367092025,98.3653819675999,67.3261375841766,-0.00702303395739183,0.729060262894554,0.0142366995513755,33,2.43439698282162e-06,-3.72598760064832e-10,2.18901171888382e-05,-1.7021323223195e-05,20195.06335,553.156918849021
40,903.163555555555,1018.40688888889,16.6416254209727,22784.2772364903,655.777803238956,-1.44393938225112,3.12657857938723,-2.31181493163652,911.258544572656,1018.92055691524,16.6416254209727,118.055519785835,65.1470093351373,0.00207847068812998,0.833954203691706,0.86585319360981,40,1.30861522154503e-06,-4.26339781272929e-10,2.19980389706732e-05,-1.93808085275831e-05,22756.5063,655.42942372417
41,915.888312236287,94.7246202531645,24.850481109427,23663.953447566,639.243513720996,1.07217028707799,3.08943892512823,-0.125307091231162,911.482210904329,92.2173477490402,24.850481109427,102.509967273645,76.5162929583007,0.0078812115343101,0.665466367926577,1.18943796382916,33,-4.92708149838224e-06,-1.26112655327179e-10,7.33622912391218e-06,-1.71903921206767e-05,23252.8362,638.850009182221
42,941.301047040971,489.477132018209,13.5992326892631,46868.8803561338,884.989775542322,0.360064041474032,3.12212922968272,-2.73491783852837,940.833634776508,492.800380597145,13.5992326892631,150.853436438881,99.0401017535482,2.36659797062066,0.754298210416274,0.728320285939261,51,1.52462290421631e-05,-2.62040051844818e-09,6.86582877785035e-05,-3.81658296941773e-05,46626.46065,884.712866438247
43,967.833103448276,314.621960072595,20.233369776703,32968.2356960885,787.634960786427,-2.35965625228224,0.0624162945434167,0.494587136660618,976.275338114874,314.46716168402,20.233369776703,128.628486736942,85.9612228258545,-0.894910968472074,0.743900212331815,0.382311656387903,43,1.33610024467766e-06,-1.58569739716597e-09,4.1179325026688e-05,-3.85071245373326e-05,32527.17765,786.935451406093
44,965.898028747433,1177.59336755647,20.0068138077271,21398.1477199092,625.437694693812,2.76691499387783,3.10304613851488,2.29476588741712,965.77950033499,1178.01446426517,20.0068138077271,106.188220427845,67.4216211329432,0.0940237874085617,0.772573274033768,0.377754566804989,26,-7.20671566040284e-06,-3.90573326286399e-10,1.38292078252988e-05,-2.82426391461045e-05,21268.24865,625.184096504568
45,1001.79802168022,949.325338753388,12.6895665735048,15664.609067623,520.921168352969,-2.21005673477999,3.10370294281607,-2.22996319656102,1006.19513507302,944.074467381655,12.6895665735048,89.3941916945392,59.4763309905218,-0.00115647194393161,0.746552445894449,0.0214107845320762,34,9.55460394351804e-06,-4.79981184405972e-10,3.34558934677982e-05,-1.43466855807621e-05,15651.229,520.653748565815
46,1070.00581395349,206.244031007752,28.4795261627834,25635.4524714384,698.412003464459,-2.34776559935883,0.0457813738546162,0.282492733189044,1069.10564283655,203.678587070791,28.4795261627834,101.744708860654,91.701660956654,2.628390681605,0.433212745859656,0.563351074736315,50,-1.76616493935865e-05,-4.35064310162182e-10,9.66961785592384e-06,-4.49929166430968e-05,25605.6449,697.90940750193
47,1075.25715447154,670.130955284553,10.3522549881533,25638.5450407791,709.096444271613,-0.680839776260739,3.12189815338397,-2.68823034090705,1071.11172077927,672.843572250686,10.3522549881533,111.284197341714,79.8086576790798,2.31034510880659,0.696907790400967,-0.30302104945707,42,3.09833959588157e-05,-9.20236240553246e-10,7.43447504774882e-05,-1.23779585598568e-05,25563.186,708.944451340459
48,1059.11518018018,859.974797297297,9.71888836165637,18078.8608954347,573.39351478131,-2.10884202126309,3.11671759656,-1.03099342300947,1061.46407583732,856.641460217141,9.71888836165637,88.8129215735743,68.2432060255527,2.05324408960223,0.639978565854791,0.0106376477212841,38,2.17569745944844e-05,-1.99931389218895e-10,4.77049481709303e-05,-4.19099898196149e-06,17883.9815,573.195781279185
49,1050.50367483296,63.7311581291759,31.2142986573593,20447.4389208279,568.397074070798,1.1828520266855,3.09982444239785,1.57128188583801,1050.0749842388,61.7560230394838,31.2142986573593,89.8956241727917,75.7077289969885,3.06942730572427,0.539206348028962,-0.316202154502898,24,-2.52618935170485e-05,4.28873765531729e-10,-1.07950521708884e-05,-3.97287348632085e-05,20429.31935,568.126779788625
50,1110.25362815884,1140.04059566787,19.7920833251588,30643.638327679,721.29841107479,-0.192488474993028,0.0404447554216758,0.889200172033729,1114.67428248931,1141.0584263717,19.7920833251588,132.870863323251,75.2956295105499,3.1259898695214,0.823936061117184,0.680706175701194,44,-8.27008008949322e-06,-2.84302546828102e-10,1.0510142792963e-05,-2.70503029719495e-05,30610.67075,720.948762317375
51,1106.98830734967,440.286391982183,17.7172553354664,25554.9623354981,634.470580503116,-2.92773552968773,0.0580792639564308,1.74491125628768,1109.13062088779,439.152148701196,17.7172553354664,103.14461516245,81.6077457441646,2.72405300681135,0.611560920996417,1.54083368421068,37,1.37950378019639e-05,-2.17470984765873e-09,6.24264362562172e-05,-3.48363606522893e-05,25505.35405,633.831530980719
52,1137.61117924528,1019.19955188679,14.9056538553332,21053.3839904748,582.822091885598,2.85276167531387,3.08504551179322,0.348508347972524,1134.92785776926,1019.16705980759,14.9056538553332,103.54396681458,67.3579938558332,2.36192956315568,0.759484387760553,0.141716738211573,34,9.13263868221145e-06,-3.51200650695086e-10,2.99798384940545e-05,-1.17145611296316e-05,21019.35165,582.463208256329
53,1186.1884295612,746.810323325635,8.61994791839956,17534.7408748073,575.853406874154,0.370923427828403,3.13133569893371,1.71401613021371,1182.60132057832,750.887324314751,8.61994791839956,91.2142483360712,67.2960383244404,2.8780164929457,0.675041354542543,-1.07951027138141,30,4.20077809781692e-05,2.99789331432367e-10,8.0281327080895e-05,3.73423487544353e-06,16738.32325,575.824934078192
54,1190.60680798005,556.26506234414,12.8896655991415,17710.1830736865,540.304803525876,-2.93438404020946,0.0375914695154717,-1.66710888585524,1192.98936119617,562.993265149252,12.8896655991415,89.8170855771731,67.0206891088489,0.0178233714479066,0.66573206885606,-1.44213216310494,24,3.30113303446301e-05,-1.15483591566392e-09,8.03883695808067e-05,-1.43657088915465e-05,17679.0075,540.063016274239
55,1187.90498783455,898.497128953771,10.2954958323995,14856.296170347,521.106007102541,-0.485144734880733,0.0380328901966856,1.82486507515208,1189.08991991629,900.082052656965,10.2954958323995,84.7946691813034,60.0284925145704,0.106316324900124,0.70628493908145,1.4462754470193,23,2.92751533026793e-05,1.64641105861904e-10,5.55885243340288e-05,2.96178227132967e-06,14843.77785,520.818473752493
