LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID3169,3169,10,53326.0,1836.9096483084356,566.6954105985727,0.0,0.0,0,130.27588290428295,1,,17.989816395041352,18.0,0.0,19.0,959235.0,0.41037442654798295,0.5555208239416486,31.31128935381637,-0.2356586114360699,-1.3259442572650657,163.6956847873055,105.82170706738447,-0.8272306202474048,1.5469008138667468,53318.5,929.6119253985497,0.7753261183633584,0.9558969853975996,4.025897605598902
ID3137,3137,10,48142.0,1766.81866435452,567.710346510493,0.0,1.0,1,123.8026594406549,1,,24.988307372793354,25.0,0.0,26.0,1203187.0,0.5001488293508788,0.30175203679021634,23.16271816059608,-0.7870851538039384,-2.6335256067760877,159.63051715487833,100.87743923472208,2.3338002667088342,1.5824203941522479,48151.49999999994,935.8393699969665,0.6909029728435212,0.9009205381031665,4.264777726194782
ID3333,3333,10,50826.0,1745.6940280892245,587.788780046422,0.0,2.0,2,127.2094257270724,1,,23.979717899789506,24.0,0.0,36.0,1218961.0,0.748727925974289,0.38610032251470844,17.842492936005478,-3.7971103691769725,0.788772145067764,163.2753622391961,103.69193526175883,2.534028365521585,1.5746196830739585,50837.99999999999,909.4788437817383,0.7723481645798885,0.9832983569142094,4.033651493872857
ID3499,3499,10,55949.0,1752.7961646014062,624.5590661508727,0.0,12.0,12,133.47049087801756,1,,4.004699617597655,4.0,0.0,29.0,224111.0,0.4375506209870337,-0.5449322545574138,-21.91987622964206,0.2568417466606397,0.3954062512038598,167.86948623090788,108.56190145653348,-0.4759965273023085,1.5463020081508083,55965.5000000001,959.7298568373856,0.7635407859335194,0.9477967077631776,4.056848706297909
ID3469,3469,10,53727.0,1748.2207036099112,624.3645197129947,0.0,11.0,11,130.7459908663142,1,,11.99582883319057,12.0,0.0,16.0,644200.0,0.21311820970678683,0.20474581176149995,19.131952686722244,-2.582618038682453,0.21406629765126176,163.4554607980275,108.96701814408155,-0.52413057993176,1.5000452759191654,53704.000000000065,912.7408644408606,0.8100680595380705,0.9802504289417018,3.9386208692429117
ID3470,3470,10,54989.0,1747.6182500590705,623.1835426549617,0.0,10.0,10,132.33703800503457,1,,12.993638214337647,13.0,0.0,16.0,714858.0,0.25120895995520826,0.274656792784816,22.29064935946807,-1.7904934715334562,1.1519993038213023,161.10191809858546,110.81067180869833,2.566111748061225,1.4538484016838116,55018.99999999996,919.7326094130659,0.8173336643169402,0.9857650926747107,3.9210758054015677
ID3278,3278,10,58470.0,1740.2290741802028,625.535962443724,0.0,6.0,6,136.40617743317347,1,,11.994594317190414,12.0,0.0,16.0,701168.0,0.22858130942201632,0.20821997061300107,18.086361797906882,-2.0043815962853926,0.3866847503233755,170.26336604576338,111.95756981571941,2.5292569549255,1.520784760923397,58454.50000000002,951.3841185529243,0.8115513773026303,0.982106704525408,3.9350198043874323
ID3185,3185,10,58385.0,1743.067616405039,597.4399869257536,0.0,3.0,3,136.32447890931965,1,,7.995683601109931,8.0,0.0,10.0,466804.0,0.1668319376478716,0.26107156607402937,19.843864038862833,-7.497884102416621,4.099515320525866,185.22072913509854,106.43509257513627,2.585918598635682,1.7402223707781785,58384.500000000044,1034.7035684594225,0.6852918005759758,0.9498897737718527,4.282202140474056
ID3411,3411,10,56844.0,1741.2346790981323,627.2809892397455,0.0,8.0,8,134.5151496305066,1,,11.994511294067976,12.0,0.0,16.0,681816.0,0.25075883720513387,0.23532788957251669,18.22415748323696,-1.2734977647579904,-0.5850015867310796,167.40858393488872,112.07615961721618,2.5895892571938757,1.4937037859492543,56845.000000000015,926.8850378309012,0.8314772893018665,0.9851392920584032,3.8875835541713992
ID3157,3157,10,54276.0,1742.924906096149,604.6603014751274,0.0,4.0,4,131.4289292301839,1,,5.010944466963924,5.0,0.0,26.0,271964.0,0.4988055119454151,-0.20351838314127377,-5.133886093683131,0.1957781438235784,0.24319799102163822,162.29121926891983,107.45010452512597,2.5631574473797194,1.5103867975388512,54266.500000000044,912.9689461580566,0.8181438398518671,0.9857406246877931,3.9191338812692167
ID3127,3127,10,63660.0,1743.7780771345535,621.2017856675307,0.0,5.0,5,142.34470768184252,1,,5.0137747969905915,5.0,0.0,30.0,319212.0,0.6011920156224106,-0.4681081667278263,-14.67927174522518,4.0280905199151045,4.907412685297872,166.12480757113028,131.40195514356753,-0.4896430247096904,1.2642491307654071,63655.0,1027.694631971572,0.7573806588476433,0.9535972435489309,4.073313408477827
ID3228,3228,10,56009.0,1741.2423829642796,623.9423761161678,0.0,7.0,7,133.4836070233606,1,,9.994926487664577,10.0,0.0,13.0,559486.0,0.20966018850059745,0.254345710049022,19.333068784195163,-3.2245464384394587,0.0445497729101208,162.8295171590702,114.70201354113559,2.6163725172051064,1.4195872603463466,55976.50000000001,936.6818248169037,0.8017360600530791,0.9776529970658097,3.9590339251749165
ID3484,3484,10,54220.0,1747.453516830855,629.1739137118892,0.0,9.0,9,131.35564582643016,1,,9.99614440939362,10.0,0.0,13.0,541861.0,0.18899520027754144,0.2652740156344547,22.177973727505062,-2.7551522270246718,2.5854036193278267,160.5591495848745,109.41645918902702,-0.48491338657854377,1.467413136697229,54206.000000000015,933.2336171858507,0.782125553685709,0.9652409273834542,4.008359766496688
ID3108,3108,11,78588.0,795.6797137779361,1260.8157286404453,0.0,0.0,0,158.1613702062724,1,,1.0098610545602607,1.0,0.0,16.0,79367.0,0.3750593457422985,-0.7299368380781677,-14.554978280520865,6.89421151542573,-1.5327497527790748,247.0997302656724,109.79118000143306,-0.06702631476941517,2.25063370538915,78586.99999999999,1391.3346748144434,0.5101493724598452,0.8600304234107048,4.963136888200675
ID3168,3168,11,37052.0,767.3477150737197,1157.0450078961221,0.0,1.0,1,108.58780902499707,1,,29.952189406619514,30.0,0.0,30.0,1109489.0,1.121976000648156,0.44337377535715095,16.40084383098567,1.8481233258592997,0.7824593891160683,159.69382993670408,79.43250104037072,3.0787374624085624,2.010434366853706,37043.499999999956,970.8603145919534,0.49386514858022784,0.8346702417701258,5.044298079967569
ID3386,3386,11,33811.0,747.4995367701049,1114.1006761185276,0.0,2.0,2,103.75644320079061,1,,38.949353989888536,39.0,0.0,39.0,1317384.0,1.3517471111988482,0.5494796187972757,20.436217898369616,4.054593753472293,0.602877444731103,137.45498633717537,81.52208924080574,3.045374277730709,1.6861072577660647,33820.49999999999,780.879239136008,0.6969829186127422,0.9310914421793054,4.246135653249494
ID3328,3328,12,36667.0,871.1109792797462,1063.6551018738237,0.0,6.0,6,108.02867840141488,1,,22.990480346962713,23.0,0.0,29.0,842854.0,0.5233155671207952,0.09895412342017086,7.911680123720462,0.35073178988004194,1.2567762700887584,135.12751469586487,87.7204760631734,0.39670631218885966,1.5404329839540598,36663.000000000015,755.5693647928587,0.80702907479874,0.9810023278837667,3.9460296244662985
ID3233,3233,12,33000.0,915.7794457741287,1060.1248926995283,0.0,3.0,3,102.50099713304438,1,,14.990394230477865,15.0,0.0,20.0,494698.0,0.4066848594185259,0.1361777187110303,8.835778743271378,0.6140503017917859,-1.5272388457831745,114.2270495381179,94.50087351154433,0.7293243532331176,1.2087406739596307,33006.99999999998,720.8652296281621,0.798192717092648,0.9805564220251616,3.967811680603218
ID3170,3170,12,37792.0,880.6195665118495,1055.7713932224472,0.0,5.0,5,109.67140244513972,1,,14.994864600153532,15.0,0.0,28.0,566461.0,0.38915994261838366,0.044865729277946194,3.3090144225866744,0.5522173136541304,-0.052285948491946246,130.5774896300352,93.69691281889918,0.4493306816117033,1.393615709435594,37786.49999999997,784.5256046269527,0.7714935267807016,0.9691082557513263,4.035885055618232
ID3110,3110,12,62708.0,1071.956205533807,1136.9810069391845,0.0,0.0,0,141.28584652191748,1,,2.0033645336692554,2.0,0.0,17.0,125637.0,0.25978399292100024,-0.5616509443152742,-19.761686579330718,1.3195962640876264,-3.88653676046492,145.58021956096377,143.8106624570585,1.7685102411270188,1.0123047698527476,62711.50000000009,1045.9138206437165,0.720385975355625,0.9154696213249259,4.176594453176743
ID3502,3502,12,45159.0,906.3813814478636,1092.8807578776475,0.0,10.0,10,119.90853830700226,1,,23.999158733672793,24.0,0.0,32.0,1084042.0,0.2835637889631119,0.053563181033610165,8.605597301547984,1.2048813761097625,0.8947301561629855,166.44721915138328,85.89587393087135,0.5086420350849842,1.9377789820887013,45170.000000000015,875.9449036130509,0.7397864529972275,0.9810820790165291,4.121466222154483
ID3120,3120,12,44000.0,974.4799208648075,1079.5449972548797,0.0,1.0,1,118.36893771211689,1,,19.99900052245417,20.0,0.0,30.0,880416.0,0.48040888322757697,0.07944554078982158,6.127679571976182,-0.10713273844403196,-1.0390931223725004,130.57035879296373,108.94951925721548,0.7098523073359367,1.1984482325681887,44017.50000000001,825.5340078542715,0.8116434710521424,0.9626887705446873,3.934796553032968
ID3248,3248,12,34225.0,934.8238990955205,1068.3358160274947,0.0,2.0,2,104.39336939324477,1,,10.015891563449404,10.0,0.0,39.0,342864.0,0.7219854819328173,-0.1615848536565687,-5.347276961042966,1.188105695190005,0.08301530933773503,116.27783574128625,99.28823376951169,1.0117171635654694,1.1711139510368804,34237.00000000004,724.5430776272179,0.8195531877107491,0.9855351976856325,3.915762654322006
ID3507,3507,12,36982.0,886.9427503615696,1079.5539718583998,0.0,11.0,11,108.5115669169315,1,,22.005271410034602,22.0,0.0,35.0,814019.0,0.34015153231433,-0.014800044329466354,-1.943671765537253,6.865200506929036,1.5395778634927801,143.09244152873146,90.3755095302989,0.39853060669433993,1.583309928457542,36991.50000000003,783.0051884742667,0.7581978115561955,0.9783652256707978,4.071117796494549
ID3187,3187,12,35700.0,896.7400972541113,1058.9640803793097,0.0,4.0,4,106.6213828233713,1,,11.010918558750245,11.0,0.0,31.0,393299.0,0.5018511497073083,-0.14231503731212994,-7.281177489647721,0.11530756592193805,-1.5903245830709543,123.25716019414057,94.67351569627658,0.7630022283487244,1.3019180632265055,35713.99999999999,739.6681747777401,0.820303363534054,0.987051751537345,3.9139717422601987
ID3543,3543,12,48806.0,917.2608842631482,1094.2289912379547,0.0,12.0,12,124.6450449666757,1,,17.99336323972224,18.0,0.0,21.0,878418.0,0.3616757197639099,0.1534673315188168,13.238343062073032,1.8012716339687909,-0.5619145554229361,178.93740435566025,87.59916480810423,0.45336492076466683,2.0426839085468753,48808.9999999999,958.1133551577739,0.6681530977175623,0.964843093649615,4.336775480987054
ID3515,3515,12,33247.0,875.8347369687491,1071.2067655227038,0.0,9.0,9,102.87297403085267,1,,18.009115249240395,18.0,0.0,34.0,598641.0,0.3627610923082168,-0.06190406097024922,-6.551994984102851,1.7671976548989037,1.1860860518089007,129.13268532597866,83.0124973419345,0.3705694914260511,1.5555812613861228,33247.0,727.327667147862,0.7897726882964969,0.9829846995343334,3.9889066831862463
ID3292,3292,12,36019.0,871.7013618092079,1066.4531184228179,0.0,7.0,7,107.09278385654689,1,,19.99883436944938,20.0,0.0,24.0,720598.0,0.2909432436258858,0.09109881601388829,11.478233387055568,6.097397738967147,3.0770933681839425,144.70890608386262,85.7247552907933,0.40573032691246436,1.6880643822544001,36030.5,767.2698378213233,0.7691019297012427,0.9816371289623889,4.042155173116301
ID3423,3423,12,33971.0,873.9228484536335,1068.9321192946313,0.0,8.0,8,103.99699109978977,1,,23.995732155997057,24.0,0.0,27.0,815255.0,0.33594973277741785,0.08986309972941305,11.77874847052683,0.9599874363735579,0.7453258903017896,131.97326095203312,84.55103222343091,0.4117239044766732,1.5608710796491079,33977.50000000001,738.7223153394564,0.7824180275140501,0.97924922544852,4.007610518739756
ID3203,3203,13,78055.0,1715.147088083344,357.0932752657871,0.0,2.0,2,157.64026393776598,1,,2.0225689107490523,2.0,0.0,34.0,157906.0,0.8189159448054095,-0.6822190466872776,-10.604494531082214,-0.10738904550614065,-0.4782864032276633,170.8962268525528,151.31518861187737,-0.6414536804631874,1.1294056361447011,78069.99999999996,1123.6931334292312,0.7769598723017778,0.9671884388337243,4.021662646005183
ID3270,3270,13,67425.0,1697.9732745558942,391.2851286652479,0.0,4.0,4,146.50418584610458,1,,25.984357624731263,26.0,0.0,38.0,1752515.0,1.183459646412625,0.46596718987742136,13.957884940776465,2.0812091259969856,0.08929721278435632,182.43454737457827,121.99758998515686,2.7643162953443254,1.4953946827701647,67429.50000000012,1073.356464689419,0.7354816651931694,0.9652711669088351,4.13351013361177
ID3174,3174,13,63415.0,1799.0988434140315,343.9005835501932,0.0,0.0,0,142.06490887437067,1,,18.98009965939195,19.0,0.0,19.0,1203642.0,0.5908296254417628,0.5991654769901459,24.07241139917475,-0.7483217768133442,-1.0423013080360881,157.6034985273134,128.48097560120908,2.781601221228633,1.2266679778062821,63404.99999999998,970.743996224374,0.8455201159114272,0.9860885387911257,3.855164905259159
ID3464,3464,13,75008.0,1684.4742712826358,412.80340464396903,0.0,9.0,9,154.5101958406867,1,,4.008253113250313,4.0,0.0,36.0,300627.0,0.49420167391599534,-0.44516396739521175,-13.014763145150221,-1.642566095360147,0.0060018246087012095,172.14001668851716,139.95661626116544,-0.3411209096882739,1.2299526902486413,75000.49999999987,1040.032692830406,0.8713247293842569,0.9884353831149989,3.7976497838955208
ID3242,3242,13,71413.0,1691.4299661224309,402.35915709993066,0.0,6.0,6,150.73948411178415,1,,5.999565777678171,6.0,0.0,12.0,428321.0,0.14403028595396355,0.13814393699179156,10.111850302398286,0.8093251501391737,-2.036969753519613,170.09449314239296,138.56913743087247,2.7866528935063504,1.2275063285809038,71384.50000000006,1027.1639876868712,0.8502256770592397,0.9887597650839388,3.84448192763189
ID3403,3403,13,74315.0,1685.2879450567689,403.65492483884424,0.0,8.0,8,153.79418946325296,1,,4.999609748220317,5.0,0.0,12.0,371526.0,0.14493599173305033,0.11269068431488166,6.987203938648453,1.36282277213996,0.4616187291105933,168.08945579756985,142.5525688543486,2.871816511044778,1.1791401386060834,74307.00000000004,1042.2586842930489,0.8595844432200495,0.9884470339405796,3.823496161282672
ID3183,3183,13,70115.0,1688.9506555802766,408.1518982828456,0.0,7.0,7,149.3941631378638,1,,3.999885916376704,4.0,0.0,10.0,280488.0,0.1286170605488666,0.1054413985618034,5.932728216732016,4.164305092100985,1.0212689158515484,176.7367353080224,128.25536699450598,2.776694216188343,1.3780065462336029,70116.0,1032.8402817973774,0.8259631299996085,0.9895353350033518,3.9005387909356704
ID3279,3279,13,69656.0,1703.2789890696656,390.82760381903825,0.0,5.0,5,148.91666228328995,1,,29.9869973305778,30.0,0.0,31.0,2089434.0,0.5998863647226227,0.3785329745592258,27.452414310963732,0.5199359715922476,-0.6060901112375969,181.85632677949673,123.19511655515012,2.8110370258230484,1.476165061283789,69668.50000000003,1129.152035497849,0.6866595752710705,0.956860025134083,4.277935100759489
ID3153,3153,13,64018.0,1701.718374823274,377.3408072507804,0.0,3.0,3,142.74275210830754,1,,2.9993908248855843,3.0,0.0,8.0,192024.0,0.11143439000875204,0.10095555121235758,4.936330543753402,3.6040074160534328,2.29322969129914,161.98074588808393,130.59823340720254,2.995689256630042,1.2402981392790466,64011.500000000065,1085.3417746310486,0.6828649624056597,0.9216056092662319,4.289804664628127
ID3095,3095,13,70141.0,1731.1203103572032,345.3941439032564,0.0,1.0,1,149.40215294234895,1,,5.030593333903573,5.0,0.0,27.0,352876.0,0.816557806029227,-0.4927419467884093,-11.968861905890565,-1.9944771477091994,-0.6439429845390868,162.45360249075563,137.65304743813132,2.777613537173899,1.1801671340677802,70123.49999999994,1002.8932777633462,0.8761208338660048,0.9904658997012639,3.7872408769268873
ID3447,3447,13,65632.0,1690.0551559575242,412.1695950768168,0.0,10.0,10,144.5267179320476,1,,4.998796392223779,5.0,0.0,13.0,328101.0,0.1690136882016512,0.0911961651956031,4.943645377066919,0.3308750542801688,0.9642603855204972,166.5874207817168,128.00634795850797,-0.33003438727659196,1.3013996839884416,65621.50000000009,1023.2693942719275,0.7875462140631359,0.9576775172756009,3.994541228583647
ID3452,3452,13,70597.0,1688.612856987678,412.6204725673831,0.0,11.0,11,149.886601992859,1,,5.99917838879209,6.0,0.0,12.0,423500.0,0.17181700668135919,0.17080728036595305,10.187710295316021,0.8291433361275543,-0.1055432789837633,172.04612297143902,132.67030902684476,2.8089817791289193,1.2967944691877282,70578.99999999987,1018.5978749089292,0.8548301535944167,0.987616142393371,3.8341139448533084
ID3485,3485,13,71696.0,1685.858155682051,417.2228663243857,0.0,12.0,12,151.04694436535075,1,,1.0230037386306567,1.0,0.0,31.0,73333.0,0.7977818497847406,-0.8782030663071057,-18.491905242683565,1.4046086158030975,-0.14008090318149585,177.8655823712932,130.59982193773862,2.828908618658504,1.3619129010458204,71675.99999999996,1023.0633521001998,0.8605548751707047,0.9848986602542078,3.821339709913323
ID3234,3234,14,74733.0,1271.941107519902,721.4902212050848,0.0,2.0,2,154.22047704734214,1,,6.000361387728879,6.0,3.0,21.0,448299.0,0.16592959038111207,-0.3037921861001325,-31.5588571874711,-2.8275976229286184,2.126634635688017,185.7732062325829,134.95362536725668,3.138030927037158,1.3765706977269274,74719.50000000012,1119.3647957909252,0.7493772989588768,0.9629732255050438,4.095007161606917
ID3396,3396,14,100380.0,1139.0029566250978,789.2808129805968,0.0,7.0,7,178.7653191570104,1,,36.96774707651852,37.0,7.0,37.0,3711340.0,0.9113350980315754,0.5305733810215604,28.12329386553662,-2.3775118382918095,0.9337512638639988,315.0554651671645,110.64843543115272,-0.23449431287298167,2.847355807061522,100395.99999999981,1584.3356095503427,0.502610904705893,0.927938627908587,5.000218453821025
ID3113,3113,14,82359.0,1362.0493486152764,691.5233053677015,0.0,0.0,0,161.9165129187122,1,,3.003617822022581,3.0,3.0,8.0,247408.0,0.11592486292845632,-0.30500485319861664,-22.74170675164628,-2.0137874543604,0.006173373184354938,214.80452665207116,125.09390624625625,0.34855692909868186,1.717146207179854,82362.99999999981,1203.3162082589747,0.7147966162921296,0.9698379148537793,4.192892115671532
ID3305,3305,14,101857.0,1145.1690690808637,789.1232579224027,0.0,6.0,6,180.04809198858422,1,,16.99822285933097,17.0,10.0,21.0,1731252.0,0.09203397795472082,0.07331028178949417,25.23044554866898,3.1145973568694165,1.2341404232858537,320.2577535763961,111.88136068506049,-0.21633082040613488,2.8624763912007025,101842.00000000023,1559.6414557114933,0.5261229455165676,0.9534160909210082,4.887213486480463
ID3567,3567,14,63330.0,1250.8704841316217,787.5430728171439,0.0,12.0,12,141.97301476976594,1,,23.999399892612363,24.0,17.0,28.0,1519690.0,0.09336555550638459,0.1333416462780077,60.485135421430456,1.6557126065673213,-1.145348363887096,176.22670507778062,117.34701950642459,-0.14565423008621195,1.5017569753284825,63322.99999999999,1052.8951778993783,0.7177960639236386,0.9767169243820614,4.184122545413427
ID3476,3476,14,74272.0,1221.3852524110455,786.6127263264395,0.0,10.0,10,153.78021826358386,1,,15.00020196308115,15.0,9.0,21.0,1114080.0,0.12716401862842674,-9.7770294300375E-4,-0.2308844047989032,-0.6697981481389941,1.147475788409405,199.9000996528001,125.36218743438354,3.0957429835959918,1.594580501057632,74293.50000000012,1077.032049467349,0.8048286519478667,0.9872365588540162,3.9514202172287174
ID3254,3254,14,104592.0,1157.9742178835047,767.7160748205657,0.0,4.0,4,182.45929512137852,1,,21.992465746875865,22.0,0.0,36.0,2300170.0,0.5360744604396984,0.16574288131554712,11.665702991954312,-1.712785190997916,0.4276683026307508,297.6495591085661,115.04594707573645,2.9757788101051057,2.5872233370604443,104588.00000000003,1560.4761633240244,0.5397311008205151,0.9608628546229607,4.825209897562659
ID3414,3414,14,61475.0,1243.4848157064316,772.6929308045154,0.0,8.0,8,139.88943913965443,1,,14.999349149012334,15.0,9.0,21.0,921830.0,0.15178957885122077,0.010303151340249143,2.015481544432329,0.023376150736905858,1.3615637662174043,169.637785976385,124.46265371757642,0.010163277057691378,1.3629613455078455,61477.999999999985,1010.4265682531537,0.7566936342986907,0.9786763242726944,4.075162129853283
ID3479,3479,14,103537.0,1120.9141851782083,807.9674633190523,0.0,11.0,11,181.5222447336537,1,,15.000347775684684,15.0,0.0,35.0,1552761.0,0.2919002311132725,-0.016669856535825207,-1.7423259085950296,-3.596962572678095,5.688000910057958,320.2817781996118,114.28170058275474,2.8816689949575665,2.8025639850160116,103516.50000000033,1663.444667078355,0.4701135030112737,0.8931574338111928,5.170155070254474
ID3575,3575,14,104936.0,1144.510172405028,797.2922989667137,0.0,9.0,9,182.73821039883543,1,,32.97843311118103,33.0,0.0,35.0,3458877.0,0.7583633961964035,0.33426142044957574,21.788532257702887,9.30152267337405,-0.2895233952689998,329.6956516472486,111.65408677963727,-0.2631003152881282,2.952831026220675,104907.99999999981,1645.5464197604927,0.48685338697374203,0.9270767055496624,5.0804927291719295
ID3191,3191,14,107189.0,1175.5965521959654,748.4973022729322,0.0,3.0,3,184.71415319393998,1,,8.998190180328939,9.0,0.0,13.0,964543.0,0.10666850940572357,-0.03287143309268123,-5.734339003970313,-0.20728030474009906,-0.13936120136593705,296.34549554433835,120.3557218594588,-0.14305596685096855,2.462246837673289,107188.99999999996,1500.6081849149818,0.5981711477865329,0.9675975031256061,4.583446867910682
ID3134,3134,14,62936.0,1251.5814097929065,760.278418737204,0.0,5.0,5,141.5278313722933,1,,7.016037765839082,7.0,7.0,32.0,441407.0,0.5863897222014048,-0.45688122243896817,-20.130012984703637,-0.3250346814438215,-1.798261754934402,171.64984477082507,120.64985448024758,-0.03975875926831106,1.4227107484736092,62926.49999999994,1020.6747817505747,0.7590470060261412,0.9785250553978919,4.068839849165441
ID3103,3103,14,78622.0,1274.6538577350848,688.4124017939502,0.0,1.0,1,158.1719358145764,1,,12.004516367059782,12.0,0.0,26.0,943591.0,0.3036506522367696,-0.19667876468555612,-19.3583648078323,-0.4038803209663996,-1.3477129309215568,213.08533476511508,119.65906290013628,0.16045445789719404,1.7807705459213687,78597.49999999994,1183.2505438714707,0.705448266945203,0.9751490375369875,4.220582040306422
ID3235,3235,15,46954.0,1166.7528717265868,341.34749578339995,0.0,6.0,6,122.23203460121124,1,,5.0099705995142525,5.0,0.0,8.0,235158.0,0.27069454081613575,-0.045174358059861856,-1.751271951119476,-1.2150830715591616,-3.715530112939391,147.20631494032293,106.05705070332486,-1.2508174466677255,1.3879917833290083,46937.50000000008,878.1298095520837,0.7649135916104198,0.9780785380135253,4.05320661779405
ID3587,3587,15,61664.0,1227.105292326991,358.569638869514,0.0,12.0,12,140.0838540779933,1,,33.99445255474453,34.0,3.0,34.0,2095758.0,0.34902772134784443,0.23861544193653905,37.52668318973363,1.1101516835926757,-2.9120672232260754,170.13638834090153,124.90992387153733,-0.6943952533001418,1.3620726285597373,61649.000000000015,1066.9958479034979,0.6804722850795137,0.9229513964264062,4.297339954258368
ID3300,3300,15,67678.0,1206.040203035679,350.8306869702346,0.0,5.0,5,146.73268450305,1,,32.83985749342163,33.0,0.0,33.0,2221485.0,2.2772375521409542,0.3778703351714077,7.909651911163111,0.761257809597038,-0.7044335868192467,219.42901781911493,104.65783534775301,2.3210064746610293,2.0966324890057653,67640.00000000003,1284.5912052124322,0.5150905405017545,0.875190849571721,4.939274297014908
ID3461,3461,15,78513.0,1202.6098811510387,358.2935238143765,0.0,9.0,9,158.07681991704598,1,,3.0095151962907294,3.0,0.0,36.0,236265.0,0.4648513455214878,-0.562553973259615,-16.651454080070934,-3.6215785660463102,-1.4323624717811791,198.92017338476748,132.7834238096935,2.409509949392991,1.4980798632656274,78503.0000000002,1239.7211436343903,0.6418715124351418,0.9098316006629371,4.424669955465191
ID3337,3337,15,68626.0,1215.36663463685,340.21242805423714,0.0,4.0,4,147.86288527693432,1,,36.9439729835951,37.0,0.0,38.0,2538014.0,1.4240367810055028,0.41094678641830584,15.112187761689519,0.8154294674099164,-3.766390579778162,216.38501800248363,109.5346127265195,2.3284854408262388,1.9754944361079985,68685.99999999997,1315.2682667277304,0.49894124382888044,0.8713898773842822,5.018572809998145
ID3177,3177,15,69757.0,1339.0078086556882,226.26733359131276,0.0,0.0,0,149.02830499170832,1,,19.9274832681256,20.0,0.0,24.0,1390480.0,1.2191684084847978,0.5449048375464278,11.530222252338403,-0.44938320817224275,-8.067814903802255,179.60631269473132,135.498212747632,2.265001031244712,1.3255253265166786,69773.00000000004,1139.22250302277,0.6755852368241013,0.9042580076593602,4.312854994790486
ID3402,3402,15,75599.0,1201.0929255444646,351.5412485474699,0.0,8.0,8,155.11263717708843,1,,4.000661454405948,4.0,0.0,6.0,302414.0,0.19287366433499345,-0.06762494224133626,-3.0088817912149146,-5.2386549636958275,1.8528163959021795,190.4703055828014,135.31473267516154,2.345305527666901,1.4076095175833299,75586.49999999994,1180.4609088755496,0.6816334274075082,0.9160501008925805,4.293678198588949
ID3147,3147,15,47331.0,1252.696509871444,296.9722905905261,0.0,3.0,3,122.74657224411783,1,,2.0002112423160607,2.0,0.0,5.0,94688.0,0.08118408011752117,-0.019988313579804885,-1.0050319887965715,2.6578035738422603,-1.123999933421288,147.1587807292126,106.10634216389128,-0.25877703775270156,1.3868990083732406,47333.49999999994,857.9938834029051,0.8079976530406848,0.9677574344977034,3.9436637855832632
ID3437,3437,15,91646.0,1195.8460038773646,325.0683721979129,0.0,11.0,11,170.7948269109493,1,,1.0023898121978634,1.0,0.0,11.0,91858.0,0.14521762321028112,-0.6465542069017424,-25.253957217957783,-5.272270124166218,-2.9027546769790797,204.35167525874834,160.03483272649058,-1.3371089118028985,1.2769199790897898,91643.0,1426.8799998824418,0.5656323767096314,0.7820102569353781,4.7134380324413
ID3093,3093,15,68941.0,1279.1208252328584,264.95404975384224,0.0,1.0,1,148.1209884354812,1,,3.0015813602599812,3.0,0.0,27.0,206893.0,0.2512414265983804,-0.5870404668397781,-33.966391279990496,-4.249514299911212,0.3950461104059578,179.73253873440046,126.21415250400881,2.421753486692815,1.4240284086104513,68925.99999999999,1097.095553843663,0.7196213334657038,0.9435003114156062,4.178812808184596
ID3446,3446,15,78702.0,1187.4237000095295,356.7985631544953,0.0,10.0,10,158.27755310649644,1,,3.9831507789270377,4.0,0.0,7.0,313466.0,0.27449581774780324,-0.0793068492883753,-2.4998663724430417,-13.955593417677049,1.2392066732048308,208.76884716337003,139.87488710875795,-0.4970568417337145,1.4925398795928568,78702.50000000006,1290.311049609312,0.5940316150978359,0.8302695916827991,4.599389107540268
