PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 30, filenames: A:[30]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[31]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1645472497,0.5712943077,1
47,65,-0.1611549854,2.136811972,1
47,97,-0.3806936741,0.6969330311,1
47,129,-0.09821641445,-1.523958206,1
47,161,-0.2582709789,-2.153845787,1
47,193,-0.2916954756,-1.187514305,1
47,225,-0.6744084358,-2.771294117,1
47,257,-0.4670171738,0.3083033562,1
47,289,-0.4395673275,0.7313446999,1
47,321,-0.8722358942,3.953268528,1
47,353,0.3410584331,3.592568159,1
47,385,0.81945467,1.578554511,1
47,417,1.0895257,2.093796968,1
47,449,1.028322697,2.755974531,1
47,481,0.7744611502,2.546650887,1
47,513,0.09158717096,1.502180338,1
47,545,-1.910131574,1.111386776,1
47,577,-3.725409269,-0.4239393473,1
47,609,-2.248215675,0.122318387,1
47,641,0.06137883663,0.6159926653,1
47,673,-0.2941727638,0.7574774027,1
47,705,-1.501746893,0.5538278818,1
47,737,-2.447514057,1.579937696,1
47,769,-1.539207935,0.3701972961,1
47,801,-0.7849955559,0.0502178669,1
47,833,0.1363782883,0.7290050983,1
47,865,0.778803885,0.9848066568,1
47,897,0.5635117292,1.826990604,1
47,929,0.6358398199,1.704269886,1
47,961,1.283692122,1.463843942,1
47,993,2.855687618,1.932107925,1
47,1025,3.708508968,2.41605854,1
47,1057,2.955331326,2.114251614,1
47,1089,1.748506308,1.270528078,1
47,1121,1.118473649,1.042603016,1
47,1153,0.911113739,0.4507014751,1
47,1185,0.6117550731,-0.410425365,1
47,1217,0.2049632668,-1.175593138,1
47,1249,-0.1023060679,-0.3066117764,1
47,1281,-0.1911552846,0.4386233985,1
47,1313,-0.07126134634,-0.3776346743,1
47,1345,0.4882464409,-1.137699842,1
47,1377,0.5719088316,0.02784347534,1
47,1409,-0.1769049168,2.286002159,1
47,1441,-0.9931428432,2.225172043,1
47,1473,-0.4885299504,1.00092864,1
47,1505,0.7868418694,-3.08381319,1
47,1537,0.9862723351,-0.1786489487,1
47,1569,-0.8664631844,1.095105171,1
47,1601,15.69036293,-2.053776979,1
47,1633,-1.489569902,2.280715942,1
47,1665,-1.012861133,3.252773046,1
47,1697,-0.2546062469,2.616541147,1
47,1729,-1.994227409,3.960271597,1
47,1761,-2.638717175,4.624962807,1
47,1793,-1.4097054,2.378427505,1
47,1825,-1.360051155,2.572152138,1
47,1857,1.218786955,-0.6133333445,1
47,1889,1.522082806,-0.2012179494,1
47,1921,-0.4957647324,2.836534023,1
47,1953,-2.601428032,4.295135498,1
47,1985,-1.733208656,5.003232956,1
47,2017,3.055517912,-15.52564526,1
79,33,-0.07808085531,3.381702662,1
79,65,0.3544783592,2.305069208,1
79,97,0.3626933992,0.7442531586,1
79,129,0.08177690208,-0.7288143635,1
79,161,0.07602247596,0.1912049055,1
79,193,0.7475381494,1.622025371,1
79,225,0.08282035589,0.2447626591,1
79,257,0.3281157017,0.6837189198,1
79,289,0.5510680079,1.329563618,1
79,321,0.1844509244,4.297272682,1
79,353,0.3280954361,2.986827374,1
79,385,0.5673514605,1.879503727,1
79,417,0.4979380965,1.634944439,1
79,449,0.4195649624,1.460004807,1
79,481,0.5777021646,2.484396696,1
79,513,0.5847596526,1.892155647,1
79,545,0.004797339439,1.474158287,1
79,577,-4.928482056,1.991447926,1
79,609,-4.923245907,1.484505177,1
79,641,-0.05294403434,1.455962658,1
79,673,-0.2371407002,1.208701968,1
79,705,-1.14353013,1.194844365,1
79,737,-1.300549984,1.506195068,1
79,769,-0.1940839291,2.250123978,1
79,801,0.4106783271,1.274768591,1
79,833,0.1483649313,0.7449954152,1
79,865,0.6574878693,1.816854119,1
79,897,1.116718411,2.904124498,1
79,929,1.579160213,3.243433714,1
79,961,3.35153532,3.309163094,1
79,993,4.1056633,2.84974122,1
79,1025,3.234609842,1.20102942,1
79,1057,2.95141077,0.6319593191,1
79,1089,2.261637926,0.6233038902,1
79,1121,1.929179788,0.6334062219,1
79,1153,1.794870138,0.4823737741,1
79,1185,1.165738702,0.1252064109,1
79,1217,0.2616712451,-0.2910618782,1
79,1249,0.6329534054,-0.03024402261,1
79,1281,0.3923071623,0.1746967137,1
79,1313,0.1299377233,-0.3192694485,1
79,1345,0.5114353895,-1.49505198,1
79,1377,0.5665202141,0.03901387751,1
79,1409,0.5119726658,1.417633533,1
79,1441,0.2375078797,1.112689734,1
79,1473,-0.3960422277,0.7628322244,1
79,1505,0.1504510939,-0.275562644,1
79,1537,0.7811077833,-0.2771779299,1
79,1569,0.1360580325,3.419758797,1
79,1601,0.6594715118,4.914323807,1
79,1633,-1.965168476,3.433704376,1
79,1665,-2.078251839,2.286630154,1
79,1697,-1.471914291,2.190261364,1
79,1729,-1.242889166,4.448199749,1
79,1761,-1.498824239,3.141132355,1
79,1793,-1.154359102,2.277221441,1
79,1825,-0.330183804,0.9217436314,1
79,1857,-0.1995802522,0.4696108103,1
79,1889,-0.5953737497,0.7912570238,1
79,1921,-1.148648024,1.178916454,1
79,1953,-0.195037961,1.315675139,1
79,1985,2.108821869,5.380964279,1
79,2017,9.072218895,-5.033328056,1
111,33,12.20040417,4.47081852,1
111,65,0.6066555381,1.17670393,1
111,97,0.7563881874,0.6536250114,1
111,129,-0.04868575931,0.1828846931,1
111,161,-0.2670628726,0.4372226,1
111,193,0.3675986528,-0.3331577778,1
111,225,0.1373642683,0.2380833626,1
111,257,1.567332149,3.591103792,1
111,289,1.584074616,4.465245724,1
111,321,0.9312824011,4.113999367,1
111,353,0.6454610825,2.806540012,1
111,385,0.584516108,0.9526076317,1
111,417,0.2075874805,0.4562988281,1
111,449,0.1073394418,1.288494587,1
111,481,0.395296216,3.103096962,1
111,513,0.6635243893,2.013053656,1
111,545,0.2017469555,0.4514780045,1
111,577,-0.3471230268,0.4578990936,1
111,609,-0.2582314014,1.924698591,1
111,641,0.2180946469,1.774847507,1
111,673,0.3846623302,1.96088171,1
111,705,-0.09998834133,1.933776855,1
111,737,0.1983572394,2.001785755,1
111,769,0.5110942125,2.754044294,1
111,801,0.5796468854,1.829056263,1
111,833,0.7018629313,1.056471229,1
111,865,0.7461329699,1.859344006,1
111,897,0.8110854626,3.819111347,1
111,929,1.802208304,3.789273977,1
111,961,2.500491858,3.256441832,1
111,993,3.425164223,2.672598362,1
111,1025,3.449131489,0.5628602505,1
111,1057,2.713736296,0.3295618296,1
111,1089,2.114247561,-0.09473517537,1
111,1121,2.040966988,0.1985871792,1
111,1153,1.952349186,0.6888850927,1
111,1185,1.448637605,0.7165163755,1
111,1217,0.6854856014,-0.3506518602,1
111,1249,1.348850489,-0.418200016,1
111,1281,0.718562007,-0.3150322735,1
111,1313,0.2639704347,-0.03561198711,1
111,1345,0.3842107654,-0.3660699427,1
111,1377,0.1219671369,0.1930326819,1
111,1409,-0.1218656898,0.6222943664,1
111,1441,-0.2309883833,0.3728833795,1
111,1473,0.1188423634,0.5529398918,1
111,1505,0.325868845,1.570068598,1
111,1537,-0.2460689545,0.7448484898,1
111,1569,-0.4851396084,0.793762207,1
111,1601,-3.005119801,3.583183527,1
111,1633,-4.762676239,2.532864332,1
111,1665,-4.477000713,2.008878708,1
111,1697,-2.620053291,1.75275135,1
111,1729,-1.497077942,2.565906763,1
111,1761,-0.4949864149,2.117710829,1
111,1793,-0.2717490196,1.393417835,1
111,1825,-0.9225281477,1.160227299,1
111,1857,-4.618248463,2.466640234,1
111,1889,-1.504316568,0.754878521,1
111,1921,-0.9360873699,0.4554946423,1
111,1953,-0.97326231,0.7522927523,1
111,1985,-0.6585784554,0.2936196625,1
111,2017,0.3640312552,-0.7090067863,1
143,33,-0.9212180376,4.392620564,1
143,65,0.03274101019,0.6932117939,1
143,97,0.3104790449,0.8595907688,1
143,129,0.1183191538,-0.04860246181,1
143,161,0.1644001007,0.02822399139,1
143,193,0.3206637502,0.4695780277,1
143,225,0.6931195855,3.031061649,1
143,257,1.192753315,3.631519318,1
143,289,1.84277904,3.997375727,1
143,321,1.099465251,3.946779251,1
143,353,0.806681633,3.341607809,1
143,385,1.053507805,2.714544535,1
143,417,0.8855152726,0.8682246208,1
143,449,0.8393195868,1.651052475,1
143,481,1.25099957,3.847879171,1
143,513,0.6711173058,4.405217648,1
143,545,0.2665848732,1.396182299,1
143,577,0.09554719925,2.683036327,1
143,609,0.2977730334,2.718599319,1
143,641,0.8683674932,2.506995678,1
143,673,0.5554054976,2.629169941,1
143,705,0.3991138935,2.570891142,1
143,737,1.131675243,2.9360466,1
143,769,0.1478970051,3.328820467,1
143,801,0.1369170547,1.876446009,1
143,833,0.4567376375,0.4071265459,1
143,865,0.3010784388,1.531280994,1
143,897,1.248681188,3.226970911,1
143,929,1.928287864,3.475329399,1
143,961,2.531968832,2.850614309,1
143,993,2.98576951,2.254464626,1
143,1025,2.757426262,1.082255363,1
143,1057,2.299805641,0.6353116035,1
143,1089,1.844550848,-0.07202768326,1
143,1121,1.928557873,0.1364911199,1
143,1153,1.947602987,0.7144321203,1
143,1185,1.687456369,1.080781937,1
143,1217,1.437938809,0.6573796272,1
143,1249,0.8610063195,0.310736239,1
143,1281,-0.02250915766,-0.2278923988,1
143,1313,-0.09794822335,0.3160802722,1
143,1345,-0.1641503274,1.004002571,1
143,1377,-0.6746270657,0.8210593462,1
143,1409,-0.8336247802,0.04221624136,1
143,1441,-0.9922913313,-0.3116587102,1
143,1473,-0.773603797,0.4580548406,1
143,1505,0.8246988058,1.687506914,1
143,1537,-0.1494760513,1.07366991,1
143,1569,-0.7285218239,1.861206055,1
143,1601,-5.481567383,4.235227585,1
143,1633,-4.88768959,2.26469183,1
143,1665,-4.180704117,2.165630102,1
143,1697,-3.182410717,2.207062006,1
143,1729,-0.8923175335,1.336046934,1
143,1761,-1.886589527,1.435548067,1
143,1793,-1.337960958,1.41742599,1
143,1825,-1.602356076,1.78892684,1
143,1857,-2.622207403,1.265211105,1
143,1889,-2.30444479,0.5335903168,1
143,1921,0.09813988209,0.9527035952,1
