PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 52, filenames: A:[52]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[53]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1139838696,17.14101028,1
47,65,0.1465753317,4.460186005,1
47,97,-0.1911246181,-1.085463285,1
47,129,0.4672623277,-1.146502733,1
47,161,0.6654880047,-0.3089040518,1
47,193,-0.3094406128,0.9903905392,1
47,225,-0.7493450642,0.5432300568,1
47,257,-0.7296967506,0.2521419525,1
47,289,-1.132731438,0.5269570351,1
47,321,-1.937068701,6.141174316,1
47,353,-0.4836175442,5.875591278,1
47,385,0.07653701305,5.617404938,1
47,417,0.1197650433,6.946449757,1
47,449,-0.3047375679,6.40592289,1
47,481,-0.5660729408,6.303590298,1
47,513,-0.367937088,6.925002098,1
47,545,-0.03742408752,1.754349709,1
47,577,-0.6193544865,5.083082676,1
47,609,-1.152245998,4.247213364,1
47,641,-1.756300926,4.223889351,1
47,673,-3.6462605,4.175952911,1
47,705,-4.195874214,7.769856453,1
47,737,-2.879197598,7.25118494,1
47,769,-1.278989673,6.74479723,1
47,801,-0.7171797752,4.940112591,1
47,833,-0.4986791611,5.168204784,1
47,865,0.03720903397,3.629737854,1
47,897,-0.195492506,2.081858873,1
47,929,-0.08507496119,3.34779644,1
47,961,0.009662330151,4.56453228,1
47,993,-1.56705761,4.353768349,1
47,1025,-2.487909794,5.234261513,1
47,1057,-2.948315144,5.154987812,1
47,1089,-3.172664642,6.986805439,1
47,1121,-0.9295985699,7.937408924,1
47,1153,-3.418279648,6.54961729,1
47,1185,-4.099767685,6.314721584,1
47,1217,-3.371942282,4.831716537,1
47,1249,-2.333050728,4.632577896,1
47,1281,-0.3833756447,4.041116714,1
47,1313,1.440290451,4.170342922,1
47,1345,3.022488832,5.586936951,1
47,1377,1.134608746,6.255959511,1
47,1409,-1.104114771,6.962559223,1
47,1441,-0.7096957564,7.494317532,1
47,1473,-0.5838462114,7.166945934,1
47,1505,-2.04974556,7.359707832,1
47,1537,-1.009501934,7.779352188,1
47,1569,-0.7358001471,8.614147186,1
47,1601,0.1442531049,9.553649902,1
47,1633,0.368301928,9.3568573,1
47,1665,1.102698326,9.445611954,1
47,1697,0.2499025762,8.590561867,1
47,1729,-0.2734718323,9.286801338,1
47,1761,-1.434938431,8.756144524,1
47,1793,-2.484188318,6.235343933,1
47,1825,-2.150253057,6.735954285,1
47,1857,-1.696236014,6.571041107,1
47,1889,-1.222225547,4.501208782,1
47,1921,-1.412400246,8.336843491,1
47,1953,-0.5224294662,5.473153591,1
47,1985,1.060500145,0.1560994387,1
