PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 48, filenames: A:[48]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[49]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.440117717,-0.1981534958,1
47,65,0.1186456978,0.3717827797,1
47,97,0.3279080391,0.4190168381,1
47,129,0.2439510226,0.3957210779,1
47,161,-0.1227915287,0.1370668411,1
47,193,0.1816734672,-0.03785482049,1
47,225,0.6130478382,0.226611495,1
47,257,0.1570385098,0.4379037619,1
47,289,-0.4480715394,0.3980445862,1
47,321,0.27184394,1.405674696,1
47,353,0.7529805899,2.305048227,1
47,385,1.153924346,1.525703907,1
47,417,0.9960582256,1.827682495,1
47,449,1.040830135,0.834220767,1
47,481,0.9205031991,1.042576194,1
47,513,1.177008986,2.312062025,1
47,545,-0.09430766106,1.095235825,1
47,577,1.342423916,1.368357778,1
47,609,1.42388463,0.9349675775,1
47,641,0.6776448488,0.6399590969,1
47,673,-0.8650708199,0.8839657307,1
47,705,-1.420771003,1.014139175,1
47,737,-0.6090186834,0.5849206448,1
47,769,-0.2350645065,1.601701975,1
47,801,-0.09813177586,4.333953857,1
47,833,-0.4007732868,3.684873581,1
47,865,-1.715449691,3.683586359,1
47,897,-2.373052597,0.5695033073,1
47,929,-1.782534361,0.5757249594,1
47,961,-0.789264679,2.175881624,1
47,993,-0.005247235298,2.621397972,1
47,1025,-0.2359369993,2.684776545,1
47,1057,-1.0598979,2.657691956,1
47,1089,-1.39165628,3.531184673,1
47,1121,-1.05964756,1.669514656,1
47,1153,-0.7304047346,3.715536118,1
47,1185,0.2065882683,3.801805019,1
47,1217,0.7675566673,2.832086563,1
47,1249,0.9236927032,2.519938469,1
47,1281,0.7930850983,2.305665255,1
47,1313,1.177867889,4.589394569,1
47,1345,0.7016352415,4.170009613,1
47,1377,-0.55732131,4.708123684,1
47,1409,-1.32426703,5.926654339,1
47,1441,-1.242191672,6.686831474,1
47,1473,-0.8201380372,5.824239731,1
47,1505,-0.1432675123,2.490479708,1
47,1537,-0.2859502435,-0.3964281082,1
47,1569,-0.9300568104,4.468260765,1
47,1601,-0.5354658365,6.077611923,1
47,1633,-1.686105013,7.162986755,1
47,1665,-2.319071293,7.780296326,1
47,1697,-2.618718863,9.8066082,1
47,1729,-0.4311944246,6.024539471,1
47,1761,0.3559712172,6.460031033,1
47,1793,0.1035519242,8.144069672,1
47,1825,-0.1353214979,7.291981697,1
47,1857,-0.8506577015,6.431805611,1
47,1889,-2.062487841,7.078315735,1
47,1921,-3.14138484,8.36161232,1
47,1953,-2.490507126,7.614683151,1
47,1985,10.4865284,7.062664032,1
47,2017,17.83552361,-19.87246704,1
79,33,0.3363559246,0.5931640863,1
79,65,0.2869634926,0.2779050171,1
79,97,0.3494427204,0.2939646244,1
79,129,0.2264790535,-0.007372274995,1
79,161,-0.03400808573,-0.4139237702,1
79,193,0.1595901251,0.09243494272,1
79,225,0.1477991343,0.5168045759,1
79,257,-0.3272756934,0.4528969526,1
79,289,0.6730570793,-14.2704792,1
79,321,0.2583819628,1.718621612,1
79,353,0.361589849,1.330249906,1
79,385,0.2949338555,0.3335978985,1
79,417,0.1353406906,0.2040057182,1
79,449,0.4717925191,0.4596899748,1
79,481,-0.03401397169,0.7305476665,1
79,513,-0.0525970459,1.540595055,1
79,545,0.1598363519,1.347787857,1
79,577,0.173410058,1.944432378,1
79,609,0.7240780592,1.632608652,1
79,641,-0.04059994221,0.9834985733,1
79,673,-1.026606798,1.104401708,1
79,705,-0.6153162718,1.665652275,1
79,737,-0.8227143884,2.067321062,1
79,769,-0.913132906,2.321208954,1
79,801,-1.088407516,3.903470039,1
79,833,-1.527043581,4.553927422,1
79,865,-1.864853024,3.275993347,1
79,897,-2.734632254,2.064177752,1
79,929,-1.937490106,2.278588295,1
79,961,-0.6978116035,2.577074766,1
79,993,0.6342771053,2.23417902,1
79,1025,-0.2916125059,1.847535372,1
79,1057,-1.233251333,1.678291082,1
79,1089,-1.431989908,1.103388071,1
79,1121,-1.185106397,1.812120438,1
79,1153,-1.145479441,2.85495019,1
79,1185,-1.212317348,3.118070841,1
79,1217,-1.576613665,2.797972202,1
79,1249,-1.23909688,2.366578341,1
79,1281,-1.284089208,2.724519253,1
79,1313,-1.425028801,3.984464645,1
79,1345,-1.671586514,4.500106335,1
79,1377,-2.134661198,5.057002068,1
79,1409,-1.168552876,5.726759911,1
79,1441,-0.4803677201,5.761370659,1
79,1473,-0.04496967793,5.32743454,1
79,1505,0.5001051426,4.210774899,1
79,1537,-0.1938750744,3.107275963,1
79,1569,-1.426904559,4.47510767,1
79,1601,-3.186142683,5.50805378,1
79,1633,-3.581089497,6.62872839,1
79,1665,-1.989190936,7.422976017,1
79,1697,-1.27228117,8.645256996,1
79,1729,-0.9434834123,7.264453411,1
79,1761,-0.6036283374,6.911132336,1
79,1793,-0.370947659,8.26376152,1
79,1825,-0.2613564134,7.631293774,1
79,1857,-0.710272193,7.222744942,1
79,1889,-1.470108509,7.212646008,1
79,1921,-2.114406109,5.821899891,1
79,1953,-0.2333126366,7.465433121,1
79,1985,1.649903059,6.384605408,1
79,2017,14.83329964,-11.04245853,1
111,33,0.2464981079,1.560294509,1
111,65,0.1005408019,0.2810190916,1
111,97,0.4086611271,-0.1896503121,1
111,129,0.3653270006,-0.2568801045,1
111,161,-15.94967461,-8.879244804,1
