PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 5, filenames: A:[5]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[6]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,1441,22.54725647,-11.66628933,1
143,1473,21.07205582,-13.01676559,1
143,1505,20.01638222,-14.1787796,1
143,1537,18.44429779,-13.88813305,1
143,1569,17.85542679,-13.88065529,1
143,1601,21.28203583,-13.1717453,1
143,1633,28.4072113,-13.59334946,1
143,1665,14.79506874,-9.093887329,1
143,1697,18.49537277,-9.260680199,1
143,1729,18.46974373,-7.937964439,1
143,1761,12.59692383,-6.291237831,1
143,1793,10.03553391,-5.869118214,1
143,1825,8.018360138,-5.90585947,1
143,1857,6.261219025,-5.715806961,1
143,1889,1.894991398,-24.55614853,1
143,1921,4.209956169,-3.913562059,1
143,1953,4.108840942,-2.701570988,1
143,1985,0.6475515366,-1.6963377,1
143,2017,-1.24054718,-2.719884872,1
175,33,-0.1343485862,0.1872436404,1
175,65,-0.09905333817,0.08144537359,1
175,97,-0.09872480482,0.03457394242,1
175,129,-0.1439832151,-0.1766662598,1
175,161,0.001190423965,-0.326634407,1
175,193,0.2253343612,-0.1576117724,1
175,225,0.1356495917,0.1225002259,1
175,257,-0.009072482586,0.5192289948,1
175,289,0.321105957,0.06940771639,1
175,321,0.01457881927,-0.2518004477,1
175,353,-0.08785879612,-0.1180822551,1
175,385,0.08579605818,-0.4275088906,1
175,417,-0.1934011579,-0.3102728724,1
175,449,-0.1094895005,-0.02025493979,1
175,481,0.07599562407,-0.0107973814,1
175,513,0.2209066451,0.4110023677,1
175,545,0.7812995315,0.2033019066,1
175,577,-0.1193835139,-0.4216569662,1
175,609,0.1549493521,-0.1287566721,1
175,641,2.31381011,0.8168299198,1
175,673,-2.239575386,-0.4954968691,1
175,705,-7.218874454,-7.142168045,1
175,737,-0.9914903641,-0.5190742016,1
175,769,-0.2783737183,-0.0064702034,1
175,801,0.7862262726,1.297906876,1
175,833,13.64834023,22.9574585,1
175,865,4.238758087,17.42720604,1
175,897,27.85111046,13.42674255,1
175,929,26.57604599,9.235624313,1
175,961,31.19968224,5.595838547,1
175,993,28.71904182,2.922524929,1
175,1025,29.54647446,3.46147418,1
175,1057,30.73881531,4.477707863,1
175,1089,29.87767792,1.451386094,1
175,1121,32.39595795,1.837779164,1
175,1153,30.31348419,-1.447146177,1
175,1185,31.71860886,-3.031033278,1
175,1217,34.14101791,-2.644155264,1
175,1249,34.50203705,-2.203371525,1
175,1281,35.74214172,-6.5695467,1
175,1313,34.65419006,-8.568881989,1
175,1345,30.87639618,-10.61008167,1
175,1377,28.79015541,-10.38975143,1
175,1409,25.98151398,-10.81758785,1
175,1441,24.37251663,-12.383008,1
175,1473,24.1327095,-13.17304039,1
175,1505,23.05952263,-14.40657616,1
175,1537,20.01875305,-13.35371876,1
175,1569,18.99754143,-13.39776421,1
175,1601,20.06555176,-12.81361389,1
175,1633,22.35333061,-12.54314137,1
175,1665,15.92954254,-10.96949959,1
175,1697,15.23576069,-9.935559273,1
175,1729,17.39019775,-8.232514381,1
175,1761,14.52767372,-6.768620968,1
175,1793,10.60112286,-7.064716339,1
175,1825,8.477837563,-7.555575371,1
175,1857,6.862874985,-5.963974953,1
175,1889,5.055145741,-4.474606037,1
175,1921,3.137809753,-3.077419758,1
175,1953,3.537463665,-3.001826763,1
175,1985,4.129378319,-3.971599579,1
175,2017,18.83790207,-7.395115852,1
207,33,0.112019524,0.3316654563,1
207,65,0.1229781657,0.01869083755,1
207,97,-0.0802731812,-0.1030215919,1
207,129,-0.19987005,-0.2107760906,1
207,161,0.269895792,-0.09200325608,1
207,193,0.2633138001,-0.3163336813,1
207,225,0.06711958349,-0.1778539717,1
207,257,0.0152271539,0.3816126585,1
207,289,-0.0690626055,0.175317958,1
207,321,-0.09803006053,-0.2221649289,1
207,353,-0.1817570627,-0.2429009974,1
207,385,-0.08526208997,-0.3093286753,1
207,417,-0.1107519269,-0.165484637,1
207,449,-0.4927042723,-0.01114755869,1
207,481,-0.5672200322,-0.05498918891,1
207,513,-0.567075491,-0.1894789934,1
207,545,-0.7070013285,-0.4556349516,1
207,577,-0.6439518929,-0.5551846027,1
207,609,-0.008186101913,0.314966321,1
207,641,3.073536873,1.797674894,1
207,673,6.999955177,3.184004784,1
207,705,9.266078949,11.07362556,1
207,737,6.131496429,2.925948143,1
207,769,5.268098831,2.590279579,1
207,801,2.778030396,1.166164398,1
207,833,28.81684113,11.5514307,1
207,865,32.30529785,19.63764,1
207,897,30.3130722,18.03533936,1
207,929,29.79482841,13.61696243,1
207,961,26.90882301,8.821176529,1
207,993,29.70519638,6.730699539,1
207,1025,31.17348289,3.652042866,1
207,1057,32.16638947,3.507567406,1
207,1089,31.87621307,2.624800205,1
207,1121,31.02573204,1.940327406,1
207,1153,31.22656822,6.138531208,1
207,1185,34.2387886,-3.441663742,1
207,1217,39.17020035,-0.1543810368,1
207,1249,39.43421936,-2.019821167,1
207,1281,42.37093353,-6.967253208,1
207,1313,36.61942291,-8.034954071,1
207,1345,34.12360764,-9.980872154,1
207,1377,31.2652626,-10.75592804,1
207,1409,26.32325935,-10.56933689,1
207,1441,24.82472038,-12.07060623,1
207,1473,24.24729347,-6.108942032,1
207,1505,22.6395359,-12.58731174,1
207,1537,25.29786301,-12.74518013,1
207,1569,22.3700943,-13.10346222,1
207,1601,20.83805275,-13.59701347,1
207,1633,20.49259567,-12.77067566,1
207,1665,20.49920273,-11.54717636,1
207,1697,9.71535778,-9.180988312,1
207,1729,14.39832878,-7.665870667,1
207,1761,14.10669422,-8.241330147,1
207,1793,12.63518906,-8.914361,1
207,1825,8.557675362,-9.208265305,1
207,1857,6.826701164,-5.88378191,1
207,1889,5.354696274,-4.375263214,1
207,1921,4.193661213,-3.610430241,1
207,1953,3.686203241,-3.29529357,1
207,1985,-1.766026497,-0.9316272736,1
207,2017,8.821414948,-6.032547474,1
239,33,0.1800708324,0.4621902704,1
239,65,0.09602497518,-0.1612481326,1
239,97,-0.05523905158,-0.3198974729,1
239,129,-0.1537246555,-0.3203130364,1
239,161,0.2463590205,0.03960937262,1
239,193,0.2356201261,-0.1511586607,1
239,225,0.06234140694,-0.1642749608,1
239,257,0.1748167872,0.2061288506,1
239,289,-0.1572061181,-0.1035218537,1
239,321,-0.2167944312,-0.2306467891,1
239,353,-0.546949029,-0.3759773672,1
239,385,-0.7273416519,-0.5119817257,1
239,417,0.1143535972,-0.03248170018,1
239,449,0.2459105253,0.07521307468,1
239,481,0.4812942743,-0.0248452723,1
239,513,0.3382658958,-0.2575649023,1
239,545,-0.4154330492,-0.3722445369,1
239,577,-0.1762709618,-0.08604592085,1
239,609,13.40559196,-12.57827187,1
239,641,13.04143429,4.396612167,1
239,673,20.3928299,7.491412163,1
239,705,25.08294296,8.760026932,1
239,737,28.54576492,8.079432487,1
239,769,26.4987011,9.951517105,1
239,801,29.20908928,11.90897751,1
239,833,29.11019325,13.03112411,1
239,865,31.27509689,21.9222374,1
239,897,28.88689423,20.64451599,1
239,929,28.56164169,17.29487228,1
239,961,26.86109543,10.47260475,1
239,993,29.37208557,9.816459656,1
239,1025,31.69215584,9.141652107,1
239,1057,29.35010147,2.223542929,1
239,1089,34.02681732,1.482015371,1
239,1121,34.45350647,1.997540593,1
239,1153,33.80521393,4.24319458,1
239,1185,37.74560928,3.357671499,1
239,1217,37.13518143,1.005787849,1
239,1249,40.95717621,-0.5221195221,1
239,1281,40.65457535,-3.995454311,1
239,1313,37.2354126,-7.223805428,1
239,1345,35.72600174,-9.513847351,1
239,1377,46.74168396,-8.093640327,1
239,1409,27.22174835,7.550311089,1
239,1441,15.43768692,-1.277097702,1
239,1473,21.68165588,2.480138779,1
239,1505,23.49901199,-20.75287247,1
239,1537,28.28906059,-17.47328377,1
239,1569,20.66949463,-13.37066269,1
239,1601,20.94334412,-15.82887268,1
239,1633,20.6741581,-15.92459011,1
239,1665,17.176054,-27.32564926,1
239,1697,15.811759,-9.053510666,1
239,1729,14.50572491,-10.01469421,1
239,1761,13.4040699,-9.371519089,1
239,1793,10.75781059,-10.74669075,1
239,1825,7.268341064,-9.424962997,1
239,1857,7.132664204,-5.94752121,1
239,1889,5.63285923,-3.973264694,1
239,1921,3.951106548,-3.949309349,1
239,1953,4.754484177,-3.814049006,1
239,1985,5.228690624,-0.2718353271,1
239,2017,7.647393227,-5.157431126,1
271,33,0.1055181846,0.5343649983,1
271,65,0.04503326118,-0.02347011864,1
271,97,-0.06811410189,-0.44525823,1
271,129,-0.1791763604,-0.3766197562,1
271,161,-0.07907083631,-0.224119544,1
271,193,-0.1229391098,-0.1008769125,1
271,225,-0.1597482711,0.1806950718,1
271,257,0.1302793771,0.2063969672,1
271,289,0.07516017556,-0.14472574,1
271,321,-0.1478028893,-0.1913310587,1
271,353,-0.4974086583,-0.3942416608,1
271,385,-0.5536272526,-0.50729388,1
271,417,0.8142950535,-0.07178685069,1
271,449,-0.1074261665,-0.9078123569,1
271,481,0.2809209824,-1.077338934,1
271,513,4.090149879,-4.977542877,1
271,545,2.211624622,0.6273131371,1
271,577,6.674292564,1.254795313,1
271,609,13.65242863,13.14008713,1
271,641,17.31990814,10.35568905,1
271,673,21.43071175,9.27244091,1
271,705,23.75826073,9.543455124,1
271,737,27.08606339,11.46378803,1
271,769,26.87726402,12.05231667,1
271,801,29.84105682,12.81993008,1
271,833,28.20597267,-2.561592102,1
271,865,27.77129364,21.03578758,1
271,897,26.92707062,21.80706215,1
271,929,27.8612442,18.12317276,1
271,961,26.29221725,16.62156487,1
271,993,28.38352203,11.90839195,1
271,1025,33.23973465,10.6766901,1
271,1057,28.20511627,3.364405155,1
271,1089,32.03227234,2.983999252,1
271,1121,34.91899109,2.954371214,1
271,1153,34.95710754,3.640086174,1
271,1185,38.04155731,3.300938845,1
271,1217,38.70729446,3.441658497,1
271,1249,40.64126587,3.253256083,1
271,1281,18.52543259,-1.90017271,1
271,1313,35.95716858,-7.595144272,1
271,1345,34.90039063,-9.160783768,1
271,1377,38.86910248,-14.09751892,1
271,1409,26.87567711,-7.031712532,1
271,1441,15.83115196,-4.485606194,1
271,1473,14.88730621,-6.482219696,1
271,1505,20.39597321,-0.316236496,1
271,1537,31.29812431,-18.58945465,1
271,1569,21.11685562,-15.51557541,1
271,1601,21.71612358,-16.25568581,1
271,1633,22.74404144,-17.42499542,1
271,1665,20.7383213,-16.04806137,1
271,1697,15.79658699,-12.03316879,1
271,1729,14.2679081,-11.22965908,1
271,1761,12.87373161,-9.70301342,1
271,1793,10.78086376,-9.526539803,1
271,1825,8.371023178,-7.695319176,1
271,1857,6.15268898,-6.236941338,1
271,1889,5.598013401,-5.06686306,1
271,1921,5.380733013,-4.621278763,1
271,1953,4.083655834,-5.798874855,1
271,1985,5.429689407,-4.63256073,1
271,2017,5.852634907,-5.046084881,1
303,33,0.1141742468,0.5517756343,1
303,65,-0.03240796924,0.2766567469,1
303,97,-0.1555452496,-0.1543736458,1
303,129,-0.3033244908,-0.09026288986,1
303,161,-0.213434428,-0.07026965916,1
303,193,-0.3302326798,-0.1695680618,1
303,225,-0.4055962563,0.01766164601,1
303,257,-0.1033220738,0.2405490875,1
303,289,0.09129910916,0.07970166206,1
303,321,-0.05145853758,-0.1018369496,1
303,353,-0.0707693398,-0.2615067363,1
303,385,1.424592495,0.2621586025,1
303,417,8.075335503,1.050283909,1
303,449,4.905229568,0.6711545587,1
303,481,7.971946716,-0.3085896969,1
303,513,-0.7359871864,-3.312202215,1
303,545,8.190971375,-13.92271423,1
303,577,14.34944153,8.419437408,1
303,609,18.09762192,10.99493122,1
303,641,18.36508179,14.26555729,1
303,673,20.02466583,13.8639698,1
303,705,20.65953255,10.91878319,1
303,737,26.19623566,13.57227612,1
303,769,25.92033768,13.19595528,1
303,801,28.04716301,13.80626011,1
303,833,34.8223381,12.32936478,1
303,865,24.71847153,21.15860367,1
303,897,26.34280968,22.65740013,1
303,929,37.86686707,-5.396887779,1
303,961,24.913517,17.64904785,1
303,993,29.58397865,16.67474747,1
303,1025,32.28403473,13.36116123,1
303,1057,31.76555634,4.703020096,1
303,1089,33.3145256,4.038722038,1
303,1121,34.78331757,3.741950035,1
303,1153,36.22660065,2.406250954,1
303,1185,39.39944839,4.189568996,1
303,1217,39.70574951,3.04740262,1
303,1249,38.66108322,1.67402792,1
303,1281,50.75548935,10.12453461,1
303,1313,37.03739548,-20.08933449,1
303,1345,23.50640106,-9.250709534,1
303,1377,42.61304855,-14.82682419,1
303,1409,28.67858696,-27.17830086,1
303,1441,32.45939636,-19.42618179,1
303,1473,39.22552109,-15.04452229,1
303,1505,29.58909988,4.747644424,1
303,1537,39.198452,-11.32500267,1
303,1569,39.53086853,-11.01224327,1
303,1601,32.25516129,-15.08416176,1
303,1633,30.30374146,-15.30266571,1
303,1665,20.72416687,-17.11149216,1
303,1697,16.57912636,-13.69225407,1
303,1729,14.58923435,-11.74914551,1
303,1761,13.21667957,-10.28075314,1
303,1793,11.57610512,-9.595291138,1
303,1825,8.550244331,-8.149483681,1
303,1857,7.153404713,-7.104335785,1
303,1889,6.289571762,-6.520806313,1
303,1921,5.274399757,-6.455210686,1
303,1953,4.77282238,-6.476520061,1
303,1985,4.029480934,-5.659538746,1
303,2017,3.001197338,-5.389987946,1
335,33,-0.09782806039,0.510165751,1
335,65,-0.2244566679,0.2665653229,1
335,97,-0.2477870286,0.2146339267,1
335,129,-0.2766002715,0.1130995303,1
335,161,-0.03242851049,0.1718885601,1
335,193,-0.149840191,-0.01510027051,1
335,225,-0.1224737391,-0.1090795845,1
335,257,0.2152231634,0.07956302166,1
335,289,0.3792172372,0.1402426809,1
335,321,0.7724234462,0.2856892347,1
335,353,1.821975231,0.3193765879,1
335,385,6.633608341,1.084583998,1
335,417,9.54504776,1.085428715,1
335,449,7.260119438,2.398656368,1
335,481,8.524560928,2.396810293,1
335,513,9.098993301,4.487536907,1
335,545,9.617958069,11.11903954,1
335,577,15.37539482,10.88776398,1
335,609,18.63512039,12.85981464,1
335,641,16.96001244,16.6433754,1
335,673,18.42873573,17.15760612,1
335,705,19.63225174,14.698452,1
335,737,21.11247253,14.00696278,1
335,769,22.92075539,13.98753166,1
335,801,26.10762405,13.57926273,1
335,833,28.77029991,13.23139191,1
335,865,33.26088715,28.92788887,1
335,897,25.89307022,23.56490707,1
335,929,27.43638611,21.69826126,1
335,961,21.19927406,20.37049866,1
335,993,31.65914154,19.61500359,1
335,1025,37.6050148,16.74879646,1
335,1057,37.36587524,17.1795578,1
335,1089,37.4320755,5.608990192,1
335,1121,38.69190598,4.252764225,1
335,1153,36.82203674,2.811704636,1
335,1185,39.68519592,6.546047211,1
335,1217,39.722229,4.838418961,1
335,1249,40.03445053,2.015012264,1
335,1281,38.4728508,-0.02643275261,1
335,1313,42.74811172,-16.68797684,1
335,1345,39.94671249,-18.15237427,1
335,1377,39.73892212,-14.55235195,1
335,1409,31.47962379,-25.63177872,1
335,1441,32.90868378,-11.54017448,1
335,1473,36.39465332,-29.20787621,1
335,1505,23.39367867,-19.99982071,1
335,1537,13.44204712,1.165564537,1
335,1569,11.91845131,-5.974884033,1
335,1601,1.169750214,-16.64616013,1
335,1633,28.58711624,-16.43865013,1
335,1665,21.05028534,-19.09258652,1
335,1697,16.79618263,-14.62882519,1
335,1729,14.69363308,-12.82977867,1
335,1761,13.42567158,-10.84152603,1
335,1793,12.66162586,-9.602728844,1
335,1825,10.20753193,-9.070933342,1
335,1857,8.97792244,-8.41636467,1
335,1889,7.734494686,-6.81481266,1
335,1921,5.373060703,-6.447706223,1
335,1953,2.861142159,-5.610305309,1
335,1985,3.041579247,-5.583427429,1
335,2017,-0.3316841125,-6.092543602,1
367,33,0.09038107097,0.3540157378,1
367,65,-0.04812448472,-0.07835911214,1
367,97,-0.1997429281,0.07457637787,1
367,129,-0.05746345222,0.01416870579,1
367,161,0.07262277603,0.2636409104,1
367,193,-0.01159437001,0.1343172491,1
367,225,0.06323964894,-0.02098922431,1
367,257,0.190733403,0.2432515025,1
367,289,0.1174047738,0.3387485147,1
367,321,0.6772611737,0.3805075884,1
367,353,7.709263802,1.405194879,1
367,385,7.570344925,1.862940311,1
367,417,8.796401978,1.803893089,1
367,449,8.359186172,3.026255369,1
367,481,9.268900871,3.913818359,1
367,513,11.44936275,5.920315266,1
367,545,11.75043678,10.60634804,1
367,577,13.19064426,13.18842125,1
367,609,15.77088833,16.48207092,1
367,641,17.54257393,17.97821045,1
367,673,17.69999695,19.18339348,1
367,705,19.05991936,18.46777344,1
367,737,20.84732056,17.46418381,1
367,769,22.19070625,16.21036911,1
367,801,24.92722702,15.22628117,1
367,833,21.89694023,28.71527863,1
367,865,22.17814636,30.04733658,1
367,897,30.31426811,23.98290634,1
367,929,32.10868454,27.60851669,1
367,961,26.17184258,23.88005829,1
367,993,21.99450111,-4.090444565,1
367,1025,42.13965988,19.14825439,1
367,1057,36.85351563,18.34682846,1
367,1089,43.04366302,5.554077148,1
367,1121,41.32390594,-8.456502914,1
367,1153,36.22496796,4.122756958,1
367,1185,37.46521759,6.313934326,1
367,1217,39.41993713,4.406928062,1
367,1249,38.97961044,1.311433077,1
367,1281,39.36263657,-1.231999397,1
367,1313,39.37971497,-3.643214226,1
367,1345,42.55250168,-16.54939842,1
367,1377,38.88072586,-12.73568535,1
367,1409,36.43161011,-12.67435741,1
367,1441,33.12716675,-13.7814827,1
367,1473,27.83153534,-10.02088356,1
367,1505,39.20436096,-29.3216114,1
367,1537,5.615606308,-9.874797821,1
367,1569,3.90026474,-24.3135643,1
367,1601,37.44046783,-7.298442841,1
367,1633,19.3238163,1.004674911,1
367,1665,17.66952324,-18.64564896,1
367,1697,16.78044319,-18.2202549,1
367,1729,14.69332695,-14.70804214,1
367,1761,13.22206116,-11.68312168,1
367,1793,13.02713108,-8.769206047,1
367,1825,11.96149731,-7.298017502,1
367,1857,13.4615469,-7.985500336,1
367,1889,11.27558804,-6.471076965,1
367,1921,7.20085907,-4.634396553,1
367,1953,3.02831316,13.21383858,1
367,1985,5.393676281,-2.355079651,1
