PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 31, filenames: A:[31]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[32]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.667776108,2.113320589,1
47,65,-0.4814863205,1.61109972,1
47,97,0.08907026052,0.4750025272,1
47,129,0.128947407,-3.021492481,1
47,161,0.902954042,-0.8084897995,1
47,193,0.5017028451,-4.667876244,1
47,225,0.4973624051,2.563530207,1
47,257,-0.2474760413,-0.4594035149,1
47,289,0.2940961719,0.09324836731,1
47,321,0.09976887703,1.068696022,1
47,353,1.148800015,3.588466167,1
47,385,0.01512700319,4.275769234,1
47,417,-0.3413773179,5.206382275,1
47,449,-1.283455729,4.295687675,1
47,481,0.5183892846,3.796521187,1
47,513,2.474575043,5.029788494,1
47,545,3.547116041,4.016854763,1
47,577,3.177624464,3.382813215,1
47,609,2.399526119,3.378959179,1
47,641,2.363008976,2.385852337,1
47,673,2.517721176,2.372831345,1
47,705,1.150085926,2.306464672,1
47,737,0.6386501789,1.266111612,1
47,769,0.04200326651,1.094884992,1
47,801,-1.126387835,3.378907204,1
47,833,-1.704747915,3.758684158,1
47,865,-2.922519684,2.168566704,1
47,897,-3.530950069,1.960964203,1
47,929,-2.504544973,3.299369812,1
47,961,-1.497737169,4.28909874,1
47,993,-1.418239951,3.640727282,1
47,1025,-1.150842786,3.351857185,1
47,1057,-0.4892898798,1.949106336,1
47,1089,-0.4785534143,1.216429472,1
47,1121,-0.8123728037,1.295020819,1
47,1153,-1.481091976,1.810058832,1
47,1185,-1.065956116,2.232841969,1
47,1217,-1.917862654,5.479145527,1
47,1249,-2.037237406,3.188931465,1
47,1281,-2.092448711,2.936189175,1
47,1313,-3.405005455,1.040257096,1
47,1345,-3.4575634,0.8780106306,1
47,1377,-2.606825352,0.8169590235,1
47,1409,-1.799960613,1.985787868,1
47,1441,-3.40391922,1.769421577,1
47,1473,-4.583621979,5.595822334,1
47,1505,-5.847000122,6.749022961,1
47,1537,-0.4427828789,6.35257864,1
47,1569,-2.747274876,5.873853683,1
47,1601,-6.247375011,5.080608368,1
47,1633,-6.012172699,3.533989429,1
47,1665,-3.84540081,4.405362129,1
47,1697,-2.803806305,7.004179478,1
47,1729,-2.194394827,9.006454468,1
47,1761,-1.888580441,8.285861969,1
47,1793,-1.163356781,6.883575439,1
47,1825,1.770421267,6.993210793,1
47,1857,-0.8104006052,2.183830261,1
47,1889,-1.255684376,5.275474548,1
47,1921,-4.175463676,6.482617378,1
47,1953,-3.164451599,3.061506271,1
47,1985,0.3497816324,-6.887640953,1
47,2017,1.491780281,-39.90246964,1
79,33,19.26678085,4.981136799,1
79,65,-0.3809298277,0.3221223354,1
79,97,-0.08514887094,-0.9590973854,1
79,129,-0.1665610075,-0.9239163399,1
79,161,-0.08543778956,-1.475842237,1
79,193,0.5048837066,-1.158003926,1
79,225,0.1367095113,-1.464281082,1
79,257,-0.2144557238,-0.005687713623,1
79,289,-0.2948474288,6.797418118,1
79,321,0.6528521776,4.123892307,1
79,353,1.411321521,3.307338715,1
79,385,0.03250798583,5.329079628,1
79,417,-0.301261425,5.588123322,1
79,449,0.1857671738,4.505311966,1
79,481,-0.3818127215,5.969969273,1
79,513,1.27893424,5.65850544,1
79,545,2.246215105,4.283825874,1
79,577,2.398834229,2.17231679,1
79,609,2.246354818,2.391633987,1
79,641,1.414657593,1.793720722,1
79,673,1.030221939,1.772072554,1
79,705,1.241110086,1.373940825,1
79,737,1.795104027,0.1780928373,1
79,769,0.3242621124,-0.3844439983,1
79,801,-0.1865439415,1.583330035,1
79,833,-0.4812964201,3.847048283,1
79,865,-1.529294968,4.165130615,1
79,897,-1.605503559,3.766413689,1
79,929,-0.9731714725,4.072085857,1
79,961,-0.5113970041,4.259394646,1
79,993,0.3295142055,3.665642738,1
79,1025,0.8010576963,3.093837976,1
79,1057,0.6155287027,1.533888578,1
79,1089,0.047048226,0.8748985529,1
79,1121,-1.08664155,1.204130292,1
79,1153,-1.60342145,1.816273451,1
79,1185,-1.411776662,2.959016323,1
79,1217,-2.824164391,4.374684334,1
79,1249,-1.748275042,2.552188635,1
79,1281,-1.604777575,2.374375343,1
79,1313,-1.848246098,1.741708159,1
79,1345,-3.050531864,1.754835248,1
79,1377,-3.88592577,1.718957424,1
79,1409,-4.19598341,4.761490822,1
79,1441,-3.331547976,4.794163704,1
79,1473,-6.162739754,6.318044662,1
79,1505,-3.726676702,4.490309715,1
79,1537,-2.203015327,7.665205956,1
79,1569,-2.852155685,6.745136738,1
79,1601,-6.567973137,3.990797997,1
79,1633,-5.273572922,3.456311226,1
79,1665,-3.090805054,4.860564232,1
79,1697,-2.598551512,6.242713451,1
79,1729,-2.296354532,7.56301403,1
79,1761,-1.509224176,7.629577637,1
79,1793,-0.4290893078,7.403975964,1
79,1825,0.294895649,6.633587837,1
79,1857,-0.2457225323,3.549877167,1
79,1889,-2.159948587,5.589163303,1
79,1921,-4.796352386,6.445491314,1
79,1953,-4.209864616,5.933017731,1
79,1985,-3.367935419,6.164679527,1
79,2017,24.27375793,-13.9293766,1
111,33,19.13777542,6.166808128,1
111,65,-14.39533901,3.366705418,1
111,97,-0.1998908669,-0.1230332851,1
111,129,-0.05643369257,-0.2536352277,1
111,161,0.06236538291,0.2167404294,1
111,193,0.4426297247,-1.23535049,1
111,225,0.3505214751,0.2990083694,1
111,257,-0.1771786511,4.235705853,1
111,289,-0.1634075344,4.663752556,1
111,321,0.4014809728,5.525705814,1
111,353,0.8428015709,5.102967262,1
