PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 21, filenames: A:[21]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[22]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.890439034,1.436185837,1
47,65,-0.2418042421,0.02752742171,1
47,97,0.153537333,-0.2235857248,1
47,129,0.3874315619,-0.400645256,1
47,161,0.09874904156,-0.3670832217,1
47,193,-0.1284786463,-0.04807442427,1
47,225,-0.238868475,0.1543035507,1
47,257,0.01496845484,0.2922146916,1
47,289,-0.001100838184,0.7563636899,1
47,321,0.5504017472,1.174848795,1
47,353,-0.3600064516,1.121686697,1
47,385,-3.64985323,-0.1006473899,1
47,417,-2.136577845,0.6427057981,1
47,449,-0.7162944078,1.090526223,1
47,481,-0.185261488,0.5371446609,1
47,513,-0.1782079339,0.6768898964,1
47,545,-0.4114729762,1.347999573,1
47,577,-2.023337364,3.266615868,1
47,609,-2.892505169,3.55069375,1
47,641,-2.894941092,3.48898983,1
47,673,-3.258089542,3.06752634,1
47,705,-3.033088923,3.061736584,1
47,737,-2.435003281,2.857628345,1
47,769,-2.7800107,2.300235748,1
47,801,-2.77778554,1.814783335,1
47,833,-1.793742657,-0.6056021452,1
47,865,-1.980841398,0.2990807295,1
47,897,-1.553625822,1.68014431,1
47,929,-0.7921571136,2.211288214,1
47,961,0.01316475868,3.462538958,1
47,993,-0.9039674997,3.905127525,1
47,1025,0.09790837765,4.163329124,1
47,1057,0.4967705011,3.905254602,1
47,1089,-0.8366624117,3.079866648,1
47,1121,-1.539262652,2.369350672,1
47,1153,-1.294214964,1.809863806,1
47,1185,-1.821724892,2.162411928,1
47,1217,-3.557082653,1.168660164,1
47,1249,-3.390852928,0.7525396347,1
47,1281,-2.489147186,2.491830349,1
47,1313,-3.698568344,3.923110008,1
47,1345,-3.188293934,2.797804594,1
47,1377,-2.707236767,2.457398415,1
47,1409,-3.343826294,3.003829002,1
47,1441,-6.658493519,2.664993286,1
47,1473,-6.671626568,1.328464985,1
47,1505,-4.933773041,2.202228069,1
47,1537,-1.188231349,5.03286314,1
47,1569,-0.1076227427,6.526156902,1
47,1601,-0.06745898724,4.903525829,1
47,1633,-0.1056901217,2.819841385,1
47,1665,-1.521947384,1.477383137,1
47,1697,-2.905897617,1.7034657,1
47,1729,-3.152668476,3.143522024,1
47,1761,-3.651648283,3.463014126,1
47,1793,-4.182149887,0.09419083595,1
47,1825,-3.328968287,-0.5097681284,1
47,1857,-1.947249174,0.2903153896,1
47,1889,-0.646556139,0.3272816539,1
47,1921,0.1030755639,1.079810739,1
47,1953,-0.2460935712,1.718024015,1
47,1985,-0.874779582,-0.9292116165,1
47,2017,-0.4837124348,-8.645685196,1
79,33,0.4150368571,1.311953783,1
79,65,0.07801318169,0.3187934756,1
79,97,-0.03113949299,-0.1039407253,1
79,129,0.2450480312,-0.1551324874,1
79,161,0.08167606592,0.1047091633,1
79,193,0.1084464192,0.2781531215,1
79,225,0.1846964955,-0.0002658963203,1
79,257,0.1659777761,0.5964599848,1
79,289,0.3473953307,0.8452351093,1
79,321,0.4160229266,1.145599842,1
79,353,-0.4198611081,1.561661124,1
79,385,-1.386109948,0.7695986032,1
79,417,-0.4827049971,1.043899298,1
79,449,-0.3203676939,0.6599621773,1
79,481,-0.4411553144,-0.2802501917,1
79,513,-0.6601083875,0.5430832505,1
79,545,-0.8650026917,5.682346344,1
79,577,-1.416591763,2.922817945,1
79,609,-1.502320528,2.770801306,1
79,641,-1.353164673,2.302740812,1
79,673,-1.960390329,2.417329311,1
79,705,-1.967811465,2.715920448,1
79,737,-1.67081368,1.694458127,1
79,769,-2.379605293,1.749811172,1
79,801,-2.316141605,1.740509748,1
79,833,-1.434136629,2.870199203,1
79,865,-1.052031875,1.465664625,1
79,897,-1.535064101,2.177924871,1
79,929,-1.634453535,2.655569553,1
79,961,-1.030313969,2.544765949,1
79,993,-0.9992365837,2.975392818,1
79,1025,-0.6814700961,3.683238506,1
