PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 33, filenames: A:[33]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[34]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.537137508,4.537906647,1
47,65,1.088007212,4.308272839,1
47,97,4.13852787,-9.889652252,1
47,129,-0.8300055265,-14.36737633,1
47,161,-2.474216938,-5.926839828,1
47,193,-2.915664196,-5.56728363,1
47,225,-0.335318327,-0.2826993465,1
47,257,0.4932413101,-0.6064519882,1
47,289,0.1421009302,0.7686219215,1
47,321,4.48101902,5.1579175,1
47,353,-0.03631150723,4.603863239,1
47,385,0.3440891504,5.332519531,1
47,417,0.1123230457,5.497113705,1
47,449,-0.8484781981,6.067094803,1
47,481,0.03635776043,6.263429165,1
47,513,0.09979188442,8.675293922,1
47,545,-1.374545336,12.14549446,1
47,577,-1.516782284,0.6575469971,1
47,609,-2.248867035,5.48630476,1
47,641,0.2943803072,5.60252285,1
47,673,0.9030216932,4.548062801,1
47,705,0.5095084906,4.776544094,1
47,737,0.8063135147,5.268403053,1
47,769,0.1732480526,6.323251724,1
47,801,-0.3162193298,4.576663494,1
47,833,0.04576790333,2.995785236,1
47,865,1.665306449,1.91645956,1
47,897,2.250038624,4.04171133,1
47,929,2.569720745,5.888210773,1
47,961,3.032524347,5.642118454,1
47,993,3.613821268,4.868597031,1
47,1025,5.34485817,4.605984211,1
47,1057,3.035912037,3.81760788,1
47,1089,3.171441555,3.42179966,1
47,1121,5.48204565,5.024581909,1
47,1153,6.523344517,6.404209137,1
47,1185,6.035264015,4.998204708,1
47,1217,5.944036007,4.426035881,1
47,1249,1.114430428,3.651050091,1
47,1281,1.586587906,1.654297113,1
47,1313,3.244292498,0.2005844116,1
47,1345,5.634097099,2.015638351,1
47,1377,6.635402203,2.037402153,1
47,1409,6.345018864,1.927568436,1
47,1441,1.872867584,2.91886878,1
47,1473,2.105941296,2.939213037,1
47,1505,1.259342194,0.6413562298,1
47,1537,-0.3220303059,-1.12349689,1
47,1569,1.891484261,-0.2149435282,1
47,1601,20.72789383,6.829545975,1
47,1633,7.652476311,0.2263189554,1
47,1665,7.985705376,-0.63017869,1
47,1697,6.541950226,0.5357779264,1
47,1729,3.20058918,1.187955499,1
47,1761,1.837921143,1.839065075,1
47,1793,3.224649906,0.06183052063,1
47,1825,2.772044897,1.897849083,1
47,1857,2.551949501,1.143892646,1
47,1889,1.105792761,0.5596448183,1
47,1921,-0.5141706467,0.8795028329,1
47,1953,-0.2365775108,1.148323059,1
47,1985,3.648589611,0.4814361632,1
47,2017,11.60031033,-1.730675697,1
79,33,18.41995811,6.83353281,1
79,65,0.9032912254,0.6642093658,1
79,97,13.53288078,3.405147552,1
79,129,0.2739099562,-0.1254251003,1
79,161,-1.224506617,-1.251196384,1
79,193,-1.340425253,-0.3544404507,1
79,225,0.4614025354,1.998461962,1
79,257,0.8132362366,-0.2526702881,1
79,289,2.528683662,6.196424961,1
79,321,1.928520083,5.959675312,1
79,353,1.527861595,5.272720814,1
79,385,1.077705979,5.310034752,1
79,417,0.5921952128,5.130652428,1
79,449,-0.3426295519,4.959692478,1
79,481,0.1616143584,4.323800564,1
79,513,0.8353464007,7.412626266,1
79,545,0.01584252715,8.612168312,1
79,577,-0.8200484514,6.6940732,1
79,609,-0.49302423,7.075862885,1
79,641,0.9152292013,6.184837341,1
79,673,1.007018447,5.616613865,1
79,705,0.2738527656,5.685842514,1
79,737,0.6173392534,5.424696445,1
79,769,0.1520372331,6.36227417,1
79,801,-0.387968421,6.269515038,1
79,833,0.9778055549,4.973273277,1
79,865,1.867917299,4.916552544,1
79,897,1.507672071,5.49512291,1
79,929,2.296005726,5.278130531,1
79,961,3.624449253,4.954229832,1
79,993,4.552481651,5.117486477,1
