PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 25, filenames: A:[25]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[26]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.3493878841,-0.1331653595,1
47,65,-0.4787184596,0.3754689097,1
47,97,-0.1232714579,-0.04140949249,1
47,129,0.1711864769,0.2526568174,1
47,161,0.1179168969,0.545547843,1
47,193,0.06689465046,0.4213776588,1
47,225,0.09534141421,0.1013468504,1
47,257,0.06869396567,0.04479789734,1
47,289,0.4872789979,0.5836163759,1
47,321,-0.06626975536,1.281545877,1
47,353,-1.06492734,1.473918319,1
47,385,-2.181642532,1.598677158,1
47,417,-2.107164383,2.163105011,1
47,449,0.1228876114,5.151370049,1
47,481,0.5178828835,5.244104862,1
47,513,-0.02269876003,3.163505554,1
47,545,0.2968611717,0.9574337006,1
47,577,0.5508589745,4.028243065,1
47,609,0.5405322313,2.8037076,1
47,641,0.6468791962,2.806234837,1
47,673,0.3773169518,3.173577547,1
47,705,0.6537688375,3.122858047,1
47,737,0.2140234113,3.224481821,1
47,769,-0.1068896651,2.782547474,1
47,801,-0.3971502185,2.501940489,1
47,833,-0.6691941023,1.713242054,1
47,865,-0.06919796765,2.621003628,1
47,897,0.5277304649,2.060642242,1
47,929,1.190220594,3.266448259,1
47,961,1.863859177,3.191862583,1
47,993,1.146723986,1.758641362,1
47,1025,1.438524604,1.104919434,1
47,1057,1.910597444,2.024186373,1
47,1089,1.534592867,3.421046257,1
47,1121,0.03759545088,3.654687166,1
47,1153,-1.113353491,2.968824387,1
47,1185,-2.219132185,4.535363197,1
47,1217,-1.305254102,4.592861176,1
47,1249,-1.598114252,2.942914009,1
47,1281,-0.3212857842,2.877545357,1
47,1313,1.667888761,3.610896111,1
47,1345,2.440898895,1.37457943,1
47,1377,0.699352622,1.740728855,1
47,1409,-3.233105421,0.8761096001,1
47,1441,-2.324443817,0.3005799055,1
47,1473,-1.077664137,-0.1017839909,1
47,1505,-1.088122606,0.1902271509,1
47,1537,-0.2458194494,1.361344337,1
47,1569,0.4390258789,2.845773697,1
47,1601,-1.966798306,4.209355831,1
47,1633,-3.527004242,4.938206673,1
47,1665,-2.425388575,5.480474472,1
47,1697,-2.285232067,6.513035297,1
47,1729,-2.084778309,6.770612717,1
47,1761,-1.760124445,6.045924187,1
47,1793,-1.315558672,5.42924118,1
47,1825,-1.952935219,3.890290737,1
47,1857,-2.331487894,4.502695084,1
47,1889,-0.9783747196,4.327040672,1
47,1921,-2.016029596,4.060770988,1
47,1953,-1.614385605,2.163207531,1
47,1985,0.7736246586,-0.1286612153,1
47,2017,-9.537538528,-6.063152313,1
79,33,-0.08943247795,1.203708649,1
79,65,-0.4193235636,0.3783750534,1
79,97,-0.1192083433,-0.3338119984,1
79,129,0.06576511264,-0.221734345,1
79,161,0.01574604213,0.01831999421,1
79,193,0.2876724005,0.03561040759,1
79,225,0.2059953213,0.3315590024,1
79,257,0.3201472461,1.03220284,1
79,289,0.5882000923,2.701149464,1
79,321,0.06847295165,1.809863329,1
79,353,-1.026913404,0.9770995378,1
79,385,-1.972723842,0.7883418202,1
79,417,-1.117173195,1.323983788,1
79,449,1.066687107,5.532785416,1
79,481,-0.5690530539,5.055848598,1
79,513,-1.420397758,2.449587822,1
79,545,-0.2956864238,1.212939501,1
79,577,-0.02227044106,1.974765301,1
79,609,-0.04716551304,2.319194317,1
79,641,0.272588104,2.702300787,1
79,673,0.5947439671,3.074934483,1
79,705,0.3833061457,3.03136754,1
79,737,0.5295376778,2.636649132,1
79,769,0.2825481296,2.136577845,1
79,801,-0.4347577691,1.506810188,1
79,833,-1.329253912,2.105309248,1
79,865,-0.8996825218,2.9764781,1
79,897,-0.0433344841,2.94715786,1
79,929,0.752458632,3.043712139,1
79,961,1.367547512,2.944559336,1
79,993,0.7281788588,2.460734367,1
79,1025,0.2302231789,2.462485313,1
79,1057,0.6024758816,3.405183077,1
79,1089,0.4410000443,3.222017765,1
79,1121,0.2602535486,2.144202709,1
79,1153,0.4388842583,0.8785266876,1
79,1185,-0.5012054443,1.938182592,1
79,1217,-0.4960783124,3.627645493,1
79,1249,-1.269152641,3.083459377,1
79,1281,-0.7961174846,2.278821945,1
79,1313,0.6324523091,2.666582346,1
79,1345,0.6747092009,1.11231637,1
79,1377,-0.4680339694,1.51457119,1
79,1409,-1.338613749,1.611938,1
79,1441,0.6508051157,1.033608198,1
79,1473,0.7164455652,1.06291008,1
79,1505,0.2605297565,1.483553886,1
79,1537,-0.4801795483,3.500674248,1
79,1569,-0.4152758718,4.554783344,1
79,1601,-0.8837524056,4.7833848,1
79,1633,-1.178717494,5.009898663,1
79,1665,-1.115265846,5.129032612,1
79,1697,-1.307791352,5.385853767,1
79,1729,-1.737666726,5.54875803,1
79,1761,-2.057853699,4.805496216,1
79,1793,-1.256950617,5.614345074,1
79,1825,-0.1422650218,4.847253323,1
79,1857,0.8024905324,3.728066921,1
79,1889,-0.7085051537,4.817247868,1
79,1921,-1.613384604,2.724069118,1
79,1953,-2.040724039,1.795028448,1
79,1985,-0.198315382,0.0875557065,1
79,2017,16.39687538,-5.168615341,1
111,33,0.1137910634,2.195502281,1
111,65,-0.1275247931,0.2811136842,1
111,97,0.1905450225,-0.05678343773,1
111,129,0.08815784752,-0.1850658655,1
111,161,0.02980324626,-0.2895611227,1
111,193,0.1450668573,-0.1969850063,1
111,225,0.3450924754,1.299075007,1
111,257,0.2762373686,3.228901386,1
111,289,0.4552839994,2.445720196,1
111,321,-0.1910863817,1.560010791,1
111,353,-0.4306330383,1.022852421,1
111,385,1.568477869,-0.05207204819,1
111,417,1.223227859,-0.6591398716,1
111,449,0.9443716407,3.643393755,1
111,481,-0.2085166574,3.837805748,1
111,513,-0.4997830987,1.724830627,1
111,545,0.8546114564,1.966878176,1
111,577,-0.2582077384,1.73598361,1
111,609,0.06351613998,2.165768147,1
111,641,-0.1028079987,2.780077457,1
111,673,-0.1313901842,2.869340897,1
