PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 23, filenames: A:[23]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[24]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.4342489243,-0.2475681305,1
47,65,0.1498312652,0.03988598287,1
47,97,0.1665010452,0.6283010244,1
47,129,0.3585965037,0.965405941,1
47,161,0.201920867,0.3414871693,1
47,193,0.2773951888,0.1248853207,1
47,225,-0.1070285439,-0.1979030371,1
47,257,-0.3799084425,-0.5170536637,1
47,289,-0.1318781376,-0.3411975503,1
47,321,0.1055344343,-0.3062854409,1
47,353,-0.3885865211,-1.004352689,1
47,385,0.4559462965,-1.289000034,1
47,417,2.585209131,-2.197540283,1
47,449,2.673600435,-3.960613966,1
47,481,1.45504427,-1.876735091,1
47,513,1.568255424,4.702729225,1
47,545,-1.155830383,0.7550008893,1
47,577,-1.113013744,0.3039524555,1
47,609,-0.3615188003,0.5604621172,1
47,641,0.2288480401,1.758656621,1
47,673,0.4699218273,0.8344578743,1
47,705,0.3220261037,-0.1479121447,1
47,737,-0.118435353,-0.408660531,1
47,769,-0.452965498,-0.7834568024,1
47,801,-0.2661492825,0.3689219952,1
47,833,0.8454131484,3.145286083,1
47,865,0.6166265011,3.598650932,1
47,897,0.1669919789,3.925527096,1
47,929,-0.4054215848,4.299543858,1
47,961,0.05022925138,2.947517633,1
47,993,2.648497105,0.8566786051,1
47,1025,2.649591923,-0.2047379017,1
47,1057,1.374163151,0.2627463341,1
47,1089,0.9400727749,2.115619183,1
47,1121,1.484790325,4.193892956,1
47,1153,1.289378881,3.551768064,1
47,1185,1.522902489,3.114967585,1
47,1217,2.296791553,3.519770622,1
47,1249,-0.0473703146,3.514187336,1
47,1281,-1.993958235,3.929648876,1
47,1313,-1.843001842,3.88966465,1
47,1345,-3.344635725,2.846078873,1
47,1377,-4.117771626,1.303407192,1
47,1409,-1.295171738,2.343438625,1
47,1441,0.1207098961,1.336055756,1
47,1473,-1.007499099,2.622093439,1
47,1505,-1.323363066,3.042746067,1
47,1537,-2.330408573,4.18566227,1
47,1569,-4.848648071,5.217906475,1
47,1601,15.81854057,9.486265182,1
47,1633,-4.484731674,3.596295357,1
47,1665,-5.437146664,2.768870831,1
47,1697,-5.128305435,4.167780876,1
47,1729,-4.693502903,8.237337112,1
47,1761,-5.292428017,6.991200447,1
47,1793,-5.047064781,5.744269371,1
47,1825,-5.2569561,3.319488287,1
47,1857,-4.449643612,3.848453045,1
47,1889,-0.6355819702,4.338850021,1
47,1921,-6.713980675,4.236907959,1
47,1953,-4.871902943,4.281498909,1
47,1985,-2.029766083,5.047863007,1
47,2017,1.375835419,0.2692565918,1
79,33,-0.13789469,0.6444101334,1
79,65,0.2511542439,0.04872186482,1
79,97,0.3553993106,-0.01936489344,1
79,129,0.2401756048,0.2955194712,1
79,161,0.06650596112,0.07776048779,1
79,193,-0.02913427353,-0.07451289892,1
79,225,-0.3958346546,-0.04410628974,1
79,257,0.1959375739,-0.1022580937,1
79,289,0.4387212396,0.5014717579,1
79,321,1.060066104,-0.06782501936,1
79,353,0.5730118752,0.2670014203,1
79,385,0.7223813534,-0.225756526,1
79,417,1.389098167,-0.778403163,1
79,449,1.11859417,-2.622629166,1
79,481,1.444832087,-0.5299935937,1
79,513,0.4699766934,0.5596696138,1
79,545,-0.6498739719,0.5224841237,1
79,577,-0.9364756346,0.5362328291,1
79,609,-0.5158787966,0.2972318828,1
79,641,-0.1911332905,0.3119622171,1
79,673,-0.3921361864,0.3369954824,1
79,705,-0.9742848277,0.09249919653,1
79,737,-1.09275341,-0.1224654913,1
79,769,-0.5458953381,-0.7122851014,1
79,801,-0.1302739829,0.2218978405,1
79,833,1.153527856,3.126333475,1
79,865,0.6249145269,3.315181732,1
79,897,0.2442120761,3.372711658,1
79,929,0.03989297152,3.711046934,1
79,961,-0.03605365753,3.25493598,1
79,993,1.36269486,2.321587563,1
79,1025,1.920247555,1.918356895,1
79,1057,1.479752421,2.546285629,1
79,1089,1.224681497,3.199742556,1
79,1121,1.057033658,3.281689405,1
79,1153,0.4884926081,3.363026857,1
79,1185,1.564093351,2.699723482,1
79,1217,1.976370811,2.681412935,1
79,1249,1.282480717,2.9991436,1
79,1281,0.02795543522,3.279497862,1
79,1313,-0.9447484016,3.607622147,1
79,1345,-1.612740755,1.123375416,1
79,1377,-1.948207736,0.3572853804,1
79,1409,-0.2570948601,2.141512394,1
79,1441,1.513625622,3.926813841,1
79,1473,1.966819286,4.707527161,1
79,1505,-1.159900308,2.935286045,1
79,1537,-1.503139496,2.803658009,1
79,1569,-2.008857727,3.913533688,1
79,1601,-4.255589962,2.041699886,1
79,1633,-4.9888134,3.125171661,1
79,1665,-0.918970108,-1.711591244,1
79,1697,-4.333060741,1.790133238,1
79,1729,-5.523564339,4.475765705,1
79,1761,-7.684257507,3.172153473,1
79,1793,-5.474807262,3.449332237,1
79,1825,-5.423243046,4.937261581,1
79,1857,-5.882796288,3.446964264,1
79,1889,-6.825962543,1.652493477,1
79,1921,-0.2474412918,2.246366024,1
79,1953,-5.352564335,5.167290688,1
79,1985,-4.542224407,4.175881863,1
79,2017,-21.48685074,-1.673102617,1
111,33,-0.2235794961,0.8311905861,1
111,65,0.100827083,-0.08113111556,1
111,97,0.1844808161,-0.2852101922,1
111,129,0.3307106197,-0.1307751536,1
111,161,0.1324381381,-0.3402657807,1
111,193,-0.06861658394,-0.1806809604,1
111,225,0.1780003905,0.1740181595,1
111,257,0.4925417006,0.325194478,1
111,289,0.6559909582,0.428158015,1
111,321,1.111052275,-0.071901761,1
111,353,1.552464485,-0.1310710907,1
111,385,0.7605654001,-0.5399821997,1
111,417,1.162222624,-1.09753263,1
111,449,1.711211443,-0.8552914858,1
111,481,1.056705832,0.06225456297,1
111,513,-0.03388574719,0.3915880024,1
111,545,-0.5980104208,0.3389077187,1
111,577,-0.8858008981,0.9466062784,1
111,609,-0.6869356632,0.317374438,1
111,641,-0.4276490808,0.2877779007,1
111,673,-0.4618520439,0.2236884832,1
111,705,-0.6053864956,-0.4587577581,1
111,737,-1.072973728,-0.8662545681,1
111,769,-0.9439676404,-0.8390019536,1
111,801,0.3395715952,1.140902281,1
111,833,0.7062585354,2.27693367,1
111,865,0.3315857649,2.582674742,1
111,897,0.4607834518,3.020855904,1
111,929,0.5744293928,4.127882957,1
111,961,1.010241508,3.699915171,1
111,993,1.564207435,2.849777699,1
111,1025,1.358715057,2.790958881,1
111,1057,1.238882661,3.357397318,1
111,1089,1.38248837,3.50908637,1
111,1121,1.287605524,3.596624136,1
111,1153,1.328783512,3.542559147,1
111,1185,3.026079655,3.381488562,1
111,1217,1.41212523,2.74934411,1
111,1249,1.055597663,2.680980444,1
111,1281,0.1646691561,3.226226568,1
111,1313,-0.5705931783,2.112475395,1
