PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 11, filenames: A:[11]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[12]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2883317471,0.7782706022,1
47,65,-0.06205937266,-0.07305032015,1
47,97,-0.04054141045,-0.2837761939,1
47,129,-0.1571529508,-0.4999140203,1
47,161,0.1400102377,0.08962848783,1
47,193,0.3529403806,0.200443089,1
47,225,0.2337074429,-0.01079518348,1
47,257,0.1986419261,0.3597557843,1
47,289,0.2669038773,0.4999135733,1
47,321,0.4118461609,0.03962340951,1
47,353,0.3641500473,-0.4881727695,1
47,385,0.30003649,-0.5033706427,1
47,417,-0.1170008183,-0.3618206978,1
47,449,0.5018185377,-1.193138123,1
47,481,0.6510877609,-0.1538342834,1
47,513,0.5552898645,1.562991619,1
47,545,0.1034018993,0.8253397942,1
47,577,-0.0669362545,0.1707954407,1
47,609,0.0661560297,0.02279472351,1
47,641,-0.6582814455,0.819715023,1
47,673,-0.5378133655,-0.4887382984,1
47,705,0.1735577583,-1.650959253,1
47,737,0.7836117744,-1.076264739,1
47,769,-0.05454230309,0.1045354605,1
47,801,1.367941856,0.06024259329,1
47,833,3.475646973,-0.06259429455,1
47,865,3.353333473,2.055986881,1
47,897,3.427852631,3.707901478,1
47,929,6.498721123,3.456427097,1
47,961,7.09554863,3.215485811,1
47,993,6.84997654,3.38701129,1
47,1025,7.022018909,3.121389866,1
47,1057,7.375152588,2.857538462,1
47,1089,7.75026226,3.326653719,1
47,1121,8.000307083,3.605088711,1
47,1153,8.019672394,4.239249706,1
47,1185,9.83087635,5.505907536,1
47,1217,10.26601791,5.710665703,1
47,1249,12.05946541,5.978757858,1
47,1281,13.94003773,4.847957611,1
47,1313,13.8113842,4.348178864,1
47,1345,11.15251446,3.223084211,1
47,1377,9.766065598,0.5387001038,1
47,1409,12.63557434,-0.8066225052,1
47,1441,14.37498665,-1.734238386,1
47,1473,14.83425331,-1.554908514,1
47,1505,13.28253746,-0.4695029259,1
47,1537,13.56265068,-0.8614407778,1
47,1569,13.45413685,-1.550550222,1
47,1601,11.35012722,-3.569709301,1
47,1633,10.04492378,-3.949185848,1
47,1665,9.948628426,-3.118470192,1
47,1697,9.481419563,-2.789641142,1
47,1729,8.84979248,-3.175826788,1
47,1761,10.04812717,-5.28242588,1
47,1793,8.667208672,-8.024248123,1
47,1825,6.337172508,-8.358940125,1
47,1857,9.482885361,-6.590371132,1
47,1889,6.6771698,-6.061130524,1
47,1921,6.074011803,-4.486909389,1
47,1953,2.909677505,-2.806915045,1
47,1985,3.085874557,-0.7460072041,1
47,2017,7.446982384,-5.44841671,1
79,33,-0.1971705556,0.7078450918,1
79,65,0.1107676849,0.1798489988,1
79,97,-0.01854046434,-0.1393926591,1
79,129,-0.08086487651,-0.3874613941,1
79,161,-0.05739945173,0.08886697888,1
79,193,0.1981909871,0.1820744872,1
79,225,0.2208384126,-0.1101359054,1
79,257,0.1135448143,0.1551485658,1
79,289,-0.1622061282,0.3777970672,1
79,321,-0.1734374017,0.06356549263,1
79,353,0.04240951687,-0.2121148854,1
79,385,0.4823225141,-0.1661731303,1
79,417,0.7435021996,0.3006297946,1
79,449,0.2352222502,0.7222772241,1
79,481,0.1838339269,0.7134633064,1
79,513,0.2685536742,-0.08848941326,1
79,545,-0.1184774041,-1.021843433,1
79,577,-0.5354024172,-0.6522797346,1
79,609,-1.004941702,-1.252943873,1
79,641,-0.4162731171,-0.7461675406,1
79,673,0.0003181695938,0.3355299234,1
79,705,1.132142544,0.0263261497,1
79,737,3.198326111,-0.1575129479,1
79,769,0.6231230497,0.2243564129,1
79,801,0.796479702,0.4885808229,1
79,833,2.500237703,0.7753417492,1
79,865,4.336820602,1.616944313,1
79,897,5.289949894,1.932081461,1
79,929,6.372963905,2.932229042,1
79,961,7.189334869,3.620987654,1
79,993,7.750200272,3.474467278,1
79,1025,8.495938301,3.733612537,1
79,1057,9.483973503,3.616874218,1
79,1089,9.948652267,3.878480673,1
79,1121,9.405073166,4.063715935,1
79,1153,9.298967361,4.394480228,1
79,1185,8.603948593,4.539352417,1
79,1217,10.19450474,4.905139446,1
79,1249,12.5498848,4.94957304,1
79,1281,14.53532982,4.439177036,1
79,1313,15.41274071,4.313261986,1
79,1345,15.99897957,3.594723701,1
79,1377,16.21576118,-1.127590418,1
79,1409,15.24541283,0.02971157432,1
79,1441,15.2590332,-0.2641963959,1
79,1473,13.61277962,-2.326962471,1
79,1505,11.90231037,-1.301843882,1
79,1537,11.62448692,-1.135437012,1
79,1569,13.54232407,-2.496528387,1
79,1601,12.35545731,-3.888910294,1
79,1633,10.99348164,-3.606856585,1
79,1665,9.988121033,-3.12656641,1
79,1697,9.041983604,-2.865053415,1
79,1729,7.75713253,-2.885023117,1
79,1761,9.245710373,-3.322647095,1
