PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 17, filenames: A:[17]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[18]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.8980259895,-0.05533492565,1
47,65,0.1906445622,-0.06281249225,1
47,97,0.1393544674,-0.03563669324,1
47,129,0.2179287672,-0.04985705018,1
47,161,0.2921556234,-0.176514253,1
47,193,0.1814659834,0.1145471334,1
47,225,0.2465283871,0.2234145403,1
47,257,0.2806113958,0.2702715993,1
47,289,0.01733767986,0.07091285288,1
47,321,0.001519590616,0.4665118456,1
47,353,-0.1813593507,-0.03141748905,1
47,385,0.1813676953,-0.5406493545,1
47,417,0.3775532246,-0.1260524839,1
47,449,-0.2691479325,0.3222708702,1
47,481,-2.91883111,5.67091608,1
47,513,-1.289909363,-0.1800937653,1
47,545,-0.9291703701,-0.1432864666,1
47,577,-1.081005335,0.4833977818,1
47,609,-1.061143637,0.9253710508,1
47,641,-1.687265277,0.8532017469,1
47,673,-2.544110537,1.1301651,1
47,705,-2.000688314,1.994901419,1
47,737,-1.070250034,1.890518427,1
47,769,-1.061638236,1.453133225,1
47,801,-0.7436596751,2.601975918,1
47,833,-0.1887232065,1.909160972,1
47,865,-0.4257842898,1.808890581,1
47,897,-0.4187574387,2.265168667,1
47,929,-0.08546096087,2.648010969,1
47,961,0.006097087637,1.851209402,1
47,993,0.4847542048,2.350002766,1
47,1025,0.7702432871,2.789850235,1
47,1057,0.8227181435,2.555178642,1
47,1089,0.4571130276,2.546011448,1
47,1121,-0.3597413301,3.505941153,1
47,1153,0.4446854591,2.400502682,1
47,1185,0.604192853,2.245607376,1
47,1217,0.4176918268,2.44598484,1
47,1249,1.39800024,1.482533693,1
47,1281,2.393091917,-0.6693247557,1
47,1313,2.820499182,-0.2601665258,1
47,1345,3.467591286,-0.04114452749,1
47,1377,2.595006466,0.4825754166,1
47,1409,1.953061581,1.902947426,1
47,1441,1.623778701,2.35593009,1
47,1473,0.3731763065,0.4611935616,1
47,1505,-0.3279504776,0.8462822437,1
47,1537,-0.8058447838,1.733743668,1
47,1569,-0.08778619766,1.861360073,1
47,1601,1.470961452,2.578957319,1
47,1633,0.02620023489,3.304435253,1
47,1665,0.1325159073,2.348446131,1
47,1697,0.4573961496,1.806609869,1
47,1729,1.969787359,1.480382919,1
47,1761,0.4268645644,0.9850370884,1
47,1793,0.4974075556,1.178848743,1
47,1825,-0.07207345963,0.7851385474,1
47,1857,0.700419426,0.5958595276,1
47,1889,1.320877314,1.190095067,1
47,1921,0.3971107006,0.8560599089,1
47,1953,-0.04031282663,0.7709197998,1
47,1985,0.02289301157,0.7883625031,1
47,2017,1.586572766,-2.180286884,1
79,33,-0.1282850504,0.03055243194,1
79,65,0.3701478541,-0.2980977893,1
79,97,-0.2837626934,-0.3535021544,1
79,129,-0.340621978,-0.4451476932,1
79,161,-0.2279683948,-0.3329455853,1
79,193,-0.2551078796,0.1947162002,1
79,225,-0.4187042713,0.01290240884,1
79,257,-0.7331579924,0.5186107755,1
79,289,-0.5302667618,0.5365158916,1
79,321,0.08889627457,0.8021654487,1
79,353,-0.08129656315,0.1328343749,1
79,385,-0.5374279022,-1.163808107,1
79,417,-1.066671133,-0.521165967,1
79,449,-2.462616444,0.8924655318,1
79,481,-3.328232765,4.826723099,1
79,513,-1.320963383,-1.881089926,1
79,545,-1.427638531,-1.394546986,1
79,577,-0.4630438089,-0.04504337907,1
79,609,-1.058314204,0.2948330939,1
79,641,-2.393715382,0.1272261143,1
79,673,-2.367650986,0.4220806658,1
79,705,-1.256370068,1.878121138,1
79,737,-1.461034656,0.6728767157,1
79,769,-1.063027382,1.139159441,1
79,801,-0.8818398714,1.916303754,1
79,833,-0.2858103514,1.842988849,1
79,865,-0.2847153544,2.0229702,1
79,897,-0.5935086012,2.006627321,1
79,929,-0.4983040094,1.944962978,1
79,961,-0.2693468928,1.608231783,1
79,993,0.142190665,2.271798611,1
79,1025,0.7173368931,3.031876087,1
79,1057,1.090658545,2.8655653,1
79,1089,0.8228480816,2.76918149,1
79,1121,-0.2930541039,3.11252737,1
79,1153,0.8370559216,3.736829042,1
79,1185,1.699446559,4.372068405,1
