PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 39, filenames: A:[39]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[40]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,8.876591682,6.297887802,1
47,65,1.367775679,1.1771245,1
47,97,-0.3174505234,-0.7131413221,1
47,129,-0.4954913259,0.02649760246,1
47,161,0.4589802623,-0.73828125,1
47,193,0.1009782255,-0.917671442,1
47,225,0.2046194375,2.530722618,1
47,257,-0.231590271,0.8256525993,1
47,289,-0.2843269408,0.5290474892,1
47,321,-1.03635776,3.97503376,1
47,353,-1.155123234,4.301191807,1
47,385,-1.958288193,4.501164913,1
47,417,-0.7869862318,5.152705193,1
47,449,-0.1104470491,4.03737402,1
47,481,1.22521162,1.765046597,1
47,513,3.348801613,3.022041321,1
47,545,2.637325764,3.498079777,1
47,577,2.310708046,4.182528496,1
47,609,2.269094706,4.124484062,1
47,641,0.6325797439,3.118350983,1
47,673,-0.6195428371,3.948267698,1
47,705,-1.257969141,3.780259132,1
47,737,-1.410042644,3.918262959,1
47,769,-0.7456290722,4.267517567,1
47,801,-0.7865185738,5.223237038,1
47,833,-2.05478549,5.969730854,1
47,865,-1.527265549,6.23862505,1
47,897,-1.514955759,5.559754372,1
47,929,-2.180954933,4.594238758,1
47,961,-2.517344713,4.265509129,1
47,993,-2.148661613,4.350726604,1
47,1025,-1.212949038,4.022244453,1
47,1057,-1.461718798,3.024357319,1
47,1089,-2.453758955,2.415747404,1
47,1121,-1.486945868,2.509197474,1
47,1153,-0.2985138893,3.069453716,1
47,1185,-0.2095832825,4.091899395,1
47,1217,-0.1206283569,6.819930553,1
47,1249,-2.564192772,5.516685963,1
47,1281,-5.032734394,4.559569359,1
47,1313,-3.233418941,2.922021389,1
47,1345,-2.503704071,2.779181242,1
47,1377,-3.937369585,3.260122538,1
47,1409,-3.947754383,4.315726757,1
47,1441,-5.313966751,5.447167397,1
47,1473,-5.930092812,5.803566456,1
47,1505,-6.501852036,1.856338024,1
47,1537,-2.149432182,1.91993022,1
47,1569,-2.55054903,3.82801795,1
47,1601,-2.05308795,4.780743599,1
47,1633,-2.184298038,5.202564716,1
47,1665,-2.645005226,5.873491764,1
47,1697,-4.998227119,6.854616642,1
47,1729,-4.251648426,8.02219677,1
47,1761,-2.558982372,8.587205887,1
47,1793,-1.152095318,8.541374207,1
