PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 20, filenames: A:[20]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[21]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.159479141,-0.2588481903,1
47,65,0.7189393044,0.2453933954,1
47,97,0.1693798155,0.8445217609,1
47,129,0.8182533979,-0.3642161489,1
47,161,-0.2217166424,-0.8589949608,1
47,193,0.244212985,-1.188856125,1
47,225,-0.0241150856,-0.333116889,1
47,257,-0.4753324986,0.8426349163,1
47,289,-0.3543282747,1.362048864,1
47,321,0.3606333137,0.3964713812,1
47,353,0.6064442992,0.7879804373,1
47,385,0.5775556564,0.772729516,1
47,417,1.535689831,1.20947969,1
47,449,1.451577902,1.031626225,1
47,481,0.7653982639,1.253284454,1
47,513,1.224017859,2.397566319,1
47,545,0.1503179073,2.731661558,1
47,577,-0.4691292048,3.374362946,1
47,609,-0.6818191409,3.415301323,1
47,641,-0.4650756121,2.594355822,1
47,673,-0.4440088868,0.9912233353,1
47,705,-1.079192281,0.4906367064,1
47,737,-1.060562611,1.888710976,1
47,769,-1.568334103,4.068065643,1
47,801,-1.069993258,3.924153328,1
47,833,-0.3482811451,2.393523932,1
47,865,-0.6611914635,3.110009432,1
47,897,-2.334142685,4.109193325,1
47,929,-2.496655941,4.73333168,1
47,961,-1.758846164,4.489073753,1
47,993,-0.8380194902,4.437243938,1
47,1025,-0.7017738819,4.903130531,1
47,1057,-0.03289884329,5.122034073,1
47,1089,1.053581476,5.466937065,1
47,1121,1.635135174,6.363630295,1
47,1153,0.5790433884,6.803281784,1
47,1185,-0.8585532308,7.055519581,1
47,1217,-1.455605388,5.13045454,1
47,1249,-1.538271427,6.136883736,1
47,1281,-1.284447908,6.023489952,1
47,1313,-0.1129207611,4.622813702,1
47,1345,0.8454452753,3.850708485,1
47,1377,1.607766747,3.993353844,1
47,1409,4.017509937,6.038306236,1
47,1441,-1.877015948,4.006844521,1
47,1473,-1.520145178,6.530621052,1
47,1505,-0.4291856289,3.336625099,1
47,1537,-1.986624479,4.27488327,1
47,1569,-3.306720018,4.359361649,1
47,1601,-4.074976921,4.741556168,1
47,1633,-5.399618626,6.054889202,1
47,1665,-3.991363049,4.262293816,1
47,1697,-1.928778172,2.459351301,1
47,1729,-1.402571678,2.278829575,1
47,1761,-8.451543808,6.284645557,1
47,1793,-11.86683369,8.72041893,1
47,1825,-0.9094262123,1.131706715,1
47,1857,-5.584918499,7.388967514,1
47,1889,1.37744379,15.29926872,1
47,1921,-0.6637654305,0.06265449524,1
47,1953,-3.845790863,6.81153965,1
47,1985,1.08675909,10.57825947,1
47,2017,-1.427743912,0.1297392845,1
79,33,-0.5311288834,0.9137222767,1
79,65,0.004743933678,0.3065737486,1
79,97,0.05937959254,0.2078128457,1
79,129,0.419777602,0.1001700908,1
79,161,0.7679473162,-0.2218075395,1
79,193,14.24365425,5.144597054,1
79,225,0.3190618157,-0.217445612,1
79,257,0.151368767,1.557014465,1
79,289,0.3013756573,2.012085915,1
79,321,0.4617915452,2.229507923,1
79,353,0.4417822659,1.535333633,1
79,385,0.7396173477,0.6983056068,1
79,417,1.416928053,0.9508931637,1
79,449,1.461187959,1.741999865,1
79,481,1.308182478,3.433334112,1
79,513,0.5059497952,3.043802977,1
79,545,-0.7300800681,2.148845673,1
79,577,-1.051127195,2.513659239,1
79,609,-0.6394197345,3.033157587,1
79,641,-0.6197066903,3.14714694,1
79,673,-1.272661209,2.15775609,1
79,705,-1.243280888,1.455823541,1
79,737,-0.2101290226,1.157535076,1
79,769,-0.18861413,2.296624184,1
79,801,0.1026422977,2.680714369,1
79,833,0.5044687986,1.711603403,1
79,865,-0.2532775402,2.637769699,1
79,897,-1.77894187,3.723087788,1
79,929,-2.752483368,4.540416718,1
79,961,-2.041445255,4.482673645,1
79,993,-0.6465066075,3.883620739,1
79,1025,-0.2167281806,4.068919182,1
79,1057,-0.1855088025,4.19082737,1
79,1089,0.5834267735,4.639698505,1
79,1121,2.388104916,4.355032444,1
79,1153,1.746099591,3.877874851,1
79,1185,0.2451730967,5.621541023,1
79,1217,-0.8195881248,5.602942944,1
79,1249,-0.5829101801,5.418695927,1
79,1281,-0.3791282177,5.334677219,1
79,1313,-0.01928466558,5.09512949,1
79,1345,-0.04835000634,4.763944626,1
79,1377,0.1888634264,4.13325882,1
79,1409,1.962070704,3.929301262,1
79,1441,0.3528135419,3.643825531,1
79,1473,-0.7521247864,4.818498135,1
79,1505,-0.9834375381,4.501515388,1
79,1537,-1.231942415,3.868251562,1
79,1569,-2.227977753,3.77063942,1
79,1601,-3.16362524,3.877923727,1
79,1633,-4.690887451,3.721373081,1
79,1665,-4.859833717,4.015275955,1
79,1697,-3.649543762,2.87912178,1
79,1729,-4.079018593,3.982354879,1
79,1761,-5.161118507,7.385480881,1
79,1793,-4.564335823,6.063104153,1
79,1825,-5.122198582,4.715806007,1
79,1857,-5.214718342,6.765516281,1
79,1889,-21.96884918,3.159009457,1
79,1921,-0.4705007076,0.7881450653,1
79,1953,-3.361246824,6.560037136,1
79,1985,-2.04117918,8.044794083,1
79,2017,-0.3474736214,-0.8344869614,1
111,33,1.52266562,2.726313114,1
111,65,-0.1072855741,0.1489245296,1
111,97,-0.09652680159,0.03207315505,1
111,129,0.3130001426,0.1751844883,1
111,161,0.4909906685,0.3566727638,1
111,193,0.5981250405,-0.0325024128,1
111,225,0.9422339797,2.014325619,1
111,257,1.188338518,2.417588234,1
111,289,0.8731400967,3.298964977,1
111,321,0.3314510584,3.000049114,1
111,353,0.1966982484,2.070211172,1
111,385,0.9457135201,1.42850554,1
111,417,1.245746136,0.968447566,1
111,449,0.5317952037,2.050834656,1
111,481,0.8466816545,2.905742645,1
111,513,0.1100434661,2.193450451,1
111,545,-1.054690361,1.730581284,1
111,577,-1.239772916,1.794066429,1
111,609,-0.784460187,1.924653769,1
111,641,-0.912889123,2.358494997,1
111,673,-1.367692113,2.425925255,1
111,705,-0.704133749,1.941106319,1
111,737,0.02497082949,0.6129075289,1
111,769,-1.015045643,1.09988451,1
111,801,-1.133642197,2.088423967,1
111,833,-0.6172221303,1.989300489,1
111,865,-1.149621964,3.010004044,1
111,897,-1.717817903,3.606251955,1
111,929,-1.651188493,4.68152523,1
111,961,-1.686917067,4.142918587,1
111,993,-0.4741954207,3.460068226,1
111,1025,0.149884969,3.337927818,1
111,1057,-0.2086073011,3.313095808,1
111,1089,0.6186984181,3.751232862,1
111,1121,2.568587542,4.73963213,1
111,1153,2.196380615,4.116177559,1
111,1185,0.3788799047,4.770056248,1
111,1217,-0.3644149899,4.776452065,1
111,1249,-0.4022160769,4.906490803,1
111,1281,-0.8467516899,6.718175411,1
111,1313,-0.2078732252,4.815962791,1
111,1345,-0.3935285211,4.038520336,1
111,1377,-0.9736613035,3.911438942,1
111,1409,-1.235264778,2.493771076,1
111,1441,-1.436717153,3.371561527,1
111,1473,-1.813881159,3.696930885,1
111,1505,-2.180804968,4.907496452,1
111,1537,-1.512292385,3.736243248,1
111,1569,-2.097680569,3.445976496,1
111,1601,-2.9567523,3.362843513,1
111,1633,-3.485922575,2.820877314,1
111,1665,-4.281830311,2.878840923,1
111,1697,-4.893246651,3.249524355,1
111,1729,-5.374932289,4.454882622,1
111,1761,-4.768261433,6.711802006,1
111,1793,-4.472318649,5.316239834,1
111,1825,-4.753985405,3.813471317,1
111,1857,-4.789830685,1.974704266,1
111,1889,-3.69477272,3.403100967,1
111,1921,-3.628458023,4.344731808,1
111,1953,-3.898769379,6.432909012,1
111,1985,-3.379899025,6.454740524,1
111,2017,-0.3291101456,-0.5164456367,1
143,33,-0.6222624183,3.552815914,1
143,65,0.1361709237,-0.2495697737,1
143,97,0.1453097463,-0.4763336182,1
143,129,0.1793957949,-0.1117774844,1
143,161,0.1302168369,0.426886797,1
143,193,1.031959414,3.26652956,1
143,225,1.131906629,3.077870131,1
143,257,1.7451334,3.015347004,1
143,289,2.177033901,3.491073608,1
143,321,1.001158834,3.296319723,1
143,353,-0.1143221557,3.019489527,1
143,385,-0.2407272458,2.329139709,1
143,417,0.2270981669,1.492497087,1
143,449,0.005339384079,2.021945953,1
143,481,0.2841879725,1.727297068,1
143,513,-0.2505764961,1.311426878,1
143,545,-1.999612927,3.40880394,1
143,577,-0.8504044414,3.588531017,1
