PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 18, filenames: A:[18]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[19]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,6.012425423,-0.2761104107,1
47,65,-0.6480428576,0.1097502261,1
47,97,-1.336346149,0.6209892035,1
47,129,-0.6556005478,0.07500720024,1
47,161,-0.1307215691,0.01103329659,1
47,193,0.4959849119,0.02130521834,1
47,225,-0.0520619154,-0.5010723472,1
47,257,-0.4691257477,-0.7653924227,1
47,289,-0.08662056923,-0.1154121161,1
47,321,0.7467823029,0.5998948812,1
47,353,-1.689840317,0.1371729374,1
47,385,-4.169141769,0.6043812037,1
47,417,-4.500001907,2.046965122,1
47,449,-4.190263748,2.242225409,1
47,481,-5.202416897,-0.4526407719,1
47,513,-6.272025108,0.009248495102,1
47,545,-0.5860863924,0.6184191704,1
47,577,-1.126233339,1.339301229,1
47,609,-0.6238082647,1.876037955,1
47,641,-0.2222771645,1.261974692,1
47,673,0.02068114281,0.44747293,1
47,705,0.1487957835,0.8373720646,1
47,737,-0.6078753471,2.152255774,1
47,769,-1.381254554,3.454242229,1
47,801,-1.475114107,3.407718658,1
47,833,-0.7211744785,4.810122967,1
47,865,-1.052396894,4.302519798,1
47,897,-1.037202358,3.016618729,1
47,929,-0.5544885397,3.638650894,1
47,961,0.6922591329,5.398015022,1
47,993,0.3280781806,4.735480309,1
47,1025,1.136542439,4.35526371,1
47,1057,1.784781933,4.020522594,1
47,1089,2.132916927,3.133154154,1
47,1121,2.595854282,2.417579651,1
47,1153,2.145180464,2.46719265,1
47,1185,0.1311061382,4.401315212,1
47,1217,1.384226322,6.31666708,1
47,1249,2.568148136,6.808204651,1
47,1281,2.639340878,6.366455078,1
47,1313,2.484755516,5.661087036,1
47,1345,2.747045994,5.242544651,1
47,1377,2.345253944,3.167717218,1
47,1409,1.473992825,0.4434427619,1
47,1441,0.1415413618,0.3529798985,1
47,1473,0.2534825206,1.195583344,1
47,1505,0.3324422836,3.935407639,1
47,1537,0.6437438726,3.143216372,1
47,1569,1.062115431,2.435097933,1
47,1601,1.161552668,3.603993416,1
47,1633,1.715206385,1.813082695,1
47,1665,-0.2222697735,1.940234423,1
47,1697,-0.4440392554,2.264068842,1
47,1729,0.1120411754,3.17485857,1
47,1761,-0.1562339067,5.039307594,1
47,1793,-2.422267914,6.034123421,1
47,1825,-3.086553574,4.731232643,1
47,1857,-1.447321177,2.257493973,1
47,1889,-0.6367063522,0.6783006191,1
47,1921,0.5362033844,0.1209354401,1
47,1953,0.5687143803,0.06085187197,1
47,1985,-1.122262716,1.579427004,1
47,2017,-1.057650089,0.3227555752,1
79,33,0.08578848839,0.4153667986,1
79,65,0.4609642625,0.1402873099,1
79,97,0.806345582,0.03555999696,1
79,129,0.9549331069,-0.5019234419,1
79,161,0.7158665657,-0.3755300939,1
79,193,0.4112104774,0.1075835526,1
79,225,-0.1160687208,0.2842637897,1
79,257,-1.555886626,-0.3082804084,1
79,289,-1.834278822,-0.4269731939,1
79,321,-1.457098842,-0.4831915498,1
79,353,-1.57689929,-0.4200471044,1
79,385,-2.565917969,0.06058767438,1
79,417,-1.873415232,0.5172790885,1
79,449,-2.494722843,0.49141258,1
79,481,-3.294677973,-2.475721836,1
79,513,-0.313988328,-0.7187101841,1
79,545,-1.632891059,0.6404471397,1
79,577,-2.269209146,0.4767366052,1
79,609,-1.173183918,0.6945794821,1
79,641,-0.8292080164,0.9419413805,1
79,673,-0.01916611195,0.9027431607,1
79,705,0.13786906,1.568620443,1
79,737,-1.566133022,2.592524767,1
79,769,-1.355151892,4.891740799,1
79,801,-0.6551326513,5.081323147,1
79,833,-0.4984304309,5.706851006,1
79,865,-0.7555325031,3.515034199,1
79,897,-0.7502798438,2.891392469,1
