PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 50, filenames: A:[50]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[51]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.6544237137,5.602631569,1
47,65,-0.5346876979,0.3110176921,1
47,97,-0.2912623882,-0.7030819654,1
47,129,-0.0643312335,-0.1953864098,1
47,161,0.4376501441,-0.05639386177,1
47,193,0.2394601405,0.2422876358,1
47,225,0.01384794712,-0.08024764061,1
47,257,0.2620155811,-0.7480701208,1
47,289,0.8497036695,-0.3847780228,1
47,321,0.2627050579,0.9073724747,1
47,353,-0.5509796143,3.537175179,1
47,385,-1.505330801,4.16391468,1
47,417,-1.623393059,4.30370903,1
47,449,-0.3196479678,4.388059139,1
47,481,-0.1068294495,3.97927022,1
47,513,0.3049046993,3.998723745,1
47,545,0.9484467506,3.918180943,1
47,577,1.89404583,4.492771626,1
47,609,2.143909693,5.981335163,1
47,641,0.7963629961,7.402442932,1
47,673,-1.044326544,7.788591385,1
47,705,-1.724219322,6.582001686,1
47,737,-0.712908864,5.694304943,1
47,769,-0.9069035053,5.765260696,1
47,801,-3.089808941,6.134438515,1
47,833,13.22057533,9.382344246,1
47,865,-2.257394314,5.907901764,1
47,897,-2.791033506,6.80673933,1
47,929,-0.9817669392,6.573292255,1
47,961,-0.9697768688,5.263869762,1
47,993,-0.360127449,5.680441856,1
47,1025,-0.06098759174,7.036732197,1
47,1057,-0.05685675144,7.380745888,1
47,1089,0.241071403,4.918276787,1
47,1121,0.6974477768,3.433738708,1
47,1153,0.4279478192,3.415563583,1
47,1185,-0.01411902905,3.545800686,1
47,1217,-1.189480782,4.716986656,1
47,1249,-1.848101854,4.633339405,1
47,1281,-1.461919069,3.487103939,1
47,1313,-2.286934853,4.791648388,1
47,1345,-3.006939888,5.389082432,1
47,1377,-2.867264271,5.410418034,1
47,1409,-1.342436433,6.002708435,1
47,1441,-0.8474265337,6.161351204,1
47,1473,-1.624988437,6.574523926,1
47,1505,-3.1372118,6.32121563,1
47,1537,-1.877245903,6.818041801,1
47,1569,1.295344353,7.393906116,1
47,1601,-1.099444747,5.631157875,1
47,1633,-1.565530539,5.650639534,1
47,1665,0.9797651768,8.028886795,1
47,1697,-0.07480347157,9.487493515,1
47,1729,0.06321430206,10.09126759,1
47,1761,-0.3273327351,8.9497509,1
47,1793,-0.6934734583,9.703894615,1
47,1825,-0.6169474125,9.251616478,1
47,1857,-1.566397309,8.094110489,1
47,1889,-2.451079369,6.719098091,1
47,1921,-0.3518652916,7.332446098,1
47,1953,0.2404865026,7.771064281,1
47,1985,-0.1383032799,7.636253357,1
47,2017,-2.809794664,2.399059296,1
79,33,-0.2815663815,1.737622261,1
79,65,-0.2062623799,0.4127326608,1
79,97,-0.002192169428,-0.1790425777,1
79,129,-0.02267564833,-0.1998960078,1
79,161,0.2498930991,-0.228237927,1
79,193,0.1484619081,-0.5389503837,1
79,225,-0.3677853346,-0.5440849066,1
79,257,0.124239862,-0.489951849,1
79,289,0.533123076,1.784780979,1
79,321,0.5606936216,4.110776901,1
79,353,0.2867256403,4.639340401,1
79,385,-0.1072376817,5.092944145,1
79,417,-0.6385732293,5.601625443,1
79,449,0.5964574814,5.891209126,1
79,481,0.6994935274,4.437346458,1
79,513,1.007950306,4.019032001,1
79,545,1.073274255,3.401371717,1
79,577,1.057576656,2.763896704,1
