PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 36, filenames: A:[36]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[37]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-6.120633125,3.947403908,1
47,65,0.6105942726,0.7422409058,1
47,97,1.309087634,-1.945514679,1
47,129,1.179597855,-1.814060211,1
47,161,0.450053215,-19.19683838,1
47,193,10.37415028,-6.558371544,1
47,225,-13.55829239,12.94355106,1
47,257,0.03558301926,-1.138921738,1
47,289,0.3937883377,0.5867581367,1
47,321,-5.44808197,12.21759987,1
47,353,-0.8108190298,3.843061924,1
47,385,-0.6995370388,4.742155552,1
47,417,-0.1607279778,4.686319351,1
47,449,0.03452038765,3.770726204,1
47,481,-0.2668679953,3.914438248,1
47,513,-0.5316026211,3.395719051,1
47,545,-1.321230173,1.184310436,1
47,577,-2.678796291,3.254412651,1
47,609,0.4225475788,6.349247932,1
47,641,-0.7805204391,4.679047585,1
47,673,-3.029511929,5.22345686,1
47,705,-3.688027382,4.947770119,1
47,737,-3.112903357,4.724145889,1
47,769,-1.809292316,5.510410309,1
47,801,-2.31135726,6.904425621,1
47,833,-1.835584641,6.625452995,1
47,865,0.44094944,9.046794891,1
47,897,2.081847429,7.789762974,1
47,929,1.056368709,6.375488281,1
47,961,-1.808763266,6.563497066,1
47,993,-2.991082668,6.411347389,1
47,1025,-2.321353197,5.913773537,1
47,1057,-1.460828304,7.284723282,1
47,1089,-1.664996862,6.504076481,1
47,1121,-1.292685747,7.286719322,1
47,1153,-1.352056384,4.807180405,1
47,1185,-3.306275606,4.914635181,1
47,1217,-0.7100218534,4.304802895,1
47,1249,-2.554939985,5.248696804,1
47,1281,-3.253695965,5.804132462,1
47,1313,-2.083239555,3.749656677,1
47,1345,-3.994075775,4.01762104,1
47,1377,-4.341868401,4.395945072,1
47,1409,-4.178833008,5.213318825,1
47,1441,-1.299732447,6.714203358,1
47,1473,-4.608760834,6.854464054,1
47,1505,-7.605701447,6.583239555,1
47,1537,-7.584625244,5.5902071,1
47,1569,-3.864879608,4.006931305,1
47,1601,-0.2592687607,6.13570261,1
47,1633,-0.4920783043,9.258732796,1
47,1665,-3.028180599,8.588371277,1
47,1697,-2.787578344,8.748563766,1
47,1729,-2.251342297,6.917779446,1
47,1761,-0.5901359916,5.976523399,1
47,1793,0.6786026955,6.314966202,1
47,1825,0.2313818336,7.418220997,1
47,1857,-0.5356168747,8.607512474,1
47,1889,-0.9587663412,10.38644791,1
47,1921,-1.622830868,7.071788311,1
47,1953,-1.406979322,4.492722511,1
47,1985,1.963274121,8.530961037,1
