PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 3, filenames: A:[3]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[4]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
47,1857,42.35573959,-31.65207863,1
47,1889,51.70862579,-22.92573357,1
47,1921,42.80322266,-9.05685997,1
47,1953,23.86052513,-16.25523376,1
47,1985,60.19841766,-35.02885056,1
47,2017,72.62112427,-25.54173279,1
79,33,0.6872491837,0.6507533789,1
79,65,0.1963463426,-0.3806091249,1
79,97,0.1380026639,-0.48729527,1
79,129,-0.1198090613,-0.1184258461,1
79,161,-0.6544210911,0.1618195772,1
79,193,-0.2487854064,0.02848082781,1
79,225,-0.04983852431,-0.3267040551,1
79,257,-0.03000918031,-0.3894400895,1
79,289,-0.1208147705,-0.02772217989,1
79,321,-0.1410820186,0.7077484727,1
79,353,0.006418019533,0.4839425087,1
79,385,-0.440158844,-0.2955275178,1
79,417,-0.01196789742,-0.5328607559,1
79,449,6.661482811,24.03585052,1
79,481,11.15838051,-1.139222145,1
79,513,9.845348358,30.85503578,1
79,545,13.65502071,-2.732215881,1
79,577,16.18712044,13.30371094,1
79,609,26.74449539,38.39696884,1
79,641,30.51259804,41.60234833,1
79,673,34.8352356,42.62477112,1
79,705,33.28858185,27.75495529,1
79,737,-20.45529175,25.24836922,1
79,769,-27.2195549,23.98099136,1
79,801,22.32757759,48.11753845,1
79,833,19.29986954,49.70467758,1
79,865,33.99061203,50.92970276,1
79,897,40.93738556,62.40016556,1
79,929,53.94845963,28.31444931,1
79,961,72.1809845,49.12256241,1
79,993,53.61636734,57.68600845,1
79,1025,70.67499542,54.50205994,1
79,1057,64.52706909,34.40929413,1
79,1089,79.48994446,26.63879013,1
79,1121,54.61249161,50.71465683,1
79,1153,81.15855408,43.59449387,1
79,1185,59.87599945,45.65208435,1
79,1217,68.49414063,26.39406586,1
79,1249,81.78585815,27.07780266,1
79,1281,74.26533508,17.93759346,1
79,1313,79.84276581,12.78210258,1
79,1345,86.78500366,7.240789413,1
79,1377,81.11975861,7.232339382,1
79,1409,78.87918091,8.337747574,1
79,1441,75.55445099,8.118625641,1
79,1473,79.20037842,-7.512963772,1
79,1505,78.48526001,3.822799683,1
79,1537,67.46759033,18.38724327,1
79,1569,41.07230759,-3.82468605,1
79,1601,38.95236206,-8.334384918,1
79,1633,62.40629196,-4.576206207,1
79,1665,61.84325409,-12.33209705,1
79,1697,65.11500549,-22.05983353,1
79,1729,29.29570389,-20.33331871,1
79,1761,50.68788147,-9.356056213,1
79,1793,58.73166656,-9.390634537,1
79,1825,25.80717087,-29.070467,1
79,1857,52.1558609,-27.37293625,1
79,1889,41.98643875,-11.23137951,1
79,1921,25.50954056,-29.89617157,1
79,1953,11.61711693,-8.679135323,1
79,1985,20.85263443,-11.24609375,1
79,2017,23.6764946,-6.494040012,1
111,33,0.08104616404,1.108789444,1
111,65,-0.2910378575,-0.1894528568,1
111,97,-0.2439634204,-0.5218753815,1
111,129,-0.1335293651,-0.2267631292,1
111,161,-0.4508112669,0.1886767,1
111,193,-0.2828014493,-0.1129786372,1
111,225,-0.01280802488,-0.3615138531,1
111,257,0.119562909,0.01305833459,1
111,289,0.4149511158,-0.01124858856,1
111,321,0.1834548712,0.1448390484,1
111,353,-0.3442062736,-0.35113585,1
111,385,-0.4526109695,-0.5598204136,1
111,417,-0.6062841415,0.1873006821,1
111,449,-2.111032009,10.77367973,1
111,481,-1.898003578,-0.3722934723,1
111,513,-1.124892235,4.389531136,1
111,545,14.15384388,4.833089828,1
111,577,15.36938858,9.303329468,1
111,609,2.795623779,11.26161766,1
111,641,35.4341011,38.00576401,1
111,673,36.64986801,43.00115204,1
111,705,25.1255188,25.12436295,1
111,737,34.69031525,28.36660576,1
111,769,10.49076271,24.09044838,1
111,801,13.01187134,36.97953415,1
111,833,45.55308533,41.33764267,1
111,865,39.73045349,48.84961319,1
111,897,36.92900085,46.17891312,1
111,929,74.48977661,55.8967247,1
111,961,69.47883606,47.79772186,1
111,993,69.3348999,47.564785,1
111,1025,69.34684753,47.41623688,1
111,1057,84.20225525,40.29863739,1
111,1089,68.19384766,37.88365936,1
111,1121,48.49017334,29.37796593,1
111,1153,84.16397095,31.34222794,1
111,1185,77.00456238,23.8823452,1
111,1217,69.095047,23.99413872,1
111,1249,69.98723602,21.07731628,1
111,1281,76.68005371,6.905040741,1
111,1313,82.12971497,14.00653648,1
111,1345,78.96417236,6.712446213,1
111,1377,84.48556519,9.02087307,1
111,1409,84.4198761,9.397888184,1
111,1441,51.00807953,12.18095207,1
111,1473,61.76049805,23.85128212,1
111,1505,67.8621521,-6.070040703,1
111,1537,64.92507935,-2.219660759,1
111,1569,41.28804016,-0.7648382187,1
111,1601,64.35411835,7.839731216,1
111,1633,63.06837082,0.9316635132,1
111,1665,68.07798004,-17.57485962,1
111,1697,64.60229492,-21.11466026,1
111,1729,63.00704575,-23.88165665,1
111,1761,34.21386719,-12.67538166,1
111,1793,33.72483444,-3.521575928,1
111,1825,50.6523819,-23.51195526,1
111,1857,46.26545334,-21.99597931,1
111,1889,50.7924118,-9.893766403,1
111,1921,45.69032669,-4.977027893,1
111,1953,29.48129272,11.10297489,1
111,1985,12.34290409,-13.53974628,1
111,2017,6.881126404,-0.585255146,1
143,33,0.3745069504,1.800608039,1
143,65,-0.4064953029,0.1790680885,1
143,97,-0.3738050163,-0.1577234864,1
143,129,-0.1525145173,-0.3815538883,1
143,161,-0.1876012683,0.1099252999,1
143,193,-0.1052335799,0.1408147216,1
143,225,0.08077459037,-0.1825104356,1
143,257,0.2958482504,-0.09605520964,1
143,289,0.4790700376,-0.2801738977,1
143,321,-0.007376357913,-0.2418209612,1
143,353,-0.4655533433,-0.3407170773,1
143,385,-0.2536998093,-0.4290881753,1
143,417,1.634183407,1.632658958,1
143,449,6.651281834,3.548809528,1
143,481,29.7768631,8.827804565,1
143,513,5.580744743,-5.164247513,1
143,545,17.12613678,7.39355278,1
143,577,15.60619926,9.534488678,1
143,609,35.74145889,35.65050507,1
143,641,39.92531586,36.27429962,1
143,673,42.91215134,37.0681839,1
143,705,43.90597153,22.34168434,1
143,737,23.02885246,18.99783134,1
143,769,34.39723969,59.1820755,1
143,801,26.7900219,41.54813004,1
143,833,27.69680786,52.36317444,1
143,865,51.02661133,53.31760788,1
143,897,59.38117981,37.50016022,1
143,929,70.584198,55.4526329,1
143,961,74.2759552,48.84938049,1
143,993,75.36221313,44.23042297,1
143,1025,60.76758194,46.05706406,1
143,1057,83.41291809,36.32128143,1
143,1089,82.27579498,34.59388733,1
143,1121,68.94161987,52.54733658,1
143,1153,69.33295441,21.25916481,1
143,1185,69.46510315,21.4635601,1
143,1217,64.92409515,25.6919651,1
143,1249,68.13916016,6.419031143,1
143,1281,71.01091766,13.54054642,1
143,1313,74.72311401,13.16394901,1
143,1345,75.42558289,6.284664154,1
143,1377,81.1158905,26.49511528,1
143,1409,47.12383652,12.59406471,1
143,1441,76.97868347,2.246912479,1
143,1473,66.17752075,2.395721436,1
143,1505,65.003479,-1.422410011,1
143,1537,74.76158905,1.768093944,1
143,1569,75.50526428,-0.7787458897,1
143,1601,60.2390976,7.967932224,1
143,1633,53.77399826,-1.9457798,1
143,1665,51.28531647,-3.529356003,1
143,1697,63.70269394,-20.35372734,1
143,1729,63.7119751,-20.49267387,1
143,1761,57.27920914,-16.49578476,1
143,1793,55.55415344,-12.94502068,1
143,1825,47.97937775,-23.11478424,1
143,1857,29.24447632,6.2758255,1
143,1889,21.86388016,7.925514221,1
143,1921,33.36008453,-24.98008156,1
143,1953,25.70724678,13.15546227,1
143,1985,11.15245056,-2.670841932,1
143,2017,-6.285070419,0.7815742493,1
175,33,0.06794545054,1.947814703,1
175,65,-0.2694738805,0.1559967697,1
175,97,-0.2888524532,-0.3547493219,1
175,129,0.08907064795,-0.3681662679,1
175,161,0.3661828637,-0.0975125879,1
175,193,0.3416128457,0.1144708097,1
175,225,0.06003798544,-0.04660513997,1
175,257,-0.1383718848,-0.04081338644,1
175,289,-0.1128894985,-0.1379301548,1
175,321,-0.2403130233,-0.02872374654,1
175,353,0.01019921899,0.08959999681,1
175,385,-0.523881197,-0.3183948994,1
175,417,1.499869823,1.480802059,1
175,449,10.20483589,-1.952970982,1
175,481,25.50793457,22.8543129,1
175,513,7.319619179,-5.317019463,1
175,545,2.771436691,12.63617706,1
175,577,2.121963501,31.4064312,1
175,609,5.205188751,33.62069702,1
175,641,34.91573334,13.95727921,1
175,673,9.251216888,39.05595398,1
175,705,13.71933937,44.59951782,1
175,737,30.64257431,48.59781647,1
175,769,39.5384903,60.47470093,1
175,801,27.21007538,39.25779724,1
175,833,29.66134644,41.90997314,1
175,865,64.47505951,29.48690033,1
175,897,72.21182251,60.57373428,1
175,929,69.66370392,50.61869431,1
175,961,75.08706665,51.47294998,1
175,993,73.39997101,49.32931137,1
175,1025,83.81573486,46.67834091,1
175,1057,59.09585571,53.22930908,1
175,1089,59.64292145,33.80443573,1
175,1121,72.71138,26.79331017,1
175,1153,68.24829102,20.99581718,1
175,1185,68.67129517,17.65990639,1
175,1217,62.37367249,25.28336906,1
175,1249,79.38806152,14.51130867,1
175,1281,68.05195618,13.61853027,1
175,1313,71.90922546,12.73768139,1
175,1345,73.41757202,6.508872986,1
175,1377,75.98127747,23.95542908,1
175,1409,76.28019714,-4.333589554,1
175,1441,63.27956772,11.21537495,1
175,1473,60.47589493,11.58026314,1
175,1505,53.83883667,6.547347069,1
175,1537,73.65576172,3.271841526,1
175,1569,74.22529602,0.2107764482,1
175,1601,53.55805206,1.230183601,1
175,1633,48.44846344,-2.158549786,1
175,1665,51.08593369,-0.4578146935,1
175,1697,63.72612,3.423763037,1
175,1729,43.47441101,13.65855312,1
175,1761,37.09355164,-19.86042404,1
175,1793,25.13265991,-18.33206177,1
175,1825,39.11543655,-23.60282898,1
175,1857,23.47922897,2.772948265,1
175,1889,14.98942757,-9.688925743,1
175,1921,11.85508156,-20.71476936,1
175,1953,10.03859711,-0.6628141403,1
175,1985,13.66859245,-2.510308027,1
175,2017,6.030147552,-0.6963369846,1
207,33,0.1725135446,1.858868718,1
207,65,0.2305591404,-0.1046316624,1
207,97,-0.02104997635,-0.4737530351,1
207,129,-0.04928454757,-0.05266821384,1
207,161,0.5332663059,0.05486270785,1
207,193,0.5873562694,0.01899395883,1
207,225,0.1856294572,0.08762654662,1
207,257,-0.27925843,0.2210689187,1
207,289,-0.4383985102,0.1687829494,1
207,321,-0.4157229364,0.3328825533,1
207,353,0.5278851986,-0.7834824324,1
207,385,1.269456863,-0.4867475033,1
207,417,6.809473038,-12.49746323,1
207,449,27.80351257,9.568016052,1
207,481,30.55575371,13.18392944,1
207,513,15.62649918,16.81109047,1
207,545,14.49856377,22.22219467,1
207,577,4.558238983,34.50658417,1
207,609,32.6439743,20.726511,1
207,641,37.04001999,17.99703026,1
207,673,17.20384598,38.35129929,1
207,705,34.81384277,30.26202202,1
207,737,31.94369316,47.57468796,1
207,769,34.31148529,41.71140671,1
207,801,46.45511627,44.45964813,1
207,833,51.06941605,26.22599411,1
207,865,55.58843994,28.08381653,1
207,897,62.46435547,53.65250015,1
207,929,72.21868134,53.07767105,1
207,961,73.84815216,54.58211517,1
207,993,72.03361511,50.91742706,1
207,1025,53.62767792,48.62052155,1
207,1057,56.50515747,44.98626328,1
207,1089,55.95023727,39.29405212,1
207,1121,69.16967773,50.95978165,1
207,1153,73.38233185,48.51649475,1
207,1185,49.76815033,34.07539368,1
207,1217,55.55165863,40.12445068,1
207,1249,58.16959381,40.59306717,1
207,1281,56.2379303,1.386590958,1
207,1313,65.7709198,12.94104958,1
207,1345,65.56607819,8.68649292,1
207,1377,66.94358826,10.98894596,1
207,1409,53.69961548,23.43456078,1
207,1441,73.17786407,-6.624256611,1
207,1473,55.17745972,11.57369232,1
207,1505,49.29280853,-16.24006081,1
207,1537,64.04267883,-8.889204979,1
207,1569,48.78239441,-16.37588882,1
207,1601,59.67655182,15.36425591,1
207,1633,44.13029861,-4.272963047,1
207,1665,48.44670105,-0.221830368,1
207,1697,35.50379562,-13.49872303,1
207,1729,48.69572067,-11.1180191,1
207,1761,42.17953873,0.4697914124,1
207,1793,23.54017639,-17.70545197,1
207,1825,48.2924614,-27.7505455,1
207,1857,34.73640823,-17.69628525,1
207,1889,43.97476578,-9.797201157,1
207,1921,37.17868423,-25.18079758,1
207,1953,17.67001534,-7.61192894,1
207,1985,18.92708206,-4.452388763,1
207,2017,-2.359228134,-3.58203125,1
239,33,0.3092236817,1.851332188,1
239,65,0.139958024,-0.124487102,1
239,97,0.03727191687,-0.3623746336,1
239,129,-0.2020051628,-0.2232081294,1
239,161,0.09566907585,-0.1704007387,1
239,193,0.2076233923,0.02899217606,1
239,225,-0.02897620201,0.01114958525,1
239,257,-0.3321814537,-0.08594539762,1
239,289,-0.4459761977,0.06038928032,1
239,321,0.1080253124,0.2700161934,1
239,353,3.032474995,-1.969657779,1
239,385,4.66160965,14.42797089,1
239,417,7.013702869,17.72932243,1
239,449,8.70266819,21.76569366,1
239,481,0.4178438187,13.99503803,1
239,513,1.281079292,-1.60756588,1
239,545,20.73628807,33.92705154,1
239,577,0.8681774139,19.16264915,1
239,609,32.17192078,32.7219429,1
239,641,16.88505554,40.567276,1
239,673,20.13032913,36.85995483,1
239,705,51.32070541,27.79769516,1
239,737,30.45152855,36.17446899,1
239,769,22.83171082,42.85734177,1
239,801,62.6582489,56.50607681,1
239,833,67.66043091,59.04504776,1
239,865,70.80641174,61.71856308,1
239,897,71.50047302,57.45338821,1
239,929,74.63804626,56.58598328,1
239,961,75.2403717,55.40710068,1
239,993,70.03781891,51.08177948,1
239,1025,67.8576355,45.48456192,1
239,1057,78.67431641,43.90207291,1
239,1089,61.25628662,57.95397568,1
239,1121,81.16914368,40.97094727,1
239,1153,58.81350327,44.3840332,1
239,1185,71.12798309,25.42281532,1
239,1217,79.82676697,24.25009155,1
239,1249,70.48794556,18.82723808,1
239,1281,70.56344604,14.83587456,1
239,1313,45.27998352,15.02373314,1
239,1345,62.52766418,10.7163868,1
239,1377,61.61565018,10.96557426,1
239,1409,67.287117,9.237955093,1
239,1441,47.46894073,20.8766098,1
239,1473,54.20819092,22.76194572,1
239,1505,39.62603378,12.02152443,1
239,1537,49.6374321,-10.25805759,1
239,1569,50.12067413,-12.45220661,1
239,1601,53.49322128,11.39806366,1
239,1633,58.08552933,-22.82005692,1
239,1665,40.54475403,-5.639963627,1
239,1697,48.04510117,-0.02943325043,1
239,1729,57.25628281,-24.49235916,1
239,1761,43.56485748,-1.228692055,1
239,1793,52.58543015,-27.5194912,1
239,1825,49.34143829,-27.45836258,1
239,1857,42.72803116,-10.17867088,1
239,1889,30.17003441,-10.44266129,1
239,1921,25.11730194,-11.21129322,1
239,1953,33.45124817,-26.02914429,1
239,1985,9.388170242,-22.2915535,1
239,2017,6.120828629,-6.818159103,1
271,33,-0.05550405383,1.827670574,1
271,65,-0.3382287025,0.1039249152,1
271,97,-0.3586765528,-0.3119273782,1
271,129,-0.1501308978,-0.3435157537,1
271,161,0.1293157935,-0.2950161695,1
271,193,0.1715045571,0.1100417674,1
271,225,0.1858332157,0.4564246535,1
271,257,-0.1985516548,-0.2727175355,1
271,289,17.92914391,-8.892876625,1
271,321,-2.994857788,-19.13189888,1
271,353,22.22296143,-3.587306738,1
271,385,11.7628479,15.95375347,1
271,417,-7.413427353,8.915979385,1
271,449,-5.21254158,10.22655964,1
271,481,11.2120409,13.37001419,1
271,513,14.26841927,17.25322342,1
271,545,33.3997879,17.90387154,1
271,577,20.91204643,5.155170441,1
271,609,22.42743111,44.77028656,1
271,641,25.6164093,33.53717041,1
271,673,48.13978577,29.86554718,1
271,705,21.76659584,36.25669861,1
271,737,21.7529335,39.43294525,1
271,769,23.55561447,43.77038193,1
271,801,61.23025513,59.58873367,1
271,833,62.77425766,58.37540436,1
271,865,66.60700226,52.29178238,1
271,897,74.32855988,61.43864441,1
271,929,73.82072449,56.75377655,1
271,961,78.27328491,55.1233902,1
271,993,70.19535065,30.91493988,1
271,1025,67.44689941,44.91922379,1
271,1057,52.20584488,46.68273926,1
271,1089,56.46529388,44.69318771,1
271,1121,53.80800629,27.33159828,1
271,1153,69.31359863,29.74048996,1
271,1185,65.55310059,8.204362869,1
271,1217,76.57398987,11.97804642,1
271,1249,71.08357239,30.08105469,1
271,1281,77.9324646,29.16482353,1
271,1313,60.65339661,16.73581696,1
271,1345,62.75232697,14.99458885,1
271,1377,60.92435455,10.92515564,1
271,1409,57.90320206,8.49346447,1
271,1441,57.02087021,6.262022018,1
271,1473,51.34166718,-2.813063145,1
271,1505,57.21504593,1.510537267,1
271,1537,61.5532074,3.155794144,1
271,1569,43.99543381,-14.7238369,1
271,1601,47.06425476,-15.06622219,1
271,1633,53.37323761,-19.6476593,1
271,1665,50.69190598,-13.36599731,1
271,1697,36.0382309,5.211679459,1
271,1729,44.15705872,-17.27469635,1
271,1761,42.3390007,-17.88371277,1
271,1793,39.88418579,-13.31312466,1
271,1825,50.9669342,-25.11274719,1
271,1857,30.81966209,-28.59632492,1
271,1889,30.39733124,-30.51015854,1
271,1921,36.04352188,-27.56635475,1
271,1953,35.89431763,-25.84830856,1
271,1985,43.19084549,-12.2855587,1
271,2017,41.42823029,-8.1287117,1
303,33,-0.2788438797,1.25040555,1
303,65,-0.1612768769,0.1982916296,1
303,97,-0.01896901429,-0.1541618407,1
303,129,0.001790076494,-0.09983789921,1
303,161,0.03323340416,-0.07911089063,1
303,193,0.09831418097,0.08617118001,1
303,225,0.1645174623,0.2537608147,1
303,257,0.1506333351,-0.2359215617,1
303,289,-7.285807133,13.9610939,1
303,321,-6.46136713,11.45178413,1
303,353,-0.03168821335,-18.94756699,1
303,385,-0.9912858009,13.39530182,1
303,417,2.360954285,14.23214912,1
303,449,8.325662613,16.92073059,1
303,481,10.37354374,9.982863426,1
303,513,14.55045414,15.1445055,1
303,545,21.60237885,23.53549576,1
303,577,41.4550705,25.76882172,1
303,609,23.91641426,45.10374451,1
303,641,39.34953308,23.68254471,1
303,673,30.74163818,40.61749649,1
303,705,37.28674698,28.6846447,1
303,737,51.72719574,43.46625137,1
303,769,54.10947037,61.94034195,1
303,801,59.20524216,62.62659454,1
303,833,41.11660767,40.96863556,1
303,865,60.765728,52.15604401,1
303,897,67.75613403,55.00525284,1
303,929,70.72075653,55.01021957,1
303,961,69.80096436,52.7088623,1
303,993,68.20913696,49.0021286,1
303,1025,57.11071777,44.57832718,1
303,1057,45.57631302,44.7311821,1
303,1089,76.12652588,40.91332626,1
303,1121,67.56306458,31.87701416,1
303,1153,75.97913361,21.64220619,1
303,1185,67.70967865,29.60007095,1
303,1217,47.91230774,15.90247345,1
303,1249,62.37465286,21.29296494,1
303,1281,59.35866165,18.7752533,1
303,1313,59.04615784,16.01752663,1
303,1345,58.73455429,15.51437759,1
303,1377,58.22543716,10.82532692,1
303,1409,57.99308777,8.459620476,1
303,1441,56.82273102,6.366692066,1
303,1473,54.0732193,4.065796852,1
303,1505,52.0633812,1.310925722,1
303,1537,62.44704056,9.013424873,1
303,1569,49.83972549,-2.497088194,1
303,1601,47.25643158,-2.198276043,1
303,1633,41.80843735,-8.490920067,1
303,1665,45.76242828,-15.61479568,1
303,1697,46.73293686,-29.61378479,1
303,1729,46.85775757,-18.16331482,1
303,1761,46.04555511,-23.56584549,1
303,1793,41.62869263,-19.64495087,1
303,1825,38.37978745,-32.90840149,1
303,1857,48.9328537,-22.25084496,1
303,1889,46.29051208,-0.8568458557,1
303,1921,16.94665527,-16.63716507,1
303,1953,23.16876793,-23.90559769,1
303,1985,22.11474037,3.539075851,1
303,2017,28.37965965,9.179431915,1
335,33,-0.7648340464,0.7477847338,1
335,65,0.1442753077,0.296343565,1
335,97,0.5192012787,0.1210104525,1
335,129,0.04119166732,0.01420769095,1
335,161,-0.1509211957,-0.05528521538,1
335,193,-0.007858902216,-0.1633053422,1
335,225,-0.2358510494,0.4022243917,1
335,257,-11.01930523,-11.75481701,1
335,289,-10.67237186,-13.41074657,1
335,321,16.68998528,-17.80691338,1
335,353,11.60119629,3.655834675,1
335,385,17.36999321,-23.85332489,1
335,417,9.20602417,7.266852379,1
335,449,5.642457008,10.31921196,1
335,481,3.207996368,-17.23889542,1
335,513,11.80335426,-2.547076225,1
335,545,28.26425934,2.76930809,1
335,577,4.883432388,22.53813171,1
335,609,10.40651894,30.10527802,1
335,641,37.88365555,18.05702209,1
335,673,36.83703232,40.03274918,1
335,705,37.17681122,41.3839035,1
335,737,27.87715721,53.28367996,1
335,769,51.20798111,64.05235291,1
335,801,57.91728973,41.25704193,1
335,833,60.26429749,54.94603729,1
335,865,56.59422302,51.95434189,1
335,897,76.50079346,51.53539658,1
335,929,63.4187851,51.08586502,1
335,961,63.19632339,48.59716034,1
335,993,69.43271637,46.74126816,1
335,1025,60.60242844,35.54463577,1
335,1057,59.5421524,43.64146423,1
335,1089,59.32711029,31.92468071,1
335,1121,59.03410339,29.63843918,1
335,1153,58.60979843,29.47604752,1
335,1185,62.83160019,31.3175354,1
335,1217,57.9025116,23.99590874,1
335,1249,57.78782272,22.12343025,1
335,1281,57.58365631,18.25840378,1
335,1313,56.48306274,15.56244087,1
335,1345,56.23773956,13.40518951,1
335,1377,56.47889709,21.23410797,1
335,1409,59.277668,8.262953758,1
335,1441,55.64358139,5.94319725,1
335,1473,52.3629303,3.322687626,1
335,1505,50.32032776,0.2720851898,1
335,1537,48.4043808,-2.132230043,1
335,1569,50.61588669,-11.59931183,1
335,1601,44.5338974,-5.92422533,1
335,1633,44.70260239,-12.40351009,1
335,1665,45.75664902,-18.11626816,1
335,1697,53.42404556,-18.2502327,1
335,1729,47.37085724,-24.85201073,1
335,1761,46.39486694,-27.94991493,1
335,1793,43.18352127,-24.31767654,1
335,1825,41.78090668,-25.14016342,1
335,1857,31.52143097,-13.4065876,1
335,1889,9.196508408,-8.322705269,1
335,1921,43.92825317,-18.09463501,1
335,1953,38.2718811,-11.96530628,1
335,1985,24.75966835,-0.7892932892,1
335,2017,29.19825172,-10.18046188,1
367,33,-0.08669614792,2.000177145,1
367,65,0.2616462708,0.3080211282,1
367,97,0.352588594,-0.2059635222,1
367,129,0.1307049394,-0.167872861,1
367,161,0.1647346616,0.07146197557,1
367,193,0.634103775,0.07941496372,1
367,225,2.248232603,0.07818317413,1
367,257,-9.779694557,-10.09104538,1
367,289,14.2085247,18.32680321,1
367,321,-2.630260468,-18.57732201,1
367,353,13.86075115,2.295815468,1
367,385,0.5241446495,-15.42425537,1
367,417,1.592514992,-27.88430977,1
367,449,6.303144455,-25.20083046,1
367,481,8.300719261,-13.68429756,1
367,513,8.098068237,9.148450851,1
367,545,9.517162323,14.71881676,1
367,577,10.40897751,20.71280861,1
367,609,14.31344986,33.98831177,1
367,641,37.12654114,46.1816597,1
367,673,35.00311661,41.79442596,1
367,705,22.87007523,45.63558197,1
367,737,45.91743469,66.21229553,1
367,769,52.0088501,59.01198196,1
367,801,43.7367363,39.48806763,1
367,833,47.35599518,30.54683113,1
367,865,41.3651886,58.80923843,1
367,897,49.92612457,39.210289,1
367,929,56.16627121,48.70023727,1
367,961,63.84708023,49.24633026,1
367,993,62.9827652,44.8804245,1
367,1025,57.2859726,41.3612442,1
367,1057,57.17480469,36.65093994,1
367,1089,57.18827057,33.94468689,1
367,1121,57.68716049,29.09595871,1
367,1153,56.94123077,27.43984795,1
367,1185,56.86139679,29.89704514,1
367,1217,56.85185242,24.02489853,1
367,1249,57.38778687,21.49352455,1
367,1281,57.09574509,18.28559303,1
367,1313,55.12255096,14.29794693,1
367,1345,62.16155624,9.465050697,1
367,1377,71.2350769,8.065771103,1
367,1409,57.19530106,10.77713776,1
367,1441,52.47768402,5.194228649,1
367,1473,50.48227692,2.342877388,1
367,1505,48.66836929,-0.8886085749,1
367,1537,46.71093369,-3.617067575,1
367,1569,43.8046608,-5.223107815,1
367,1601,42.73036194,-7.25797224,1
367,1633,45.79565048,-16.28695679,1
367,1665,46.7437439,-20.59663391,1
367,1697,40.27384186,-21.78970337,1
367,1729,45.68165588,-28.71367645,1
367,1761,42.61712265,-26.81598854,1
367,1793,48.33483124,-26.73914528,1
367,1825,35.2713089,-14.54854679,1
367,1857,34.79642105,-13.50347996,1
367,1889,31.748106,-10.16297531,1
367,1921,42.10638809,-20.40065575,1
367,1953,34.54121399,6.238008499,1
367,1985,8.677389145,-19.53446579,1
367,2017,42.37461853,-10.53114891,1
399,33,1.7729491,4.147087097,1
399,65,0.3183223009,0.2418773174,1
399,97,-0.2229511142,-0.461833179,1
399,129,-0.2246322632,-0.1247403026,1
399,161,0.5543503761,0.279048562,1
399,193,0.2635846138,-1.06697154,1
399,225,2.797725677,-5.571749687,1
399,257,2.119085312,-4.206285477,1
399,289,2.736717224,-16.8379097,1
399,321,16.25145721,18.80444717,1
399,353,24.27053833,2.963683605,1
399,385,8.164814949,-8.268813133,1
399,417,9.842155457,-19.05146027,1
399,449,7.888710976,-11.16579723,1
399,481,0.8964195251,2.493432999,1
399,513,8.215566635,15.57814598,1
399,545,11.61746407,18.35240364,1
