PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 32, filenames: A:[32]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[33]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.16817975,-0.5394268036,1
47,65,-0.2875505686,0.5424232483,1
47,97,-0.09576173127,2.036524773,1
47,129,-0.3930606842,0.9966547489,1
47,161,9.049525261,-12.82458878,1
47,193,-0.7166223526,-1.6819942,1
47,225,-0.5132436752,-1.243579388,1
47,257,-0.4016368389,-0.1562236547,1
47,289,0.267803669,0.3499221802,1
47,321,-0.6535722017,0.2452893257,1
47,353,-1.88273263,1.699153423,1
47,385,-3.156439543,1.966648102,1
47,417,-5.422826767,3.375606298,1
47,449,-3.935366154,3.938445091,1
47,481,-1.720953941,0.4122004509,1
47,513,-0.6738278866,1.018239498,1
47,545,0.9256581068,2.745036125,1
47,577,1.635214448,3.447092533,1
47,609,-0.3045744896,4.220722198,1
47,641,-1.475397587,4.385482311,1
47,673,-2.061846018,4.830765724,1
47,705,-1.813756466,3.89390707,1
47,737,0.2674177885,5.757759571,1
47,769,0.3306244612,6.603969574,1
47,801,-1.810785294,6.676000595,1
47,833,-2.812582016,5.578722,1
47,865,-4.118046761,4.402236938,1
47,897,-1.663911581,5.13261795,1
47,929,-0.3233165741,5.843560696,1
47,961,-0.6124610901,5.644166946,1
47,993,-1.019261599,4.351822376,1
47,1025,-0.09969615936,4.875098228,1
47,1057,0.4408092499,5.263009548,1
47,1089,0.7171695232,4.579905033,1
47,1121,1.076508045,5.197675705,1
47,1153,1.489235401,5.195891857,1
47,1185,0.2675223351,1.800314426,1
47,1217,1.441001534,1.66968298,1
47,1249,0.911246419,1.982094765,1
47,1281,0.1582587361,0.9431071281,1
47,1313,0.000906676054,0.5653884411,1
47,1345,0.2016177177,0.6280026436,1
47,1377,0.5444333553,0.2450466156,1
47,1409,1.06109643,0.8828570843,1
47,1441,7.489062786,1.786214113,1
47,1473,-0.7624432445,2.819278479,1
47,1505,-0.6315440536,1.793689728,1
47,1537,1.632575393,2.892470121,1
47,1569,-0.01205897331,2.941600084,1
47,1601,-2.824466705,2.464662313,1
47,1633,-4.459093571,4.758644581,1
47,1665,-2.263814926,5.41358757,1
47,1697,-1.923306465,7.747010231,1
47,1729,-0.6217410564,6.465469837,1
47,1761,1.169775963,6.135159016,1
47,1793,0.7960356474,5.311840057,1
47,1825,-0.07519435883,3.971068859,1
47,1857,0.4029937983,2.224464655,1
47,1889,-0.6893024445,2.433050632,1
47,1921,-2.685647011,4.243707657,1
47,1953,-3.074386597,4.566142082,1
47,1985,-2.147541046,2.803178072,1
47,2017,2.547640324,-4.103645325,1
79,33,-15.66824245,1.608174562,1
79,65,-0.1307955682,0.5405461192,1
79,97,-0.3022948503,0.1943011284,1
79,129,-0.1104773879,-0.739048183,1
79,161,9.308303833,8.115905762,1
79,193,-5.758676052,6.839230061,1
79,225,-0.02992784977,0.2953354716,1
79,257,-0.7473608255,0.02464175224,1
79,289,-1.404702783,2.510860682,1
79,321,-2.257401943,2.933974504,1
79,353,-4.047333717,2.71011281,1
79,385,-3.858752251,2.260800123,1
79,417,-3.971701622,2.617502451,1
79,449,-2.948069096,2.930838346,1
79,481,-1.965676665,2.914738655,1
79,513,-1.748451471,3.427638292,1
79,545,-1.135459661,3.188902617,1
79,577,-0.709764123,3.146104097,1
79,609,-0.9890749454,3.009368896,1
79,641,-0.4908212423,3.705626965,1
79,673,-0.601783514,4.767410278,1
79,705,-1.076768994,4.354290485,1
79,737,-0.4418343306,4.502977371,1
79,769,0.2236969471,5.674054146,1
79,801,-2.980601788,5.455559731,1
79,833,-3.828596115,6.726788998,1
79,865,-3.089742661,6.368206501,1
79,897,-2.058255196,6.313343048,1
79,929,-0.7138089538,6.72825098,1
79,961,-0.7886670828,6.191440105,1
79,993,-0.4077085853,5.072455406,1
79,1025,0.9274138808,6.207010746,1
79,1057,1.182598829,6.171853542,1
79,1089,1.088914514,5.70195055,1
79,1121,1.128902316,5.484600067,1
79,1153,1.175528884,4.7241745,1
79,1185,0.719935894,3.658750057,1
79,1217,1.969338059,2.752189159,1
79,1249,0.9843734503,3.712625027,1
79,1281,-0.3393784165,2.350142717,1
79,1313,-3.322605133,22.56060219,1
79,1345,-0.6160065532,2.686723709,1
79,1377,0.04101870209,2.421700239,1
79,1409,0.8485850096,2.234919786,1
79,1441,-0.4779526889,0.5237334967,1
79,1473,-0.577906549,0.8876919746,1
79,1505,-0.9869065285,1.624960661,1
79,1537,-0.4412684143,1.688750505,1
79,1569,0.1210128367,0.4861364365,1
79,1601,-1.234542608,1.324312925,1
79,1633,-1.222740054,2.909122467,1
79,1665,-0.9973983765,4.906799316,1
79,1697,-1.076782465,5.123935699,1
79,1729,-0.5667618513,4.584367275,1
79,1761,0.8284448385,5.3523736,1
79,1793,0.8106325865,4.870012283,1
79,1825,0.2133508921,2.930392504,1
79,1857,1.517998219,4.765454292,1
79,1889,-0.6620849371,4.646799088,1
79,1921,-3.678195477,4.945854664,1
79,1953,-3.14383626,5.004754066,1
79,1985,-2.200442076,2.358004332,1
79,2017,-18.360672,-5.471582413,1
111,33,-0.3662475944,3.034030437,1
111,65,-0.3088852167,0.3972238302,1
111,97,-0.0685621798,-0.06517207623,1
111,129,0.06509570777,-0.6194893718,1
111,161,-0.2699745893,-0.8265089393,1
111,193,-0.1262507141,0.2465256453,1
111,225,0.3610631824,1.294496775,1
111,257,-0.8539931774,0.3557829857,1
111,289,-1.716023922,3.429586411,1
111,321,-2.470088959,4.096050739,1
111,353,-3.70163393,3.567275524,1
111,385,-2.578315258,2.991514683,1
111,417,-2.092182636,2.697002411,1
111,449,-1.94841063,2.5610075,1
111,481,-1.462170601,3.749393225,1
111,513,-1.860365152,3.325129509,1
111,545,-2.042422295,3.345454216,1
111,577,-1.8998909,3.551259279,1
111,609,-2.203457832,2.975367785,1
111,641,-1.594104052,2.352894783,1
111,673,-0.8498814106,3.112925053,1
111,705,-1.222266793,3.925202847,1
111,737,-1.891093016,3.359699726,1
111,769,-1.345744371,4.636315346,1
111,801,-2.007199526,5.990344524,1
111,833,-1.727184772,7.079020023,1
111,865,-0.7184092999,6.887820721,1
111,897,-0.560608387,7.543879509,1
111,929,-0.3076343536,6.469951153,1
111,961,0.2635761797,6.393115044,1
111,993,1.193093657,6.030628681,1
111,1025,1.679720044,6.669614315,1
111,1057,1.155515075,6.252825737,1
111,1089,1.091525197,5.996798992,1
111,1121,1.153569221,5.504080772,1
111,1153,0.9045886993,5.005292416,1
111,1185,0.9806214571,5.800328732,1
111,1217,2.491034508,5.190604687,1
111,1249,1.459875345,4.598360062,1
111,1281,0.5068067908,3.34315443,1
111,1313,0.7375665903,3.721315384,1
111,1345,0.2831164002,5.447035789,1
111,1377,-0.5814818144,3.930612326,1
111,1409,-0.6184777021,1.951264143,1
111,1441,-0.6593372226,0.8987071514,1
111,1473,-0.3994472921,0.5694388151,1
111,1505,-0.1175042391,1.208960533,1
111,1537,-0.368691802,2.439836264,1
111,1569,-0.4500982761,2.358210802,1
111,1601,-0.2626088858,2.309504032,1
111,1633,1.302275538,3.676010609,1
111,1665,1.220093131,4.701423168,1
111,1697,-0.248801589,3.77730608,1
111,1729,-0.5913161039,3.767103672,1
111,1761,0.2892013788,4.711351871,1
111,1793,0.4909651875,4.18814373,1
111,1825,0.5400358438,3.484182119,1
111,1857,-0.2238122225,3.83684659,1
111,1889,-2.406853437,5.469074726,1
111,1921,-3.030895948,5.097698689,1
111,1953,-3.147544384,6.03275156,1
111,1985,-0.838062644,1.642585516,1
111,2017,-6.621242523,-6.057951927,1
143,33,-0.9073860049,4.371701241,1
143,65,-0.2802356482,0.3688267469,1
143,97,0.1318452507,-0.2826490402,1
143,129,0.03618633747,-0.1692743599,1
143,161,-0.03071261942,-0.2965514064,1
143,193,0.01848268509,1.096162081,1
143,225,-1.752927303,2.929370403,1
143,257,-1.134950519,4.019837379,1
143,289,-1.576432109,4.603935242,1
143,321,-2.360172749,4.807282925,1
143,353,-2.308568954,4.579737663,1
143,385,-2.202644825,3.385046482,1
143,417,-2.253641605,2.453399897,1
143,449,-2.098160028,2.936845541,1
143,481,-0.7693008184,3.872127295,1
143,513,-0.9572433233,4.07636261,1
143,545,-1.988093138,4.038614273,1
143,577,-2.187116623,3.827519655,1
143,609,-2.970668077,3.124504089,1
143,641,-3.065147161,1.988878727,1
143,673,-1.896000624,2.824928284,1
143,705,-1.77558887,3.956777334,1
143,737,-1.961473465,4.064162731,1
143,769,-1.455039144,5.326890945,1
143,801,-1.191507578,6.472556591,1
143,833,-0.8144358993,7.266163349,1
143,865,0.3940929174,6.967326164,1
143,897,-0.3192098737,7.001979828,1
143,929,-0.2167399973,6.192934513,1
143,961,0.5724385977,6.116317749,1
143,993,2.283547878,5.824083805,1
143,1025,1.83335042,5.612671375,1
143,1057,1.491263509,6.017723083,1
143,1089,1.357299209,5.881726265,1
143,1121,1.44949317,5.675050735,1
143,1153,1.16599226,5.493653774,1
143,1185,1.258537769,6.085538387,1
143,1217,1.761821032,6.193137169,1
143,1249,0.8585261703,5.996505737,1
143,1281,0.3640631437,5.713290691,1
143,1313,0.4093117118,4.921836853,1
143,1345,0.5127665401,5.142573357,1
143,1377,0.007439613342,4.267971516,1
143,1409,-0.9128831625,2.065607786,1
143,1441,-0.1179916635,1.822350502,1
143,1473,-0.2603943646,1.167204976,1
143,1505,-0.1807724684,1.816230297,1
143,1537,-0.6886324883,3.223641872,1
143,1569,-0.8980061412,4.232942581,1
143,1601,-0.3687579036,4.568418026,1
143,1633,-0.07321238518,3.294090033,1
143,1665,-0.01920187473,2.921228647,1
143,1697,-0.103171289,3.563931704,1
143,1729,0.09247216582,4.267326355,1
143,1761,0.1950668693,3.717841148,1
143,1793,0.2093268782,3.930199146,1
143,1825,0.6036216021,3.939552307,1
143,1857,0.7656540871,4.013912678,1
143,1889,0.5934423208,4.703542709,1
143,1921,-0.8778692484,5.022721291,1
143,1953,-0.7730593681,6.481887817,1
143,1985,-0.3353573978,3.824936152,1
143,2017,0.7221854925,-6.445375443,1
175,33,-0.6331911683,3.890505075,1
175,65,-0.4159867167,0.6730365753,1
175,97,0.1914520115,-0.3227209151,1
175,129,0.34357059,-0.04605793953,1
175,161,0.1155529022,-0.130671382,1
