PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 54, filenames: A:[54]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[55]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-10.40101528,8.560671806,1
47,65,15.45263958,7.097635269,1
47,97,0.9350448847,-1.01420927,1
47,129,0.1555042267,0.5712506771,1
47,161,-0.3564478159,-1.737998486,1
47,193,0.2829754353,-1.637245178,1
47,225,0.1646856666,2.086615801,1
47,257,-0.06003791094,1.766828537,1
47,289,8.4214468,3.257208824,1
47,321,3.376790762,5.742615223,1
47,353,2.128773212,5.84354353,1
47,385,0.8856370449,6.307790756,1
47,417,-0.2356264591,6.091145515,1
47,449,-0.6468977928,5.74608469,1
47,481,0.2164487839,5.704868317,1
47,513,0.6549847126,7.135344505,1
47,545,0.5520781279,10.30647087,1
47,577,0.8692404032,9.806529045,1
47,609,0.158829689,6.596941948,1
47,641,1.017086029,6.317742348,1
47,673,0.7530471087,7.93539238,1
47,705,-0.500425458,9.319635391,1
47,737,-0.8415601254,10.14803314,1
47,769,-0.640856266,9.955627441,1
47,801,-1.678874016,9.186517715,1
47,833,-1.239451647,9.147341728,1
47,865,-0.5132610798,10.33111668,1
47,897,0.4629579782,10.93752575,1
47,929,0.8991756439,10.54825592,1
47,961,0.2239952087,7.876859665,1
47,993,0.2780892849,6.444177151,1
47,1025,1.209700465,6.044274807,1
47,1057,1.597404003,5.670558929,1
47,1089,1.39974606,6.393931389,1
47,1121,2.089659691,5.994142532,1
47,1153,2.377976418,5.886257172,1
47,1185,1.419160604,7.481952667,1
47,1217,0.286403358,7.442885399,1
47,1249,-1.158164978,8.279102325,1
47,1281,-2.6414814,7.45813942,1
47,1313,-4.371545315,4.435735703,1
47,1345,-3.083595276,4.087607861,1
47,1377,-1.997477531,6.175404549,1
47,1409,-1.586446643,6.331460953,1
47,1441,-0.485281378,7.225597382,1
47,1473,0.6892225742,7.437495708,1
47,1505,1.047277808,6.889179707,1
47,1537,-0.4536728263,7.874052525,1
47,1569,-0.7375443578,9.575052261,1
47,1601,-1.755178452,10.54867935,1
47,1633,-1.635571003,9.178340912,1
47,1665,-0.2454555035,6.913844585,1
47,1697,-0.5741370916,7.00820446,1
47,1729,0.7710078955,6.906615734,1
47,1761,0.1265948713,6.820056915,1
47,1793,-1.089144945,5.144998074,1
47,1825,-0.136500001,7.012431145,1
47,1857,0.745486021,7.403136253,1
47,1889,1.102450371,7.681267738,1
47,1921,0.263037324,5.551165581,1
47,1953,-0.1696326733,6.570943832,1
47,1985,-1.544760466,6.423277855,1
47,2017,-0.6131849289,0.1368932724,1
79,33,15.12198925,7.301978588,1
79,65,17.97094727,5.587791443,1
79,97,-0.2552881837,-2.679395914,1
79,129,-0.8593539,0.6837998629,1
79,161,0.5956353545,-1.226101398,1
79,193,1.261251688,1.370488644,1
79,225,-5.912894249,9.471830368,1
79,257,-0.4820691943,0.03887844086,1
79,289,0.6514291763,7.879345894,1
79,321,1.531773686,7.707503319,1
79,353,1.363734484,6.628974438,1
79,385,1.123011112,6.635908604,1
79,417,0.8270095587,6.423228264,1
79,449,1.220962048,6.470405579,1
