PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 53, filenames: A:[53]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[54]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,4.304933548,8.208666801,1
47,65,0.544388175,4.051273823,1
47,97,-0.5848044753,0.2390271425,1
47,129,-0.2056335211,-2.714535713,1
47,161,0.5054578781,-0.9384756088,1
47,193,0.6473017931,-2.027852058,1
47,225,-1.547163486,0.8534362316,1
47,257,-1.897896767,2.581227303,1
47,289,-3.852414846,5.614583969,1
47,321,-1.072886825,4.455657005,1
47,353,-0.4991918206,4.494515896,1
47,385,-0.1160621643,5.35733366,1
47,417,0.6721616983,5.825941086,1
47,449,1.487765312,6.741267681,1
47,481,1.255096674,7.289903641,1
47,513,0.8749822974,7.022399902,1
47,545,1.093485117,6.146266937,1
47,577,1.761508346,6.207315445,1
47,609,1.884336472,6.901910305,1
47,641,-0.7509836555,7.774782658,1
47,673,-1.941191792,7.71518898,1
47,705,-2.187849045,7.591409683,1
47,737,-2.453265667,7.513646603,1
47,769,-1.831764102,7.835729122,1
47,801,-0.5893580914,8.011896133,1
47,833,-0.6165815592,8.299814224,1
47,865,-0.9240832329,7.977098942,1
47,897,-2.064785004,7.307053566,1
47,929,-2.062164307,6.991670609,1
47,961,-2.374114513,6.920546532,1
47,993,-2.091669559,7.848868847,1
47,1025,-1.29389143,9.066448212,1
47,1057,-0.7445960045,9.507230759,1
47,1089,-0.5533709526,10.3831768,1
47,1121,-0.3801728487,11.38609695,1
47,1153,-2.718743563,9.094132423,1
47,1185,-2.048667431,9.763764381,1
47,1217,-1.208935499,8.589249611,1
47,1249,-1.939463615,7.095773697,1
47,1281,0.6617290974,7.789092064,1
47,1313,-0.4123530388,8.616549492,1
47,1345,-1.487589359,10.57939529,1
47,1377,-2.016075611,11.27322197,1
47,1409,-1.064169168,11.22249126,1
47,1441,-0.3766388893,9.692074776,1
47,1473,-0.5133134723,10.41538715,1
47,1505,-2.111551046,11.71317863,1
47,1537,-1.736755848,9.641027451,1
47,1569,-1.146642566,5.976112366,1
47,1601,0.8670628071,6.946517944,1
