PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 19, filenames: A:[19]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[20]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.014873028,0.3298018575,1
47,65,-0.4399629533,0.1518656462,1
47,97,-0.7653000355,-0.004430711269,1
47,129,-0.7505840063,-0.002053916454,1
47,161,-0.624409318,-0.1452969313,1
47,193,-0.3784508705,0.08898538351,1
47,225,-0.1851143837,0.318456471,1
47,257,-0.1379566193,0.2291398495,1
47,289,-0.09866404533,0.04042433202,1
47,321,-0.0531116724,-0.2855189443,1
47,353,-0.419198513,-0.727457881,1
47,385,-0.1812729239,-0.3813970089,1
47,417,0.7373020649,0.1921661198,1
47,449,0.9979819059,0.7209224701,1
47,481,1.422460318,0.581417799,1
47,513,1.487746,0.5352873802,1
47,545,-0.2563988566,1.19952929,1
47,577,-1.896509051,0.9152191281,1
47,609,-1.679729581,-0.1851583719,1
47,641,-0.7686185837,-0.3078130484,1
47,673,-0.4285852611,0.275249958,1
47,705,-0.2665165365,0.7633829117,1
47,737,0.4452152848,0.6846894026,1
47,769,0.8865865469,1.48572731,1
47,801,0.8598617315,2.933124065,1
47,833,0.3041498065,2.74591279,1
47,865,0.7296566367,2.896730423,1
47,897,0.005987346172,3.138701439,1
47,929,-0.8875006437,5.117526531,1
47,961,-0.6170003414,4.33885622,1
47,993,0.5558526516,3.74770093,1
47,1025,1.522330523,3.438543081,1
47,1057,1.773139358,3.537398338,1
47,1089,1.974333286,3.371344328,1
47,1121,2.230376244,3.443055391,1
47,1153,1.177766442,3.770243168,1
47,1185,-0.6195223331,3.571013451,1
47,1217,-0.2493308783,1.714758873,1
47,1249,-1.112764955,2.938979626,1
47,1281,-0.8286560774,3.359270096,1
47,1313,1.27952981,4.326622486,1
47,1345,1.774655342,3.470367432,1
47,1377,1.251605034,3.598670006,1
47,1409,1.230905414,0.8354146481,1
47,1441,0.6156004667,0.9411026239,1
47,1473,0.2577453256,0.7785161734,1
47,1505,0.1928322315,0.8533724546,1
47,1537,0.2388671041,0.4483084679,1
47,1569,-0.1156480312,0.295290947,1
47,1601,-0.8639218807,1.158286095,1
47,1633,-1.034927368,2.420228958,1
47,1665,-3.166561127,2.418210745,1
47,1697,-2.59640646,2.803447723,1
47,1729,-0.2471865416,3.961159229,1
47,1761,-0.7958359718,5.664138794,1
47,1793,-2.817814589,2.911866665,1
47,1825,-1.784887195,0.315237999,1
47,1857,-0.9387336969,-1.160831928,1
47,1889,-1.085680008,1.574983835,1
47,1921,-1.116462469,3.156126022,1
47,1953,-3.240895987,8.445039749,1
47,1985,-1.905102849,0.02563202381,1
47,2017,3.561779976,-21.97044754,1
79,33,-0.671893239,0.05530226231,1
79,65,-0.7539114952,0.1673635542,1
79,97,-0.3344085515,0.4402036667,1
79,129,-0.2603756785,0.3859206438,1
79,161,-0.3511936665,-0.1679883301,1
79,193,0.1027255058,-0.03177851439,1
79,225,-0.1004439592,0.03593662381,1
79,257,-0.7179742455,0.1555929184,1
79,289,-0.4405128658,-0.01693361998,1
79,321,-0.337249428,-0.425727278,1
79,353,-0.3678385615,-0.7366782427,1
79,385,0.04556763172,-0.2660987079,1
79,417,0.5995889902,0.3432110548,1
79,449,0.3657360673,0.8418715,1
79,481,0.2087361217,0.7166109085,1
79,513,0.1356118917,0.4631793499,1
79,545,-0.9025323391,0.6555300951,1
79,577,-2.174227238,0.4870665669,1
79,609,-1.162929773,0.9241127968,1
79,641,-0.4584415555,1.115890026,1
79,673,0.06790195405,1.756148577,1
79,705,0.4494882524,2.494513035,1
79,737,0.1613098383,1.749517322,1
79,769,1.228486538,3.15046072,1
79,801,1.386294723,3.429992199,1
79,833,0.7275488377,2.968599081,1
79,865,0.7173086405,3.628268719,1
79,897,0.2210999727,4.210922241,1
79,929,-0.1863965988,3.904802322,1
79,961,0.02154736221,3.351869822,1
79,993,0.116299212,3.32199955,1
79,1025,0.9547845125,3.596812248,1
79,1057,1.530395389,3.77964592,1
79,1089,2.106985569,3.486176491,1
79,1121,3.563023567,3.444009542,1
79,1153,3.320536613,2.54489851,1
79,1185,1.004255772,2.835614443,1
79,1217,0.5045384765,2.257997513,1
79,1249,0.2378598154,2.877289295,1
79,1281,0.2883172035,3.034663916,1
79,1313,0.6859254837,3.389886856,1
79,1345,0.6653280258,3.842920303,1
79,1377,1.2392658,3.140714169,1
79,1409,4.013175964,2.278713465,1
79,1441,0.8920445442,1.082042694,1
79,1473,0.6890284419,1.066747904,1
79,1505,0.8824971914,0.549697578,1
79,1537,0.6748764515,-0.1262402534,1
79,1569,0.2167243361,0.3441655636,1
79,1601,-0.6064544916,2.297249317,1
79,1633,-0.5223450065,2.777281761,1
79,1665,-1.531582475,2.735443115,1
79,1697,-2.25390172,3.325528622,1
79,1729,-1.343381882,3.915165424,1
79,1761,-1.044909239,4.495294094,1
79,1793,-1.589221478,4.867055416,1
