PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 35, filenames: A:[35]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[36]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-19.37263107,-0.2830839157,1
47,65,-0.3035751581,1.482860804,1
47,97,0.02819335461,1.120902538,1
47,129,6.495964527,-1.114834547,1
47,161,0.2187097073,-2.400420189,1
47,193,0.1587605476,-3.093211651,1
47,225,-0.1111952662,0.5262571573,1
47,257,-0.7323260903,-0.3150632381,1
47,289,-0.009568214417,0.5431165695,1
47,321,-1.237811446,3.687777519,1
47,353,-1.136536479,2.826423168,1
47,385,-0.2316347957,1.872396946,1
47,417,0.3744585216,0.7375774384,1
47,449,0.6338449717,1.335294366,1
47,481,0.1851754785,1.884509802,1
47,513,0.06041133404,1.065290689,1
47,545,0.7283265591,0.2995849848,1
47,577,1.179326057,1.361682296,1
47,609,-0.1338991523,0.4760177135,1
47,641,-3.403659344,2.774895191,1
47,673,-4.537930489,3.934502363,1
47,705,-3.612037182,4.109655857,1
47,737,-3.167725325,3.766606331,1
47,769,-3.774869442,4.110034466,1
47,801,-3.900836706,4.507631302,1
47,833,-5.381622314,6.689486504,1
47,865,-4.360943317,6.963627338,1
47,897,-2.495950222,5.156507969,1
47,929,-2.696086168,4.152792931,1
47,961,-3.138618708,4.196027279,1
47,993,-3.600205898,4.987539291,1
47,1025,-3.300738335,5.680240154,1
47,1057,-3.856996536,5.030554295,1
47,1089,-3.322768927,3.353544235,1
47,1121,-3.963157654,2.745953321,1
47,1153,-6.214197159,3.206127167,1
47,1185,-7.980232716,3.892712355,1
47,1217,-6.336485863,5.239545345,1
47,1249,-7.804328918,4.828033447,1
47,1281,-6.569559097,4.061022758,1
47,1313,-5.982584953,4.357539177,1
47,1345,-6.307055473,3.936173439,1
47,1377,-5.928217888,3.766671419,1
47,1409,-5.439511299,3.298697472,1
47,1441,-8.058056831,2.021902084,1
47,1473,-6.394059181,1.521150827,1
47,1505,-6.868153572,4.119073391,1
47,1537,-7.444033623,3.399352074,1
47,1569,-5.784519672,2.911251068,1
47,1601,-3.910330772,4.357028961,1
47,1633,-4.312830925,5.632414341,1
47,1665,-3.65193367,7.07258606,1
47,1697,-4.220107079,6.510617256,1
47,1729,-4.453935146,5.015539169,1
47,1761,-4.402887344,6.058317184,1
47,1793,-3.556202888,6.003914833,1
47,1825,-4.445014,3.343157768,1
47,1857,-4.755565166,1.001393795,1
47,1889,-5.329317093,0.1355326176,1
47,1921,-5.777939796,2.672651768,1
47,1953,-5.644404411,4.120059967,1
47,1985,0.771198988,1.785779476,1
47,2017,0.5906631947,0.3042182922,1
79,33,-19.24758911,3.345271826,1
79,65,-0.07215073705,2.320594788,1
79,97,-0.4432405829,0.01206636429,1
79,129,1.113791108,-0.3357557356,1
79,161,0.8474740386,-0.6157422066,1
79,193,0.4400764406,0.04596579075,1
79,225,0.1110850796,2.510531902,1
79,257,-0.3463619053,0.3534388542,1
79,289,-0.1132031083,1.239041328,1
79,321,-0.5808058381,3.967146397,1
79,353,-0.8924544454,4.075253487,1
79,385,-0.1988540888,2.754160166,1
79,417,0.4623463452,1.922873735,1
79,449,0.6295070648,3.25329566,1
79,481,-0.2160266489,2.450027943,1
79,513,-0.6201610565,1.679005742,1
79,545,-0.3978810608,1.275872946,1
79,577,-0.7016979456,1.93699789,1
79,609,-0.4094158411,2.207326412,1
79,641,-2.172712564,3.194721937,1
79,673,-3.463951349,3.641447067,1
79,705,-4.119376659,4.157767296,1
79,737,-4.029900551,4.512560844,1
79,769,-4.114636898,3.820195675,1
79,801,-3.896789074,4.916998863,1
79,833,-2.784720898,5.683257103,1
79,865,-2.802381754,6.098453045,1
79,897,-2.629700661,4.730380535,1
79,929,-2.541718483,4.575519085,1
79,961,-2.536427498,4.803414345,1
79,993,-2.585202217,5.153290749,1
79,1025,-3.268102884,5.06077528,1
79,1057,-3.695879936,4.233325005,1
