PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 42, filenames: A:[42]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[43]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.617676973,0.8604716659,1
47,65,-0.2030584812,0.5126489401,1
47,97,-0.4717555046,-0.2114510536,1
47,129,-0.6033010483,0.133323431,1
47,161,0.06682646275,0.713903904,1
47,193,0.1341890097,0.7841420174,1
47,225,-0.2163646221,0.3934750557,1
47,257,-0.3663420081,-0.6339093447,1
47,289,-0.2569841146,-0.1052265167,1
47,321,1.555839181,3.909557581,1
47,353,0.07547947764,4.971070766,1
47,385,0.4958773255,4.675160408,1
47,417,2.095026731,3.556149244,1
47,449,2.404895306,2.188390493,1
47,481,1.226026058,1.338241577,1
47,513,0.4845519066,2.03846693,1
47,545,0.3184435368,0.8982243538,1
47,577,10.83042717,-10.8529377,1
47,609,0.4415121078,2.761973858,1
47,641,-1.141714334,3.223458767,1
47,673,-1.578130484,4.565810204,1
47,705,-1.22936976,4.11238718,1
47,737,-1.281362414,3.071744442,1
47,769,-0.6865878701,1.192606449,1
47,801,0.3464009166,0.8413248062,1
47,833,1.070344925,2.142325878,1
47,865,0.9608504772,3.511302233,1
47,897,-0.3936508,3.950960636,1
47,929,-2.285439014,4.490391254,1
47,961,-1.156629562,3.720030785,1
47,993,1.129809499,6.075032711,1
47,1025,2.075100183,6.76707983,1
47,1057,2.389710426,6.124660015,1
47,1089,1.112988949,6.001316071,1
47,1121,0.4349336624,5.308231354,1
47,1153,0.3467658758,6.498628616,1
47,1185,0.1992344558,5.872345924,1
47,1217,0.4650704861,5.210915089,1
47,1249,1.717097759,5.775980473,1
47,1281,0.9877575636,6.089017868,1
47,1313,0.8185156584,5.943566322,1
47,1345,0.160348773,5.215771675,1
47,1377,0.42659688,3.775695801,1
47,1409,1.265720367,2.38271904,1
47,1441,1.600259185,3.938000679,1
47,1473,1.146156788,4.469158173,1
47,1505,17.45093155,4.013681889,1
47,1537,-0.1362148225,3.930305481,1
47,1569,0.5024877787,2.389431953,1
